"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,126728215,1,
2019,126711287,9,
2019,124700649,10,
2019,123596217,1,
2019,123591338,1,
2019,118819446,6,
2019,123596379,9,
2019,123596379,1,
2019,130417962,1,
2019,130418284,10,
2019,130418291,6,
2019,130418316,2,
2019,130418451,10,
2019,130418715,1,
2019,130418870,1,
2019,118819437,1,
2019,118819319,1,
2019,118813703,1,
2019,123601883,9,
2019,133070098,1,
2019,127635021,1,
2019,127635227,1,
2019,127632149,1,
2019,127632275,9,
2019,127632276,10,
2019,127632352,9,
2019,133061554,1,
2019,133061587,1,
2019,133823131,6,
2019,124704944,1,
2019,124704944,6,
2019,124704949,1,
2019,124705353,1,
2019,124705935,9,
2019,124705239,1,
2019,124708821,1,
2019,130781621,5,
2019,130781395,9,
2019,130781737,1,
2019,128686778,1,
2019,133069281,9,
2019,133073860,9,
2019,133074009,6,
2019,133069946,1,
2019,133061780,10,
2019,128687260,9,
2019,128695092,1,
2019,128687261,9,
2019,128687359,6,
2019,126711958,6,
2019,132172471,6,
2019,132188194,6,
2019,132180695,10,
2019,132185547,1,
2019,132185546,1,
2019,132188587,1,
2019,132188613,9,
2019,126727984,1,
2019,126728688,10,
2019,126728924,6,
2019,126712278,6,
2019,126712302,1,
2019,128686706,9,
2019,126711920,1,
2019,126727988,6,
2019,126712342,1,
2019,126720791,1,
2019,132172448,1,
2019,132184486,9,
2019,132184653,6,
2019,132184918,1,
2019,132185288,1,
2019,126712037,9,
2019,126720647,1,
2019,126720646,1,
2019,126729090,6,
2019,129264335,1,
2019,132179820,1,
2019,132172805,6,
2019,132188038,1,
2019,132188381,10,
2019,132188458,6,
2019,132172704,1,
2019,130781504,1,
2019,130781548,1,
2019,130781863,9,
2019,128686664,6,
2019,129268287,6,
2019,129267928,10,
2019,129259660,1,
2019,130781368,1,
2019,129264341,10,
2019,127638941,1,
2019,127635328,6,
2019,127635551,1,
2019,127631903,1,
2019,127634989,1,
2019,127635006,1,
2019,127635318,6,
2019,127635347,1,
2019,127635518,1,
2019,130781287,8,
2019,127631895,9,
2019,127635306,9,
2019,127635305,9,
2019,127632306,9,
2019,127632505,1,
2019,128687425,6,
2019,127631968,1,
2019,127635214,1,
2019,128692465,1,
