"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,119526384,116522111,7,,
2019,119526386,116522114,6,,
2019,119494537,116517700,7,,
2019,119526415,116522155,7,,
2019,119494548,116517712,5,,
2019,119526416,116517712,7,,
2019,119522848,116522108,6,,
2019,119526397,116517702,4,,
2019,118346492,115304288,4,,
2019,118604625,115646177,7,,
2019,118609618,115646177,5,,
2019,118604658,115646216,4,,
2019,118346557,115646240,6,,
2019,118609678,115646250,7,,
2019,118604693,115646265,7,,
2019,118604702,115646280,6,,
2019,118604701,115646280,1,,
2019,118609704,115304399,4,,
2019,118604742,115646330,7,1,
2019,118604751,115656255,6,,
2019,118604753,115646349,7,,
2019,118346593,115646364,4,,
2019,118604764,115646364,7,,
2019,118604769,115646372,7,,
2019,118604782,115646390,7,,
2019,118346622,115646407,7,,
2019,118604814,115646435,7,,
2019,118604828,115646451,7,,
2019,118346638,115304459,7,,
2019,118346642,115646458,7,,
2019,118346640,115646458,4,,
2019,118604841,115646469,7,,
2019,118604846,115646475,7,,
2019,118604849,115304475,7,,
2019,118609784,115656350,7,,
2019,118346742,115646585,5,,
2019,118346743,115646585,7,,
2019,118609789,115646595,6,,
2019,118346757,115646610,6,,
2019,118604963,115646616,4,,
2019,118609804,115304622,7,,
2019,118604977,115646631,4,,
2019,118604984,115646639,7,,
2019,118604985,115646642,5,,
2019,118604986,115646642,7,,
2019,118346794,115646646,7,,
2019,118609822,115646654,7,,
2019,118609827,115656393,7,,
2019,118609839,115656406,7,,
2019,118609838,115656406,5,,
2019,118609845,115656415,7,,
2019,118609849,115656418,6,,
2019,118609859,115646695,7,,
2019,118346865,115646697,7,,
2019,118346942,115304833,7,,
2019,118605121,115304836,7,,
2019,118605131,115646815,4,,
2019,118346956,115304847,7,,
2019,118346970,115304858,4,,
2019,118605165,115646857,7,,
2019,118605185,115646880,7,,
2019,118605184,115646880,5,,
2019,118605215,115646911,7,,
2019,118347064,115646915,1,,
2019,118605234,115646924,7,,
2019,118347101,115305016,5,,
2019,118347102,115305016,7,,
2019,118347106,115646953,4,,
2019,118347118,115656561,4,,
2019,118347122,115646963,7,,
2019,118347123,115305033,7,,
2019,118347126,115646970,4,,
2019,118347130,115646972,3,,
2019,118609973,115305048,4,,
2019,118347149,115656587,7,,
2019,118347163,115647014,4,,
2019,118609995,115305094,7,,
2019,118609997,115656627,6,,
2019,118347190,115305117,4,,
2019,118610010,115305122,4,,
2019,118347207,115305135,7,,
2019,118610012,115305135,5,,
2019,118605317,115647040,7,,
2019,118605316,115647040,5,,
