"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,122614336,9,
2019,122615122,1,
2019,122621064,1,
2019,122624541,1,
2019,129774756,9,
2019,129783001,1,
2019,129731370,1,
2019,129788093,9,
2019,129737296,1,
2019,129805075,1,
2019,129805566,1,
2019,129746111,10,
2019,129742065,9,
2019,129773270,1,
2019,129848861,1,
2019,126745043,10,
2019,129830094,1,
2019,126782061,1,
2019,129701669,1,
2019,127905131,9,
2019,129702155,9,
2019,129728661,9,
2019,129780569,1,
2019,124950928,10,
2019,124958188,1,
2019,124960035,1,
2019,124961404,1,
2019,124961859,9,
2019,124961916,1,
2019,129739116,1,
2019,129710634,2,
2019,126780683,1,
2019,129765530,1,
2019,130937639,1,
2019,129870784,9,
2019,130939425,1,
2019,129800845,1,
2019,129823654,10,
2019,129809064,2,
2019,129813774,1,
2019,126817249,10,
2019,129830969,10,
2019,129851430,10,
2019,129852319,9,
2019,132228370,9,
2019,129702044,1,
2019,126819444,1,
2019,130937101,1,
2019,124887844,10,
2019,124892104,1,
2019,124926224,9,
2019,124862450,1,
2019,126756980,1,
2019,127889716,1,
2019,127890765,10,
2019,124884947,9,
2019,124885293,1,
2019,124902619,10,
2019,126750550,1,
2019,124877212,2,
2019,124881391,9,
2019,124913878,9,
2019,126765480,10,
2019,126813392,9,
2019,124876495,1,
2019,124875668,9,
2019,124904426,1,
2019,127873757,9,
2019,127874735,1,
2019,130939255,1,
2019,127919739,1,
2019,127926130,1,
2019,130994969,6,
2019,130994969,1,
2019,122261290,1,
2019,122507379,1,
2019,122514165,9,
2019,122526142,10,
2019,122587175,9,
2019,122588897,9,
2019,122010698,9,
2019,122482712,9,
2019,122487913,1,
2019,122494790,9,
2019,122072360,9,
2019,122516931,1,
2019,130984065,1,
2019,122537733,1,
2019,122244379,9,
2019,122271966,10,
2019,122147488,10,
2019,122101123,9,
2019,122245579,9,
2019,122467230,1,
2019,122269318,1,
2019,122532508,9,
2019,122532740,1,
2019,128825711,9,
2019,122264600,1,
2019,122265553,1,
2019,122513109,1,
2019,122528731,1,
2019,122540550,1,
2019,122551021,1,
2019,122602621,9,
2019,122551934,1,
2019,122572026,9,
2019,122580158,10,
2019,122604153,9,
2019,122606007,1,
2019,122537175,1,
2019,122537259,1,
2019,122538865,10,
