"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,92623922,20,860,,95879284
2016,92624022,20,100,,95879290
2016,92624083,20,3,,95879480
2016,92623228,10,0,,95898195
2016,89570418,10,0,,95898196
2016,93846051,10,0,,95898197
2016,93234579,10,0,,95898203
2016,92011642,10,0,,95898204
2016,91401918,10,0,,95898205
2016,92013345,10,0,,95898212
2016,89572190,10,0,,95898213
2016,93847832,10,0,,95898214
2016,93847833,10,0,,95898215
2016,90793592,10,0,,95898219
2016,90793593,10,0,,95898220
2016,93847859,10,0,,95898221
2016,89572234,10,0,,95898222
2016,92625016,10,0,,95898223
2016,92626003,10,0,,95898224
2016,91404624,10,0,,95898228
2016,91404636,10,0,,95898230
2016,91404682,10,0,,95898231
2016,91404684,10,0,,95898232
2016,90183784,10,200,,95898233
2016,90183792,10,0,,95898234
2016,93240560,3,750,,95926068
2016,93240566,20,1313,,95926069
2016,93240587,3,5000,03-MAY-16,95926070
2016,93240601,20,10,,95926071
2016,93240615,20,110,,95926072
2016,93240630,3,36,,95926073
2016,93240686,20,2240,,95926079
2016,93240699,31,1050,,95926080
2016,93236140,3,5000,,95926155
2016,93236165,3,1000,01-AUG-16,95926156
2016,93236197,20,20,,95926160
2016,93236198,3,200,,95926161
2016,93240711,20,820,,95926267
2016,93240724,3,10000,,95926269
2016,93240729,20,270,,95926270
2016,93240793,20,1,,95926274
2016,93240839,20,20,,95926277
2016,93235601,3,1000,,95929607
2016,93235689,3,1,,95929616
2016,93235708,3,10000,03-JUL-16,95929620
2016,93235718,3,1000,,95929622
2016,93235731,3,100,,95929623
2016,93235277,20,320,,95937609
2016,93241348,3,150,,95937675
2016,93241359,20,25,,95937676
2016,93241365,20,3000,,95937677
2016,93241414,3,7000,01-JAN-17,95937683
2016,93241428,20,50,,95937684
2016,93241432,20,2500,,95937685
2016,93241451,20,40,,95937687
2016,93241453,3,5000,,95937688
2016,93241461,3,1,08-JAN-16,95937689
2016,93241464,20,100,,95937690
