"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,3,108867851
2016,3,108867852
2016,3,108867853
2016,3,108867854
2016,3,108867855
2016,3,108867857
2016,3,108867858
2016,3,108867859
2016,3,108867861
2016,3,108867863
2016,3,108867864
2016,3,108867865
2016,3,108867866
2016,3,108872283
2016,3,108872287
2016,3,108856778
2016,7,108857839
2016,3,108857852
2016,3,108858956
2016,3,108858969
2016,3,108861271
2016,3,108862385
2016,3,108867872
2016,3,108867873
2016,3,108867874
2016,3,108867875
2016,3,108867876
2016,3,108867879
2016,3,108867881
2016,3,108867882
2016,3,108867883
2016,3,108867884
2016,3,108867885
2016,3,108867886
2016,3,108867887
2016,3,108867888
2016,3,108867891
2016,3,108867892
2016,3,108867893
2016,3,108867897
2016,3,108867898
2016,3,108867899
2016,3,108867901
2016,3,108867902
2016,3,108867903
2016,3,108867904
2016,3,108867905
2016,3,108867908
2016,3,108867913
2016,3,108867915
2016,3,108867916
2016,3,108867917
2016,3,108867918
2016,3,108867920
2016,3,108867921
2016,3,108867922
2016,3,108867923
2016,3,108867925
2016,3,108867926
2016,3,108867927
2016,3,108867928
2016,3,108867929
2016,3,108867930
2016,3,108867931
2016,3,108867932
2016,3,108867933
2016,3,108867934
2016,3,108867935
2016,3,108867937
2016,3,108867938
2016,7,108869018
2016,3,108857910
2016,7,108859069
2016,3,108861301
2016,3,108861338
2016,3,108867940
2016,3,108867942
2016,3,108867943
2016,3,108867945
2016,3,108867946
2016,3,108867947
2016,3,108867948
2016,3,108867949
2016,3,108867950
2016,3,108867951
2016,3,108867952
2016,3,108867953
2016,3,108867954
2016,3,108867955
2016,3,108867957
2016,3,108867958
2016,3,108867959
2016,3,108867960
2016,3,108867962
2016,3,108867963
2016,3,108867964
2016,3,108867966
2016,3,108867968
2016,3,108867969
2016,3,108867970
2016,3,108867971
2016,3,108867973
2016,3,108867974
2016,3,108867975
2016,3,108867979
2016,3,108867981
2016,3,108867982
2016,3,108867984
2016,3,108867985
2016,3,108867986
2016,3,108867987
2016,3,108867988
2016,3,108867989
2016,3,108867990
2016,3,108867991
2016,3,108867992
2016,3,108867993
2016,3,108867995
2016,3,108867996
2016,3,108867997
2016,3,108867998
2016,3,108867999
2016,3,108868000
2016,3,108868001
2016,3,108868002
2016,3,108868003
2016,3,108868004
2016,3,108868006
2016,3,108868007
2016,7,108870159
2016,3,108857984
2016,7,108858009
2016,3,108858011
2016,3,108858035
2016,3,108859132
2016,3,108859137
2016,7,108862511
2016,7,108864732
2016,7,108864738
2016,7,108864739
2016,7,108864740
2016,7,108864750
2016,7,108864754
2016,3,108865839
2016,7,108866935
2016,7,108866946
2016,3,108868009
2016,3,108868012
2016,3,108868013
2016,3,108868014
2016,3,108868016
2016,3,108868017
2016,3,108868018
2016,3,108868019
2016,3,108868020
2016,3,108868025
2016,3,108868026
2016,3,108868027
2016,3,108868029
2016,3,108868031
2016,3,108868033
2016,3,108868034
2016,3,108868035
2016,3,108868036
2016,3,108868037
2016,3,108868038
2016,3,108868039
2016,3,108868041
2016,3,108868042
2016,3,108868043
2016,3,108868044
2016,3,108868045
2016,3,108868047
2016,3,108868048
2016,3,108868049
2016,3,108868052
2016,3,108868053
2016,3,108868054
2016,3,108868055
2016,3,108868057
2016,3,108868058
2016,3,108868059
2016,3,108868060
2016,3,108868061
2016,3,108868063
2016,3,108868064
2016,3,108868065
2016,3,108868066
2016,3,108868067
2016,3,108868068
2016,3,108868070
2016,3,108868071
2016,3,108868072
2016,3,108868073
2016,3,108868074
2016,3,108868076
2016,3,108868078
2016,7,108869182
2016,7,108870232
2016,3,108870245
2016,7,108870285
2016,7,108871383
2016,7,108855856
2016,3,108856976
2016,3,108858050
2016,3,108858053
2016,3,108858058
2016,3,108858063
2016,3,108858068
2016,7,108859156
2016,7,108859159
2016,7,108859175
2016,7,108859196
2016,3,108859209
2016,3,108859215
2016,3,108862563
2016,7,108863667
2016,7,108864757
2016,7,108864758
2016,7,108864759
2016,7,108864763
2016,7,108864770
2016,7,108864782
2016,7,108864786
2016,7,108864789
2016,7,108864790
2016,7,108864791
2016,7,108864793
2016,7,108864795
2016,7,108864799
2016,7,108864802
2016,7,108864806
2016,7,108864811
2016,7,108864812
2016,7,108864813
2016,7,108864815
2016,3,108865917
2016,7,108866979
2016,7,108866982
2016,3,108867034
2016,3,108868079
2016,3,108868080
2016,3,108868085
2016,3,108868086
2016,3,108868089
2016,3,108868090
2016,3,108868096
2016,3,108868099
2016,3,108868107
2016,3,108868108
2016,3,108868113
2016,3,108868116
2016,3,108868117
2016,3,108868119
2016,3,108868120
2016,3,108868121
2016,3,108868122
2016,3,108868123
2016,3,108868124
