"DATA_YEAR","VICTIM_ID","INJURY_ID"
2016,96572691,4
2016,96572688,4
2016,97066213,5
2016,97066715,5
2016,97066785,4
2016,97066829,5
2016,97066842,5
2016,97066877,4
2016,97066872,5
2016,97066883,5
2016,97066875,4
2016,97761915,5
2016,97761914,5
2016,97761924,5
2016,97763125,4
2016,97762964,5
2016,97765136,5
2016,97765191,5
2016,97769708,5
2016,97772515,4
2016,97773129,6
2016,97774317,5
2016,97774385,4
2016,97774437,4
2016,97774746,5
2016,97774820,5
2016,97775235,5
2016,97775500,4
2016,97776836,1
2016,97777544,6
2016,97777630,4
2016,97777841,4
2016,97778842,5
2016,97779615,4
2016,97779611,4
2016,97781305,5
2016,97781122,5
2016,97781130,5
2016,97781143,5
2016,98879824,5
2016,98881084,5
2016,96071438,5
2016,96071457,5
2016,96071464,5
2016,96071465,5
2016,96071480,5
2016,96072226,5
2016,96072228,5
2016,96072231,5
2016,96072233,5
2016,96072234,5
2016,96072235,5
2016,96072236,5
2016,96072237,5
2016,96072238,5
2016,96073055,5
2016,96073060,5
2016,96073813,5
2016,96073814,5
2016,96073834,5
2016,96073839,5
2016,96073840,5
2016,96073843,5
2016,96062791,5
2016,96062800,5
2016,96062806,5
2016,96062818,5
2016,96062829,5
2016,96062830,5
2016,96063574,5
2016,96063575,5
2016,96063577,5
2016,96063578,5
2016,96063583,5
2016,96063584,5
2016,96063586,5
2016,96063587,5
2016,96063588,5
2016,96063591,5
2016,96063597,5
2016,96063613,5
2016,96063615,5
2016,96064362,5
2016,96064363,5
2016,96064364,5
2016,96064373,5
2016,96064374,5
2016,96064377,5
2016,96064380,5
2016,96064384,5
2016,96064389,5
2016,96064398,5
2016,96064401,5
2016,96065141,5
2016,96065148,5
2016,96065155,5
2016,96065165,5
2016,96065177,5
2016,96065178,5
2016,96065931,5
2016,96065938,5
2016,96065956,5
2016,96065963,5
2016,96065964,5
2016,96065965,5
2016,96065966,5
2016,96066769,5
2016,96066770,5
2016,96066773,5
2016,96066783,5
2016,96066785,5
2016,96066799,5
2016,96066806,5
2016,96066810,5
2016,96067554,5
2016,96067578,5
2016,96067582,5
2016,96067584,5
2016,96067590,5
2016,96067591,5
2016,96068342,5
2016,96068344,5
2016,96069126,5
2016,96069130,5
2016,96069147,5
2016,96069149,5
2016,96069162,5
2016,96069906,5
2016,96069911,5
2016,96069912,5
2016,96069913,5
2016,96069920,5
2016,96069921,5
2016,96069923,5
2016,96069927,5
2016,96069937,5
2016,96070702,5
2016,96070713,5
2016,96070725,5
2016,96070739,5
2016,96070740,5
2016,96071488,5
2016,96071497,5
2016,96071498,5
2016,96071499,5
2016,96071500,5
2016,96071505,5
2016,96071507,5
2016,96071517,5
2016,96071526,5
2016,96071532,5
2016,96072276,5
2016,96072277,5
2016,96072278,5
2016,96072279,5
2016,96072280,5
2016,96072315,5
2016,96072317,5
2016,96073070,5
2016,96073088,5
2016,96073093,5
2016,96073869,5
