"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,25687760,88457996,1,31-MAY-16,1,"C",27,5,29,"M",1,2,"R","","",29,0
2016,25687784,88458044,1,02-JAN-17,3,"C",5,5,22,"M",1,2,"R","","",22,0
2016,25687765,88458018,1,04-JAN-17,3,"C",49,5,39,"M",1,2,"R","","",39,0
2016,25522205,88170572,1,28-DEC-16,1,"N",14,5,45,"F",1,2,"R","","",,
2016,25522376,88172867,1,26-JAN-16,1,"N",14,5,37,"M",1,2,"R","","",,
2016,25522380,88173228,1,13-SEP-16,1,"N",14,5,29,"M",1,2,"R","","",,
2016,25522450,83275887,1,21-JUN-16,1,"M",14,5,37,"M",1,2,"N","","",,
2016,25521684,84866041,1,23-SEP-16,1,"N",14,5,30,"M",1,2,"R","","",,
2016,25519651,83273754,1,26-MAR-16,1,"N",14,5,29,"M",1,2,"R","","",,
2016,25518706,83804124,1,24-FEB-16,1,"N",14,5,32,"M",1,2,"N","","",,
2016,25521972,88169106,1,22-FEB-16,1,"N",14,5,19,"M",1,2,"R","","",,
2016,25522011,88169446,1,08-MAY-16,1,"M",14,5,23,"M",1,2,"R","","",,
2016,25511356,84473803,1,06-FEB-16,1,"C",14,5,49,"M",1,2,"R","","",,
2016,25511382,84473876,1,12-FEB-16,1,"C",14,5,36,"M",2,2,"R","","",,
2016,25512610,84492216,1,07-AUG-16,1,"C",14,5,31,"M",1,2,"R","","",,
2016,25505151,85585927,2,06-OCT-16,1,"C",14,5,49,"M",1,2,"R","","",,
2016,25509499,86996581,1,16-MAR-16,1,"C",14,5,29,"M",1,2,"R","","",,
2016,25511715,84477822,1,29-MAR-16,1,"C",14,5,27,"F",1,2,"R","","",,
2016,25510689,83341837,1,16-MAR-16,1,"N",14,5,29,"M",1,2,"R","","",,
2016,25511780,84478821,1,10-APR-16,1,"C",14,5,39,"M",1,2,"N","","",,
2016,25512924,84497565,1,19-SEP-16,1,"C",14,5,26,"M",1,2,"N","","",,
2016,25507612,85854151,1,16-JUN-16,1,"N",14,5,28,"M",1,2,"R","","",,
2016,25511904,84480736,2,28-APR-16,1,"C",14,5,33,"M",1,2,"R","","",,
2016,25514081,88175972,2,28-JAN-16,1,"N",14,5,22,"M",1,2,"N","","",,
2016,25504441,83797465,1,14-MAY-16,1,"N",14,5,35,"M",1,2,"N","","",,
2016,25507780,85860487,1,21-AUG-16,1,"N",14,5,47,"F",1,2,"N","","",,
2016,25513093,84499762,1,13-OCT-16,1,"C",14,5,36,"M",1,2,"N","","",,
2016,25512125,84483768,1,27-MAY-16,1,"C",14,5,56,"M",1,2,"N","","",,
2016,25507869,85865418,1,06-OCT-16,1,"N",14,5,24,"M",1,2,"R","","",,
2016,25508936,87364723,1,25-FEB-16,1,"N",14,5,55,"M",2,2,"R","","",,
2016,25511098,83351598,1,26-AUG-16,1,"M",14,5,34,"F",1,2,"R","","",,
2016,25511174,84471753,1,06-JAN-16,1,"C",14,5,30,"M",1,2,"N","","",,
2016,25511183,84471781,1,08-JAN-16,1,"C",14,5,26,"M",1,2,"R","","",,
2016,25513296,84502905,1,10-NOV-16,1,"C",14,5,45,"M",1,2,"R","","",,
2016,25506988,87855065,1,29-SEP-16,1,"N",14,5,25,"M",1,2,"R","","",,
2016,25512279,84486739,1,18-JUN-16,1,"C",14,5,51,"F",1,2,"R","","",,
2016,25512307,84486818,1,22-JUN-16,1,"C",14,5,51,"F",1,2,"R","","",,
2016,25516588,86376319,1,02-APR-16,1,"N",14,5,18,"M",1,2,"N","","",,
2016,25512349,84487835,1,29-JUN-16,1,"C",14,5,34,"M",1,2,"N","","",,
2016,25506258,83921604,1,23-NOV-16,2,"N",16,5,24,"M",0,,"N","","",,
2016,25521329,83806156,1,07-MAR-16,2,"N",16,5,20,"M",1,3,"R","","",,
2016,25521345,83806201,1,23-SEP-16,2,"N",16,5,29,"F",1,3,"R","","",,
2016,25521347,83806209,1,24-FEB-17,2,"N",16,5,33,"M",1,3,"R","","",,
2016,25521352,83806222,1,19-DEC-16,2,"N",16,5,36,"M",1,3,"R","","",,
2016,25687149,88457205,2,29-DEC-16,3,"N",45,5,29,"M",1,2,"R","","",29,0
2016,25687144,88457205,1,30-JUN-16,3,"N",14,5,24,"M",1,2,"N","","",24,0
2016,25506073,83919543,1,11-SEP-16,2,"N",16,5,34,"M",0,3,"R","","",,
2016,25506089,83919568,1,15-SEP-16,2,"N",16,5,26,"M",0,3,"U","","",,
2016,25506091,83919570,1,15-SEP-16,2,"N",16,5,22,"F",0,3,"N","","",,
2016,25506115,83919613,1,24-SEP-16,2,"N",16,5,19,"M",1,3,"N","","",,
2016,25506118,83919618,2,24-SEP-16,2,"N",16,5,23,"M",0,3,"R","","",,
2016,25506127,83919641,1,30-SEP-16,2,"N",16,5,40,"F",0,3,"R","","",,
2016,25509295,83797475,1,18-JUL-16,2,"N",16,5,34,"M",1,3,"R","","",,
2016,25511425,84474742,1,17-FEB-16,2,"C",16,5,62,"M",2,3,"R","","",,
2016,25514639,85590112,1,22-MAR-16,2,"N",16,5,28,"M",4,3,"N","","",,
2016,25514645,85590118,2,23-MAR-16,2,"N",16,5,22,"M",1,3,"N","","",,
2016,25514649,85590126,1,09-MAR-16,2,"N",16,5,25,"M",1,3,"N","","",,
2016,25514650,85590126,2,09-MAR-16,2,"N",16,5,27,"M",1,3,"N","","",,
2016,25514682,85590172,1,31-MAR-16,2,"N",16,5,36,"M",1,3,"U","","",,
2016,25505059,85583974,1,26-AUG-16,2,"C",16,5,29,"M",1,3,"N","","",,
2016,25506137,83920537,1,07-OCT-16,2,"N",16,5,22,"F",0,3,"R","","",,
2016,25506153,83920563,1,14-OCT-16,2,"N",16,5,30,"M",0,3,"R","","",,
2016,25506187,83920613,1,25-OCT-16,2,"N",16,5,41,"F",0,3,"R","","",,
2016,25511493,84475693,1,26-FEB-16,2,"C",16,5,49,"F",1,3,"N","","",,
2016,25514714,85590215,1,01-APR-16,2,"N",16,5,36,"M",1,3,"N","","",,
2016,25514744,85590258,1,06-APR-16,2,"N",16,5,23,"M",1,3,"N","","",,
2016,25514748,85590264,2,14-APR-16,2,"N",16,5,44,"F",2,3,"N","","",,
2016,25514753,85591138,1,15-APR-16,2,"N",16,5,33,"M",2,3,"N","","",,
2016,25514762,85591149,1,17-APR-16,2,"N",16,5,24,"F",1,3,"N","","",,
2016,25516870,85597684,1,05-AUG-16,2,"N",16,5,33,"M",1,3,"R","","",,
2016,25516872,85597686,1,05-AUG-16,2,"N",16,5,51,"M",1,3,"R","","",,
2016,25501869,87603586,1,20-JUN-16,2,"N",16,5,39,"M",2,3,"R","","",,
2016,25504030,83820428,1,16-JUN-16,2,"N",16,5,26,"M",1,3,"N","","",,
2016,25506197,83920624,1,28-OCT-16,2,"N",16,5,31,"M",0,3,"R","","",,
2016,25511869,84480638,1,23-APR-16,1,"C",14,5,20,"M",1,2,"R","","",,
2016,25518232,83827076,1,11-MAY-16,2,"N",16,5,14,"M",1,3,"N","R","",,
