"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,106577824,1,11,9697876
2018,11,117407683,27,1,11768557
2018,5,117407683,30,1,11768555
2018,16,117407683,2,9,11768558
2018,12,117411788,1,1,11759591
2018,16,117407861,13,9,11763811
2018,5,117407861,0.01,1,11763812
2018,4,117403031,2.065,1,11758826
2018,17,117403036,1,1,11763242
2018,1,117403876,2,1,11759551
2018,5,117411801,2.95,1,11763731
2018,17,117411801,1,11,11763732
2018,5,104858073,1,9,9309501
2018,8,116674262,1,11,11559480
2018,5,116674262,1,11,11583297
2018,5,117404041,40.25,4,11759696
2018,12,117404101,2,1,11759736
2018,16,117404101,2,9,11759737
2018,5,117403244,17.318,1,11763344
2018,16,117403244,2,9,11768076
2018,16,117403244,1,1,11768078
2018,16,104877731,187.25,1,9319440
2018,16,104877731,2,9,9319439
2018,5,117411280,1,1,11763290
2018,5,117411280,1,11,11763289
2018,2,117411280,1,11,11763288
2018,5,117411591,5,1,11759302
2018,10,117411591,1,11,11763548
2018,12,104899547,0.45,1,9311237
2018,16,104899547,15,9,9311238
2018,5,104899547,0.25,1,9311239
2018,5,107431372,5,1,9837904
2018,5,107432147,18.8,1,9838115
2018,5,107428074,1,1,9838181
2018,5,107455853,9.4,1,9833645
2018,8,107450710,1,1,9833653
2018,17,107462606,,,9840268
2018,5,107450923,0.001,1,9839432
2018,4,116053311,4,9,11397994
2018,2,116059647,0.45,1,11404360
2018,5,116079634,5,4,11404927
2018,12,116079634,458,1,11399038
2018,2,116079103,1,1,11405063
2018,12,116084225,1,1,11405215
2018,5,116084225,120,1,11405214
2018,5,116084644,3,1,11399568
2018,17,116084644,5,1,11399569
2018,8,116084608,70,9,11405705
2018,12,116080127,0.5,1,11399680
2018,5,116085002,5,1,11399913
2018,8,116085002,2.5,9,11399914
2018,12,116084230,6.5,9,11405221
2018,5,116084873,6,1,11406048
2018,11,116084873,1,1,11406050
2018,5,116084312,10,1,11405327
2018,4,116079894,1,1,11399366
2018,1,116079894,1,1,11399368
2018,16,116079894,60,9,11399367
