"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,137569990
2019,21,145855257
2019,21,145855283
2019,21,145864388
2019,21,145855294
2019,22,145855321
2019,21,145864417
2019,21,145864423
2019,21,145855332
2019,21,145864428
2019,21,145864437
2019,21,145864438
2019,21,145855350
2019,21,145855355
2019,21,145846077
2019,21,145864451
2019,21,145864455
2019,21,145864460
2019,21,145846086
2019,21,145846087
2019,21,145855378
2019,21,145846097
2019,21,145846100
2019,21,145864484
2019,21,145855391
2019,21,145855392
2019,21,145855418
2019,21,145846131
2019,21,145864530
2019,21,145864532
2019,21,145864533
2019,21,145855437
2019,21,145864548
2019,21,145855460
2019,21,145864567
2019,21,145864566
2019,22,145866177
2019,22,145866176
2019,21,145864590
2019,21,145864589
2019,21,145864604
2019,21,145864611
2019,21,145855517
2019,22,145855518
2019,21,145864632
2019,21,145864655
2019,21,145864651
2019,21,145855552
2019,21,145866219
2019,21,145866218
2019,21,145864707
2019,21,145864708
2019,21,145864713
2019,21,145866230
2019,21,145864715
2019,21,145855573
2019,21,145864754
2019,21,145864745
2019,21,145855577
2019,21,145864774
2019,21,145864782
2019,21,148889193
2019,21,148889626
2019,21,148889640
2019,21,148889643
2019,21,148891550
2019,21,148891551
2019,21,148889880
2019,21,148889905
2019,21,148880678
2019,21,148889917
2019,21,148891609
2019,21,148880711
2019,21,148889975
2019,21,148880758
2019,21,148880784
2019,21,148890062
2019,21,148880809
2019,21,145864289
2019,21,145845976
2019,21,145864299
2019,21,145864298
2019,21,145864308
2019,21,145845991
2019,21,145864319
2019,21,145855230
2019,21,145846002
2019,21,145846001
2019,21,145864329
2019,21,145864337
2019,21,145864331
2019,21,145864332
2019,21,145864342
2019,21,145864345
2019,21,145864344
2019,21,145855246
2019,21,145855252
2019,21,145855256
2019,21,145846016
2019,21,145864356
2019,21,145864362
2019,21,145855299
2019,21,148890118
2019,21,148880858
2019,21,148891783
2019,21,148890132
2019,21,148890133
2019,21,142589720
2019,21,142596575
2019,21,142596583
2019,21,142596586
2019,21,142596604
2019,22,142593685
2019,21,142593718
2019,21,142593717
2019,21,142596639
2019,21,142593731
2019,21,142596671
2019,21,142596676
2019,21,142593775
2019,21,142596679
2019,21,142596680
2019,21,142593779
2019,21,142589805
2019,21,142589809
2019,21,142589816
2019,21,142589815
2019,21,142589817
2019,21,142596692
2019,22,142589823
2019,21,142596694
2019,21,142596722
2019,21,142596735
2019,21,142589852
2019,21,142589853
2019,21,142589864
2019,21,142596742
2019,21,142596741
2019,21,142596745
2019,22,142589868
2019,21,142589874
2019,21,142589873
2019,21,142589876
2019,21,142589879
2019,21,142589884
2019,22,142596751
2019,21,142596752
2019,21,142596754
2019,21,142596755
2019,21,142589894
2019,21,142589895
2019,21,142589899
2019,21,142589902
2019,22,142589903
2019,21,142596763
2019,21,142589904
2019,21,142589905
2019,21,142593838
2019,21,142589906
2019,22,142593840
2019,21,142596770
2019,21,142589918
2019,22,142589921
2019,21,142593850
2019,21,142593849
2019,21,142596779
2019,21,142589926
2019,21,142589925
2019,21,142596786
2019,21,142593855
2019,21,142589931
2019,21,142593859
2019,21,142589935
2019,21,142589943
2019,21,142589944
2019,21,142593869
2019,22,142593871
2019,21,142589955
2019,21,142589954
2019,21,142596801
2019,21,142596802
2019,21,142589962
2019,21,142589965
2019,21,142589968
2019,21,142596811
2019,21,142589974
2019,21,142589978
2019,21,142596813
2019,21,142589982
2019,21,142593888
2019,21,142596818
2019,21,142593891
2019,21,142593890
2019,21,142596823
2019,21,142589999
2019,21,142596824
2019,21,142593895
2019,21,142593893
2019,21,142593894
2019,21,142590003
2019,21,142596827
2019,21,142590007
2019,21,142590008
2019,21,142590012
2019,21,142590013
2019,21,142590017
2019,21,142590019
2019,21,142590022
2019,21,142596833
2019,21,142590025
2019,21,142590027
2019,21,142596834
2019,21,142593903
2019,21,142590029
2019,21,142593905
2019,21,142590036
2019,22,142596842
2019,21,142596844
2019,21,142590040
2019,21,142593911
2019,21,142590043
2019,21,142590047
2019,22,142593915
2019,21,142593916
2019,21,142593921
2019,21,142593922
2019,21,142596849
2019,21,142596850
2019,21,142593928
2019,21,142596851
2019,21,142590061
2019,21,142596852
2019,21,142590066
2019,21,142593940
2019,21,142596857
2019,21,142590086
2019,21,142590087
2019,21,142593943
2019,21,142590094
2019,21,142593947
2019,21,142590097
2019,22,142590100
2019,21,142590103
2019,21,142590110
2019,21,142590113
2019,21,142590115
2019,21,142590120
2019,21,142593958
2019,21,142590125
2019,21,142596869
2019,21,142593963
2019,21,142590126
2019,21,142596870
2019,21,142590137
2019,22,142593967
2019,21,142590139
2019,21,142590141
2019,21,142593969
2019,21,142596876
2019,21,142593972
2019,21,142590147
2019,21,142596877
2019,21,142590150
2019,21,142590153
2019,21,142596885
2019,21,142590164
2019,22,142590166
2019,21,142590167
2019,21,142593977
2019,1,142590169
2019,1,142590168
2019,21,142593980
2019,21,142590177
2019,21,142590179
2019,21,142590181
2019,21,142593983
2019,21,142593988
2019,21,142590186
2019,21,142593995
2019,21,142590191
2019,21,142590196
2019,21,142596910
2019,21,142596920
2019,21,142596922
2019,21,142596926
2019,21,142590207
2019,21,142596931
2019,21,142590216
2019,21,142594007
2019,21,142590224
2019,21,142596940
2019,21,142596941
2019,21,142596944
2019,21,142590226
2019,21,142596950
2019,21,142590234
2019,21,142590236
2019,21,142590238
2019,21,142596960
2019,21,142596968
2019,21,142596971
2019,21,142596972
2019,21,142594036
2019,21,142590259
2019,21,142596979
2019,21,142594040
2019,21,142590263
2019,21,142590267
2019,21,142596984
2019,21,142590271
2019,21,142590274
2019,21,142590276
2019,21,142590278
2019,21,142596990
2019,21,142594048
2019,21,142594049
2019,21,142590284
2019,21,142594055
2019,21,142594056
2019,21,142590292
2019,21,142594063
2019,21,142590294
2019,21,142597016
2019,21,142597019
2019,21,142590312
2019,21,142597066
2019,21,142590330
2019,21,142590333
2019,22,142590335
2019,21,142590340
2019,21,142597088
2019,21,142590342
2019,21,142590345
2019,21,142597094
2019,21,142597096
2019,21,142594093
2019,21,142590356
2019,21,142590364
2019,22,142590367
2019,21,142597119
2019,22,142597123
