"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,117233563,130848839
2019,123330836,136800719
2019,123330848,136795582
2019,123330848,136790727
2019,123325784,136795619
2019,123335758,136800769
2019,123335762,136790759
2019,123330919,136795670
2019,123325824,136800798
2019,123335815,136800823
2019,123330953,136795710
2019,123330959,136795715
2019,123335829,136795724
2019,123335835,136790827
2019,123330970,136800846
2019,123345619,136815476
2019,123353800,136810073
2019,123353825,136818786
2019,123345708,136815556
2019,123350025,136815560
2019,123353828,136818788
2019,123350060,136815606
2019,123350061,136810139
2019,123350162,136815690
2019,123354026,136810393
2019,123350495,136815948
2019,123356164,136815999
2019,123356173,136819184
2019,123350580,136810616
2019,123356319,136821148
2019,123356478,136810920
2019,123356656,136821453
2019,123354521,136821461
2019,114319453,128059501
2019,114329256,128064253
2019,114329263,128064262
2019,114329278,128064277
2019,114329321,128064327
2019,114329321,128068853
2019,114319506,128059560
2019,114329333,128059562
2019,114319528,128064360
2019,114329373,128068883
2019,114323838,128064448
2019,130705216,144573556
2019,130711139,144576465
2019,130705265,144576557
2019,130712984,144576600
2019,130705305,144576607
2019,130711267,144576608
2019,130711268,144576608
2019,130711286,144573661
2019,130705352,144581223
2019,130705463,144576858
2019,130705359,144576705
2019,130711361,144576716
2019,130705369,144581226
2019,130711389,144573730
2019,130705382,144581232
2019,130711407,144581234
2019,130705389,144573741
2019,114328481,128063457
2019,114323018,128063520
2019,114328560,128063544
2019,114328835,128063840
2019,114323516,128068572
2019,114328976,128068587
2019,114319190,128063981
2019,114319193,128059268
2019,117233566,130848843
2019,117230835,130848843
2019,117220808,130854778
2019,117235939,130858329
2019,117236005,130850681
2019,117247909,130867403
2019,117238785,130863569
2019,117244281,130867570
2019,117244282,130867570
2019,117248114,130863585
2019,123330970,136800845
2019,123325874,136790837
2019,123325874,136790836
2019,123330999,136790860
2019,123331010,136800888
2019,123325908,136790868
2019,123325937,136795814
2019,123325937,136795813
2019,123325946,136795825
2019,123325958,136790916
2019,123335947,136795841
2019,123325971,136790936
2019,123336004,136790968
2019,123336004,136801007
2019,123331120,136790974
2019,123336055,136791018
2019,123336154,136791018
2019,123336059,136791021
2019,123326065,136801069
2019,123326096,136791079
2019,123336225,136791090
2019,123341139,136796013
2019,123341186,136791135
2019,123346149,136806143
2019,123341198,136806152
2019,123336370,136811164
2019,123341390,136801332
2019,123336428,136811249
2019,123346329,136811282
2019,123341458,136806351
2019,123341458,136801397
2019,123341468,136801404
2019,123341507,136811336
2019,123346378,136811342
2019,123341525,136811351
2019,123341531,136801448
2019,123346397,136801452
2019,123336539,136806422
2019,123341569,136806432
2019,123346425,136811411
2019,123341609,136801504
2019,123336607,136806494
2019,123341655,136806500
2019,123346486,136801534
2019,123346486,136801533
2019,123346508,136811513
2019,123336632,136811518
2019,123341687,136806530
2019,123346532,136811547
2019,123346549,136801582
2019,123341744,136806596
2019,123346583,136806605
2019,123346600,136801627
2019,123341769,136811615
2019,123341777,136801641
2019,123336746,136811637
2019,123341811,136811667
2019,123346664,136811671
2019,123346673,136801686
2019,123341820,136801686
2019,123346685,136806687
2019,123336797,136801726
2019,123325701,136795515
2019,123330838,136800722
2019,123330838,136800723
2019,123330846,136795581
2019,123335722,136795600
2019,123330907,136800783
2019,123330907,136795656
2019,123336003,136790967
2019,123326020,136801031
2019,123336044,136795930
2019,123326044,136795942
2019,123341126,136791076
2019,123326098,136791082
2019,123336235,136801125
2019,123346145,136801158
2019,123336315,136801214
2019,123336330,136796121
2019,123336372,136811166
2019,123336410,136806289
2019,123341380,136811226
2019,123346285,136806293
2019,123341406,136801343
2019,123336435,136801347
2019,123336442,136801354
2019,123346316,136811264
2019,123346316,136811266
2019,123336449,136806333
2019,123346320,136806334
