"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
140702016,14070,2016,"OH0020500","OH0020500","","N","N",,"I","SPENCERVILLE","SPENCERVILLE","Spencerville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2195,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,0,4,0,0,0,0,0,01-JAN-98,01-FEB-06,01-FEB-06,01-JAN-16,,,"N","ALLEN","Lima, OH","Y","Y","Y"
140712016,14071,2016,"OH0020700","OH0020700","","N","N",,"I","ELIDA","ELIDA","Elida","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1852,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-SEP-05,01-SEP-05,01-JAN-16,,,"N","ALLEN","Lima, OH","Y","Y","Y"
140712016,14071,2016,"OH0020700","OH0020700","","N","N",,"I","ELIDA","ELIDA","Elida","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1852,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-SEP-05,01-SEP-05,01-JAN-16,,,"N","ALLEN","Lima, OH","Y","N","Y"
140732016,14073,2016,"OH0021100","OH0021100","","N","N",,"I","SHAWNEE TOWNSHIP","SHAWNEE TOWNSHIP","Shawnee Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12173,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",12,6,18,0,0,0,0,0,01-JAN-98,01-FEB-12,01-FEB-12,01-JAN-16,,,"N","ALLEN","Lima, OH","Y","Y","Y"
140752016,14075,2016,"OH0021300","OH0021300","","N","N",,"I","AMERICAN TOWNSHIP","AMERICAN TOWNSHIP","American Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12254,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-98,01-JAN-08,01-JAN-08,01-JAN-16,,,"N","ALLEN","Lima, OH","Y","Y","Y"
140772016,14077,2016,"OH0021600","OH0021600","","N","N",,"I","MARION TOWNSHIP","MARION TOWNSHIP","Marion Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2910,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-JUN-06,,01-MAR-16,,,"N","ALLEN","Lima, OH","Y","Y","Y"
140772016,14077,2016,"OH0021600","OH0021600","","N","N",,"I","MARION TOWNSHIP","MARION TOWNSHIP","Marion Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2910,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-JUN-06,,01-MAR-16,,,"N","ALLEN","Lima, OH","Y","N","Y"
140802016,14080,2016,"OH0030000","OH0030000","","N","N",,"I","ASHLAND","ASHLAND","Ashland","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",29425,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",40,8,48,9,20,29,0,0,01-JAN-98,01-MAR-03,01-MAR-03,01-JAN-16,,,"N","ASHLAND","Non-MSA","Y","Y","Y"
140812016,14081,2016,"OH0030100","OH0030100","","N","N",,"I","ASHLAND","ASHLAND","Ashland","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",20278,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",25,0,25,1,7,8,0,0,01-JAN-98,01-JAN-01,01-JAN-01,01-JAN-16,,,"N","ASHLAND","Non-MSA","Y","Y","Y"
140822016,14082,2016,"OH0030200","OH0030200","","N","N",,"I","LOUDONVILLE","LOUDONVILLE","Loudonville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2621,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",7,1,8,0,3,3,0,0,01-JAN-98,01-DEC-04,01-DEC-04,01-JAN-16,,,"N","HOLMES; ASHLAND","Non-MSA","Y","Y","Y"
140852016,14085,2016,"OH0040000","OH0040000","","N","N",,"I","ASHTABULA","ASHTABULA","Ashtabula","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",49784,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",30,22,52,1,18,19,0,0,01-JAN-98,01-FEB-11,01-FEB-11,01-JAN-16,,,"N","ASHTABULA","Non-MSA","Y","Y","Y"
140902016,14090,2016,"OH0040500","OH0040500","","N","N",,"I","GENEVA-ON-THE-LAKE","GENEVA-ON-THE-LAKE","Geneva-on-the-Lake","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1207,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,0,4,0,0,0,0,0,01-JAN-98,01-JAN-00,01-JAN-00,01-JAN-16,,,"N","ASHTABULA","Non-MSA","Y","Y","Y"
140942016,14094,2016,"OH0041000","OH0041000","","N","N",,"I","ROAMING SHORES VILLAGE","ROAMING SHORES VILLAGE","Roaming Shores Village","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1471,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,,,,0,0,01-JAN-98,01-OCT-05,,01-DEC-16,,,"N","ASHTABULA","Non-MSA","Y","N","Y"
140942016,14094,2016,"OH0041000","OH0041000","","N","N",,"I","ROAMING SHORES VILLAGE","ROAMING SHORES VILLAGE","Roaming Shores Village","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1471,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,,,,0,0,01-JAN-98,01-OCT-05,,01-DEC-16,,,"N","ASHTABULA","Non-MSA","Y","Y","Y"
140952016,14095,2016,"OH0050000","OH0050000","","N","N",,"I","ATHENS","ATHENS","Athens","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",31340,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",26,1,27,1,5,6,0,0,01-JAN-98,01-JAN-03,01-JAN-18,01-JAN-16,,,"N","ATHENS","Non-MSA","Y","Y","Y"
140962016,14096,2016,"OH0050100","OH0050100","","N","N",,"I","ATHENS","ATHENS","Athens","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",25203,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",23,2,25,0,6,6,0,0,01-JAN-98,01-JAN-03,01-AUG-16,01-MAR-16,,,"N","ATHENS","Non-MSA","Y","Y","Y"
140972016,14097,2016,"OH0050200","OH0050200","","N","N",,"I","GLOUSTER","GLOUSTER","Glouster","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1798,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,0,4,0,0,0,0,0,01-JAN-98,01-JAN-09,01-JAN-09,01-JAN-16,,,"N","ATHENS","Non-MSA","Y","Y","Y"
140982016,14098,2016,"OH0050300","OH0050300","","N","N",,"I","NELSONVILLE","NELSONVILLE","Nelsonville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5159,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",8,1,9,0,2,2,0,0,01-JAN-98,01-APR-05,01-APR-05,01-JAN-16,,,"N","ATHENS","Non-MSA","Y","Y","Y"
140992016,14099,2016,"OH0050400","OH0050400","","N","N",,"I","ALBANY","ALBANY","Albany","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",918,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-MAR-05,01-MAR-05,01-JAN-16,,,"N","ATHENS","Non-MSA","Y","Y","Y"
141062016,14106,2016,"OH0060000","OH0060000","","N","N",,"I","AUGLAIZE","AUGLAIZE","Auglaize","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",17933,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",20,18,38,0,19,19,0,0,01-JAN-98,01-DEC-01,01-DEC-01,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141062016,14106,2016,"OH0060000","OH0060000","","N","N",,"I","AUGLAIZE","AUGLAIZE","Auglaize","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",17933,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",20,18,38,0,19,19,0,0,01-JAN-98,01-DEC-01,01-DEC-01,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","N","Y"
141072016,14107,2016,"OH0060100","OH0060100","","N","N",,"I","ST. MARYS","ST. MARYS","St. Marys","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",8256,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,1,5,6,0,0,01-JAN-98,01-MAR-15,01-MAR-15,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141082016,14108,2016,"OH0060200","OH0060200","","N","N",,"I","WAPAKONETA","WAPAKONETA","Wapakoneta","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",9815,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",14,1,15,1,4,5,0,0,01-JAN-98,01-NOV-03,01-NOV-03,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141112016,14111,2016,"OH0060500","OH0060500","","N","N",,"I","MINSTER","MINSTER","Minster","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2853,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-OCT-04,,01-MAR-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141122016,14112,2016,"OH0060600","OH0060600","","N","N",,"I","NEW BREMEN","NEW BREMEN","New Bremen","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2961,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-98,01-JUL-04,01-JUL-04,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","N","Y"
141122016,14112,2016,"OH0060600","OH0060600","","N","N",,"I","NEW BREMEN","NEW BREMEN","New Bremen","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2961,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-98,01-JUL-04,01-JUL-04,01-JAN-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141132016,14113,2016,"OH0060700","OH0060700","","N","N",,"I","NEW KNOXVILLE","NEW KNOXVILLE","New Knoxville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",865,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-FEB-07,01-FEB-07,01-FEB-16,,,"N","AUGLAIZE","Non-MSA","Y","N","Y"
141132016,14113,2016,"OH0060700","OH0060700","","N","N",,"I","NEW KNOXVILLE","NEW KNOXVILLE","New Knoxville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",865,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-FEB-07,01-FEB-07,01-FEB-16,,,"N","AUGLAIZE","Non-MSA","Y","Y","Y"
141162016,14116,2016,"OH0070000","OH0070000","","N","N",,"I","BELMONT","BELMONT","Belmont","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",29124,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",34,3,37,13,8,21,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141172016,14117,2016,"OH0070100","OH0070100","","N","N",,"I","BARNESVILLE","BARNESVILLE","Barnesville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4112,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",7,3,10,0,1,1,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141182016,14118,2016,"OH0070200","OH0070200","","N","N",,"I","BELLAIRE","BELLAIRE","Bellaire","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4172,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",11,0,11,1,0,1,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141192016,14119,2016,"OH0070300","OH0070300","","N","N",,"I","BRIDGEPORT","BRIDGEPORT","Bridgeport","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1786,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",6,2,8,0,2,2,0,0,01-JAN-98,01-APR-98,01-APR-98,01-FEB-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141202016,14120,2016,"OH0070400","OH0070400","","N","N",,"I","MARTINS FERRY","MARTINS FERRY","Martins Ferry","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",6761,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",10,3,13,1,2,3,0,0,01-JAN-98,01-NOV-07,01-NOV-07,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141212016,14121,2016,"OH0070500","OH0070500","","N","N",,"I","POWHATAN POINT","POWHATAN POINT","Powhatan Point","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1569,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-JAN-99,,01-NOV-16,,,"N","BELMONT","Wheeling, WV-OH","Y","N","Y"
141212016,14121,2016,"OH0070500","OH0070500","","N","N",,"I","POWHATAN POINT","POWHATAN POINT","Powhatan Point","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1569,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-JAN-99,,01-NOV-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141222016,14122,2016,"OH0070600","OH0070600","","N","N",,"I","SHADYSIDE","SHADYSIDE","Shadyside","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3701,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",6,0,6,0,3,3,0,0,01-JAN-98,01-APR-06,01-APR-06,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141232016,14123,2016,"OH0070700","OH0070700","","N","N",,"I","ST. CLAIRSVILLE","ST. CLAIRSVILLE","St. Clairsville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5090,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",6,0,6,0,2,2,0,0,01-JAN-98,01-JAN-05,,01-JAN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
141242016,14124,2016,"OH0071100","OH0071100","","N","N",,"I","FLUSHING","FLUSHING","Flushing","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",860,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-SEP-05,,01-JUN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","N","Y"
141242016,14124,2016,"OH0071100","OH0071100","","N","N",,"I","FLUSHING","FLUSHING","Flushing","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",860,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-98,01-SEP-05,,01-JUN-16,,,"N","BELMONT","Wheeling, WV-OH","Y","Y","Y"
