"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,9,116237027
2016,9,116237108
2016,9,116237120
2016,9,116237127
2016,9,116237128
2016,9,116237148
2016,9,116237168
2016,9,116237187
2016,9,116237204
2016,6,116237227
2016,9,116237234
2016,9,116237260
2016,9,116237289
2016,9,116237363
2016,9,116237574
2016,9,116237649
2016,9,116237661
2016,9,116237677
2016,9,116237686
2016,9,116237692
2016,9,116237782
2016,6,116237803
2016,9,116237857
2016,10,116237859
2016,9,116237862
2016,9,116237887
2016,9,116237892
2016,9,116237920
2016,9,116237927
2016,9,116237935
2016,9,116237959
2016,9,116237985
2016,9,116237988
2016,9,116238032
2016,9,116238089
2016,9,116238105
2016,6,116238108
2016,9,116238144
2016,6,116238255
2016,8,116238292
2016,9,116238294
2016,9,116238418
2016,9,116238483
2016,9,116238504
2016,9,116238585
2016,9,116238597
2016,9,116238599
2016,9,116238641
2016,9,116238682
2016,9,116238709
2016,9,116238722
2016,9,116238740
2016,9,116238743
2016,9,116238756
2016,9,116238809
2016,9,116238818
2016,9,116238882
2016,9,116238931
2016,9,116238974
2016,6,116239118
2016,9,116239365
2016,9,116239370
2016,9,116239407
2016,9,116239448
2016,9,116239453
2016,6,116239488
2016,9,116239493
2016,9,116239496
2016,9,116239573
2016,9,116239587
2016,9,116239595
2016,9,116239601
2016,9,116239621
2016,6,116239633
2016,9,116239634
2016,9,116239635
2016,9,116239648
2016,9,116240021
2016,9,116240111
2016,9,116240116
2016,9,116240146
2016,9,116240153
2016,9,116240164
2016,9,116240172
2016,9,116240198
2016,6,116240273
2016,9,116240317
2016,9,116240423
2016,9,116240474
2016,9,116240490
2016,9,116240492
2016,9,116240508
2016,9,116240574
2016,9,116240619
2016,9,116240658
2016,9,116240704
2016,9,116240742
2016,9,116240761
2016,9,116240801
2016,9,116240810
2016,9,116240818
2016,9,116240831
2016,9,116240855
2016,9,116240876
2016,9,116240877
2016,9,116240896
2016,9,116240910
2016,9,116240926
2016,6,116240930
2016,6,116240935
2016,9,116240953
2016,9,116240957
2016,9,116240960
2016,9,116241001
2016,9,116241018
2016,9,116241041
2016,9,116241119
2016,9,116241151
2016,9,116241162
2016,9,116241169
2016,9,116241188
2016,9,116241208
2016,9,116241214
2016,6,116241228
2016,6,116241229
2016,9,116241247
2016,9,116241269
2016,6,116241280
2016,9,116241282
2016,1,116241301
2016,9,116241305
2016,9,116241307
2016,9,116241310
2016,9,116241322
2016,9,116241384
2016,9,116241623
2016,9,116241626
2016,9,116241627
2016,9,116241670
2016,9,116241682
2016,9,116241687
2016,9,116241695
2016,9,116241731
2016,9,116241749
2016,8,116241750
2016,9,116241778
2016,9,116241780
2016,9,116241809
2016,9,116241827
2016,9,116241829
2016,9,116241921
2016,6,116241923
2016,9,116241927
2016,9,116241930
2016,6,116241933
2016,9,116243272
2016,9,116243273
2016,9,116243296
2016,9,116243300
2016,9,116243305
2016,9,116243374
2016,9,116243375
2016,9,116243392
2016,9,116243413
2016,9,116243424
2016,9,116243426
2016,9,116243432
2016,9,116243447
2016,9,116243451
2016,9,116243452
2016,9,116243460
2016,9,116243480
2016,9,116243537
2016,9,116243536
2016,9,116243543
2016,9,116243635
2016,9,116243684
2016,9,116243715
2016,9,116243724
2016,9,116243773
2016,9,116243776
2016,9,116243785
2016,9,116243791
2016,8,116243794
2016,9,116243833
2016,9,116243854
2016,9,116243859
2016,9,116243876
2016,6,116243890
2016,9,116243892
2016,9,116243893
2016,9,116243917
2016,9,116243921
2016,9,116243927
2016,9,116243947
2016,9,116245516
2016,6,116245520
2016,9,116245567
2016,9,116245601
2016,9,116245604
2016,9,116245627
2016,9,116245633
2016,9,116245774
2016,6,116245786
2016,9,116245811
2016,9,116245830
2016,9,116245863
2016,9,116245876
2016,9,116245948
2016,9,116245950
2016,9,116245951
2016,9,116245968
2016,9,116246315
2016,9,116246326
2016,6,116246327
2016,9,116246410
2016,9,116246413
2016,9,116246415
2016,9,116246418
2016,6,116246421
2016,9,116246422
2016,9,116246475
2016,9,116246477
2016,9,116246483
2016,9,116246560
2016,9,116246607
2016,9,116246821
2016,2,116246845
2016,3,116246845
2016,9,116246852
2016,6,116246895
2016,9,116246924
2016,9,116246933
2016,9,116246940
2016,9,116246942
2016,9,116247744
2016,9,116247765
2016,9,116247796
2016,5,116247803
2016,10,116247827
2016,9,116247829
2016,9,116247837
2016,9,116247890
2016,9,116247891
2016,9,116247897
2016,9,116247909
2016,9,116247978
2016,9,116248022
2016,9,116248028
2016,9,116248078
2016,9,116248081
2016,9,116248102
2016,6,116248140
2016,8,116248166
2016,9,116248182
2016,9,116248187
2016,9,116248404
2016,9,116248443
2016,9,116248535
2016,9,116248547
2016,6,116248600
2016,9,116248616
2016,9,116248631
2016,9,116248667
2016,9,116248703
2016,9,116248709
2016,6,116248710
2016,9,116249047
2016,9,116249050
2016,9,116249055
2016,9,116249064
2016,9,116249104
2016,9,116249106
2016,9,116249188
2016,9,116249223
2016,5,116249230
2016,9,116249271
2016,9,116249425
2016,9,116249429
2016,8,116249457
2016,9,116249468
2016,9,116249486
2016,9,116249510
2016,9,116249522
2016,9,116249564
2016,9,116249590
2016,9,116249601
2016,9,116249620
2016,9,116249627
2016,9,116249827
2016,9,116249839
2016,9,116249864
2016,9,116249879
2016,9,116249895
2016,6,116249898
2016,9,116249902
2016,9,116249905
2016,9,116249957
2016,9,116249963
2016,9,116249968
2016,9,116249975
2016,9,116249978
2016,9,116249980
2016,9,116250034
2016,9,116250102
2016,9,116250122
2016,9,116250183
2016,9,116250187
2016,9,116250286
2016,9,116250308
2016,9,116250352
2016,9,116250436
2016,9,116250462
2016,9,116250496
2016,9,116250566
2016,9,116250613
2016,9,116250622
2016,9,116250697
2016,9,116250725
2016,6,116250768
2016,9,116250798
2016,9,116250874
2016,6,116250898
2016,6,116250942
2016,9,116250945
2016,9,116251079
2016,9,116251128
2016,9,116251228
2016,9,116251247
2016,9,116251297
2016,9,116251301
2016,9,116251386
2016,9,116251474
2016,9,116251487
2016,9,116251490
2016,9,116251500
2016,9,116251511
2016,8,116251542
2016,9,116251551
2016,9,116251578
2016,9,116251596
2016,6,116251623
2016,9,116251636
2016,9,116251646
2016,9,116251670
2016,6,116251759
2016,9,116251959
2016,9,116251995
2016,6,116252000
2016,6,116252152
2016,9,116252162
2016,9,116252167
2016,9,116252169
2016,9,116252168
2016,9,116252175
2016,9,116252181
2016,6,116252182
2016,9,116252223
2016,9,116252226
2016,9,116252228
2016,9,116252231
2016,9,116252350
2016,9,116252353
2016,9,116252354
2016,9,116252364
2016,9,116252478
2016,9,116252488
2016,6,116252557
2016,9,116252617
2016,9,116259705
2016,6,116259826
2016,6,116259830
2016,9,116259839
2016,9,116259846
2016,9,116259947
2016,9,116259955
2016,2,116260038
2016,9,116260042
2016,9,116260070
2016,9,116260122
2016,9,116260130
2016,9,116260144
2016,9,116260150
2016,9,116260164
2016,9,116260169
2016,9,116260201
2016,9,116260233
2016,9,116260349
2016,9,116260368
2016,9,116260423
2016,9,116260425
2016,9,116260435
2016,9,116260437
2016,9,116260444
2016,6,116260446
2016,9,116260458
2016,9,116260466
2016,9,116260484
2016,9,116260486
2016,9,116260491
2016,5,116260527
2016,9,116260557
2016,9,116261031
2016,9,116261037
2016,9,116261063
2016,9,116261084
2016,9,116261091
2016,9,116261096
2016,9,116261109
2016,9,116261158
2016,9,116261160
2016,9,116261189
2016,9,116261225
2016,9,116261252
2016,9,116261366
2016,6,116261376
2016,8,116261380
2016,9,116261384
2016,9,116261385
2016,9,116261395
2016,9,116261409
2016,9,116261413
2016,9,116267349
2016,9,116267357
2016,9,116267363
2016,9,116267395
2016,9,116267402
2016,9,116267435
2016,9,116267454
2016,9,116267460
2016,9,116267476
2016,8,116267498
2016,9,116267506
2016,9,116267556
2016,9,116267589
2016,9,116267590
2016,9,116267701
2016,6,116267740
2016,9,116268336
2016,9,116268343
2016,9,116268391
2016,9,116268415
2016,9,116268433
2016,9,116268474
2016,9,116268489
2016,9,116268495
2016,9,116268628
2016,9,116268673
2016,9,116268853
2016,9,116268859
2016,9,116268872
2016,6,116268881
2016,9,116268901
2016,9,116268927
2016,9,116268958
2016,9,116268968
2016,9,116269031
2016,2,116269056
2016,6,116269057
2016,9,116269064
2016,9,116269091
2016,9,116269093
2016,9,116269134
2016,9,116269183
2016,9,116269202
2016,9,116269226
2016,9,116269303
2016,9,116269306
2016,6,116269317
2016,9,116269332
2016,9,116269370
2016,9,116269394
2016,9,116269412
2016,9,116269511
2016,9,115587256
2016,9,115588065
2016,6,115588083
2016,9,115588134
2016,9,115588312
2016,9,115588391
2016,9,115588513
2016,9,115588549
2016,9,115588776
2016,6,115588824
2016,6,115589180
2016,6,115589427
2016,6,115590052
2016,9,115590725
2016,6,115591036
2016,9,115591150
2016,9,115591339
2016,6,115591385
2016,9,115591722
2016,9,115591770
2016,9,115591831
2016,9,115591875
2016,9,115592010
2016,9,115592472
2016,9,115592521
2016,6,115592821
2016,9,115593022
2016,9,115593200
2016,6,115593412
2016,9,115593517
2016,9,115593867
2016,6,115593967
2016,6,115594180
2016,6,115594182
2016,6,115595240
2016,9,115595279
2016,9,115595315
2016,9,115595569
2016,9,115595775
2016,6,115595827
2016,9,115596289
2016,8,115596540
2016,9,115596590
2016,9,115596963
2016,9,115597559
2016,9,115597651
2016,6,115598046
2016,9,115598215
2016,9,115598231
2016,9,115598265
2016,9,115598413
2016,9,115598638
2016,9,115598766
2016,9,115598983
2016,6,115599141
2016,9,115599528
2016,6,115600149
2016,6,115600146
2016,9,115600190
2016,9,115600280
2016,9,115600355
2016,9,115600382
2016,9,115600422
2016,9,115600460
2016,9,115600855
2016,9,115601102
2016,9,115601407
2016,9,115601525
2016,9,115601636
2016,9,115601707
2016,9,115601928
2016,9,115601973
2016,9,115602106
2016,9,115602333
2016,9,115602550
2016,6,115602755
2016,9,115602916
2016,9,115603363
2016,6,115603734
2016,6,115603735
2016,9,115604104
2016,8,115604189
2016,9,115604200
2016,8,115604308
2016,9,115604368
2016,9,115604444
2016,9,115604520
2016,9,115604547
2016,8,115604575
2016,8,115604573
2016,9,115604861
2016,9,115604907
2016,9,115604974
2016,9,115605201
2016,6,115605234
2016,6,115605233
2016,9,115605315
2016,9,115605408
2016,9,115605525
2016,9,115605788
2016,9,115606108
2016,9,115606166
2016,9,115607087
2016,9,115607343
2016,9,115607532
2016,9,115607593
2016,9,115608118
2016,9,115608171
2016,6,115608414
2016,6,115608411
2016,9,115608466
2016,9,115608490
2016,9,115608586
2016,9,115608810
2016,10,115608914
2016,9,115608959
2016,9,115609001
2016,9,115609157
2016,9,115609261
2016,9,115609459
2016,9,115609694
2016,5,115610245
2016,9,115610424
2016,9,115610820
2016,9,115610947
2016,9,115611704
2016,6,115612545
2016,9,115612988
2016,9,115613126
2016,9,115613201
2016,9,115613273
2016,9,115613738
2016,9,115614321
2016,8,115614364
2016,9,115614433
2016,9,115614712
2016,9,115614972
2016,9,115615370
2016,9,115615613
2016,9,115615714
2016,8,115615842
2016,9,115616097
2016,9,115616290
2016,9,115616331
2016,9,115616617
2016,6,115616844
2016,6,115617164
2016,8,115617356
2016,6,115617441
2016,8,115617606
2016,9,115617663
2016,9,115617850
2016,9,115617847
2016,9,115618075
2016,9,115618510
2016,6,115618649
2016,6,115618650
2016,6,115618653
2016,9,115618945
2016,9,115619412
2016,9,115620137
2016,9,115620207
2016,6,115620238
2016,9,115620322
2016,9,115620716
2016,9,115620990
2016,9,115621142
2016,9,115621229
2016,7,115621441
2016,9,115621440
2016,9,115621651
2016,9,115621820
2016,9,115621928
2016,9,115622170
2016,9,115622177
2016,8,115622245
2016,9,115622312
2016,7,115622322
2016,9,115623178
2016,9,115624216
2016,9,115624270
2016,9,115624396
2016,9,115624513
2016,9,115624759
2016,9,115624832
2016,9,115625266
2016,9,115625429
2016,9,115625443
2016,9,115625797
2016,9,115625794
2016,9,115625970
2016,9,115626024
2016,9,115627208
2016,9,115627396
2016,6,115627690
2016,6,115627692
2016,9,115627732
2016,9,115627884
2016,9,115628596
2016,9,115628678
2016,9,115629206
2016,6,115629209
2016,9,115629619
2016,6,115629674
2016,9,115629697
2016,6,115629963
2016,9,115630389
2016,9,115630493
2016,9,115630502
2016,9,115630797
2016,9,115630825
2016,9,115630902
2016,9,115630934
2016,9,115631486
2016,9,115631935
2016,9,115632121
2016,9,115632320
2016,9,115632328
2016,9,115632404
2016,9,115677253
2016,9,115677516
2016,8,115677537
2016,8,115677538
2016,6,115677549
2016,6,115677547
2016,6,115677546
2016,9,115677556
2016,9,115677598
2016,6,115677606
2016,6,115677605
2016,9,115677630
2016,6,115677724
2016,3,115677847
2016,6,115677845
2016,6,115677904
2016,9,115678096
2016,9,115678161
2016,6,115678202
2016,6,115678204
2016,9,115678217
2016,9,115678258
2016,6,115678564
2016,9,115678571
2016,6,115678626
2016,8,115678626
2016,6,115678628
2016,9,115678638
2016,9,115678653
2016,9,115678817
2016,9,115679015
2016,8,115679111
2016,9,115679114
2016,9,115679117
2016,6,115679171
2016,6,115679170
2016,6,115679190
2016,8,115679190
2016,9,115679281
2016,9,115679327
2016,9,115679608
2016,9,115679693
2016,6,115679753
2016,9,115679825
2016,6,115679840
2016,6,115679841
2016,9,115679849
2016,6,115679974
2016,1,115679974
2016,6,115679975
2016,9,115681132
2016,9,115681150
2016,9,115681252
2016,9,115681280
2016,9,115681296
2016,9,115681327
2016,9,115681487
2016,6,115681654
2016,9,115681777
2016,9,115681822
2016,9,115681931
2016,9,115682882
2016,9,115682991
2016,9,115683151
2016,3,115683170
2016,6,115683170
2016,9,115683372
2016,9,115683447
2016,9,115683750
2016,6,115683788
2016,9,115683789
2016,6,115683790
2016,6,115683821
2016,9,115683842
2016,9,115683902
2016,9,115683905
2016,9,115684001
2016,9,115684060
2016,9,115684265
2016,6,115684363
2016,6,115684361
2016,9,115684504
2016,9,115684557
2016,9,115684565
2016,6,115684652
2016,9,115684697
2016,6,115684733
2016,9,115684756
2016,6,115684928
2016,6,115684924
2016,9,115685333
2016,6,115685345
2016,6,115685343
2016,8,115685343
2016,9,115685396
2016,9,115685798
2016,9,115685813
2016,6,115685834
2016,9,115685865
2016,9,115685987
2016,9,115686055
2016,9,115686063
2016,9,115686093
2016,8,115686103
2016,6,115686103
2016,6,115686297
2016,6,115686306
2016,9,115686308
2016,6,115686645
2016,6,115686642
2016,9,115686707
2016,9,115686728
2016,9,115686745
2016,6,115686823
2016,9,115687101
2016,6,115687117
2016,9,115687148
2016,9,115687217
2016,6,115687307
2016,6,115687315
2016,9,115687333
2016,9,115687362
2016,9,115687373
2016,9,115687390
2016,9,115688039
2016,9,115688112
2016,9,115688178
2016,9,115688211
2016,9,115688390
2016,9,115688748
2016,9,115689901
2016,9,115690027
2016,6,115690025
2016,6,115690026
2016,9,115690099
2016,9,115690133
2016,9,115690466
2016,9,115690485
2016,9,115690525
2016,6,115690547
2016,9,115690588
2016,6,115690679
