"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
179992017,17999,2017,"SD005UN00","SD005UN00","","N","N",,"I","SOUTH DAKOTA STATE UNIV","SOUTH DAKOTA STATE UNIV","South Dakota State University","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","University or College",0,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",13,4,17,0,1,1,0,0,01-JAN-91,01-JAN-01,01-FEB-07,01-MAR-15,,01-MAR-15,"N","BROOKINGS","Non-MSA","Y","Y","Y"
180002017,18000,2017,"SD0060000","SD0060000","","N","N",,"I","BROWN","BROWN CO SO ABERDEEN","Brown","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",9036,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",17,28,45,1,21,22,0,0,01-JAN-91,01-AUG-98,01-MAR-06,01-MAR-15,,01-MAR-15,"N","BROWN","Non-MSA","Y","Y","Y"
180012017,18001,2017,"SD0060100","SD0060100","","N","N",,"I","ABERDEEN","ABERDEEN PD","Aberdeen","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",28800,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",37,4,41,5,5,10,0,0,01-JAN-91,01-AUG-02,01-MAR-06,01-MAR-15,,01-MAR-15,"N","BROWN","Non-MSA","Y","Y","Y"
180032017,18003,2017,"SD0070000","SD0070000","","N","N",,"I","BRULE","BRULE CO SO CHAMBERLAIN","Brule","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",2164,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,1,7,2,1,3,0,0,01-JAN-91,01-JAN-04,01-FEB-18,01-FEB-18,,01-FEB-18,"N","BRULE","Non-MSA","Y","Y","Y"
180042017,18004,2017,"SD0070100","SD0070100","","N","N",,"I","CHAMBERLAIN","CHAMBERLAIN PD","Chamberlain","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",2364,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-91,01-MAY-04,01-MAR-06,01-APR-15,,01-APR-15,"N","BRULE","Non-MSA","Y","Y","Y"
180082017,18008,2017,"SD0090000","SD0090000","","N","N",,"I","BUTTE","BUTTE CO SO BELLE FOURCHE","Butte","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",4503,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,0,8,8,0,0,01-JAN-91,01-MAR-99,01-FEB-06,01-MAY-15,,01-MAY-15,"N","BUTTE","Non-MSA","Y","Y","Y"
180092017,18009,2017,"SD0090100","SD0090100","","N","N",,"I","BELLE FOURCHE","BELLE FOURCHE PD","Belle Fourche","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",5662,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,1,11,0,1,1,0,0,01-JAN-91,01-DEC-99,01-MAR-06,01-MAR-15,,01-MAR-15,"N","BUTTE","Non-MSA","Y","Y","Y"
180112017,18011,2017,"SD0100000","SD0100000","","N","N",,"I","CAMPBELL","CAMPBELL CO SO MOUND CITY","Campbell","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",1356,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-AUG-99,01-JUL-06,01-APR-15,,01-MAR-15,"N","CAMPBELL","Non-MSA","Y","Y","Y"
180122017,18012,2017,"SD0110000","SD0110000","","N","N",,"I","CHARLES MIX","CHARLES MIX CO SO LAKE ANDES","Charles Mix","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",6522,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,11,17,1,3,4,0,0,01-JAN-91,01-JAN-04,01-MAR-06,01-MAR-15,,01-MAR-15,"N","CHARLES MIX","Non-MSA","Y","Y","Y"
180152017,18015,2017,"SD0110300","SD0110300","","N","N",,"I","WAGNER","WAGNER PD","Wagner","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",1589,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-91,01-JAN-04,01-MAR-06,01-APR-15,,01-MAR-15,"N","CHARLES MIX","Non-MSA","Y","Y","Y"
180172017,18017,2017,"SD0120000","SD0120000","","N","N",,"I","CLARK","CLARK CO SO CLARK","Clark","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",2598,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-JAN-02,01-FEB-09,01-APR-15,,01-APR-15,"N","CLARK","Non-MSA","Y","Y","Y"
180182017,18018,2017,"SD0120100","SD0120100","","N","N",,"I","CLARK","CLARK PD","Clark","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",1033,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-91,01-JAN-02,01-JUN-06,01-MAR-15,,01-MAR-15,"N","CLARK","Non-MSA","Y","Y","Y"
180192017,18019,2017,"SD0130000","SD0130000","","N","N",,"I","CLAY","CLAY CO SO VERMILLION","Clay","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",3163,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,4,12,0,2,2,0,0,01-JAN-91,01-OCT-99,01-MAR-06,01-MAR-15,,01-MAR-15,"N","CLAY","Non-MSA","Y","Y","Y"
180202017,18020,2017,"SD0130100","SD0130100","","N","N",,"I","VERMILLION","VERMILLION PD","Vermillion","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",10892,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,0,16,2,2,4,0,0,01-JAN-91,01-DEC-99,01-FEB-06,01-MAR-15,,01-MAR-15,"N","CLAY","Non-MSA","Y","Y","Y"
180222017,18022,2017,"SD0140000","SD0140000","","N","N",,"I","CODINGTON","CODINGTON CO SO WATERTOWN","Codington","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",5778,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,3,13,0,16,16,0,0,01-JAN-91,01-OCT-01,01-MAR-06,01-MAR-15,,01-MAR-15,"N","CODINGTON","Non-MSA","Y","Y","Y"
180232017,18023,2017,"SD0140100","SD0140100","","N","N",,"I","WATERTOWN","WATERTOWN PD","Watertown","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",22283,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",34,3,37,3,15,18,0,0,01-JAN-91,01-JAN-91,01-MAR-06,01-MAR-15,,01-MAR-15,"N","CODINGTON","Non-MSA","Y","Y","Y"
180242017,18024,2017,"SD0150000","SD0150000","","N","N",,"I","CORSON","CORSON CO SO MC INTOSH","Corson","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",4123,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,0,0,0,0,01-JAN-91,01-JUN-99,01-FEB-07,01-APR-15,,01-MAR-15,"N","CORSON","Non-MSA","Y","Y","Y"
180272017,18027,2017,"SD0160000","SD0160000","","N","N",,"I","CUSTER","CUSTER CO SO CUSTER","Custer","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",8217,23391,"SDUCR0001","South Dakota Statistical Analysis Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",10,1,11,0,1,1,0,0,01-JAN-91,01-JAN-03,01-MAR-06,01-MAR-15,,01-MAR-15,"N","CUSTER","Rapid City, SD","Y","Y","Y"
180282017,18028,2017,"SD0160200","SD0160200","","N","N",,"I","HERMOSA","HERMOSA POLICE DEPARTMENT","Hermosa","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",390,23391,"SDUCR0001","South Dakota Statistical Analysis Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-91,01-JAN-03,,,,,"N","CUSTER","Rapid City, SD","Y","Y","Y"
180292017,18029,2017,"SD0170000","SD0170000","","N","N",,"I","DAVISON","DAVISON CO SO MITCHELL","Davison","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",4061,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,0,7,0,2,2,0,0,01-JAN-91,01-JUL-99,01-APR-06,01-MAR-15,,01-MAR-15,"N","DAVISON","Non-MSA","Y","Y","Y"
180302017,18030,2017,"SD0170100","SD0170100","","N","N",,"I","MITCHELL","MITCHELL PD","Mitchell","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",15806,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,1,26,2,15,17,0,0,01-JAN-91,01-JUL-99,01-MAR-06,01-MAR-15,,01-MAR-15,"N","DAVISON","Non-MSA","Y","Y","Y"
180342017,18034,2017,"SD0190000","SD0190000","","N","N",,"I","DEUEL","DEUEL CO SO CLEAR LAKE","Deuel","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",4190,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,0,1,1,0,0,01-JAN-91,01-JUL-99,01-FEB-06,01-FEB-16,,01-MAR-15,"N","DEUEL","Non-MSA","Y","Y","Y"
180352017,18035,2017,"SD0200000","SD0200000","","N","N",,"I","DEWEY","DEWEY CO SO TIMBER LAKE","Dewey","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",5219,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-JAN-91,01-MAY-07,01-MAR-15,,01-MAR-15,"N","DEWEY","Non-MSA","Y","Y","Y"
180382017,18038,2017,"SD0200400","SD0200400","","N","N",,"I","EAGLE BUTTE","EAGLE BUTTE PD EAGLE BUTTE","Eagle Butte","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",1354,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-91,01-JAN-00,01-FEB-08,01-MAR-15,,01-MAR-15,"N","DEWEY; ZIEBACH","Non-MSA","Y","Y","Y"
180392017,18039,2017,"SD0210000","SD0210000","","N","N",,"I","DOUGLAS","DOUGLAS CO SO ARMOUR","Douglas","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",2908,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,0,0,0,0,01-JAN-91,01-JAN-03,01-MAY-07,01-OCT-15,,01-OCT-15,"N","DOUGLAS","Non-MSA","Y","Y","Y"
180432017,18043,2017,"SD0220000","SD0220000","","N","N",,"I","EDMUNDS","EDMUNDS CO SO IPSWICH","Edmunds","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",3912,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-91,01-NOV-99,01-FEB-06,01-MAR-15,,01-MAR-15,"N","EDMUNDS","Non-MSA","Y","Y","Y"
180452017,18045,2017,"SD0230200","SD0230200","","N","N",,"I","HOT SPRINGS","HOT SPRINGS PD","Hot Springs","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",3540,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-91,01-SEP-99,01-MAR-06,01-MAR-15,,01-MAR-15,"N","FALL RIVER","Non-MSA","Y","Y","Y"
180462017,18046,2017,"SD0240000","SD0240000","","N","N",,"I","FAULK","FAULK CO SO FAULKTON","Faulk","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",2340,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,2,6,0,7,7,0,0,01-JAN-91,01-JAN-00,01-APR-06,01-MAR-15,,01-MAR-15,"N","FAULK","Non-MSA","Y","Y","Y"
180522017,18052,2017,"SD0260300","SD0260300","","N","N",,"I","BURKE","BURKE PD","Burke","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",583,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-91,01-JAN-02,,,,,"N","GREGORY","Non-MSA","Y","Y","Y"
180542017,18054,2017,"SD0270100","SD0270100","","N","N",,"I","PHILIP","PHILIP PD","Philip","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",764,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-91,01-FEB-10,01-SEP-10,01-MAR-15,,01-MAR-15,"N","HAAKON","Non-MSA","Y","Y","Y"
180552017,18055,2017,"SD0280000","SD0280000","","N","N",,"I","HAMLIN","HAMLIN CO SO HAYTI","Hamlin","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",6014,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,2,6,0,3,3,0,0,01-JAN-91,01-JAN-03,01-JUN-06,01-APR-15,,01-MAR-15,"N","HAMLIN","Non-MSA","Y","Y","Y"
180592017,18059,2017,"SD0290000","SD0290000","","N","N",,"I","HAND","HAND CO SO MILLER","Hand","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",1875,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,1,1,0,0,01-JAN-91,01-SEP-99,01-MAY-07,01-MAR-15,,01-MAR-15,"N","HAND","Non-MSA","Y","Y","Y"
180602017,18060,2017,"SD0290100","SD0290100","","N","N",,"I","MILLER","MILLER PD","Miller","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",1409,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-91,01-APR-99,01-MAR-06,01-MAR-15,,01-MAY-15,"N","HAND","Non-MSA","Y","Y","Y"
180612017,18061,2017,"SD0300000","SD0300000","","N","N",,"I","HANSON","HANSON CO SO ALEXANDRIA","Hanson","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",3364,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-FEB-03,01-FEB-06,01-JUL-15,,01-JUL-15,"N","HANSON","Non-MSA","Y","Y","Y"
180622017,18062,2017,"SD0310000","SD0310000","","N","N",,"I","HARDING","HARDING CO SO BUFFALO","Harding","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",1277,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",2,0,2,0,1,1,0,0,01-JAN-91,01-JAN-03,01-MAR-06,01-FEB-16,,01-FEB-16,"N","HARDING","Non-MSA","Y","Y","Y"
180642017,18064,2017,"SD0320000","SD0320000","","N","N",,"I","HUGHES","HUGHES CO SO PIERRE","Hughes","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",3537,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,28,34,0,14,14,0,0,01-JAN-91,01-JAN-06,01-FEB-07,01-MAR-15,,01-MAR-15,"N","HUGHES","Non-MSA","Y","Y","Y"
180652017,18065,2017,"SD0320100","SD0320100","","N","N",,"I","PIERRE","PIERRE PD","Pierre","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","City",14064,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,8,32,2,9,11,0,0,01-JAN-91,01-JAN-06,01-MAY-07,01-MAR-15,,01-MAR-15,"N","HUGHES","Non-MSA","Y","Y","Y"
180662017,18066,2017,"SD0330000","SD0330000","","N","N",,"I","HUTCHINSON","HUTCHINSON CO SO OLIVET","Hutchinson","","A",46,"South Dakota","SD","SD","4","West North Central","2","Midwest","Region II","County",3257,23391,"SDUCR0001","South Dakota Statistical Analysis Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-DEC-99,01-MAR-08,01-MAR-15,,01-MAR-15,"N","HUTCHINSON","Non-MSA","Y","Y","Y"
