"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,122661450,108359120,1,5,25,"M",1,1,25,0
2018,122661464,108367797,0,,,"",,,,
2018,122665105,108359145,1,5,18,"M",3,3,18,0
2018,122665109,108359145,4,5,15,"M",1,3,15,0
2018,122665106,108359145,2,5,13,"M",3,3,13,0
2018,122665111,108359145,6,5,13,"M",3,3,13,0
2018,122665110,108359145,5,5,15,"M",2,3,15,0
2018,122661479,108359145,3,5,10,"M",1,3,10,0
2018,122665122,108359147,1,5,26,"M",0,3,26,0
2018,122661492,108359155,0,,,"",,,,
2018,122661500,108359158,2,5,10,"F",2,3,10,0
2018,122661502,108359158,4,5,14,"F",3,3,14,0
2018,122661501,108359158,3,5,13,"F",3,3,13,0
2018,122661499,108359158,1,5,15,"F",3,3,15,0
2018,122665169,108359181,1,5,19,"M",3,2,19,0
2018,122658292,108367835,0,,,"",,,,
2018,122665202,108364590,1,5,48,"M",1,3,48,0
2018,122658305,108367840,0,,,"",,,,
2018,122665236,108359229,1,5,60,"M",1,3,60,0
2018,122661593,108359240,1,5,27,"M",1,3,27,0
2018,122665285,108359264,1,5,23,"M",0,3,23,0
2018,122658357,108367893,1,5,26,"F",3,3,26,0
2018,122661628,108359273,1,5,33,"M",0,3,33,0
2018,122658379,108359292,2,5,58,"F",3,3,58,0
2018,122658378,108359292,1,5,64,"F",3,3,64,0
2018,122661654,108364688,1,5,36,"M",3,3,36,0
2018,122658392,108359303,1,5,61,"M",1,3,61,0
2018,122668239,108376529,0,,,"",,,,
2018,122664105,108369410,1,5,23,"M",3,2,23,0
2018,122668254,108372314,0,,,"",,,,
2018,122664126,108372319,0,,,"",,,,
2018,122668263,108376542,1,4,,"U",0,3,,
2018,122664139,108376556,1,5,32,"F",1,2,32,0
2018,122664146,108372353,1,5,29,"F",3,2,29,0
2018,122668309,108376569,1,5,20,"F",3,2,20,0
2018,122664168,108376571,1,5,28,"U",3,2,28,0
2018,122664171,108376574,0,,,"",,,,
2018,122668318,108372371,1,5,22,"M",1,1,22,0
2018,122664192,108376592,1,5,44,"F",1,3,44,0
2018,122664193,108376593,0,,,"",,,,
2018,122670173,108369470,1,5,19,"M",1,2,19,0
2018,122668351,108369470,2,5,19,"F",1,1,19,0
2018,122664214,108376612,0,,,"",,,,
2018,122668362,108376611,1,5,46,"M",1,2,46,0
2018,122664231,108376629,1,5,37,"M",1,2,37,0
2018,122664234,108376632,1,5,26,"M",2,3,26,0
2018,122670204,108376646,1,5,42,"M",1,2,42,0
2018,122668412,108376659,1,5,31,"M",1,1,31,0
2018,122670220,108369501,0,,,"",,,,
2018,122664265,108376669,1,5,19,"M",2,2,19,0
2018,122664266,108376670,1,5,27,"M",1,3,27,0
2018,122664273,108376678,0,,,"",,,,
2018,122664275,108376679,1,5,45,"M",3,2,45,0
2018,122670236,108376682,0,,,"",,,,
2018,122664283,108376686,0,,,"",,,,
2018,122668451,108376690,1,5,25,"M",3,2,25,0
2018,122664286,108372490,0,,,"",,,,
2018,122664298,108376699,1,5,45,"M",1,2,45,0
2018,122664307,108376704,1,5,36,"M",2,2,36,0
2018,122664313,108376709,0,,,"",,,,
2018,122668488,108369538,1,5,26,"M",1,2,26,0
2018,122664333,108376730,1,5,31,"M",3,1,31,0
2018,122668508,108376733,1,5,31,"F",3,2,31,0
2018,122668522,108376737,1,5,32,"M",3,2,32,0
2018,122664344,108372554,0,,,"",,,,
