"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,112496260,19,225,,122096340
2018,112496260,16,200,,122096342
2018,112496260,36,885,,122096341
2018,112491625,63,567,,122096347
2018,112496269,10,,,122101731
2018,112496269,63,1,,122101732
2018,112496269,11,1,,122101729
2018,112491649,3,1001,,122096363
2018,112491647,3,1001,23-SEP-18,122101750
2018,112496279,10,,,122101758
2018,112496279,11,1,,122101757
2018,112500310,3,1001,,122091212
2018,112500326,9,0,,122091229
2018,112491728,11,30,,122096452
2018,112491742,11,1,,122096474
2018,112500365,11,1,,122091293
2018,112500382,11,1,,122096520
2018,112491797,10,,,122091344
2018,112491797,63,1,,122091343
2018,112500404,11,10,,122091371
2018,112496468,11,10,,122096581
2018,112496475,11,2,,122101991
2018,112496475,10,,,122101992
2018,112496494,10,,,122102024
2018,112496494,11,10,,122096611
2018,112500431,10,,,122102038
2018,112500431,11,20,,122096624
2018,112496542,10,,,122096665
2018,112496542,11,70,,122102084
2018,112491889,11,10,,122096672
2018,112500457,11,1,,122091445
2018,112491897,11,5,,122102106
2018,112491897,10,,,122091450
2018,112491897,63,0,,122102105
2018,112491907,11,5,,122102129
2018,112496583,11,20,,122096707
2018,112496583,10,,,122096708
2018,112496611,10,,,122096754
2018,112496611,11,120,,122096753
2018,112492027,3,15000,15-OCT-18,122102315
2018,112492030,10,,,122091580
2018,112492030,11,10,,122091579
2018,112496702,11,1,,122102349
2018,112492050,10,,,122091599
2018,112496714,63,600,,122091606
2018,112496714,11,43,,122102361
2018,112496714,10,,,122102363
2018,112496720,11,15,,122096910
2018,112500574,11,21,,122091619
2018,112496741,10,,,122091628
2018,112496741,63,177,,122091626
2018,112496741,11,5,,122091627
2018,112500598,10,,,122091643
2018,112492088,52,0,01-DEC-18,122102435
2018,112496763,52,0,,122096951
2018,112500598,11,50,,122091642
2018,112496770,10,,,122091651
2018,112496770,47,0,,122091652
2018,112496770,11,1,,122091650
2018,112496775,11,10,,122102462
2018,112492119,63,200,,122102486
2018,112500615,11,10,,122097006
2018,112492118,63,0,15-DEC-18,122097001
2018,112496809,11,2,,122097029
2018,112500634,11,1,,122102531
2018,112496858,11,21,,122102568
2018,112496879,52,0,,122102594
2018,112492188,10,,,122102645
2018,112492188,11,60,,122102644
2018,112496912,10,,,122102654
2018,112496912,11,30,,122102653
2018,112500682,63,8,,122107130
2018,112492201,43,60,,122091760
2018,112496947,50,15,,122102692
2018,112492218,9,0,,122107149
2018,112492227,3,1,,122107158
2018,112496973,2,8,21-SEP-18,122102716
2018,112500699,2,8,,122107168
2018,112496982,20,1,,122102724
2018,112496982,8,225,,122091782
2018,112492249,25,70,,122107188
2018,112492246,25,70,06-JUL-18,122091792
2018,112492248,38,100,,122107184
2018,112492249,63,570,,122107186
2018,112492246,63,570,06-JUL-18,122091791
2018,112497029,3,2000,,122102775
2018,112497027,3,2000,30-OCT-18,122102772
2018,112497037,10,,,122102784
2018,112500724,62,200,,122102811
2018,112500724,3,900,,122091816
2018,112500724,38,200,,122102812
2018,112497063,3,900,26-NOV-18,122107243
2018,112492317,63,2000,,122107254
2018,112500738,63,0,,122102852
2018,112500738,10,,,122102853
2018,112492337,25,120,,122091843
2018,112497119,7,40,,122102872
2018,112492372,11,1,,122102893
2018,112492372,10,,,122107311
2018,112500762,11,1,,122091860
2018,112500764,63,0,,122091862
2018,112500770,20,50,,122102918
2018,112500778,10,,,122107350
2018,112497165,30,1,,122102941
2018,112492449,63,29,,122107393
2018,112497217,63,29,25-SEP-18,122107392
2018,112497230,63,350,,122107413
2018,112492472,63,2000,,122107424
2018,112500836,8,64,,122091937
2018,112497241,8,64,10-SEP-18,122107434
2018,112492499,20,600,,122107454
2018,112497267,20,2300,,122103057
2018,112497279,6,30,,122107465
2018,112497279,9,0,,122103076
2018,112497279,25,25,,122103075
2018,112497279,63,690,,122091952
2018,112497279,51,0,,122103077
2018,112500865,4,50,,122103107
2018,112497305,4,1,,122103109
2018,112497313,63,1,,122107502
2018,112497320,3,2354,19-SEP-18,122103127
2018,112500873,3,5000,,122091977
2018,112497329,10,,,122107509
2018,112497336,3,5800,,122103146
2018,112492569,31,1200,,122091998
2018,112500913,10,,,122103204
2018,112497403,7,1500,,122103227
2018,112497430,9,0,,122092048
2018,112497430,20,30,,122092049
2018,112497430,25,20,,122107624
2018,112492654,63,2700,,122103282
2018,112497465,63,500,,122103314
2018,112492719,42,500,,122107716
2018,112497560,10,,,122103432
2018,112497596,10,,,122103471
2018,112501081,19,27,24-OCT-18,122103534
2018,112501082,19,27,,122112191
2018,112492809,63,200,,122103546
2018,112497698,36,399,,122103583
2018,112497763,26,1000,,122112262
2018,112497763,57,1,,122103656
2018,112497763,38,599,,122103653
2018,112497763,20,10,,122103654
2018,112497763,51,0,,122103655
2018,112497792,10,,,122112276
2018,112497807,19,57,12-MAR-18,122107945
2018,112497809,19,57,,122103721
2018,112501198,20,200,,122108012
2018,112501198,9,0,,122108010
2018,112497874,3,1250,,122103793
2018,112492974,3,1250,23-AUG-18,122108018
2018,112501211,3,5000,,122112323
2018,112501210,3,5000,29-OCT-18,122112322
2018,112493016,19,372,28-AUG-18,122108065
2018,112497926,19,372,,122108066
2018,112497942,63,80,,122103887
2018,112493051,20,400,,122108103
2018,112501253,3,11000,24-JUN-18,122112375
2018,112493051,25,20,,122108104
2018,112493051,3,11000,,122108102
2018,112497958,2,1,,122103904
2018,112493092,10,,,122108155
2018,112493119,63,765,,122108187
2018,112493119,58,1600,,122108188
2018,112493119,45,1,,122112434
2018,112493119,26,1160,,122112431
2018,112493119,20,2560,,122112432
2018,112493119,7,2560,,122112433
2018,112498030,10,,,122104001
2018,112498080,24,3800,,122104046
2018,112493195,36,488,,122104065
2018,112498103,4,50,,122104073
2018,112498113,19,14,04-MAR-18,122112508
2018,112498115,19,14,,122104080
2018,112498123,10,,,122104088
2018,112498178,16,1,,122104139
2018,112498201,3,6000,,122104166
2018,112501399,9,0,,122104170
2018,112493285,47,0,,122112592
2018,112501419,47,0,05-DEC-18,122112591
2018,112493323,9,0,,122104282
2018,112498525,9,0,,122104564
2018,112501604,10,,,122112814
2018,112498534,10,,,122104587
2018,112498537,10,,,122104589
2018,112498541,3,3000,,122112828
2018,112493582,3,200,,122108764
2018,112498585,20,60,,122104643
2018,112498594,38,300,,122104657
2018,112498628,63,70,,122104691
2018,112501686,20,100,,122112913
2018,112501686,7,270,,122112914
2018,112493672,2,39,,122108866
2018,112498672,3,1000,,122104748
2018,112493697,42,60,,122112940
2018,112498696,10,,,122104775
2018,112498752,3,1400,27-DEC-18,122104838
2018,112498753,3,1400,,122104839
2018,112498775,3,1,,122104863
2018,112498774,3,1,03-DEC-18,122104862
2018,112493768,8,5,26-DEC-18,122108986
2018,112493769,8,5,,122108987
2018,112493800,10,,,122109028
2018,112493813,16,80,,122109047
2018,112498853,63,0,,122104961
2018,112498855,35,1,,122104964
2018,112498878,10,,,122109075
2018,112498932,21,1,,122105059
2018,112501868,63,0,,122113116
2018,112498944,3,2000,,122109148
2018,112501877,3,2000,16-JUN-18,122113124
2018,112493721,63,900,,122108929
2018,112498964,10,,,122105100
2018,112498978,10,,,122109166
2018,112493941,10,,,122105143
2018,112493970,10,,,122109216
2018,112498742,63,420,,122104828
2018,112499031,63,0,,122105177
2018,112499042,2,17,,122105190
2018,112493989,3,2000,13-MAY-18,122109240
2018,112499048,3,2000,,122113187
2018,112499048,36,1299,,122113188
2018,112499057,4,65,,122105201
2018,112499055,4,65,08-AUG-18,122109250
2018,112494033,10,,,122105248
2018,112499114,8,178,31-MAR-18,122105262
2018,112501975,8,178,,122105263
2018,112499119,3,500,,122105268
2018,112494047,10,,,122105276
2018,112499155,6,90,,122105314
2018,112504232,8,5,,122105408
2018,112504231,8,5,12-DEC-18,122105407
2018,112504246,10,,,122105425
2018,112504294,10,,,122105478
2018,112494194,3,10000,,122113374
2018,112504324,10,,,122105511
2018,112502111,10,,,122113396
2018,112504398,26,1000,,122105598
2018,112504398,63,330,,122105597
2018,112504398,54,690,,122105596
2018,112504596,10,,,122105847
2018,112502281,19,1,09-JUL-18,122109775
2018,112502282,19,3,,122113605
2018,112504666,63,150,,122105940
2018,112502312,2,27,,122105988
2018,112504707,10,,,122113635
2018,112502318,10,,,122113641
2018,112502339,38,1,,122113663
2018,112502340,4,950,,122113664
2018,112504751,10,,,122113667
2018,112504754,47,0,,122106046
2018,112502388,10,,,122109875
2018,112504823,3,4500,,122106123
2018,112504823,61,100,,122106124
2018,112504822,3,4500,20-MAY-18,122106121
2018,112504823,63,80,,122106122
2018,112504825,19,34,02-JUL-18,122106126
2018,112509568,19,34,,122106127
2018,112502401,36,500,,122113735
2018,112504837,3,1000,,122106143
2018,112502424,19,429,,122109906
2018,112504859,10,,,122106164
2018,112502428,2,34,,122113762
2018,112504868,10,,,122106180
2018,112504882,19,72,,122109950
2018,112504900,25,1,,122106213
2018,112509656,20,3627,,122109994
2018,112504958,19,149,08-OCT-18,122106277
2018,112504959,19,149,,122106278
2018,112504965,2,7,,122106287
2018,112502513,10,,,122106300
2018,112502516,10,,,122110009
2018,112502529,10,,,122113885
2018,112505001,31,350,,122106334
2018,112509702,63,475,,122110038
2018,112509705,25,1,10-JUL-18,122110040
2018,112509706,52,0,,122110042
2018,112509706,25,104,,122110041
2018,112509706,17,50,,122110043
2018,112505029,3,8000,,122113931
2018,112502557,3,8000,10-OCT-18,122106365
2018,112509717,8,3,20-MAR-18,122110057
2018,112505037,8,3,,122113940
2018,112509717,19,5,20-MAR-18,122110056
2018,112505037,19,5,,122113939
2018,112509731,10,,,122106397
2018,112505056,42,150,,122106402
2018,112505070,3,350,,122106419
2018,112509746,47,0,,122110094
2018,112502599,3,1200,,122110123
2018,112505120,20,1,,122106480
2018,112502608,10,,,122113996
2018,112502612,6,4,18-JUN-18,122114001
2018,112502613,19,54,,122106496
2018,112502613,6,4,,122106497
2018,112502612,19,54,18-JUN-18,122106493
2018,112502632,36,1000,,122114022
2018,112505183,33,500,,122114035
2018,112505199,24,20000,,122114047
2018,112505223,64,600,,122106619
2018,112505222,64,600,28-JUL-18,122106617
2018,112505227,61,1,,122106625
2018,112505227,11,1,,122114062
2018,112505227,10,,,122106624
2018,112505241,10,,,122106640
2018,112509882,10,,,122106686
2018,112509882,20,81,,122110254
2018,112509882,11,5,,122106684
2018,112502691,10,,,122110272
2018,112505291,11,3,,122106704
2018,112502727,3,1,,122114144
2018,112505385,26,800,,122106827
2018,112505385,20,250,,122106828
2018,112505385,7,1,,122106830
2018,112505385,61,50,,122106829
2018,112505385,3,5000,,122106825
2018,112509978,7,1,01-NOV-18,122110380
2018,112509978,3,5000,28-SEP-18,122106823
2018,112509986,10,,,122110392
2018,112502747,63,300,,122110402
2018,112510018,10,,,122110434
2018,112505439,10,,,122106885
2018,112505450,11,1,,122110450
2018,112510069,35,20,,122110489
2018,112505507,63,2,,122106956
2018,112505507,17,1200,,122106959
2018,112505507,20,160,,122106958
2018,112505507,9,0,,122106957
2018,112505506,63,5,,122110508
2018,112510079,10,,,122106960
2018,112502808,10,,,122114255
2018,112502808,11,6,,122114254
2018,112505543,63,4,,122107009
2018,112510117,10,,,122110552
2018,112510139,11,1,,122110584
2018,112505603,10,,,122110610
2018,112502871,11,1,,122117078
2018,112502871,10,,,122117079
2018,112505636,54,175,,122110644
2018,112505636,43,1020,,122117091
2018,112505645,11,1,,122117102
2018,112505645,10,,,122117103
2018,112502903,8,12,,122117117
2018,112510217,52,0,,122110699
2018,112510223,11,1,,122110707
2018,112505729,52,0,,122117205
2018,112502947,4,300,,122117210
2018,112510255,11,1,,122110752
2018,112510255,10,,,122117231
2018,112502968,25,25,,122117270
2018,112502968,6,1,,122117271
2018,112502968,10,1,,122117272
2018,112505774,10,,,122110776
2018,112502980,11,1,,122117304
2018,112502980,10,,,122114419
2018,112505792,54,300,,122117309
2018,112510329,52,0,,122110849
2018,112505858,10,,,122110862
2018,112505858,11,7,,122110861
2018,112510353,52,0,,122110865
2018,112505876,63,300,,122117398
2018,112505876,17,500,,122117403
2018,112505876,43,60,,122117401
2018,112505883,10,,,122117410
2018,112505883,11,1,,122117409
2018,112503044,63,1200,,122114502
2018,112505920,63,29,,122117446
2018,112505919,63,29,08-SEP-18,122114516
2018,112505929,3,1200,,122117459
2018,112503073,11,10,,122114538
2018,112503073,10,,,122114539
2018,112510436,3,4000,20-SEP-18,122110960
2018,112510437,20,400,,122110962
2018,112510437,3,4000,,122110961
2018,112510451,3,1500,,122110980
2018,112510450,3,1500,04-AUG-18,122110979
2018,112506005,20,22757,,122117549
2018,112506034,11,1,,122111033
2018,112506034,10,,,122117590
2018,112510496,63,180,,122111041
2018,112510537,13,200,,122111093
2018,112510537,16,300,,122111094
2018,112503158,63,0,,122114655
2018,112503169,8,24,14-FEB-18,122117710
2018,112510569,8,48,,122111126
2018,112510577,10,,,122117724
2018,112503187,19,4,21-SEP-18,122111147
2018,112506153,19,4,,122114699
2018,112503193,28,7300,,122117757
2018,112503193,63,210,,122111167
2018,112503209,25,25,,122111199
2018,112503209,52,0,,122111200
2018,112506194,25,25,29-SEP-18,122117782
2018,112506194,52,0,29-SEP-18,122117783
2018,112503221,11,1,,122117805
2018,112510649,3,1000,,122111228
2018,112510657,52,0,,122111237
2018,112506229,3,1,10-MAR-18,122114755
2018,112506230,3,1900,,122117833
2018,112510709,17,480,,122117895
2018,112510709,66,20,,122117894
2018,112510709,20,220,,122117893
2018,112510709,19,100,,122111293
2018,112510709,61,300,,122117892
2018,112503258,37,15000,21-APR-18,122114805
2018,112503259,37,28000,,122114806
2018,112506282,37,14000,,122117909
2018,112510718,37,14000,03-APR-18,122111308
2018,112510730,10,,,122117932
2018,112510760,61,1,23-FEB-18,122111356
2018,112503283,61,200,,122111357
2018,112510773,19,74,23-FEB-18,122111369
2018,112503288,19,74,,122117969
2018,112506343,20,425,,122117981
2018,112506372,61,500,31-JUL-18,122118024
2018,112506373,61,500,,122118025
2018,112510824,61,50,,122111418
2018,112510824,25,10,,122118042
2018,112510824,9,0,,122111419
2018,112510824,20,20,,122111420
2018,112510824,51,0,,122111421
2018,112510830,63,325,,122111430
2018,112510841,20,216,,122111441
2018,112510841,9,0,,122118062
2018,112510841,43,20,,122114879
2018,112503330,11,1,,122114883
2018,112510850,63,0,,122118084
2018,112510857,35,150,,122114906
2018,112503357,8,43,,122118108
2018,112510925,58,150,,122118178
2018,112503399,63,255,,122118190
2018,112503399,4,5,,122118192
2018,112503409,38,55,,122118216
2018,112506547,10,,,122118232
2018,112503431,61,99,,122118245
2018,112503431,63,65,,122118244
2018,112506567,36,90,,122115013
2018,112506581,10,,,122115023
2018,112503454,52,0,,122118277
2018,112511000,49,7,11-OCT-18,122111636
2018,112511000,13,60,11-OCT-18,122118282
2018,112506588,10,,,122111642
2018,112503464,13,450,,122118287
2018,112506586,13,300,11-OCT-18,122118285
2018,112506588,11,3,,122111641
2018,112506594,63,1200,,122118296
2018,112511031,61,1,,122115045
2018,112511031,11,6,,122111662
2018,112511030,52,0,,122111661
2018,112511031,10,,,122111663
2018,112506637,15,200,08-JAN-19,122118351
2018,112503496,15,500,,122115063
2018,112506637,63,1,08-JAN-19,122118350
2018,112503496,63,340,,122118352
2018,112503496,43,450,,122115062
2018,112503496,36,100,,122115064
2018,112506644,21,1,,122115069
2018,112511067,25,69,,122111718
2018,112503523,61,150,,122115097
2018,112506688,21,1500,,122111746
2018,112506691,63,30,17-DEC-18,122115111
2018,112506692,26,99,,122118425
2018,112506692,63,90,,122118424
2018,112506700,52,0,,122111755
2018,112511115,52,0,,122115129
2018,112506739,11,3,,122115143
2018,112506739,10,,,122111795
2018,112511126,52,0,,122111789
2018,112503580,20,1072,,122115172
2018,112503580,10,,,122118500
2018,112506791,11,1,,122118528
2018,112506791,10,,,122118529
2018,112506801,10,,,122111849
2018,112511196,63,0,,122111871
2018,112506826,63,0,29-OCT-18,122111869
2018,112506852,52,0,,122118594
2018,112506869,3,15000,,122111919
2018,112506868,3,15000,27-DEC-18,122118606
2018,112506869,36,200,,122111920
2018,112503638,3,2000,,122115247
2018,112503649,61,52,,122118649
2018,112511259,10,,,122111961
2018,112506928,6,14,,122118679
2018,112506927,6,14,04-DEC-18,122118678
2018,112511285,52,0,,122111983
2018,112511291,63,1,,122111996
2018,112511291,10,,,122111997
2018,112506967,11,1,,122112005
2018,112506967,10,,,122112006
2018,112506978,6,1223,,122118729
2018,112511316,11,1,,122118734
2018,112511316,38,1,,122112025
2018,112511316,10,,,122118735
2018,112511323,11,1,,122118743
2018,112511323,63,0,,122118742
2018,112511323,10,,,122118744
2018,112506987,26,430,,122118745
2018,112511330,52,0,,122118753
