"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,18110,96118872,7918443,"",20-AUG-18,22-MAR-18,"",16,6,,0,"C","F",17873545
2018,18110,96118887,7918443,"",20-AUG-18,07-MAR-18,"",15,6,,0,"C","F",17873575
2018,18110,96118893,7918443,"N",20-AUG-18,22-MAR-18,"",9,6,,0,"C","F",17873584
2018,18110,95488714,7877602,"",20-AUG-18,12-FEB-18,"",12,6,,0,"C","F",16692350
2018,18110,95488777,7877602,"",20-AUG-18,20-FEB-18,"",16,6,,0,"C","F",16692414
2018,18110,95488803,7877602,"",20-AUG-18,23-FEB-18,"",15,6,,0,"C","F",16692430
2018,18110,96118973,7918443,"",20-AUG-18,26-MAR-18,"",22,6,,0,"C","F",17873795
2018,18110,95488717,7877602,"N",20-AUG-18,10-FEB-18,"",12,6,,0,"C","F",16692345
2018,18110,95488791,7877602,"",20-AUG-18,23-FEB-18,"",5,6,,0,"C","F",16692420
2018,18110,95488815,7877602,"",20-AUG-18,26-FEB-18,"",1,6,,0,"C","F",16692454
2018,18110,108381563,8575646,"",01-APR-19,02-SEP-18,"",14,6,,0,"C","F",41553962
2018,18110,108381569,8575646,"",01-APR-19,11-SEP-18,"",20,6,,0,"C","F",41559005
2018,18110,108386132,8575646,"",01-APR-19,25-SEP-18,"",12,6,,0,"C","F",41553992
2018,18110,108379624,8574896,"",01-APR-19,27-OCT-18,"",8,6,,0,"C","F",41559061
2018,18110,108379634,8574896,"",01-APR-19,02-OCT-18,"",23,6,,0,"C","F",41559100
2018,18110,108386171,8574896,"N",01-APR-19,03-OCT-18,"",14,6,,0,"C","F",41559118
2018,18110,108386207,8479746,"N",01-APR-19,28-NOV-18,"",17,6,,0,"C","F",41559170
2018,18110,108386216,8479747,"N",01-APR-19,11-DEC-18,"",16,6,,0,"C","F",41559188
2018,18110,108379674,8479747,"N",01-APR-19,08-DEC-18,"",8,6,,0,"C","F",41550530
2018,18110,108379680,8479747,"",01-APR-19,12-DEC-18,"",15,6,,0,"C","F",41559220
2018,18110,108386238,8479747,"",01-APR-19,05-DEC-18,"",13,6,,0,"C","F",41550565
2018,18110,108379598,8575646,"",01-APR-19,01-SEP-18,"",14,6,,0,"C","F",41558989
2018,18110,108386109,8575646,"",01-APR-19,19-SEP-18,"",15,6,,0,"C","F",41550391
2018,18110,108381568,8575646,"",01-APR-19,03-SEP-18,"",21,6,,0,"C","F",41559000
2018,18110,108379627,8574896,"N",01-APR-19,11-OCT-18,"",16,6,,0,"C","F",41559072
2018,18110,108386177,8479746,"N",01-APR-19,16-NOV-18,"",13,6,,0,"C","F",41559132
2018,18110,108386196,8479746,"N",01-APR-19,26-NOV-18,"",10,6,,0,"C","F",41550508
2018,18110,108386201,8479746,"N",01-APR-19,01-NOV-18,"",9,6,,0,"C","F",41559163
2018,18110,108386210,8479746,"",01-APR-19,19-NOV-18,"",10,6,,0,"C","F",41550517
2018,18110,108386245,8479746,"N",01-APR-19,23-NOV-18,"",13,6,,0,"C","F",41559242
2018,18110,108386248,8574896,"",01-APR-19,14-OCT-18,"",14,6,,0,"C","F",41550568
2018,18110,108400547,8268767,"N",01-APR-19,09-JUL-18,"",20,6,,0,"C","F",41603889
2018,18110,108381564,8575646,"",01-APR-19,29-SEP-18,"",12,6,,0,"C","F",41550384
2018,18110,108386108,8575646,"N",01-APR-19,04-SEP-18,"",8,6,,0,"C","F",41553966
2018,18110,108386131,8575646,"",01-APR-19,21-SEP-18,"",22,6,,0,"C","F",41559038
2018,18110,108386142,8574896,"",01-APR-19,09-OCT-18,"",10,6,,0,"C","F",41559056
2018,18110,108386157,8574896,"",01-APR-19,25-OCT-18,"",17,6,,0,"C","F",41559093
2018,18110,108381585,8574896,"",01-APR-19,30-OCT-18,"",23,6,,0,"C","F",41550466
2018,18110,108386175,8479746,"",01-APR-19,16-NOV-18,"",9,6,,0,"C","F",41554027
2018,18110,108379656,8479746,"",01-APR-19,17-NOV-18,"",10,6,,0,"C","F",41559154
2018,18110,108379660,8479746,"N",01-APR-19,14-NOV-18,"",6,6,,0,"C","F",41554050
2018,18110,108386111,8575646,"N",01-APR-19,13-SEP-18,"",8,6,,0,"C","F",41550394
2018,18110,108386117,8575646,"",01-APR-19,02-SEP-18,"",8,6,,0,"C","F",41558997
2018,18110,108386133,8575646,"N",01-APR-19,18-SEP-18,"",19,6,,0,"C","F",41559039
2018,18110,108386141,8574896,"",01-APR-19,04-OCT-18,"",20,6,,0,"C","F",41550433
2018,18110,108381579,8574896,"N",01-APR-19,08-OCT-18,"",6,6,,0,"C","F",41553999
2018,18110,108386178,8479746,"N",01-APR-19,05-NOV-18,"",6,6,,0,"C","F",41554030
2018,18110,108386168,8574896,"",01-APR-19,31-OCT-18,"",13,6,,0,"C","F",41550476
2018,18110,108386185,8479746,"",01-APR-19,18-NOV-18,"",12,6,,0,"C","F",41550495
