"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,110109706,100402269,1,8,,,,,,"",,,"",,
2018,110117923,100402275,1,8,,,,,,"",,,"",,
2018,110109728,100397522,1,8,,,,,,"",,,"",,
2018,110109733,100402314,1,8,,,,,,"",,,"",,
2018,110117983,100397544,1,8,,,,,,"",,,"",,
2018,110109756,100394448,1,8,,,,,,"",,,"",,
2018,110109763,100402354,1,8,,,,,,"",,,"",,
2018,110113229,100397559,1,8,,,,,,"",,,"",,
2018,110118007,100394463,1,8,,,,,,"",,,"",,
2018,110113249,100402376,1,8,,,,,,"",,,"",,
2018,110109791,100397588,1,8,,,,,,"",,,"",,
2018,110113270,100402396,1,8,,,,,,"",,,"",,
2018,110109811,100402413,1,8,,,,,,"",,,"",,
2018,110118072,100402425,1,8,,,,,,"",,,"",,
2018,110113305,100397637,1,8,,,,,,"",,,"",,
2018,110113319,100402453,1,8,,,,,,"",,,"",,
2018,110113342,100394538,1,8,,,,,,"",,,"",,
2018,110113355,100402480,1,8,,,,,,"",,,"",,
2018,110113360,100397684,1,8,,,,,,"",,,"",,
2018,110118140,100394552,1,8,,,,,,"",,,"",,
2018,110118149,100394557,1,8,,,,,,"",,,"",,
2018,110118153,100397690,1,8,,,,,,"",,,"",,
2018,110118155,100394562,1,8,,,,,,"",,,"",,
2018,110113373,100397694,1,8,,,,,,"",,,"",,
2018,110109884,100402523,1,8,,,,,,"",,,"",,
2018,110118184,100397720,1,8,,,,,,"",,,"",,
2018,110113404,100397728,1,8,,,,,,"",,,"",,
2018,110113423,100402573,1,8,,,,,,"",,,"",,
2018,110113448,100394631,1,8,,,,,,"",,,"",,
2018,110109937,100397775,1,8,,,,,,"",,,"",,
2018,110113463,100397790,1,8,,,,,,"",,,"",,
2018,110118286,100402619,1,3,,,,,,"",,,"",,
2018,110113487,100402649,1,8,,,,,,"",,,"",,
2018,110109988,100394678,1,8,,,,,,"",,,"",,
2018,110109992,100397835,1,4,,,,5,19,"F",0,3,"R",19,0
2018,110109996,100402674,1,4,,,,5,73,"M",0,3,"N",73,0
2018,110110001,100394688,1,8,,,,,,"",,,"",,
2018,110113551,100397868,1,1,,,,,,"",,,"",,
2018,110118390,100397870,1,4,,,,5,21,"F",3,2,"R",21,0
2018,110118397,100402721,1,8,,,,,,"",,,"",,
2018,110118414,100402738,1,8,,,,,,"",,,"",,
2018,110118416,100402740,1,4,,,,5,26,"M",1,2,"R",26,0
2018,110118422,100402744,1,4,,,,5,18,"F",1,2,"R",18,0
2018,110118434,100402756,1,4,,,,5,39,"M",1,2,"R",39,0
2018,110118436,100397891,1,8,,,,,,"",,,"",,
2018,110113582,100397891,2,4,,,,5,37,"F",1,2,"R",37,0
2018,110118442,100402764,1,8,,,,,,"",,,"",,
2018,110118476,100394736,1,6,,,,,,"",,,"",,
2018,110118518,100402833,1,4,,,,5,33,"M",1,2,"R",33,0
2018,110118550,100402865,1,8,,,,,,"",,,"",,
2018,110113698,100402870,1,4,,,,5,27,"F",3,2,"R",27,0
2018,110113704,100397984,1,4,,,,5,22,"F",3,2,"R",22,0
2018,110118629,100402920,1,8,,,,,,"",,,"",,
2018,110110140,100394841,1,8,,,,,,"",,,"",,
2018,110110168,100394877,1,4,,,,5,37,"M",3,2,"R",37,0
2018,110118702,100402963,1,4,,,,5,36,"M",3,2,"R",36,0
2018,110118710,100402970,1,4,,,,5,49,"F",3,2,"R",49,0
2018,110110192,100402996,1,3,,,,,,"",,,"",,
2018,110118759,100394918,1,4,,,,5,16,"M",1,2,"R",16,0
2018,110118771,100403016,1,4,,,,5,60,"F",3,2,"N",60,0
2018,110118772,100403016,2,4,,,,5,63,"F",1,2,"R",63,0
2018,110118789,100403026,1,1,,,,,,"",,,"",,
2018,110113835,100398107,1,4,,,,5,17,"F",0,3,"N",17,0
2018,110118806,100394944,1,4,,,,5,33,"F",3,2,"R",33,0
2018,110113856,100398128,1,8,,,,,,"",,,"",,
2018,110113857,100403049,1,8,,,,,,"",,,"",,
2018,110118824,100403049,2,4,,,,5,43,"F",3,2,"R",43,0
2018,110110235,100394959,1,4,,,,5,61,"M",2,3,"R",61,0
2018,110110242,100398143,1,8,,,,,,"",,,"",,
2018,110110280,100403111,1,4,,,,5,21,"F",3,2,"N",21,0
2018,110110289,100398191,1,4,,,,5,16,"F",3,2,"R",16,0
2018,110113933,100398191,2,4,,,,5,19,"M",3,2,"R",19,0
2018,110110295,100395020,1,4,,,,5,47,"M",3,2,"R",47,0
2018,110113978,100398231,1,1,,,,,,"",,,"",,
2018,110114005,100395057,1,4,,,,5,85,"F",0,2,"R",85,0
2018,110114043,100398282,1,4,,,,5,21,"F",1,2,"R",21,0
2018,110114046,100398284,1,1,,,,,,"",,,"",,
2018,110119051,100403256,1,4,,,,5,41,"M",0,3,"R",41,0
2018,110119052,100403256,2,4,,,,5,21,"F",1,2,"R",21,0
2018,110119071,100403275,1,8,,,,,,"",,,"",,
2018,110119075,100403278,1,1,,,,,,"",,,"",,
2018,110119076,100403279,1,4,,,,5,36,"M",3,3,"R",36,0
2018,110110394,100395105,1,1,,,,,,"",,,"",,
2018,110119093,100403294,3,4,,,,5,45,"F",1,2,"R",45,0
2018,110119091,100403294,1,2,,,,,,"",,,"",,
2018,110119092,100403294,2,2,,,,,,"",,,"",,
2018,110119096,100403298,1,4,,,,5,32,"F",2,2,"R",32,0
2018,110119100,100403300,1,4,,,,5,36,"M",1,2,"R",36,0
2018,110119101,100403303,1,4,,,,5,32,"M",1,2,"R",32,0
2018,110119120,100403320,1,4,,,,5,41,"F",2,2,"R",41,0
2018,110119124,100395128,1,4,,,,5,72,"M",0,3,"R",72,0
2018,110110426,100398346,1,4,,,,5,21,"M",1,2,"R",21,0
2018,110110431,100395138,1,8,,,,,,"",,,"",,
2018,110119143,100403344,1,4,,,,4,,"F",0,3,"R",,
2018,110110440,100395147,1,1,,,,,,"",,,"",,
2018,110110441,100395147,2,1,,,,,,"",,,"",,
2018,110119160,100403366,1,1,,,,,,"",,,"",,
2018,110119173,100403377,1,4,,,,5,46,"M",1,2,"R",46,0
2018,110119316,100403513,1,1,,,,,,"",,,"",,
2018,110120566,100395247,1,4,,,,5,78,"M",1,2,"R",78,0
2018,110119339,100403536,1,4,,,,5,51,"M",1,2,"R",51,0
2018,110119343,100403541,1,1,,,,,,"",,,"",,
2018,110114293,100403544,1,4,,,,5,81,"F",0,3,"R",81,0
2018,110119348,100403548,1,1,,,,,,"",,,"",,
2018,110119349,100403551,1,1,,,,,,"",,,"",,
2018,110119357,100403557,2,4,,,,5,36,"M",1,2,"R",36,0
2018,110114306,100403557,1,4,,,,5,28,"F",1,2,"R",28,0
2018,110119359,100403559,1,1,,,,,,"",,,"",,
2018,110119370,100403570,1,1,,,,,,"",,,"",,
2018,110119391,100403585,1,4,,,,5,26,"F",1,3,"R",26,0
2018,110119435,100403620,1,1,,,,,,"",,,"",,
2018,110120649,100398588,1,4,,,,5,82,"U",1,3,"R",82,0
2018,110114355,100398588,2,1,,,,,,"",,,"",,
2018,110119487,100403665,1,4,,,,5,55,"F",1,2,"R",55,0
2018,110120683,100403698,1,8,,,,,,"",,,"",,
2018,110119603,100403772,1,4,,,,5,66,"F",2,2,"R",66,0
2018,110119705,100403875,1,1,,,,,,"",,,"",,
2018,110119710,100403881,1,4,,,,5,29,"M",3,2,"R",29,0
2018,110114501,100403895,1,1,,,,,,"",,,"",,
2018,110119728,100403898,1,4,,,,5,32,"M",1,2,"R",32,0
2018,110120805,100403906,1,4,,,,5,34,"M",1,3,"R",34,0
2018,110119739,100403908,1,1,,,,,,"",,,"",,
2018,110119895,100404054,1,1,,,,,,"",,,"",,
2018,110113594,100402766,1,4,,,,5,36,"F",1,2,"R",36,0
2018,110110030,100394723,1,4,,,,5,61,"M",1,2,"R",61,0
2018,110118461,100402785,1,8,,,,,,"",,,"",,
2018,110110060,100402811,1,4,,,,5,82,"F",1,2,"R",82,0
2018,110110076,100394768,2,4,,,,5,26,"M",1,3,"R",23,29
2018,110113656,100394768,1,4,,,,5,49,"M",3,2,"R",49,0
2018,110113661,100397949,1,4,,,,5,67,"F",1,2,"R",67,0
2018,110113669,100394771,1,4,,,,5,53,"M",1,2,"N",53,0
