"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2015,87052015,80197660,1,1,,,,,,"",,,"",,
2015,87052032,80197675,1,1,,,,,,"",,,"",,
2015,87052033,80197676,1,1,,,,,,"",,,"",,
2015,87041206,78601688,1,1,,,,,,"",,,"",,
2015,87041208,78601690,1,1,,,,,,"",,,"",,
2015,87041211,78601692,1,1,,,,,,"",,,"",,
2015,87041219,78601699,1,1,,,,,,"",,,"",,
2015,87041228,78601706,1,1,,,,,,"",,,"",,
2015,87041235,78601713,1,1,,,,,,"",,,"",,
2015,87041241,78601719,1,1,,,,,,"",,,"",,
2015,87041242,78601720,1,1,,,,,,"",,,"",,
2015,87041245,78601723,1,1,,,,,,"",,,"",,
2015,87041252,78601730,1,1,,,,,,"",,,"",,
2015,87042010,78924727,1,1,,,,,,"",,,"",,
2015,87042014,78924731,1,1,,,,,,"",,,"",,
2015,87042017,78924733,1,1,,,,,,"",,,"",,
2015,87042025,78924741,1,1,,,,,,"",,,"",,
2015,87042031,78924746,1,1,,,,,,"",,,"",,
2015,87042040,78924755,1,1,,,,,,"",,,"",,
2015,87042047,82701336,1,1,,,,,,"",,,"",,
2015,87042049,82701338,1,1,,,,,,"",,,"",,
2015,87042753,79923071,1,1,,,,,,"",,,"",,
2015,87042756,79923074,1,1,,,,,,"",,,"",,
2015,87042758,79923075,1,1,,,,,,"",,,"",,
2015,87042769,79923085,1,1,,,,,,"",,,"",,
2015,87042776,79923092,1,1,,,,,,"",,,"",,
2015,87042780,79923096,1,1,,,,,,"",,,"",,
2015,87042783,79923099,1,1,,,,,,"",,,"",,
2015,87042789,79923105,1,1,,,,,,"",,,"",,
2015,87042792,79923108,1,1,,,,,,"",,,"",,
2015,87042793,79923109,1,1,,,,,,"",,,"",,
2015,87043495,81655189,1,1,,,,,,"",,,"",,
2015,87043496,81655190,1,1,,,,,,"",,,"",,
2015,87043500,81655194,1,1,,,,,,"",,,"",,
2015,87043504,81655198,1,1,,,,,,"",,,"",,
2015,87043507,81655201,1,1,,,,,,"",,,"",,
2015,87043517,81655210,1,1,,,,,,"",,,"",,
2015,87043520,81655213,1,1,,,,,,"",,,"",,
2015,87043525,81655216,1,1,,,,,,"",,,"",,
2015,87043532,81655223,1,1,,,,,,"",,,"",,
2015,87044242,81861060,1,1,,,,,,"",,,"",,
2015,87044245,81861063,1,1,,,,,,"",,,"",,
2015,87044248,81861066,1,1,,,,,,"",,,"",,
2015,87044252,81861068,1,1,,,,,,"",,,"",,
2015,87044266,81861081,1,1,,,,,,"",,,"",,
2015,87044267,81861082,1,1,,,,,,"",,,"",,
2015,87044270,81861085,1,1,,,,,,"",,,"",,
2015,87044273,81861088,1,1,,,,,,"",,,"",,
2015,87044275,81861090,1,1,,,,,,"",,,"",,
2015,87044282,81862014,1,1,,,,,,"",,,"",,
2015,87044284,81862016,1,1,,,,,,"",,,"",,
2015,87045038,78986149,1,1,,,,,,"",,,"",,
2015,87045042,78986153,1,1,,,,,,"",,,"",,
2015,87045044,78986155,1,1,,,,,,"",,,"",,
2015,87045048,78986159,1,1,,,,,,"",,,"",,
2015,87045049,78986160,1,1,,,,,,"",,,"",,
2015,87045057,78986167,1,1,,,,,,"",,,"",,
2015,87045059,78986169,1,1,,,,,,"",,,"",,
2015,87045061,78986170,1,1,,,,,,"",,,"",,
2015,87045063,78986172,1,1,,,,,,"",,,"",,
2015,87045064,78986173,1,1,,,,,,"",,,"",,
2015,87045066,78986175,1,1,,,,,,"",,,"",,
2015,87045071,78986179,1,1,,,,,,"",,,"",,
2015,87045078,78986186,1,1,,,,,,"",,,"",,
2015,87045080,78986188,1,1,,,,,,"",,,"",,
2015,87045084,78986192,1,1,,,,,,"",,,"",,
2015,87045085,78986193,1,1,,,,,,"",,,"",,
2015,87045086,78986194,1,1,,,,,,"",,,"",,
2015,87045827,79488929,1,1,,,,,,"",,,"",,
2015,87045835,79488936,1,1,,,,,,"",,,"",,
2015,87045850,79488951,1,1,,,,,,"",,,"",,
2015,87045858,79488958,1,1,,,,,,"",,,"",,
2015,87045869,79488968,1,1,,,,,,"",,,"",,
2015,87046600,79493190,1,1,,,,,,"",,,"",,
2015,87046601,79493191,1,1,,,,,,"",,,"",,
2015,87046607,79493197,1,1,,,,,,"",,,"",,
2015,87046614,79493202,1,1,,,,,,"",,,"",,
2015,87046618,79493206,1,1,,,,,,"",,,"",,
2015,87046622,79493210,1,1,,,,,,"",,,"",,
2015,87046628,79493215,1,1,,,,,,"",,,"",,
2015,87046632,79493218,1,1,,,,,,"",,,"",,
2015,87046633,79493219,1,1,,,,,,"",,,"",,
2015,87046635,79493221,1,1,,,,,,"",,,"",,
2015,87047370,79497430,1,1,,,,,,"",,,"",,
2015,87047382,79497440,2,1,,,,,,"",,,"",,
2015,87047383,79497441,1,1,,,,,,"",,,"",,
2015,87047389,79497447,1,1,,,,,,"",,,"",,
2015,87047393,79497451,1,1,,,,,,"",,,"",,
2015,87047396,79497454,1,1,,,,,,"",,,"",,
2015,87047397,79497455,1,1,,,,,,"",,,"",,
2015,87047403,79497461,1,1,,,,,,"",,,"",,
2015,87048144,81524580,1,1,,,,,,"",,,"",,
2015,87048145,81524581,1,1,,,,,,"",,,"",,
2015,87048148,81524584,1,1,,,,,,"",,,"",,
2015,87048166,81524600,9,1,,,,,,"",,,"",,
2015,87048169,81524603,1,1,,,,,,"",,,"",,
2015,87048172,81524606,1,1,,,,,,"",,,"",,
2015,87048179,81525494,1,1,,,,,,"",,,"",,
2015,87048184,81525498,1,1,,,,,,"",,,"",,
2015,87048919,81528836,1,1,,,,,,"",,,"",,
2015,87048924,81528841,1,1,,,,,,"",,,"",,
2015,87048942,81528858,1,1,,,,,,"",,,"",,
2015,87048953,81528867,1,1,,,,,,"",,,"",,
2015,87048954,81528868,1,1,,,,,,"",,,"",,
2015,87048959,81528873,1,1,,,,,,"",,,"",,
2015,87049696,81533037,1,1,,,,,,"",,,"",,
2015,87049706,81533045,1,1,,,,,,"",,,"",,
2015,87049710,81533049,1,1,,,,,,"",,,"",,
2015,87049717,81533054,1,1,,,,,,"",,,"",,
2015,87049724,81533061,9,1,,,,,,"",,,"",,
2015,87049729,81533066,1,1,,,,,,"",,,"",,
2015,87049731,81533068,1,1,,,,,,"",,,"",,
2015,87049732,81533069,1,1,,,,,,"",,,"",,
2015,87049735,81533072,1,1,,,,,,"",,,"",,
2015,87050467,81536392,1,1,,,,,,"",,,"",,
2015,87050473,81536397,1,1,,,,,,"",,,"",,
2015,87050477,81536401,1,1,,,,,,"",,,"",,
2015,87050497,81536418,1,1,,,,,,"",,,"",,
2015,87050500,81536421,1,1,,,,,,"",,,"",,
2015,87050502,81536423,1,1,,,,,,"",,,"",,
2015,87051246,80756380,1,1,,,,,,"",,,"",,
2015,87051249,80756383,1,1,,,,,,"",,,"",,
2015,87051250,80756384,1,1,,,,,,"",,,"",,
2015,87051251,80756385,1,1,,,,,,"",,,"",,
2015,87051252,80756386,1,1,,,,,,"",,,"",,
2015,87051257,80756391,1,1,,,,,,"",,,"",,
2015,87051259,80756393,1,1,,,,,,"",,,"",,
2015,87051260,80756394,1,1,,,,,,"",,,"",,
2015,87051262,80756396,1,1,,,,,,"",,,"",,
2015,87051263,80756397,1,1,,,,,,"",,,"",,
2015,87051264,80756398,2,1,,,,,,"",,,"",,
2015,87051273,80756406,1,1,,,,,,"",,,"",,
2015,87051275,80756408,1,1,,,,,,"",,,"",,
2015,87051276,80756409,1,1,,,,,,"",,,"",,
2015,87051281,80756413,1,1,,,,,,"",,,"",,
2015,87051282,80756414,1,1,,,,,,"",,,"",,
2015,87051284,80756416,1,1,,,,,,"",,,"",,
2015,87052034,80197677,1,1,,,,,,"",,,"",,
2015,87052035,80197678,1,1,,,,,,"",,,"",,
2015,87052055,80197696,1,1,,,,,,"",,,"",,
2015,87052056,80197697,1,1,,,,,,"",,,"",,
2015,87052060,80197701,1,1,,,,,,"",,,"",,
2015,87052061,80197702,1,1,,,,,,"",,,"",,
2015,87052073,80197713,1,1,,,,,,"",,,"",,
2015,87052075,80197715,1,1,,,,,,"",,,"",,
2015,87052076,80197716,1,1,,,,,,"",,,"",,
2015,87052825,77938647,1,1,,,,,,"",,,"",,
2015,87052826,77938648,1,1,,,,,,"",,,"",,
2015,87052850,77938664,2,1,,,,,,"",,,"",,
2015,87052867,77938681,1,1,,,,,,"",,,"",,
2015,87041257,78601735,1,1,,,,,,"",,,"",,
2015,87041265,78601741,1,1,,,,,,"",,,"",,
2015,87041268,78601744,1,1,,,,,,"",,,"",,
2015,87041269,78601745,1,1,,,,,,"",,,"",,
2015,87041278,78601753,1,1,,,,,,"",,,"",,
2015,87041281,78601756,1,1,,,,,,"",,,"",,
2015,87041286,78601761,1,1,,,,,,"",,,"",,
2015,87041287,78601762,1,1,,,,,,"",,,"",,
2015,87041289,78601764,1,1,,,,,,"",,,"",,
2015,87041297,78601772,1,1,,,,,,"",,,"",,
2015,87041300,78601775,1,1,,,,,,"",,,"",,
2015,87042079,82158558,1,1,,,,,,"",,,"",,
2015,87042088,82158567,1,1,,,,,,"",,,"",,
2015,87042096,82158574,1,1,,,,,,"",,,"",,
2015,87042097,82158575,1,1,,,,,,"",,,"",,
2015,87042099,82158577,1,1,,,,,,"",,,"",,
2015,87042817,79923127,1,1,,,,,,"",,,"",,
2015,87042831,79923138,3,1,,,,,,"",,,"",,
2015,87042841,79923950,1,1,,,,,,"",,,"",,
2015,87043537,81655228,1,1,,,,,,"",,,"",,
2015,87043545,81655236,1,1,,,,,,"",,,"",,
2015,87043546,81655237,1,1,,,,,,"",,,"",,
2015,87043553,81857776,1,1,,,,,,"",,,"",,
2015,87043556,81857778,1,1,,,,,,"",,,"",,
2015,87043560,81857781,1,1,,,,,,"",,,"",,
2015,87043573,81857792,1,1,,,,,,"",,,"",,
2015,87043574,81857793,1,1,,,,,,"",,,"",,
2015,87043584,81857803,1,1,,,,,,"",,,"",,
2015,87043586,81857805,1,1,,,,,,"",,,"",,
2015,87044296,81862024,1,1,,,,,,"",,,"",,
2015,87044297,81862025,1,1,,,,,,"",,,"",,
2015,87044299,81862027,1,1,,,,,,"",,,"",,
2015,87044315,81862039,1,1,,,,,,"",,,"",,
2015,87044320,81862044,1,1,,,,,,"",,,"",,
2015,87044321,81862045,1,1,,,,,,"",,,"",,
2015,87044322,81862046,1,1,,,,,,"",,,"",,
2015,87044324,81862048,1,1,,,,,,"",,,"",,
2015,87044329,81862053,1,1,,,,,,"",,,"",,
2015,87045092,78986200,1,1,,,,,,"",,,"",,
2015,87045096,78986204,1,1,,,,,,"",,,"",,
2015,87045099,78986207,1,1,,,,,,"",,,"",,
2015,87045107,78986215,1,1,,,,,,"",,,"",,
2015,87045108,78986216,1,1,,,,,,"",,,"",,
2015,87045112,78986219,1,1,,,,,,"",,,"",,
2015,87045113,78986220,1,1,,,,,,"",,,"",,
2015,87045117,78986224,1,1,,,,,,"",,,"",,
2015,87045120,78986227,1,1,,,,,,"",,,"",,
2015,87045124,78986231,1,1,,,,,,"",,,"",,
2015,87045125,78986232,1,1,,,,,,"",,,"",,
2015,87045129,78986236,1,1,,,,,,"",,,"",,
2015,87045130,78986237,1,1,,,,,,"",,,"",,
2015,87045133,78986240,1,1,,,,,,"",,,"",,
2015,87045871,79488970,1,1,,,,,,"",,,"",,
2015,87045872,79488971,1,1,,,,,,"",,,"",,
2015,87045873,79488972,1,1,,,,,,"",,,"",,
2015,87045884,79488981,1,1,,,,,,"",,,"",,
2015,87045888,79488985,1,1,,,,,,"",,,"",,
2015,87045891,79488988,1,1,,,,,,"",,,"",,
2015,87045892,79488989,1,1,,,,,,"",,,"",,
2015,87045893,79488990,1,1,,,,,,"",,,"",,
2015,87045897,79488994,1,1,,,,,,"",,,"",,
2015,87045899,79488996,1,1,,,,,,"",,,"",,
2015,87046641,79493226,1,1,,,,,,"",,,"",,
2015,87046644,79493228,1,1,,,,,,"",,,"",,
2015,87046655,79493238,1,1,,,,,,"",,,"",,
2015,87046669,79493252,1,1,,,,,,"",,,"",,
2015,87047412,79497468,1,1,,,,,,"",,,"",,
2015,87047417,79497473,1,1,,,,,,"",,,"",,
2015,87047441,79497496,1,1,,,,,,"",,,"",,
2015,87047445,79497500,1,1,,,,,,"",,,"",,
2015,87047456,79497510,1,1,,,,,,"",,,"",,
2015,87048200,81525510,1,1,,,,,,"",,,"",,
2015,87048203,81525513,2,1,,,,,,"",,,"",,
2015,87048207,81525517,1,1,,,,,,"",,,"",,
2015,87048211,81525518,10,1,,,,,,"",,,"",,
2015,87048213,81525520,1,1,,,,,,"",,,"",,
2015,87048214,81525521,1,1,,,,,,"",,,"",,
2015,87048215,81525522,1,1,,,,,,"",,,"",,
2015,87048216,81525523,1,1,,,,,,"",,,"",,
2015,87048220,81525527,1,1,,,,,,"",,,"",,
2015,87048230,81525537,9,1,,,,,,"",,,"",,
