"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2015,3,100459265
2015,3,100459806
2015,3,100459807
2015,3,103503693
2015,3,103503694
2015,3,103503696
2015,3,103503697
2015,3,103503700
2015,3,103503701
2015,3,103503708
2015,3,103503709
2015,3,103503710
2015,3,103503713
2015,3,103503714
2015,3,103503721
2015,3,103503739
2015,3,103503740
2015,3,103503754
2015,3,103503755
2015,3,103503756
2015,3,103503757
2015,3,103503758
2015,3,103503774
2015,3,103503775
2015,3,103503778
2015,3,103503784
2015,3,103503785
2015,3,103503786
2015,3,103503787
2015,3,103503788
2015,3,103503789
2015,3,103503791
2015,3,103503792
2015,3,103503835
2015,3,103503851
2015,3,103503852
2015,3,103503877
2015,3,103503878
2015,3,103503888
2015,3,103503900
2015,3,103503913
2015,3,103503923
2015,3,103503941
2015,3,103503948
2015,3,103503950
2015,3,103503952
2015,3,103503954
2015,3,103503958
2015,3,103503967
2015,3,103503975
2015,3,103503978
2015,3,103503983
2015,3,103503984
2015,3,103503988
2015,3,103503989
2015,3,103503992
2015,3,103503993
2015,3,103503996
2015,3,103504008
2015,3,103504009
2015,3,103504010
2015,3,103504018
2015,3,103504020
2015,3,103504036
2015,3,103504063
2015,3,103504064
2015,3,103504065
2015,3,103504066
2015,3,103504084
2015,3,103504085
2015,3,103504095
2015,3,103504098
2015,3,103504099
2015,3,103504118
2015,3,103504119
2015,3,103504138
2015,3,103504141
2015,3,103504147
2015,3,103504201
2015,3,103504202
2015,3,100465389
2015,3,100465390
2015,3,100465396
2015,3,100465402
2015,3,100465403
2015,3,100465404
2015,3,100465405
2015,3,100465409
2015,3,100465410
2015,3,100465424
2015,3,100465425
2015,3,100465431
2015,3,100465432
2015,3,100466512
2015,3,100466521
2015,3,100466522
2015,3,100466525
2015,3,100466526
2015,3,100466534
2015,3,100466535
2015,3,100466552
2015,3,100466553
2015,3,100467625
2015,3,100467657
2015,3,100467666
2015,3,100467674
2015,3,100469855
2015,3,100469858
2015,3,100469861
2015,3,100469862
2015,3,100469863
2015,3,100469865
2015,3,100470912
2015,3,100470913
2015,3,100470922
2015,3,100470923
2015,3,100470926
2015,3,100470932
2015,3,100470933
2015,3,100470937
2015,3,100470944
2015,3,100470945
2015,3,100470946
2015,3,100470962
2015,3,100470963
2015,3,100470965
2015,3,100470968
2015,3,100470969
2015,3,100470973
2015,3,100470974
2015,3,100470976
2015,3,100470977
2015,3,100470978
2015,3,100470980
2015,3,100472021
2015,3,100472032
2015,3,100473147
2015,3,100473148
2015,3,100473151
2015,3,100473164
2015,3,100473170
2015,3,100473172
2015,3,100474229
2015,3,100474241
2015,3,100474246
2015,3,100474256
2015,3,100474263
2015,3,100474271
2015,3,100475345
2015,3,100475347
2015,3,100475369
2015,3,100475370
2015,3,100475377
2015,3,100475378
2015,3,100475394
2015,3,100475395
2015,3,100476440
2015,3,100476443
2015,3,100476447
2015,3,100476449
2015,3,100476453
2015,3,100476456
2015,3,100476457
2015,3,100476462
2015,3,100476472
2015,3,100476477
2015,3,100476484
2015,3,100476485
2015,3,100476486
2015,3,100476487
2015,3,100476488
2015,3,100476495
2015,3,100476496
2015,3,100476499
2015,3,100476505
2015,3,100477545
2015,3,100477549
2015,3,100477550
2015,3,100477564
2015,3,100477565
2015,3,100477574
2015,3,100477576
2015,3,100477579
2015,3,100477589
2015,3,100477590
2015,3,100477592
2015,3,100477593
2015,3,100477603
2015,3,100477606
2015,3,100477607
2015,3,100477608
2015,3,100460945
2015,3,100460946
2015,3,100460948
2015,3,100460949
2015,3,100460952
2015,3,100460962
2015,3,100460963
2015,3,100460964
2015,3,100460965
2015,3,100460966
2015,3,100460971
2015,3,100460974
2015,3,100460980
2015,3,100460981
2015,3,100460990
2015,3,100461000
2015,3,100461001
2015,3,100461007
2015,3,100462053
2015,3,100462054
2015,3,100462058
2015,3,100462062
2015,3,100462063
2015,3,100462071
2015,3,100462072
2015,3,100462083
2015,3,100462084
2015,3,100462104
2015,3,100462105
2015,3,100462108
2015,3,100462109
2015,3,100462113
2015,3,100463156
2015,3,100463159
2015,3,100463160
2015,3,100463161
2015,3,100463165
2015,3,100463179
2015,3,100463180
2015,3,100463181
2015,3,100463184
2015,3,100463185
2015,3,100463186
2015,3,100463190
2015,3,100463191
2015,3,100463198
2015,3,100463199
2015,3,100463200
2015,3,100463201
2015,3,100463213
2015,3,100463214
2015,3,100463216
2015,3,100463217
2015,3,100463220
2015,3,100465451
2015,3,100465464
2015,3,100465467
2015,3,100465468
2015,3,100465474
2015,3,100465479
2015,3,100465480
2015,3,100466568
2015,3,100466569
2015,3,100466571
2015,3,100466572
2015,3,100466573
2015,3,100466574
2015,3,100466575
2015,3,100466576
2015,3,100466578
2015,3,100466579
2015,3,100466581
2015,3,100466582
2015,3,100466588
2015,3,100466610
2015,3,100466611
2015,3,100466612
2015,3,100466613
2015,3,100466617
2015,3,100466618
2015,3,100466628
2015,3,100466629
2015,3,100467685
2015,3,100470981
2015,3,100470984
2015,3,100470985
2015,3,100470986
2015,3,100470987
2015,3,100470992
2015,3,100470993
2015,3,100470994
2015,3,100470996
2015,3,100470997
2015,3,100471001
2015,3,100471013
2015,3,100471014
2015,3,100471018
2015,3,100471019
2015,3,100471021
2015,3,100471024
2015,3,100471027
2015,3,100471030
2015,3,100471031
2015,3,100471036
2015,3,100471041
2015,3,100471042
2015,3,100472106
2015,3,100472107
2015,3,100472116
2015,3,100472117
2015,3,100472120
2015,3,100472121
2015,3,100472125
2015,3,100472128
2015,3,100472129
2015,3,100473207
2015,3,100473230
2015,3,100473232
2015,3,100473233
2015,3,100473262
2015,3,100474315
2015,3,100474316
2015,3,100474317
2015,3,100474321
2015,3,100474323
2015,3,100474332
2015,3,100475402
2015,3,100475403
2015,3,100475421
2015,3,100475422
2015,3,100475423
2015,3,100475424
2015,3,100475425
2015,3,100475426
2015,3,100475429
2015,3,100475430
2015,3,100475442
2015,3,100475444
2015,3,100475449
2015,3,100475450
2015,3,100475452
2015,3,100475453
2015,3,100475458
2015,3,100475467
2015,3,100475470
2015,3,100476520
2015,3,100476521
2015,3,100476524
2015,3,100476525
2015,3,100476526
2015,3,100476528
2015,3,100476541
2015,3,100476546
2015,3,100476547
2015,3,100476555
2015,3,100476556
2015,3,100477615
2015,3,100477617
2015,3,100477643
2015,3,100477644
2015,3,100477672
2015,3,100461035
2015,3,100461037
2015,3,100461038
2015,3,100461039
2015,3,100461040
2015,3,100461041
2015,3,100461049
2015,3,100461051
2015,3,100461057
2015,3,100461066
2015,3,100461067
2015,3,100461068
2015,3,100461073
2015,3,100461074
2015,3,100462127
2015,3,100462129
2015,3,100462149
2015,3,100462164
2015,3,100462165
2015,3,100462166
2015,3,100462168
2015,3,100462169
2015,3,100462185
2015,3,100463223
2015,3,100463229
2015,3,100463237
2015,3,100463238
2015,3,100463239
2015,3,100463243
2015,3,100463244
2015,3,100463252
2015,3,100463258
2015,3,100463268
2015,3,100463269
2015,3,100463275
2015,3,100463276
2015,3,100465515
2015,3,100465529
2015,3,100465535
2015,3,100465536
2015,3,100465546
2015,3,100465573
2015,3,100465580
2015,3,100465581
2015,3,100466640
2015,3,100466641
2015,3,100466646
2015,3,100466647
2015,3,100466653
2015,3,100466654
2015,3,100466684
2015,3,100466685
2015,3,100466686
2015,3,100466701
2015,3,100466702
2015,3,100467755
2015,3,100467756
2015,3,100467765
2015,3,100467766
2015,3,100467796
2015,3,100467806
2015,3,100467807
2015,3,100471056
2015,3,100471057
2015,3,100471058
2015,3,100471073
2015,3,100471075
2015,3,100471090
2015,3,100471091
2015,3,100471093
2015,3,100471094
2015,3,100471095
2015,3,100471096
2015,3,100471101
2015,3,100471102
2015,3,100471103
2015,3,100471104
2015,3,100471106
2015,3,100471107
2015,3,100472163
2015,3,100472164
2015,3,100472165
2015,3,100472168
2015,3,100472169
2015,3,100472170
2015,3,100472183
2015,3,100472185
2015,3,100472186
2015,3,100472191
2015,3,100473278
2015,3,100473281
2015,3,100473282
2015,3,100473283
2015,3,100473312
2015,3,100473322
2015,3,100473326
2015,3,100473331
2015,3,100474377
2015,3,100474393
2015,3,100474394
2015,3,100474408
2015,3,100475471
2015,3,100475472
2015,3,100475486
2015,3,100475487
2015,3,100475493
2015,3,100475501
2015,3,100475502
2015,3,100475505
2015,3,100475511
2015,3,100475513
2015,3,100475514
2015,3,100475516
2015,3,100475517
2015,3,100475528
2015,3,100475530
2015,3,100475531
2015,3,100475533
2015,3,100475534
2015,3,100475535
2015,3,100475537
2015,3,100475538
2015,3,100476580
2015,3,100476585
2015,3,100476586
2015,3,100476592
2015,3,100476606
2015,3,100476610
2015,3,100476614
2015,3,100476615
2015,3,100476628
2015,3,100476630
2015,3,100476641
2015,3,100461099
2015,3,100461112
2015,3,100461113
2015,3,100461123
2015,3,100461135
2015,3,100461151
2015,3,100462188
2015,3,100462189
2015,3,100462190
2015,3,100462197
2015,3,100462198
2015,3,100462200
2015,3,100462201
2015,3,100462212
2015,3,100462216
2015,3,100462242
2015,3,100462243
2015,3,100462246
2015,3,100462247
2015,3,100463300
2015,3,100463301
2015,3,100463331
2015,3,100463332
2015,3,100463342
