"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2015,12,84933750,0.001,5,6507961
2015,5,87225064,1,3,6530377
2015,5,87225170,0.01,3,6530378
2015,17,87225180,8,9,6530379
2015,5,87797345,7,10,6483306
2015,12,88371152,10,5,6508440
2015,5,86079587,5.2,4,6521658
2015,16,86079608,7,9,6521659
2015,5,86079647,0.25,3,6521660
2015,5,86079651,1,3,6521661
2015,16,86079685,14,9,6521662
2015,16,86081446,1,9,6521670
2015,5,86081479,1,3,6521671
2015,12,86081481,1,3,6521672
2015,5,86081492,1,4,6521673
2015,5,86081499,1,3,6521674
2015,5,86081500,0.1,3,6521675
2015,5,86080529,1,9,6521690
2015,5,86080534,1,9,6521691
2015,5,86080538,1,9,6521692
2015,12,86080562,1,9,6521693
2015,5,86080563,1,9,6521694
2015,5,86080565,1,9,6521695
2015,5,86080570,1,9,6521696
2015,3,86080576,1,9,6521697
2015,5,86080577,1,9,6521698
2015,5,86080579,1,9,6521699
2015,11,86080581,1,9,6521700
2015,5,86080629,1,9,6521701
2015,5,86080636,1,9,6521702
2015,5,86080648,1,9,6521703
2015,8,86081570,17,9,6521704
2015,5,86081577,0.16,3,6521705
2015,5,86081612,0.25,3,6521706
2015,12,86080697,1,9,6521723
2015,8,86080700,3,9,6521724
2015,5,86080726,1,3,6521725
2015,5,86080811,1,3,6521741
2015,5,86080843,1,3,6521742
2015,5,86080861,1,3,6521743
2015,5,86079955,2,4,6521759
2015,5,86079960,0.01,3,6521760
2015,5,87225188,0.01,3,6530380
2015,5,87225350,0.1,3,6530400
2015,12,87225425,0.2,3,6530421
2015,5,87227251,1,3,6530458
2015,5,87227290,1,3,6530487
2015,5,87227293,1,3,6530488
2015,5,87227301,1.18,4,6530489
2015,5,87227315,1,3,6530490
2015,16,87227360,1,3,6530491
2015,16,87227363,1,9,6530492
2015,12,87226574,1,3,6530505
2015,5,87226580,0.01,3,6530506
2015,5,87226586,0.01,3,6530507
2015,5,87225430,2,3,6530511
2015,5,87226624,0.01,3,6530523
2015,12,87226642,0.4,3,6530524
2015,5,87226654,1.05,3,6530525
2015,12,87227561,1,9,6530526
2015,5,87227574,0.02,3,6530527
2015,5,87225524,1,3,6530529
2015,16,87225548,6,9,6530530
2015,16,87225564,1,9,6530531
2015,5,87225579,1,3,6530532
2015,7,87226833,2,9,6530551
2015,5,87226850,0.01,3,6530552
2015,5,87225667,17.75,3,6530554
2015,5,87225729,0.005,3,6530555
2015,5,87225738,0.005,3,6530556
2015,12,87225740,0.005,3,6530557
2015,5,87225764,2,3,6530576
2015,5,87225773,0.5,3,6530577
2015,5,87224795,0.109,3,6530602
2015,12,87227646,1,9,6530646
2015,8,87227654,1,9,6530647
2015,5,88370364,1,3,6543867
2015,5,88370368,0.01,3,6543868
2015,5,88370394,0.05,3,6543869
2015,12,88370472,8,3,6543870
2015,5,88370473,0.8,3,6543871
2015,5,88370476,0.3,3,6543872
2015,5,88370587,0.25,3,6543885
2015,8,88369689,1,9,6543901
2015,5,88371698,0.5,3,6543980
2015,5,88371700,4.8,3,6543981
2015,17,87797704,0,,6483330
2015,17,87797922,0,,6483341
2015,5,88942258,0,,6488458
2015,5,86078803,0,,6488486
2015,12,88942559,0,,6488487
2015,5,88942561,0,,6488488
2015,5,85506797,0,,6488489
2015,16,86652013,0,,6488490
2015,16,84933573,0,,6488513
2015,8,85507250,0,,6488516
2015,8,86078360,3,9,6521812
2015,5,86080900,1,3,6521827
2015,5,86080973,1,3,6521828
2015,5,86078529,0.001,3,6521833
2015,16,86078594,127,9,6521834
2015,5,86081125,0.4,3,6521836
2015,5,86078712,1,3,6521853
2015,5,86080172,0.25,3,6521854
2015,5,86080181,0.01,3,6521855
2015,5,86080183,0.01,3,6521856
2015,12,86080186,1,3,6521857
2015,5,86080219,0.01,3,6521858
2015,5,86081225,0.1,3,6521859
2015,15,86081250,55,9,6521860
2015,12,86080310,6.8,3,6521880
2015,5,86080377,0.98,3,6521881
2015,13,86078988,1.22,3,6521894
2015,5,86079020,0.1,3,6521895
2015,5,86080438,0.5,3,6521896
2015,8,86080478,29,9,6521897
2015,5,86080521,1,3,6521898
2015,5,86079130,1,3,6521920
2015,5,86079183,1,3,6521921
2015,5,86079213,1,3,6521922
2015,5,86079227,1,3,6521923
