"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2015,1,100469843
2015,1,100466171
2015,1,100466172
2015,1,100466176
2015,1,100466178
2015,1,100466180
2015,1,100466181
2015,1,100466185
2015,1,100466193
2015,1,100466195
2015,1,100466201
2015,1,100466205
2015,1,100466207
2015,1,100466208
2015,1,100466272
2015,1,100470887
2015,1,100489815
2015,1,100489861
2015,1,100489862
2015,1,103591517
2015,1,103765375
2015,21,103503714
2015,21,103503715
2015,21,103503716
2015,21,103503717
2015,21,103503718
2015,21,103503719
2015,21,103503720
2015,21,103503721
2015,21,103503722
2015,21,103503723
2015,21,103503724
2015,21,103503725
2015,21,103503726
2015,21,103503727
2015,21,103503728
2015,21,103503732
2015,21,103503733
2015,21,103503734
2015,21,103503735
2015,21,103503736
2015,21,103503737
2015,21,103503738
2015,21,103503739
2015,21,103503740
2015,21,103503741
2015,21,103503742
2015,21,103503743
2015,21,103503744
2015,21,103503745
2015,21,103503746
2015,21,103503747
2015,21,103503748
2015,21,103503749
2015,21,103503750
2015,21,103503751
2015,21,103503752
2015,21,103503753
2015,21,103503754
2015,21,103503755
2015,21,103503756
2015,21,103503757
2015,21,103503758
2015,21,103503760
2015,21,103503761
2015,21,103503762
2015,21,103503763
2015,21,103503764
2015,21,103503765
2015,21,103503766
2015,21,103503767
2015,21,103503768
2015,21,103503769
2015,21,103503770
2015,21,103503771
2015,21,103503772
2015,21,103503773
2015,21,103503774
2015,21,103503775
2015,21,103503776
2015,21,103503777
2015,21,103503778
2015,21,103503779
2015,21,103503780
2015,21,103503781
2015,21,103503782
2015,21,103503921
2015,21,103503922
2015,21,103503923
2015,21,103503924
2015,21,103503925
2015,21,103503926
2015,21,103503927
2015,21,103503928
2015,21,103503929
2015,21,103503930
2015,21,103503931
2015,21,103503932
2015,21,103503933
2015,21,103503934
2015,21,103503935
2015,21,103503936
2015,21,103503937
2015,21,103503938
2015,21,103503939
2015,21,103503940
2015,21,103503941
2015,21,103503942
2015,21,103503943
2015,21,103503944
2015,21,103503945
2015,21,103503946
2015,21,103503947
2015,21,103503948
2015,21,103503949
2015,21,103503950
2015,21,103503951
2015,21,103503952
2015,21,103503953
2015,21,103503954
2015,21,103503955
2015,21,103503956
2015,21,103503957
2015,21,103503958
2015,21,103503959
2015,21,103503960
2015,21,103503961
2015,21,103503962
2015,21,103503963
2015,21,103503964
2015,21,103503965
2015,21,103503966
2015,21,103503967
2015,21,103503968
2015,21,103503969
2015,21,103503970
2015,21,103503971
2015,21,103503972
2015,21,103503973
2015,21,103503974
2015,21,103503975
2015,21,103503976
2015,21,103503977
2015,21,103503978
2015,21,103503979
2015,21,103503980
2015,21,103503981
2015,21,103503982
2015,21,103503983
2015,21,103503984
2015,21,103503985
2015,21,103503986
2015,21,103503987
2015,21,103503988
2015,21,103503989
2015,21,103504125
2015,21,103504126
2015,21,103504127
2015,21,103504128
2015,21,103504129
2015,21,103504130
2015,21,103504131
2015,21,103504132
2015,21,103504133
2015,21,103504134
2015,21,103504135
2015,21,103504136
2015,21,103504137
2015,21,103504138
2015,21,103504139
2015,21,103504140
2015,21,103504141
2015,21,103504142
2015,21,103504143
2015,21,103504144
2015,21,103504145
2015,21,103504146
2015,21,103504147
2015,21,103504148
2015,21,103504149
2015,21,103504150
2015,21,103504151
2015,21,103504152
2015,21,103504153
2015,21,103504154
2015,21,103504155
2015,21,103504156
2015,21,103504157
2015,21,103504158
2015,21,103504159
2015,21,103504160
2015,21,103504161
2015,21,103504162
2015,21,103504163
2015,21,103504164
2015,21,103504165
2015,21,103504166
2015,21,103504167
2015,21,103504168
2015,21,103504169
2015,21,103504170
2015,21,103504171
2015,21,103504172
2015,21,103504173
2015,21,103504174
2015,21,103504175
2015,21,103504176
2015,21,103504177
2015,21,103504178
2015,21,103504179
2015,21,103504180
2015,21,103504181
2015,21,103504182
2015,21,103504183
2015,21,103504184
2015,21,103504185
2015,21,103504186
2015,21,103504187
2015,21,103504188
2015,21,103504189
2015,21,103504190
2015,21,103504191
2015,21,103504192
2015,21,103504193
2015,21,103504194
2015,21,103504195
2015,21,103504196
2015,21,103504197
2015,21,103504198
2015,21,103504199
2015,21,103504200
2015,21,103504201
2015,21,103504202
2015,21,103504203
2015,21,103504204
2015,21,103504205
2015,21,103504206
2015,21,103504207
2015,21,103504208
2015,21,103504209
2015,21,103504210
2015,21,103504211
2015,21,103504212
2015,21,103504213
2015,21,103504214
2015,21,103504215
2015,21,103504216
2015,21,103504217
2015,21,103591380
2015,21,103591381
2015,21,103591382
2015,21,103591383
2015,21,103591384
2015,21,103591385
2015,21,103591386
2015,21,103591387
2015,21,103591388
2015,21,103591389
2015,21,103591390
2015,21,103591391
2015,21,103591392
2015,21,103591393
2015,21,103591394
2015,21,103591395
2015,21,103591396
2015,21,103591397
2015,21,103591398
2015,21,103591399
2015,21,103591400
2015,21,103591401
2015,21,103591402
2015,21,103591403
2015,21,103591404
2015,21,103591405
2015,21,103591406
2015,21,103591407
2015,21,103591408
2015,21,103591409
2015,21,103591410
2015,21,103591411
2015,21,103591412
2015,21,103591413
2015,21,103591414
2015,21,103591415
2015,21,103591416
2015,21,103591417
2015,21,103591418
2015,21,103591419
2015,21,103591420
2015,21,103591421
2015,21,103591423
2015,21,103591424
2015,21,103591426
2015,21,103591428
2015,21,103591429
2015,21,103591430
2015,21,103591431
2015,21,103591432
2015,21,103591433
2015,21,103591434
2015,21,103591435
2015,21,103591436
2015,21,103591437
2015,21,103591438
2015,21,103591439
2015,21,103591440
2015,21,103591441
2015,21,103591442
2015,21,103591443
2015,21,103591444
2015,21,103591445
2015,21,103591446
2015,21,103591447
2015,21,103591448
2015,21,103591449
2015,21,103591450
2015,21,103591451
2015,21,103591452
2015,21,103591515
2015,21,103591516
2015,21,103591518
2015,21,103591519
2015,21,103591520
2015,21,103591521
2015,21,103591522
