"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2015,10562,79455670,6955218,"",,09-AUG-15,"",20,4,09-AUG-15,0,"C","",
2015,10562,79455685,6955218,"",,21-AUG-15,"",0,4,09-SEP-15,0,"C","",
2015,10708,79922082,6887753,"",,01-MAY-15,"",21,4,11-JUN-15,0,"C","",
2015,10738,80755252,6932857,"",,09-JUL-15,"",13,4,09-JUL-15,0,"C","",
2015,10738,80755281,6932857,"",,26-JUL-15,"",15,4,26-JUL-15,0,"C","",
2015,10671,81189338,6932790,"",,06-JUL-15,"",19,4,07-JUL-15,0,"C","",
2015,10671,81189339,6932790,"",,08-JUL-15,"",12,4,08-JUL-15,0,"C","",
2015,10726,78986144,7000456,"",,15-OCT-15,"",10,4,08-MAR-16,0,"C","",
2015,10726,78986203,7045530,"",,03-DEC-15,"",18,4,27-DEC-15,0,"C","",
2015,10726,78986218,7045530,"",,10-DEC-15,"",12,4,01-JAN-16,0,"C","",
2015,10726,78986234,7045530,"",,28-DEC-15,"",13,4,01-JAN-16,0,"C","",
2015,10726,78986236,7045530,"",,29-DEC-15,"",11,4,21-JAN-16,0,"C","",
2015,10726,78985103,6932845,"",,23-JUL-15,"",9,4,22-NOV-15,0,"C","",
2015,10726,78985113,6932845,"",,30-JUL-15,"",13,4,09-AUG-15,0,"C","",
2015,10726,78983987,6820160,"",,11-FEB-15,"",9,4,12-FEB-15,0,"C","",
2015,10726,78983989,6820160,"",,12-FEB-15,"",7,4,06-MAR-15,0,"C","",
2015,10726,78984000,6820160,"",,25-FEB-15,"",23,4,18-MAR-15,0,"C","",
2015,10726,78984042,6865234,"",,01-APR-15,"",9,4,05-APR-15,0,"C","",
2015,10726,78984044,6865234,"",,02-APR-15,"",2,4,21-JUN-15,0,"C","",
2015,10562,79454680,6819996,"",,24-FEB-15,"",16,4,25-FEB-15,0,"C","",
2015,10562,79454710,6842533,"",,28-MAR-15,"",22,4,28-MAR-15,0,"C","",
2015,10684,79936010,6932803,"",,23-JUL-15,"",18,4,24-JUL-15,0,"C","",
2015,10740,80194597,6797637,"",,23-JAN-15,"",9,4,23-JAN-15,0,"C","",
2015,10740,80194602,6797637,"",,28-JAN-15,"",9,4,28-JAN-15,0,"C","",
2015,10740,80197652,7000470,"",,16-OCT-15,"",22,4,17-OCT-15,0,"C","",
2015,10740,80197657,7000470,"",,18-OCT-15,"",22,4,19-OCT-15,0,"C","",
2015,10740,80197663,7000470,"",,22-OCT-15,"",0,4,27-OCT-15,0,"C","",
2015,10740,80197765,7045544,"",,07-DEC-15,"",7,4,16-DEC-15,0,"C","",
2015,10742,79682373,6842713,"",,27-MAR-15,"",23,4,27-MAR-15,0,"C","",
2015,10746,80864793,6955402,"",,01-AUG-15,"",0,4,29-DEC-15,0,"C","",
2015,10649,79039286,6910231,"",,03-JUN-15,"",23,4,04-JUN-15,0,"C","",
2015,10740,80197607,6955396,"",,25-AUG-15,"",0,4,25-SEP-15,0,"C","",
2015,10616,80285016,6842587,"",,26-MAR-15,"",23,4,11-JUN-15,0,"C","",
2015,10616,80291545,7022883,"",,24-NOV-15,"",21,4,12-FEB-16,0,"C","",
2015,10738,80753209,6820172,"",,13-FEB-15,"",20,4,23-FEB-15,0,"C","",
2015,10711,81654099,6955367,"",,30-AUG-15,"",22,4,25-SEP-15,0,"C","",
2015,10711,81654125,7045515,"",,08-DEC-15,"",15,4,09-DEC-15,0,"C","",
2015,10562,79455640,6932681,"",,14-JUL-15,"",18,4,14-JUL-15,0,"C","",
2015,10740,80196669,6955396,"",,17-AUG-15,"",11,4,17-AUG-15,0,"C","",
2015,10616,80290473,7000346,"",,06-OCT-15,"",17,4,20-OCT-15,0,"C","",
2015,10740,80197601,6977933,"",,21-SEP-15,"",21,4,22-SEP-15,0,"C","",
2015,10740,80197605,6977933,"",,22-SEP-15,"",23,4,23-SEP-15,0,"C","",
2015,10740,80197721,7023007,"",,19-NOV-15,"",14,4,19-NOV-15,0,"C","",
2015,10746,80862796,6865254,"",,13-APR-15,"",8,4,25-APR-15,0,"C","",
2015,10708,79921985,6797605,"",,26-JAN-15,"",13,4,29-JAN-15,0,"C","",
2015,10740,80196699,6977933,"",,01-SEP-15,"",14,4,29-SEP-15,0,"C","",
2015,10740,80196715,6977933,"",,03-SEP-15,"",0,4,12-SEP-15,0,"C","",
2015,10740,80195619,6887785,"",,03-MAY-15,"",22,4,03-MAY-15,0,"C","",
2015,10740,80195672,6887785,"",,26-MAY-15,"",4,4,26-MAY-15,0,"C","",
2015,10740,80194571,6797637,"",,01-JAN-15,"",18,4,01-JAN-15,0,"C","",
2015,10740,80194592,6797637,"",,21-JAN-15,"",12,4,21-JAN-15,0,"C","",
2015,10622,82270607,6865130,"",,16-APR-15,"",22,4,20-APR-15,0,"C","",
