"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,27322604,93320363,1,06-OCT-17,2,"N",16,5,17,"F",1,2,"R","R","",17,0
2017,27322605,93320363,2,06-OCT-17,2,"N",16,5,17,"F",1,2,"R","R","",17,0
2017,27322742,93320661,1,17-AUG-17,3,"N",51,5,36,"M",3,2,"N","","",36,0
2017,27322756,93320680,1,06-OCT-17,3,"N",45,5,27,"M",3,2,"R","","",27,0
2017,27323342,93321954,1,29-APR-17,2,"N",16,5,17,"F",1,3,"R","R","",17,0
2017,27325320,93327286,1,31-AUG-17,1,"C",51,5,27,"M",1,2,"R","","",27,0
2017,27325540,93327841,1,23-OCT-17,3,"N",51,5,37,"M",2,1,"R","","",37,0
2017,27325546,93327871,1,18-OCT-17,2,"N",39,5,48,"M",1,2,"N","","",48,0
2017,27325623,93328161,1,02-OCT-17,1,"N",51,5,58,"M",1,2,"R","","",58,0
2017,27325659,93328273,1,17-OCT-17,1,"N",51,5,39,"M",1,3,"R","","",39,0
2017,27325721,93328459,1,25-OCT-17,1,"M",16,5,30,"F",1,2,"R","","",30,0
2017,27325782,93328596,1,09-JUN-17,1,"N",16,5,26,"F",1,2,"N","","",26,0
2017,27325939,93329009,1,16-OCT-17,3,"N",35,5,44,"F",1,2,"U","","",44,0
2017,27325982,93329105,1,15-OCT-17,2,"N",23,5,12,"M",1,2,"R","R","",12,0
2017,27326392,93330088,1,13-OCT-17,1,"N",23,5,58,"F",3,2,"N","","",58,0
2017,27326800,93331415,1,13-OCT-17,1,"N",16,5,25,"F",1,2,"R","","",25,0
2017,27328120,93334695,1,04-OCT-17,1,"C",49,5,58,"F",1,2,"R","","",58,0
2017,27328471,93335827,1,18-OCT-17,1,"N",21,5,21,"M",1,2,"R","","",21,0
2017,27328663,93336513,1,26-OCT-17,1,"N",51,5,46,"M",1,2,"R","","",46,0
2017,27328802,93336897,1,31-OCT-17,1,"N",23,5,35,"M",1,2,"R","","",35,0
2017,27451304,93778048,1,15-NOV-17,1,"N",51,5,21,"M",1,2,"R","","",21,0
2017,27451328,93778104,1,29-NOV-17,2,"N",5,5,25,"M",0,3,"R","","",25,0
2017,27452200,93780109,1,13-OCT-17,2,"N",16,5,52,"M",1,2,"N","","",52,0
2017,27452280,93780261,1,12-MAY-17,1,"N",5,5,17,"F",1,2,"R","R","",17,0
2017,27452303,93780344,1,15-MAY-17,1,"N",16,5,18,"M",1,2,"R","","",18,0
2017,27452317,93780358,1,25-MAY-17,2,"N",23,5,56,"F",1,2,"R","","",56,0
2017,27452527,93780805,1,27-JAN-17,2,"N",16,5,25,"M",3,3,"N","","",25,0
2017,27452550,93780852,1,05-MAR-17,2,"N",16,5,19,"M",1,2,"R","","",19,0
2017,27452552,93780852,2,05-MAR-17,2,"N",35,5,18,"M",1,2,"R","","",18,0
2017,27452768,93781499,1,29-OCT-17,2,"N",23,5,30,"M",1,2,"R","","",30,0
2017,27452791,93781566,1,01-NOV-17,2,"N",23,5,35,"F",1,2,"N","","",35,0
2017,27452836,93781663,1,08-NOV-17,1,"N",16,5,57,"F",1,2,"R","","",57,0
2017,27452886,93781790,1,16-NOV-17,2,"N",35,5,16,"M",1,2,"N","R","",16,0
2017,27452918,93781887,1,22-NOV-17,2,"N",23,5,42,"M",1,2,"N","","",42,0
2017,27453057,93782343,1,14-SEP-17,1,"N",27,5,21,"M",1,2,"N","","",21,0
2017,27453122,93782432,1,20-NOV-17,2,"N",51,5,16,"M",1,2,"R","H","",16,0
2017,27453380,93783175,1,08-MAY-17,1,"N",27,5,33,"M",1,2,"R","","",33,0
2017,27453548,93783843,1,13-JUN-17,3,"N",41,5,34,"F",1,2,"R","","",34,0
2017,27453552,93783859,1,12-JUN-17,1,"N",51,5,48,"M",1,2,"R","","",48,0
2017,27453568,93783909,1,10-JUN-17,1,"N",5,5,13,"M",1,1,"R","H","",13,0
2017,27453752,93784512,1,22-JUN-17,1,"N",51,5,52,"M",1,2,"R","","",52,0
2017,27454030,93785246,1,11-MAY-17,3,"N",16,5,31,"M",1,2,"R","","",31,0
2017,29175092,98874404,1,30-DEC-17,1,"N",23,5,42,"M",1,2,"R","","",42,0
2017,29175200,98874660,1,08-DEC-17,1,"N",51,5,30,"M",3,2,"R","","",30,0
2017,29175233,98874747,1,19-DEC-17,2,"N",35,5,15,"M",1,3,"R","R","",15,0
2017,29175234,98874747,2,19-DEC-17,2,"N",35,5,16,"M",1,3,"R","R","",16,0
2017,28024436,95548511,1,11-MAR-17,1,"N",16,5,29,"M",1,2,"R","","",29,0
2017,28024523,95548764,1,21-APR-17,2,"N",23,5,32,"F",3,1,"R","","",32,0
2017,28024521,95548764,2,21-APR-17,2,"N",23,5,29,"M",2,2,"R","","",29,0
2017,28024568,95548904,1,11-OCT-17,2,"C",16,5,27,"F",3,2,"R","","",27,0
2017,27767932,94813005,1,16-NOV-17,1,"M",16,5,36,"M",1,2,"R","","",36,0
2017,27767961,94813088,1,19-DEC-17,2,"N",51,5,15,"F",1,2,"R","R","",15,0
2017,27767963,94813097,1,20-DEC-17,1,"M",51,5,22,"M",1,2,"N","","",22,0
2017,27767982,94813154,1,08-OCT-17,1,"N",44,5,20,"M",1,2,"R","","",20,0
2017,27767984,94813168,1,12-OCT-17,1,"N",53,5,35,"M",1,2,"R","","",35,0
2017,27768042,94813431,1,19-DEC-17,2,"N",5,5,20,"M",1,2,"R","","",20,0
2017,27768056,94813472,1,18-NOV-17,1,"N",48,5,41,"M",1,2,"R","","",41,0
2017,27768055,94813472,2,01-DEC-17,3,"N",16,5,41,"M",1,2,"R","","",41,0
2017,27768089,94813552,1,08-DEC-17,3,"N",51,5,25,"M",1,2,"R","","",25,0
2017,27768155,94813759,1,16-SEP-17,3,"N",27,5,51,"M",1,2,"R","","",51,0
2017,27768170,94813775,1,12-DEC-17,3,"N",23,5,36,"F",1,2,"R","","",36,0
2017,27768182,94813808,1,19-DEC-17,3,"N",16,5,26,"M",3,2,"R","","",26,0
2017,28024604,95548976,1,11-AUG-17,1,"N",16,5,23,"M",1,3,"R","","",23,0
2017,27768396,94814374,1,06-DEC-17,3,"C",21,5,36,"M",1,2,"R","","",36,0
2017,27768686,94815058,1,02-DEC-17,2,"N",5,5,27,"F",1,2,"R","","",27,0
2017,27768671,94815027,1,27-DEC-17,1,"N",16,5,34,"F",3,2,"R","","",34,0
2017,28024624,95549013,1,06-OCT-17,2,"C",16,5,14,"M",1,2,"R","R","",14,0
2017,28024695,95549247,1,13-NOV-17,1,"C",16,5,40,"M",1,2,"R","","",40,0
2017,27769588,94817294,2,04-NOV-17,1,"N",16,5,19,"M",1,1,"R","","",19,0
2017,27769594,94817294,1,04-NOV-17,2,"N",16,5,17,"M",1,2,"R","R","",17,0
2017,27769627,94817360,1,21-DEC-17,2,"N",16,5,36,"M",1,2,"R","","",36,0
2017,27769811,94817971,1,10-DEC-17,2,"N",35,5,42,"F",3,2,"N","","",42,0
2017,27769818,94817993,1,05-DEC-17,1,"N",16,5,18,"F",1,2,"R","","",18,0
2017,27769904,94818344,1,09-DEC-17,3,"N",35,5,33,"M",1,2,"N","","",33,0
2017,27769921,94818384,1,27-FEB-17,1,"N",51,5,16,"F",1,2,"R","R","",16,0
2017,27769942,94818428,1,03-DEC-17,2,"N",16,5,18,"F",1,2,"R","","",18,0
2017,27770013,94818596,1,10-DEC-17,1,"N",51,5,43,"M",1,2,"R","","",43,0
2017,27770314,94819518,1,09-JUN-17,2,"N",16,5,21,"M",1,2,"R","","",21,0
2017,28025100,95550498,1,12-JAN-18,1,"N",36,5,19,"M",3,2,"R","","",19,0
2017,27770440,94819928,1,10-DEC-17,1,"N",16,5,58,"M",1,2,"N","","",58,0
2017,27221273,92988300,1,09-AUG-17,2,"N",45,5,29,"M",1,2,"R","","",29,0
2017,27221285,92988347,1,16-MAR-17,1,"N",16,5,35,"M",2,3,"N","","",35,0
2017,27221390,92988631,1,16-SEP-17,1,"N",51,5,45,"M",1,2,"R","","",45,0
2017,27221405,92988659,1,13-SEP-17,1,"N",51,5,52,"M",1,2,"R","","",52,0
2017,27761790,94795578,1,29-NOV-17,2,"N",23,5,25,"M",1,2,"R","","",25,0
2017,27762187,94797001,1,30-DEC-17,1,"N",44,5,49,"M",1,2,"R","","",49,0
2017,27762338,94797487,1,21-JUL-17,1,"N",51,5,36,"M",1,2,"R","","",36,0
2017,27762747,94798816,1,15-SEP-17,1,"N",23,5,48,"M",1,2,"R","","",48,0
2017,27762790,94798953,1,10-SEP-17,3,"N",16,5,19,"M",1,2,"R","","",19,0
2017,27762803,94798973,1,08-SEP-17,1,"N",51,5,47,"M",1,2,"R","","",47,0
2017,27763324,94800461,1,09-NOV-17,3,"N",35,5,26,"F",1,2,"R","","",26,0
2017,27763323,94800461,2,09-NOV-17,3,"N",16,5,37,"M",1,2,"R","","",37,0
2017,27763608,94801202,1,03-DEC-17,2,"N",5,5,49,"F",1,2,"R","","",49,0
2017,27764019,94802326,1,22-DEC-17,2,"N",53,5,18,"M",1,2,"R","","",18,0
2017,27764280,94803152,1,02-NOV-17,1,"C",51,5,22,"M",1,1,"R","","",22,0
2017,27764588,94804244,1,14-NOV-17,2,"C",23,5,21,"M",3,2,"R","","",21,0
2017,27764642,94804379,1,16-NOV-17,1,"N",16,5,62,"F",1,2,"R","","",62,0
2017,27764749,94804804,1,22-NOV-17,1,"C",27,5,19,"M",1,2,"R","","",19,0
2017,27764773,94804858,1,22-NOV-17,1,"C",16,5,28,"M",1,2,"R","","",28,0
2017,27764856,94805167,1,27-NOV-17,1,"C",51,5,32,"F",1,2,"R","","",32,0
2017,27764910,94805348,1,03-DEC-17,2,"N",45,5,29,"M",1,2,"R","","",29,0
2017,27764978,94805511,1,30-DEC-17,1,"N",16,5,35,"M",1,1,"R","","",35,0
2017,27765185,94806063,1,07-DEC-17,1,"N",23,5,47,"F",1,2,"R","","",47,0
