"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,17413,111574792,8623366,"N",28-MAY-19,27-DEC-18,"",6,6,,0,"C","F",47346598
2018,17413,97835255,8025157,"N",20-AUG-18,31-MAR-18,"",18,6,,0,"C","F",20930733
2018,17413,97835265,8025157,"",20-AUG-18,19-MAR-18,"",22,6,,0,"C","F",20930776
2018,17413,97835292,8025157,"",20-AUG-18,27-MAR-18,"",18,6,,0,"C","F",20930831
2018,17413,107861124,8623366,"N",29-MAR-19,27-DEC-18,"R",11,6,,0,"C","F",40630641
2018,17413,97011012,7977280,"N",20-AUG-18,17-JAN-18,"",16,6,,0,"C","F",19417947
2018,17413,97011029,7977280,"N",20-AUG-18,13-JAN-18,"R",9,6,,0,"C","F",19417986
2018,17413,97011075,7977280,"",20-AUG-18,23-JAN-18,"",19,6,,0,"C","F",19418038
2018,17413,97307847,7993531,"N",20-AUG-18,16-FEB-18,"R",14,6,,0,"C","F",19975914
2018,17413,97307863,7993531,"",20-AUG-18,27-FEB-18,"",15,6,,0,"C","F",19975935
2018,17413,97011027,7977280,"N",20-AUG-18,15-JAN-18,"",16,6,,0,"C","F",19417961
2018,17413,97011048,7977280,"",20-AUG-18,02-JAN-18,"",16,6,,0,"C","F",19417993
2018,17413,97011003,7977280,"",20-AUG-18,27-JAN-18,"",17,6,,0,"C","F",19417931
2018,17413,97011021,7977280,"N",20-AUG-18,12-JAN-18,"",21,6,,0,"C","F",19417967
2018,17413,107852756,8622136,"",29-MAR-19,19-NOV-18,"",13,6,,0,"C","F",40638414
2018,17413,107861120,8622136,"N",29-MAR-19,23-NOV-18,"",15,6,,0,"C","F",40630631
2018,17413,107857120,8413983,"",29-MAR-19,30-OCT-18,"",12,6,,0,"C","F",40630629
2018,17413,107861130,8623366,"N",29-MAR-19,27-DEC-18,"R",9,6,,0,"C","F",40643515
2018,17413,107857129,8623366,"",29-MAR-19,31-DEC-18,"",14,6,,0,"C","F",40638437
2018,17413,107861143,8623366,"",29-MAR-19,07-DEC-18,"",20,6,,0,"C","F",40638450
2018,17413,97011005,7977280,"N",20-AUG-18,26-JAN-18,"",16,6,,0,"C","F",19417935
2018,17413,97011007,7977280,"N",20-AUG-18,24-JAN-18,"R",9,6,,0,"C","F",19417936
2018,17413,97011038,7977280,"N",20-AUG-18,09-JAN-18,"",22,6,,0,"C","F",19417991
2018,17413,97011045,7977280,"",20-AUG-18,10-JAN-18,"",17,6,,0,"C","F",19417994
2018,17413,97011090,7977280,"",20-AUG-18,02-JAN-18,"",3,6,,0,"C","F",19418092
2018,17413,97011026,7977280,"",20-AUG-18,11-JAN-18,"",11,6,,0,"C","F",19417989
2018,17413,107857117,8622136,"N",29-MAR-19,07-NOV-18,"",1,6,,0,"C","F",40630625
2018,17413,107857123,8623366,"N",29-MAR-19,29-DEC-18,"",13,6,,0,"C","F",40643513
2018,17413,107861137,8623366,"",29-MAR-19,24-DEC-18,"",13,6,,0,"C","F",40643535
2018,17413,97307840,7993531,"N",20-AUG-18,24-FEB-18,"",19,6,,0,"C","F",19975910
2018,17413,97307848,7977280,"N",20-AUG-18,17-JAN-18,"",12,6,,0,"C","F",19975913
2018,17413,97307873,7993531,"",20-AUG-18,12-FEB-18,"",1,6,,0,"C","F",19975956
2018,17413,97011020,7977280,"N",20-AUG-18,16-JAN-18,"",21,6,,0,"C","F",19417958
2018,17413,97011002,7977280,"",20-AUG-18,28-JAN-18,"",9,6,,0,"C","F",19417929
2018,17413,97011018,7977280,"N",20-AUG-18,15-JAN-18,"",20,6,,0,"C","F",19417972
2018,17413,97011071,7977280,"",20-AUG-18,15-JAN-18,"",3,6,,0,"C","F",19418048
2018,17413,97307857,7993531,"",20-AUG-18,02-FEB-18,"",16,6,,0,"C","F",19975927
2018,17413,97307865,7993531,"",20-AUG-18,25-FEB-18,"",14,6,,0,"C","F",19975938
2018,17413,97307870,7993531,"",20-AUG-18,17-FEB-18,"",20,6,,0,"C","F",19975950
2018,17413,97011081,7977280,"",20-AUG-18,06-JAN-18,"",19,6,,0,"C","F",19418078
2018,17413,97011009,7977280,"N",20-AUG-18,22-JAN-18,"",6,6,,0,"C","F",19417944
2018,17413,97011064,7977280,"",20-AUG-18,05-JAN-18,"",16,6,,0,"C","F",19418005
