"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,104578589,10,
2018,104579934,1,
2018,104580776,9,
2018,104580803,1,
2018,104581079,10,
2018,104581607,10,
2018,104581950,9,
2018,104582271,1,
2018,104582279,1,
2018,104583423,9,
2018,104583432,9,
2018,104583898,1,
2018,106287961,1,
2018,106288227,1,
2018,106288868,8,
2018,112399907,10,
2018,112400379,6,
2018,112404822,10,
2018,106280465,1,
2018,106288226,1,
2018,106288453,1,
2018,106289863,8,
2018,118729723,1,
2018,118724081,9,
2018,118734581,1,
2018,118724705,1,
2018,118724870,10,
2018,106282258,9,
2018,106287473,10,
2018,106623299,1,
2018,106623297,1,
2018,107205209,1,
2018,107207311,1,
2018,107212896,1,
2018,107214033,6,
2018,107219889,1,
2018,107220584,1,
2018,107220579,1,
2018,107220684,1,
2018,107220919,1,
2018,107223571,10,
2018,107223740,1,
2018,107225916,1,
2018,107229476,1,
2018,118730783,1,
2018,118724897,9,
2018,118735789,6,
2018,118735082,1,
2018,118724913,9,
2018,118725222,8,
2018,106279228,6,
2018,106288890,1,
2018,118723643,1,
2018,118730400,1,
2018,118723703,1,
2018,118730896,1,
2018,118723612,6,
2018,118733358,1,
2018,118723701,6,
2018,118729659,1,
2018,118724266,1,
2018,118724493,2,
2018,118724962,1,
2018,118736725,9,
2018,104581089,10,
2018,104581182,1,
2018,104584088,1,
2018,124996342,2,
2018,124992827,1,
2018,124992515,6,
2018,106286085,1,
2018,106286981,10,
2018,106288218,1,
2018,106284282,1,
2018,106287408,1,
2018,106288091,1,
2018,106279052,1,
2018,106287346,1,
2018,106287344,1,
2018,106287623,1,
2018,106282154,6,
2018,106287070,1,
2018,106288951,1,
2018,106289072,1,
2018,106283876,1,
2018,106284090,1,
2018,106286008,1,
2018,106286010,1,
2018,106287500,2,
2018,106289497,1,
2018,106279188,1,
2018,106280044,9,
2018,106280044,1,
2018,106285920,1,
2018,106285555,1,
2018,106286347,1,
2018,106286617,1,
2018,112400192,10,
2018,112409214,9,
2018,112416127,1,
2018,112410208,1,
2018,112412551,9,
2018,112416223,9,
2018,112416224,9,
2018,112412777,6,
2018,112412775,6,
2018,112410487,1,
2018,112416595,1,
2018,112414007,10,
2018,112421772,1,
2018,112421787,1,
2018,112400064,1,
2018,112411135,1,
2018,112405479,6,
2018,112405804,1,
2018,112412534,9,
2018,112412546,10,
2018,112410921,9,
2018,112418256,1,
2018,112421762,1,
2018,112414871,1,
2018,112401120,1,
2018,112406041,3,
2018,112411770,1,
2018,112416910,9,
2018,112421610,1,
2018,112414437,1,
2018,112418263,1,
2018,112419266,9,
2018,112415521,1,
2018,122990947,1,
2018,123007279,9,
2018,106279194,9,
2018,106278640,3,
2018,106284157,6,
2018,106286522,9,
2018,106288762,10,
2018,106289085,1,
2018,106282798,1,
2018,106282798,9,
2018,106285377,6,
2018,106280028,1,
2018,106285525,1,
2018,106286957,1,
2018,106282019,1,
2018,106282019,9,
2018,106283335,9,
2018,106285658,1,
2018,106278746,1,
2018,106279047,1,
2018,106285710,1,
2018,106285715,1,
2018,106285704,1,
2018,106286167,1,
2018,106286384,1,
2018,118729620,1,
2018,124994339,17,
2018,124992513,8,
2018,124992822,1,
2018,124993903,8,
2018,124998447,1,
2018,124992408,9,
2018,124982472,2,
2018,124994670,9,
2018,124994242,1,
2018,104578507,6,
2018,104581593,10,
2018,104575113,6,
2018,104577562,9,
2018,104579935,1,
2018,104581027,1,
2018,104582326,1,
2018,104582313,1,
2018,104583932,1,
2018,109318714,1,
2018,109319313,9,
2018,109319496,1,
2018,109319522,10,
2018,109319575,1,
2018,109324264,1,
2018,109329755,10,
2018,109327284,1,
2018,109334890,10,
2018,104581160,1,
2018,104583584,1,
2018,104583897,6,
2018,104573650,1,
2018,104574873,10,
2018,109326843,10,
2018,109324161,1,
2018,109329659,10,
2018,109330075,10,
2018,104581194,1,
2018,104578663,1,
2018,104579103,1,
2018,104579928,1,
2018,104579936,1,
2018,104580678,10,
2018,104581061,1,
2018,104581059,1,
2018,104581056,1,
2018,104581362,10,
2018,104582387,9,
2018,104581101,1,
2018,104580342,1,
2018,104581517,1,
2018,104581514,1,
2018,104581690,9,
2018,104573332,1,
2018,104576029,6,
2018,104579646,1,
2018,104580201,1,
2018,104580683,1,
2018,104580713,10,
2018,104581000,9,
2018,104581765,10,
2018,104583619,10,
2018,104583926,9,
2018,104584694,1,
2018,104579976,10,
2018,118733445,9,
2018,118729830,1,
2018,118724068,1,
2018,118730095,1,
2018,118734560,1,
2018,118734819,1,
2018,118734819,3,
2018,118730702,9,
2018,122995813,1,
2018,123001929,1,
2018,123000538,6,
2018,123000538,1,
2018,104581241,1,
2018,104583812,1,
2018,107200172,1,
2018,107201811,1,
2018,107207075,1,
2018,107210120,1,
2018,107210119,1,
2018,107210117,1,
2018,107212717,10,
2018,107214963,1,
2018,107217828,10,
2018,107218397,1,
2018,107221420,10,
2018,107223044,10,
2018,107223159,1,
2018,107223234,1,
2018,107224074,9,
2018,109323387,9,
2018,109323814,9,
2018,109324312,10,
2018,109326960,1,
2018,109324454,1,
2018,109334896,1,
2018,112403799,1,
2018,112411525,9,
2018,112411929,6,
2018,112412336,6,
2018,112416155,10,
2018,112412833,1,
2018,112416777,10,
2018,112417243,9,
2018,107200337,1,
2018,112413606,9,
2018,107203716,6,
2018,107203716,1,
2018,107203940,2,
2018,107204108,1,
2018,107209550,1,
2018,107215758,1,
2018,107219966,10,
2018,107222339,1,
2018,112418018,1,
2018,107224948,9,
2018,107230169,9,
2018,112414845,10,
2018,112415308,9,
2018,107203357,1,
2018,107204335,10,
2018,107206613,9,
2018,107207655,9,
2018,107222079,1,
2018,107223391,1,
2018,107223588,1,
2018,107224475,1,
2018,109322975,1,
2018,109323425,1,
2018,109326888,6,
2018,109324294,1,
2018,109326993,1,
2018,109326990,1,
2018,109326069,1,
2018,109323323,6,
2018,109326514,9,
2018,107200141,9,
2018,107204008,10,
2018,107204004,10,
2018,107204025,9,
2018,107204511,1,
2018,107206726,3,
2018,107206734,3,
2018,107208132,1,
2018,107213600,1,
2018,107216563,1,
2018,107218661,1,
2018,107221945,1,
2018,107223215,1,
2018,107223482,9,
2018,107225509,1,
2018,107227037,10,
2018,107229502,1,
2018,109319079,1,
2018,109326553,1,
2018,109324431,1,
2018,109318702,1,
2018,109322733,9,
2018,109323417,1,
2018,109326533,1,
2018,109324091,5,
2018,109324303,1,
2018,109329969,10,
2018,109323997,1,
2018,109326433,6,
2018,109326666,9,
2018,107215968,1,
2018,107217519,2,
2018,107217515,2,
2018,107221049,1,
2018,107223116,1,
2018,107224409,10,
2018,109326849,1,
2018,109319489,1,
2018,109326777,1,
2018,109326704,10,
2018,109326799,8,
2018,109324148,2,
2018,109319583,2,
2018,109326836,2,
2018,109324238,1,
2018,109324584,1,
2018,109326758,6,
2018,109326869,9,
2018,109326977,1,
2018,109324492,10,
2018,109323504,1,
2018,109323758,1,
2018,109318678,10,
2018,109323181,1,
2018,109323207,1,
2018,109329888,9,
2018,109323742,1,
2018,109319357,1,
2018,109319598,1,
2018,109329806,1,
2018,109329820,1,
2018,109324451,10,
2018,109327062,1,
2018,109326727,1,
2018,109324064,1,
2018,109329835,1,
2018,107200192,1,
2018,107200192,9,
2018,107200542,1,
2018,107200595,1,
2018,107201826,1,
2018,107202887,9,
2018,107203177,1,
2018,107204280,6,
2018,107208450,1,
2018,107208758,6,
2018,107213418,10,
2018,107213415,10,
2018,107213423,10,
2018,107220063,1,
2018,107223142,1,
2018,107223421,1,
2018,107223589,1,
2018,107224259,9,
2018,107224993,6,
2018,107225248,9,
2018,107225556,9,
2018,112403887,10,
2018,112400669,9,
2018,112404404,9,
2018,112405971,1,
2018,112412527,6,
2018,112410720,9,
2018,112413503,9,
2018,112417478,1,
2018,112417695,1,
2018,112417700,10,
2018,112421804,1,
2018,112418401,10,
2018,112414723,6,
2018,112414759,6,
2018,112401078,9,
2018,112404828,1,
2018,112409323,6,
2018,112409528,8,
2018,112411528,10,
2018,112412063,1,
2018,112412357,6,
2018,112412547,1,
2018,112410588,1,
2018,112410616,1,
2018,112417236,9,
2018,112411042,1,
2018,112413716,1,
2018,112413817,1,
2018,112418092,1,
2018,112421814,1,
2018,112415821,1,
2018,112404908,1,
2018,112400757,9,
2018,112400759,9,
2018,112409860,1,
2018,112416377,8,
2018,112416378,8,
2018,112416783,1,
2018,112418373,1,
2018,112414641,1,
2018,112418452,10,
2018,112404180,1,
2018,112404624,1,
2018,112404628,1,
2018,112411649,9,
2018,112400884,1,
2018,112411825,6,
2018,112410078,1,
2018,112416325,10,
2018,112416544,1,
2018,112410554,1,
2018,112410748,10,
2018,112417040,1,
2018,112413993,1,
2018,112421640,9,
2018,112414455,1,
2018,112403754,1,
2018,112408831,9,
2018,112400476,9,
2018,112404417,1,
2018,112400815,1,
2018,112405547,2,
2018,112411928,2,
2018,112405791,1,
2018,112410029,8,
2018,112416563,1,
2018,112410702,1,
2018,112416867,1,
2018,112416923,10,
2018,112413265,1,
2018,112417250,10,
2018,112417290,1,
2018,112417292,1,
2018,112413580,10,
2018,112421312,9,
2018,112421354,10,
2018,112421352,10,
2018,112417900,1,
2018,112414255,1,
2018,112421591,1,
2018,112418551,10,
2018,112414734,10,
2018,112419002,1,
2018,112419367,9,
2018,118729851,2,
2018,118730637,10,
2018,118736000,1,
2018,112405452,9,
2018,112409795,9,
2018,112405555,6,
2018,112409941,9,
2018,112405962,6,
2018,112412328,6,
2018,112412331,6,
2018,112416144,1,
2018,112416554,1,
2018,112410568,1,
2018,112417177,1,
2018,112411000,1,
2018,112413458,1,
2018,112417390,9,
2018,112417508,1,
2018,112417573,1,
2018,112421375,9,
2018,112418196,9,
2018,112418298,9,
2018,112414945,1,
2018,112419154,10,
2018,112399868,9,
2018,112400193,1,
2018,112400457,9,
2018,112400890,1,
2018,112405899,1,
2018,112410072,1,
2018,112412524,9,
2018,112413882,1,
2018,112414225,1,
2018,112418186,6,
2018,112419203,1,
2018,112422700,1,
2018,118723938,1,
2018,118733843,1,
2018,112413087,1,
2018,112412526,1,
2018,112417238,10,
2018,112417577,1,
2018,112421180,1,
2018,112414246,10,
2018,112414606,9,
2018,112421968,6,
2018,118733825,10,
2018,118733857,1,
2018,112404692,1,
2018,112404881,1,
2018,112404872,1,
2018,112411278,1,
2018,112404879,1,
2018,112411279,1,
2018,112404875,1,
2018,112404972,6,
2018,112405346,1,
2018,112405353,1,
2018,112410082,10,
2018,112412338,10,
2018,112412479,1,
2018,112412519,1,
2018,112416218,1,
2018,112413259,1,
2018,112417066,1,
2018,112417071,1,
2018,112417824,10,
2018,112417823,10,
2018,112418034,1,
2018,112414345,1,
2018,112421731,10,
2018,112418349,1,
2018,112414685,6,
2018,112403761,1,
2018,112409594,1,
2018,112405259,1,
2018,112405983,1,
2018,112417031,10,
2018,112417597,8,
2018,112417597,1,
2018,112417789,1,
2018,112421729,10,
2018,112418302,10,
2018,112418397,6,
2018,112400547,1,
2018,112412062,1,
2018,112412397,2,
2018,112416392,9,
2018,112416781,1,
2018,112411111,9,
2018,112417623,1,
2018,112421291,6,
2018,112417919,10,
2018,112421457,10,
2018,112414548,10,
2018,112414633,10,
2018,122990895,10,
2018,122995286,9,
2018,122998833,9,
2018,122999248,1,
2018,122995944,6,
2018,123002159,1,
2018,122996025,1,
2018,122999405,6,
2018,107202765,10,
2018,107202763,10,
2018,107204184,1,
2018,107207165,1,
2018,107212526,1,
2018,107213735,1,
2018,107217333,9,
2018,107221628,1,
2018,107221619,1,
2018,107221631,1,
2018,107221694,9,
2018,107222489,1,
2018,107223472,1,
2018,107223579,1,
2018,107224946,1,
2018,107224950,1,
2018,107200579,1,
2018,107206751,1,
2018,107209462,1,
2018,107215494,1,
2018,107216299,1,
2018,112401084,1,
2018,112408785,1,
2018,112409246,9,
2018,112411242,9,
2018,112405238,1,
2018,112405670,1,
2018,112410052,2,
2018,112405964,6,
2018,112416137,6,
2018,112412615,1,
2018,112410502,1,
2018,112410535,1,
2018,112416716,1,
2018,112410638,10,
2018,112413172,1,
2018,112417212,1,
2018,112413829,1,
2018,112421358,1,
2018,112417995,1,
2018,112421699,6,
2018,112421914,1,
2018,112422122,1,
2018,112422406,1,
2018,118733670,1,
2018,118730349,1,
2018,118730499,10,
2018,118735796,10,
2018,112404999,1,
2018,112411483,1,
2018,112405449,1,
2018,112411814,1,
2018,112412426,10,
2018,112412747,1,
2018,112412757,6,
2018,112416782,1,
2018,112416780,1,
2018,112413085,9,
2018,112410724,1,
2018,112410937,1,
2018,112417279,1,
2018,112418519,1,
2018,112421950,2,
2018,118730596,6,
2018,112409003,1,
2018,112404799,1,
2018,112405210,6,
2018,112400771,1,
2018,112409675,1,
2018,112405532,9,
2018,112405564,9,
2018,112416128,1,
2018,112412890,1,
2018,112421725,10,
2018,112418338,1,
2018,112414541,1,
2018,112421921,10,
2018,112421960,9,
2018,112421979,1,
2018,112419336,2,
2018,118730314,1,
2018,118730395,9,
2018,118734681,9,
2018,107206366,1,
2018,107209126,6,
2018,107211462,9,
2018,107214999,1,
2018,107215760,10,
2018,107215769,10,
2018,107216605,1,
2018,107216647,9,
2018,107218048,1,
2018,107218619,10,
2018,107220340,10,
2018,107221133,1,
2018,107223715,10,
2018,107224783,1,
2018,107225481,1,
2018,107225713,2,
2018,107229541,9,
2018,106284208,1,
2018,106289017,1,
2018,118724406,6,
2018,118735260,10,
2018,118724921,10,
2018,118736355,8,
2018,118736356,8,
2018,118735846,8,
2018,118725250,8,
2018,118733858,1,
2018,118734051,1,
2018,118734533,1,
2018,118730652,1,
2018,118735172,10,
2018,118725532,6,
2018,106283959,1,
2018,106283944,1,
2018,106283936,1,
2018,106284259,1,
2018,107200127,1,
2018,107200242,1,
2018,107200242,6,
2018,107204993,10,
2018,107213516,6,
2018,107214092,9,
2018,107215027,1,
2018,107217601,1,
2018,107218643,10,
2018,107220365,9,
2018,107223380,1,
2018,112404844,6,
2018,112400221,1,
2018,112400221,6,
2018,112404785,1,
2018,112409295,6,
2018,112411969,1,
2018,112405585,1,
2018,112410745,1,
2018,112417033,1,
2018,112421488,1,
2018,112414196,1,
2018,112414194,1,
2018,118735828,1,
2018,118725268,6,
2018,112400936,9,
2018,112401076,5,
2018,112401116,10,
2018,112409305,2,
2018,112411246,6,
2018,112411247,6,
2018,112405907,1,
2018,112412600,1,
2018,112417579,1,
2018,112421211,1,
2018,112414142,1,
2018,112421472,1,
2018,112417982,1,
2018,112414155,1,
2018,112421471,1,
2018,112414158,1,
2018,112414513,1,
2018,112421953,9,
2018,112414710,9,
2018,112419608,6,
2018,112408531,9,
2018,112409219,1,
2018,112409405,1,
2018,112409576,1,
2018,112410323,1,
2018,112416565,1,
2018,112413083,1,
2018,112410801,1,
2018,112413379,1,
2018,112417434,10,
2018,112414373,1,
2018,112422074,1,
2018,107199743,1,
2018,107204240,1,
2018,107208515,6,
2018,107209960,1,
2018,107211434,6,
2018,107214163,1,
2018,107215759,9,
2018,107219120,1,
2018,107219123,1,
2018,107219968,1,
2018,107220136,9,
2018,107223237,1,
2018,107223392,1,
2018,107225496,9,
2018,107225522,1,
2018,107229412,3,
2018,107229413,3,
2018,112400054,1,
2018,112405143,1,
2018,112411556,6,
2018,112405264,9,
2018,112411632,10,
2018,112411914,1,
2018,112412290,6,
2018,112400037,1,
2018,112409390,1,
2018,112412270,8,
2018,112410171,10,
2018,112417289,1,
2018,112411022,1,
2018,112421183,1,
2018,112399992,8,
2018,112400186,1,
2018,112400185,1,
2018,112401070,10,
2018,112401073,10,
2018,112401075,10,
2018,112401077,10,
2018,112409217,10,
2018,112404816,10,
2018,112401074,10,
2018,112405188,9,
2018,112405255,6,
2018,112411924,9,
