"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,137151165,25626750
2019,12,137151185,25626754
2019,18,137151189,25626755
2019,12,137151304,25626779
2019,12,137151310,25626780
2019,12,137150220,25624632
2019,18,137150228,25624634
2019,12,137151545,25626825
2019,18,137151793,25626863
2019,3,137150434,25624672
2019,12,137151822,25626868
2019,12,137150472,25624675
2019,12,137150544,25624694
2019,12,137150600,25624707
2019,12,137150705,25626911
2019,12,137152382,25626936
2019,12,137151011,25624761
2019,12,137151128,25624780
2019,12,137152828,25624786
2019,12,137152985,25627013
2019,12,137156301,25624796
2019,12,137156550,25624834
2019,4,137153499,25627077
2019,12,137153606,25627095
2019,5,137153670,25627103
2019,12,137156830,25624863
2019,12,137157088,25624899
2019,18,137154092,25624908
2019,12,137157167,25627159
2019,19,137154665,25624977
2019,12,137157583,25627241
2019,12,137154848,25625016
2019,20,137154868,25627279
2019,9,137154900,25625023
2019,12,137154907,25627284
2019,16,137154935,25625028
2019,9,137157974,25625049
2019,3,137155211,25625065
2019,2,137155310,25627339
2019,12,137158424,25625107
2019,12,137155747,25627408
2019,12,137155781,25627414
2019,12,137158891,25627474
2019,12,137159011,25625187
2019,12,137159078,25625205
2019,12,137161456,25627511
2019,12,137161487,25627519
2019,12,137161518,25625217
2019,12,137161836,25627587
2019,18,137161854,25627594
2019,12,144175386,28181159
2019,19,144175745,28181207
2019,12,145798446,28729358
2019,20,144182972,28175745
2019,12,144175917,28181225
2019,12,144191705,28181956
2019,12,144179006,28171325
2019,3,144191780,28176311
2019,18,144191840,28176321
2019,12,144191872,28176328
2019,12,144190692,28181992
2019,12,144190749,28182003
2019,9,144190837,28182018
2019,12,144196296,28182096
2019,12,144196338,28182101
2019,12,144192484,28176424
2019,12,144192512,28176429
2019,12,144196370,28182113
2019,20,144192932,28182222
2019,20,144197106,28182256
2019,18,144197117,28182260
2019,10,144197137,28182264
2019,12,144197164,28182271
2019,12,144193218,28176586
2019,20,144193251,28176592
2019,3,144197323,28182302
2019,12,144197389,28182304
2019,10,144197393,28176624
2019,12,144197433,28182315
2019,12,144193580,28176656
2019,3,144193591,28182335
2019,3,144197527,28176658
2019,12,144193644,28176668
2019,10,144193701,28176680
2019,10,144193700,28182360
2019,12,144197661,28176690
2019,20,144193742,28176691
2019,12,144197679,28176697
2019,3,144193788,28176699
2019,12,144197704,28182366
2019,12,144193826,28182372
2019,3,144197722,28182373
2019,12,144193892,28176714
2019,12,144193923,28171395
2019,3,144197829,28182390
2019,12,145807936,28735007
2019,12,144197966,28182414
2019,4,145789295,28734350
2019,3,145789449,28734381
2019,12,145795619,28729349
2019,12,145790639,28665095
2019,12,145790652,28734597
2019,12,145801939,28734602
2019,12,145801944,28734605
2019,3,145801965,28734608
2019,12,145799495,28665101
2019,12,145790706,28729546
2019,12,145799521,28665112
2019,20,145799550,28665119
2019,18,145799579,28665125
2019,9,145790784,28729560
2019,10,145790784,28665135
2019,9,145799734,28665147
2019,12,145799743,28665150
2019,12,145790928,28729592
2019,3,145802233,28729609
2019,12,145799915,28665185
2019,12,145791131,28729628
2019,12,145802255,28734664
2019,10,145791157,28729632
2019,12,145806419,28729667
2019,12,145800226,28665231
2019,18,145806454,28665241
2019,3,145800250,28665242
2019,12,145806717,28729729
2019,12,145806862,28729751
2019,3,145800873,28729759
2019,12,145802810,28734759
2019,9,145806922,28729760
2019,4,145802956,28665383
2019,3,145811178,28665408
2019,18,145811781,28665503
2019,12,145811812,28665509
2019,12,145807511,28729858
2019,12,145807526,28729862
2019,12,145811957,28665530
2019,12,145807547,28665533
2019,18,145807556,28729864
2019,9,145807755,28665591
2019,12,145803812,28734976
2019,12,145812378,28665602
2019,10,145803864,28734990
2019,12,145807882,28729929
2019,12,145807885,28729930
2019,3,145803909,28735002
2019,9,145812673,28665650
2019,12,145812734,28665659
2019,12,145808071,28729961
2019,18,145808110,28729967
2019,18,145804036,28735027
2019,18,145804071,28735035
2019,12,145808196,28729987
2019,12,145808203,28729989
2019,12,145812936,28665700
2019,12,145812997,28665710
2019,19,145808314,28730006
2019,12,145808345,28730013
2019,9,145813044,28665717
2019,12,145808353,28730016
2019,12,145808357,28730017
2019,12,145813072,28665723
2019,12,145808373,28730021
2019,12,145808381,28730023
2019,12,145808537,28730045
2019,18,145813421,28735077
2019,9,145813421,28735076
2019,3,145804301,28735080
2019,3,145804300,28665780
2019,9,145813514,28665782
2019,12,145804340,28735084
2019,12,145808651,28730064
2019,12,145813622,28665796
2019,12,145808665,28730067
2019,9,145804403,28730068
2019,12,145804447,28665828
2019,12,145813901,28665842
2019,12,145804502,28735115
2019,12,145814082,28665877
2019,12,145808771,28665883
2019,12,145804547,28735124
2019,18,145808825,28730086
2019,12,145814424,28665945
2019,9,145814446,28665953
2019,12,145814452,28665955
2019,12,145808837,28730091
2019,14,145808846,28730093
2019,12,145814542,28665971
2019,19,145804594,28735135
2019,12,145808859,28730095
2019,3,145808863,28730097
2019,12,145808867,28730098
2019,12,145814684,28666001
2019,12,145804631,28735141
2019,12,145808895,28735144
2019,12,145814846,28730105
2019,12,144175257,28181125
2019,12,144175326,28181147
2019,12,144182536,28175683
2019,12,144182734,28175719
2019,12,144175625,28181192
2019,12,144175628,28181193
2019,18,144175867,28181219
2019,3,144175868,28181220
2019,4,144178470,28171229
2019,12,144175960,28181231
2019,18,144183068,28175760
2019,12,144178539,28175814
2019,12,144186249,28175820
2019,12,144186593,28181317
2019,12,144186699,28175881
2019,18,144186739,28181346
2019,9,144186774,28181351
2019,4,144186826,28171255
2019,3,144183816,28175894
2019,3,144186830,28175895
2019,18,144186848,28181361
2019,12,144183835,28181367
2019,12,144184019,28175926
2019,12,144184036,28175931
2019,18,144187222,28181428
2019,12,144187362,28181441
2019,18,144187445,28181450
2019,19,144184475,28175978
2019,18,144187553,28175990
2019,9,144184625,28176000
2019,12,144187735,28181482
2019,9,144184664,28181485
2019,18,144184905,28176027
2019,12,144184918,28181523
2019,12,144184943,28176031
2019,12,144185102,28181555
2019,17,144188903,28181673
2019,12,144188934,28181678
2019,17,144188961,28181687
2019,9,144189028,28181705
2019,3,144185697,28176155
2019,12,144189498,28181786
2019,20,144189529,28181794
2019,3,144189781,28181846
2019,3,144189783,28181847
2019,12,144191329,28176253
2019,12,144190053,28181891
2019,18,144190168,28181913
2019,12,144191483,28176272
2019,3,144191725,28176305
2019,12,144191855,28176325
2019,12,144190802,28182013
2019,12,144190904,28182031
2019,12,144192144,28176375
2019,12,144196591,28182149
2019,10,144192735,28176479
2019,18,144192852,28176502
2019,12,144179196,28176503
2019,20,144196965,28182224
2019,18,144192948,28182225
2019,12,144196990,28176539
2019,3,144197049,28182243
2019,12,144197052,28182244
2019,18,144193095,28182254
2019,18,144193093,28182253
2019,12,144193151,28182266
2019,18,144197152,28182267
2019,20,144193161,28176576
2019,20,144193203,28176584
2019,12,144197213,28182279
2019,20,144193233,28176587
2019,12,144197316,28182300
2019,4,145798534,28664944
2019,12,145789727,28729378
2019,12,145789976,28729402
2019,9,145798849,28734470
2019,12,145790102,28729423
2019,12,145798875,28664987
2019,12,145790125,28729426
2019,12,145801328,28734489
2019,12,145801343,28734492
2019,9,145790235,28729439
2019,12,145790268,28665012
2019,4,145790358,28729459
2019,3,145790363,28734521
2019,12,145799154,28665030
2019,12,145799169,28665033
2019,12,145801645,28734544
2019,3,145790441,28729482
2019,3,145790440,28729481
2019,3,145790448,28729486
2019,12,145801686,28734557
2019,12,145799298,28665060
2019,18,145790626,28729528
2019,3,145790670,28729538
2019,18,145799498,28734610
2019,9,145790816,28729567
2019,12,145790832,28729571
2019,17,145799705,28665145
2019,3,145799747,28665152
2019,12,145790926,28729591
2019,12,145791002,28665166
2019,12,145799841,28665167
2019,5,145799852,28729610
2019,4,145806178,28729637
2019,12,145800012,28665196
2019,12,145802347,28734674
2019,12,145806427,28729668
2019,12,145802358,28734677
2019,20,144199893,28182818
2019,12,144199895,28182819
2019,12,144199896,28182820
2019,18,144199897,28182821
2019,12,144199914,28182822
2019,12,144199958,28182823
2019,10,144199961,28182825
2019,20,144199970,28182826
2019,12,144199974,28182827
2019,9,144199976,28182828
2019,12,144199978,28182829
2019,12,144199986,28182830
2019,12,144199987,28182831
2019,12,144199988,28182832
2019,12,144199995,28182833
2019,3,144200003,28182834
2019,12,144200011,28182835
2019,9,144200012,28182836
2019,12,144200015,28182837
2019,12,144200017,28182838
2019,10,144200026,28182841
2019,12,144200027,28182842
2019,12,144200031,28182843
2019,19,144200033,28182844
2019,18,144200034,28182846
2019,12,144200034,28182845
2019,12,144200038,28182847
2019,12,144200039,28182848
2019,12,144200041,28182850
2019,18,144200040,28182849
2019,12,144200054,28182852
2019,12,144200057,28182853
2019,12,145789643,28729365
2019,12,145795737,28729368
2019,20,145798556,28664945
2019,3,145795764,28734413
2019,18,145795857,28734426
2019,12,145789876,28729393
2019,18,145798754,28664971
2019,12,145789940,28729398
2019,12,145796028,28664974
2019,12,145801805,28734578
2019,12,145799353,28665071
2019,12,145802171,28734650
2019,12,145790903,28729586
2019,19,145790906,28729587
2019,12,145790917,28729589
2019,3,145799831,28729601
2019,12,145802232,28729608
2019,18,145791022,28729613
2019,12,145791060,28729621
2019,20,145791083,28665183
2019,12,145806206,28729644
2019,9,145800050,28729647
2019,18,145806260,28729650
2019,12,145802276,28734665
2019,12,145802294,28665215
2019,12,145806292,28665217
2019,12,145802306,28665219
2019,3,145806483,28729682
2019,3,145806485,28729683
2019,18,145802387,28729689
2019,9,145789812,28729386
2019,10,145798740,28664969
2019,12,145789968,28729401
2019,12,145801283,28729433
2019,3,145790435,28729479
2019,3,145790449,28729487
2019,20,145801717,28734561
2019,5,145790506,28729498
2019,12,145799324,28729509
2019,12,145790557,28729510
2019,18,145799442,28665091
2019,3,145790660,28729536
2019,12,145802048,28729554
2019,12,145799779,28665156
2019,4,145791032,28729615
2019,20,145799871,28665174
2019,12,145791090,28729624
2019,12,145806276,28729653
2019,18,145806281,28729655
2019,4,145802354,28734675
2019,4,145802356,28734676
2019,10,145806455,28729675
2019,3,145800254,28729678
2019,12,145806494,28665246
2019,19,145800315,28665250
2019,5,145802392,28665251
2019,12,145800392,28665265
2019,12,145806591,28729708
2019,12,145802428,28729712
2019,12,145802485,28734708
2019,9,145806685,28729726
2019,12,145802536,28734717
2019,2,145800505,28734722
2019,12,145802627,28665309
2019,12,145800725,28665326
2019,12,145806865,28729752
2019,12,145800798,28665338
2019,10,145802797,28734754
2019,18,145802797,28734755
2019,12,145806914,28729758
2019,12,145807043,28729778
2019,3,145801167,28665405
2019,4,145801167,28665406
2019,12,145807187,28729812
2019,12,145807235,28729823
2019,12,145803290,28729827
2019,20,145807303,28729830
2019,12,145811530,28665463
2019,12,145803311,28734856
2019,12,145803315,28734857
2019,19,145803327,28734858
2019,12,145807348,28665466
2019,20,145811677,28729846
2019,12,145807456,28729851
2019,12,145811852,28665515
2019,2,145812020,28665539
2019,12,145803636,28734922
2019,12,145807621,28729873
2019,18,145812244,28665575
2019,12,145812306,28665588
2019,12,145812310,28734968
2019,12,145807752,28729903
2019,12,145812377,28665601
2019,9,145807781,28729909
2019,12,145807799,28729912
2019,12,145812501,28665620
2019,12,145807839,28729920
2019,12,145812612,28665641
2019,12,145812650,28665646
2019,12,145812655,28665647
2019,12,145807975,28729943
2019,19,145803972,28735013
2019,12,145812757,28665662
2019,12,145808060,28729959
2019,12,145812825,28665677
2019,12,144175238,28181122
2019,12,144182465,28175666
2019,9,144175286,28181133
2019,12,144182530,28175681
2019,4,144175321,28181144
2019,3,144175321,28181145
2019,12,144182589,28181157
2019,9,144183131,28181248
2019,2,144178533,28175803
2019,12,144186182,28181260
2019,9,144186535,28181304
2019,12,144183676,28181324
2019,18,144186620,28175873
2019,12,144186649,28181333
2019,12,144186697,28181341
2019,12,144183741,28175882
2019,18,144186742,28181347
2019,12,144186751,28175886
2019,19,144183823,28181359
2019,3,144186858,28181366
2019,12,144183969,28175918
2019,12,144184000,28181397
2019,9,144184020,28175927
2019,19,144187097,28181408
2019,12,144184091,28175938
2019,12,144187302,28175959
2019,4,144187455,28181451
2019,12,144187463,28175980
2019,12,144187579,28181462
2019,12,144187637,28181473
2019,12,144187752,28181486
2019,12,144187760,28181488
2019,12,144187943,28181507
2019,18,144184884,28181518
2019,9,144188067,28181520
2019,2,144185384,28176101
2019,12,144188959,28181685
2019,18,144188991,28181698
2019,12,144190153,28181912
2019,3,144190348,28181945
2019,12,144191975,28182017
2019,19,144190851,28182022
2019,12,144196349,28182104
2019,12,144196354,28182107
2019,12,144196401,28182118
2019,9,144192563,28176441
2019,12,144192622,28176449
2019,18,144192636,28182126
2019,20,144192644,28171362
2019,12,144196672,28182165
2019,12,144192893,28182210
2019,20,144197104,28182255
2019,12,144179249,28182277
2019,20,144197232,28182282
2019,12,144193341,28176609
2019,12,144193447,28182310
2019,12,144175348,28181153
2019,3,144175370,28181155
2019,12,144175387,28181160
2019,12,144175470,28181169
2019,12,144175693,28181202
2019,12,144186252,28175821
2019,12,144186259,28181274
2019,20,144186451,28181294
2019,6,144183680,28175874
2019,12,144186837,28181360
2019,12,144183827,28175896
2019,19,144187240,28175952
2019,19,144184215,28175951
2019,12,144187385,28175969
2019,18,144184476,28175979
2019,12,144187490,28175986
2019,12,144184634,28176002
2019,12,144187745,28181484
2019,12,144184741,28176014
2019,9,144187919,28181503
2019,12,144185035,28181541
2019,3,144188193,28181550
2019,12,144188509,28181599
2019,3,144188520,28176097
2019,12,144185427,28176107
2019,9,144189379,28176184
2019,18,144189440,28181774
2019,12,144185952,28181776
2019,12,144186039,28181797
2019,9,144186099,28181813
2019,3,144189672,28181824
2019,12,144189697,28181830
2019,12,144189756,28176222
2019,12,144189850,28181861
2019,12,144189859,28181862
2019,12,144191323,28176249
2019,12,144191384,28176258
2019,12,144191401,28181905
2019,18,144191430,28176263
2019,18,144191520,28176276
2019,12,144178950,28171314
2019,18,144190254,28176281
2019,12,144190258,28176282
2019,12,144191579,28176288
2019,12,144190579,28171329
2019,12,144192048,28176361
2019,12,144190924,28182035
2019,12,144191019,28182048
2019,18,144191048,28182053
2019,12,144179124,28176410
2019,12,144179134,28171350
2019,12,144196364,28182111
2019,12,144196480,28182125
2019,12,144196539,28182139
2019,20,144196691,28176482
2019,12,144196732,28182172
2019,12,144196751,28182174
2019,20,144192800,28176493
2019,20,144192808,28176496
2019,12,144192857,28171363
2019,4,145789334,28664890
2019,19,145789283,28729309
2019,12,144200978,28183007
2019,12,145798183,28664878
2019,10,144200983,28183008
2019,18,144200983,28183009
2019,12,144200989,28183011
2019,3,144200991,28183012
2019,12,144200994,28183014
2019,9,144200994,28183013
2019,12,144201060,28183015
2019,10,144201061,28183017
2019,12,144201061,28183016
2019,12,144201063,28183018
2019,12,144201066,28183019
2019,18,144201067,28183020
2019,12,144201071,28183021
2019,12,144201074,28183022
2019,10,144201075,28183023
2019,12,144201079,28183024
2019,12,144201090,28183025
2019,9,144201094,28183026
2019,18,144201095,28183027
2019,12,144201096,28183028
2019,20,144201105,28183029
2019,12,144201107,28183030
2019,9,144201115,28183031
2019,20,144201121,28183032
2019,12,144201138,28183034
2019,3,144201138,28183033
