"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,107004374,94825152,0,,,"",,,,
2017,107004508,94825277,1,5,18,"M",1,,18,0
2017,107004550,94825315,0,,,"",,,,
2017,107004601,94825363,1,5,28,"F",1,,28,0
2017,107004713,94825462,0,,,"",,,,
2017,107004730,94825493,1,5,28,"F",1,,28,0
2017,107004832,94825579,0,,,"",,,,
2017,107004861,94825597,0,,,"",,,,
2017,107005830,94826488,1,5,54,"M",1,,54,0
2017,107005642,94826318,1,5,22,"M",1,,22,0
2017,107005813,94826471,1,5,31,"M",1,,31,0
2017,107006731,94827306,1,5,31,"M",1,,31,0
2017,107006847,94827410,0,,,"",,,,
2017,107006939,94827491,1,5,17,"M",1,,17,0
2017,107006971,94827521,1,5,22,"F",1,,22,0
2017,107008626,94829029,0,,,"",,,,
2017,107008636,94829044,0,,,"",,,,
2017,107008654,94829054,1,5,56,"M",2,,56,0
2017,107008665,94829076,1,5,42,"F",1,,42,0
2017,107008743,94829137,1,5,35,"M",1,,30,40
2017,107008745,94829137,2,5,35,"F",1,,30,40
2017,107008908,94829276,1,5,24,"M",1,,24,0
2017,107009199,94829531,0,,,"",,,,
2017,107009249,94829575,0,,,"",,,,
2017,107009364,94829673,1,5,20,"M",1,,20,0
2017,107009433,94829733,1,5,41,"M",1,,41,0
2017,107009734,94830025,1,5,33,"M",1,,33,0
2017,107009835,94830111,0,,,"",,,,
2017,107009889,94830162,1,5,27,"M",2,,27,0
2017,107009962,94830238,0,,,"",,,,
2017,107010116,94830380,1,5,28,"M",1,,28,0
2017,107010303,94830546,0,,,"",,,,
2017,107010321,94830567,1,5,40,"F",2,,40,0
2017,107010454,94830694,1,5,57,"F",1,,57,0
2017,107010484,94830725,0,,,"",,,,
2017,107010525,94830762,0,,,"",,,,
2017,107010680,94830931,1,5,18,"M",1,,18,0
2017,107010767,94830999,1,5,22,"F",2,,22,0
2017,107010771,94830999,2,5,21,"M",1,,21,0
2017,107010854,94831075,0,,,"",,,,
2017,107010957,94831154,0,,,"",,,,
2017,107011026,94831226,1,5,19,"M",2,,19,0
2017,107011113,94831295,2,5,36,"F",2,,36,0
2017,107011111,94831295,1,5,40,"M",1,,40,0
2017,107011123,94831311,1,5,52,"M",1,,52,0
2017,107011166,94831349,0,,,"",,,,
2017,107011188,94831372,1,5,57,"M",1,,57,0
2017,107011289,94831465,0,,,"",,,,
2017,107011302,94831478,1,5,30,"F",4,,30,0
2017,107011374,94831542,0,,,"",,,,
2017,107011500,94831660,0,,,"",,,,
2017,107011521,94831677,1,5,22,"M",1,,22,0
2017,107011635,94831771,1,5,73,"M",1,,73,0
2017,107011666,94831800,1,5,51,"M",2,,51,0
2017,107011734,94831857,0,,,"",,,,
2017,107011763,94831877,0,,,"",,,,
2017,107011941,94832054,1,5,48,"F",1,,48,0
2017,107012074,94832166,0,,,"",,,,
2017,107012140,94832224,1,5,27,"M",2,,27,0
2017,107012149,94832245,1,5,35,"M",2,,35,0
2017,107012213,94832300,0,,,"",,,,
2017,107012330,94832402,1,5,16,"F",2,,16,0
2017,107012450,94832512,1,5,30,"F",1,,30,0
2017,107012467,94832531,0,,,"",,,,
2017,107012589,94832642,0,,,"",,,,
2017,107012649,94832690,2,5,25,"F",2,,25,0
2017,107012647,94832690,1,5,26,"F",1,,26,0
2017,107012720,94832756,1,5,46,"M",1,,46,0
2017,107012799,94832832,1,5,57,"M",1,,57,0
2017,107012801,94832832,2,5,46,"F",1,,46,0
2017,107012819,94832852,0,,,"",,,,
2017,107012849,94832882,0,,,"",,,,
2017,107012964,94832986,1,5,38,"M",1,,38,0
2017,107013101,94833101,1,5,55,"M",1,,50,60
2017,107013119,94833117,0,,,"",,,,
2017,107013139,94833145,2,5,22,"M",1,,22,0
2017,107013137,94833145,1,5,32,"M",1,,32,0
2017,107013174,94833172,1,5,24,"M",2,,24,0
2017,107013207,94833197,1,5,51,"M",1,,51,0
2017,107013369,94833335,1,5,23,"M",2,,23,0
2017,107013476,94833428,0,,,"",,,,
2017,107013669,94833602,1,5,27,"M",2,,25,30
2017,107013872,94833784,1,5,33,"M",2,,33,0
2017,107013999,94833902,0,,,"",,,,
2017,107014167,94834055,0,,,"",,,,
2017,107014374,94834237,1,5,31,"M",1,,31,0
2017,107014431,94834302,1,5,15,"M",2,,15,0
2017,107014504,94834358,1,5,27,"M",2,,27,0
2017,107014692,94834530,1,5,43,"M",1,,43,0
2017,107014887,94834713,1,5,41,"M",1,,41,0
2017,107014890,94834713,2,5,39,"F",1,,39,0
2017,107014978,94834789,1,5,24,"M",2,,24,0
2017,107015147,94834931,0,,,"",,,,
2017,107015167,94834951,0,,,"",,,,
2017,107015213,94834998,0,,,"",,,,
2017,107015238,94835012,1,5,56,"M",1,,56,0
