"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2016,21,106086964
2016,21,106086965
2016,21,106086966
2016,21,106086967
2016,21,106086968
2016,21,106086969
2016,21,106086971
2016,21,106086972
2016,21,106086973
2016,21,106086974
2016,21,106086975
2016,21,106086976
2016,21,106086979
2016,21,106086980
2016,21,106086981
2016,21,106086982
2016,21,106086983
2016,21,106086984
2016,21,106086985
2016,21,106086986
2016,21,106086987
2016,21,106086988
2016,21,106086989
2016,21,106086990
2016,21,106086991
2016,21,106086992
2016,21,106086993
2016,21,106086994
2016,21,106086995
2016,21,106086996
2016,21,106086997
2016,21,106086998
2016,21,106086999
2016,21,106087000
2016,21,106087001
2016,21,106087002
2016,21,106087003
2016,21,106087004
2016,21,106087005
2016,21,106087006
2016,21,106087007
2016,21,106087008
2016,21,106087009
2016,21,106087010
2016,21,106087011
2016,21,106087012
2016,21,106087013
2016,21,106087014
2016,21,106087015
2016,21,106087016
2016,21,106087017
2016,21,106087018
2016,21,106087019
2016,21,106087020
2016,21,106087021
2016,21,106087022
2016,21,106087023
2016,21,106087024
2016,21,106087025
2016,21,106087026
2016,21,106087027
2016,21,106087028
2016,21,106087029
2016,21,106087030
2016,21,106087031
2016,21,106088058
2016,21,106088059
2016,21,106088060
2016,21,106088064
2016,21,106088065
2016,21,106088066
2016,21,106088067
2016,21,106088068
2016,21,106088069
2016,21,106088070
2016,21,106088073
2016,21,106088074
2016,21,106088075
2016,21,106088076
2016,21,106088077
2016,21,106088078
2016,21,106088079
2016,21,106088080
2016,21,106088081
2016,21,106088082
2016,21,106088086
2016,21,106088087
2016,21,106088089
2016,21,106088091
2016,21,106088092
2016,21,106088093
2016,21,106088095
2016,21,106088096
2016,21,106088097
2016,21,106088098
2016,21,106088099
2016,21,106088100
2016,21,106088101
2016,21,106088102
2016,21,106088103
2016,21,106088104
2016,21,106088105
2016,21,106088106
2016,21,106088107
2016,21,106088108
2016,21,106088109
2016,21,106088110
2016,21,106088111
2016,21,106088112
2016,21,106088113
2016,21,106088114
2016,21,106088115
2016,21,106088116
2016,21,106088117
2016,21,106088118
2016,21,106088119
2016,21,106088120
2016,21,106088121
2016,21,106088122
2016,21,106088123
2016,21,106088124
2016,21,106088125
2016,21,106088126
2016,21,106089149
2016,21,106089150
2016,21,106089151
2016,21,106089152
2016,21,106089153
2016,21,106089154
2016,21,106089155
2016,21,106089156
2016,21,106089157
2016,21,106089158
2016,21,106089159
2016,21,106089160
2016,21,106089161
2016,21,106089162
2016,21,106089163
2016,21,106089164
2016,21,106089165
2016,21,106089166
2016,21,106089167
2016,21,106089168
2016,21,106089169
2016,21,106089170
2016,21,106089171
2016,21,106089172
2016,21,106089173
2016,21,106089174
2016,21,106089175
2016,21,106089176
2016,21,106089177
2016,21,106089178
2016,21,106089180
2016,21,106089181
2016,21,106089183
2016,21,106089184
2016,21,106089185
2016,21,106089186
2016,21,106089187
2016,21,106089188
2016,21,106089189
2016,21,106089190
2016,21,106089191
2016,21,106089195
2016,21,106089196
2016,21,106089197
2016,21,106089198
2016,21,106089199
2016,21,106089200
2016,21,106089204
2016,21,106089205
2016,21,106089206
2016,21,106089209
2016,21,106089210
2016,21,106089211
2016,21,106089212
2016,21,106089213
2016,21,106089214
2016,21,106089215
2016,21,106090305
2016,21,106090306
2016,21,106090307
2016,21,106090308
2016,21,106090309
2016,21,106090310
2016,21,106090311
2016,21,106090312
2016,21,106090313
2016,21,106090314
2016,21,106090315
2016,21,106090316
2016,21,106090317
2016,21,106090318
2016,21,106090319
2016,21,106090320
2016,21,106090321
2016,21,106090324
2016,21,106090325
2016,21,106090326
2016,21,106090327
2016,21,106090328
2016,21,106090329
2016,21,106090330
2016,21,106090332
2016,21,106090333
2016,21,106090334
2016,21,106090335
2016,21,106090336
2016,21,106090337
2016,21,106090338
2016,21,106090341
2016,21,106090342
2016,21,106090344
2016,21,106090345
2016,21,106090347
2016,21,106090348
2016,21,106090349
2016,21,106090350
2016,21,106090351
2016,21,106090352
2016,21,106090353
2016,21,106090355
2016,21,106090356
2016,21,106090357
2016,21,106090358
2016,21,106090360
2016,21,106090362
2016,21,106090363
2016,21,106090364
2016,21,106090365
2016,21,106090366
2016,21,106090367
2016,21,106090369
2016,21,106090370
2016,21,106090371
2016,21,106090372
2016,21,106090373
2016,21,106091409
2016,21,106091411
2016,21,106091412
2016,21,106091413
2016,21,106091414
2016,21,106091415
2016,21,106091416
2016,21,106091417
2016,21,106091419
2016,21,106091420
2016,21,106091421
2016,21,106091422
2016,21,106091423
2016,21,106091424
2016,21,106091425
2016,21,106091426
2016,21,106091427
2016,21,106091428
2016,21,106091429
2016,21,106091431
2016,21,106091432
2016,21,106091433
2016,21,106091434
2016,21,106091435
2016,21,106091438
2016,21,106091440
2016,21,106091443
2016,21,106091445
2016,21,106091446
2016,21,106091447
2016,21,106091448
2016,21,106091451
2016,21,106091456
2016,21,106091458
2016,21,106091459
2016,21,106091460
2016,21,106091461
2016,21,106091464
2016,21,106091467
2016,21,106091468
2016,21,106091469
2016,21,106091471
2016,21,106091472
2016,21,106091473
2016,21,106091474
2016,21,106091475
2016,21,106091477
2016,21,106092504
2016,21,106092505
2016,21,106092506
2016,21,106092507
2016,21,106092508
2016,21,106092509
2016,21,106092510
2016,21,106092511
2016,21,106092512
2016,21,106092513
2016,21,106092514
2016,21,106092515
2016,21,106092516
2016,21,106092517
2016,21,106092518
2016,21,106092519
2016,21,106092520
2016,21,106092521
2016,21,106092522
2016,21,106092523
2016,21,106092524
2016,21,106092525
2016,21,106092526
2016,21,106092527
2016,21,106092528
2016,21,106092529
2016,21,106092530
2016,21,106092531
2016,21,106092532
2016,21,106092533
2016,21,106092534
2016,21,106092535
2016,21,106092536
2016,21,106092537
2016,21,106092538
2016,21,106092539
2016,21,106092540
2016,21,106092541
2016,21,106092542
2016,21,106092543
2016,21,106092544
2016,21,106092545
2016,21,106092546
2016,21,106092547
2016,21,106092548
2016,21,106092549
2016,21,106092550
2016,21,106092551
2016,21,106092552
2016,21,106092553
2016,21,106092554
2016,21,106092555
2016,21,106092556
2016,21,106092557
2016,21,106092558
2016,21,106092559
2016,21,106092560
2016,21,106092561
2016,21,106092562
2016,21,106092563
2016,21,106092564
2016,21,106092565
2016,21,106092566
2016,21,106092567
2016,21,106092568
2016,21,106093588
2016,21,106093589
2016,21,106093590
2016,21,106093591
2016,21,106093592
2016,21,106093593
2016,21,106093594
2016,21,106093595
2016,21,106093596
2016,21,106093597
2016,21,106088579
2016,21,106088581
2016,21,106088583
2016,21,106088585
2016,21,106088586
2016,21,106088587
2016,21,106088588
2016,21,106088590
2016,21,106088591
2016,21,106088597
2016,21,106088598
2016,21,106088604
2016,21,106089621
2016,21,106089622
2016,21,106089624
2016,21,106089625
2016,21,106089626
2016,21,106089627
2016,21,106089628
2016,21,106089629
2016,21,106089630
2016,21,106089631
2016,21,106089632
2016,21,106089633
2016,21,106089634
2016,21,106089635
2016,21,106089636
2016,21,106089638
2016,21,106089640
2016,21,106089641
2016,21,106089642
2016,21,106089643
2016,21,106089644
2016,21,106089645
2016,21,106089646
2016,21,106089647
2016,21,106089648
2016,21,106089650
2016,21,106089651
2016,21,106089652
2016,21,106089653
2016,21,106089654
2016,21,106089655
2016,21,106089656
2016,21,106089657
2016,21,106089658
2016,21,106089659
2016,21,106089660
2016,21,106089661
2016,21,106089663
2016,21,106089664
2016,21,106089665
2016,21,106089666
2016,21,106089667
2016,21,106089668
2016,21,106089669
2016,21,106089670
2016,21,106089672
2016,21,106089673
2016,21,106089674
2016,21,106089675
2016,21,106089676
2016,21,106089677
2016,21,106089678
2016,21,106089679
2016,21,106089680
2016,21,106089681
2016,21,106089682
2016,21,106089683
2016,21,106089684
2016,21,106089685
2016,21,106090788
2016,21,106090789
2016,21,106090790
2016,21,106090791
2016,21,106090792
2016,21,106090793
2016,21,106090794
2016,21,106090795
2016,21,106090797
2016,21,106090800
2016,21,106090801
2016,21,106090802
2016,21,106090804
2016,21,106090805
2016,21,106090807
2016,21,106090808
2016,21,106090809
2016,21,106090810
2016,21,106090811
2016,21,106090812
2016,21,106090813
2016,21,106090814
2016,21,106090815
2016,21,106090816
2016,21,106090817
2016,21,106090818
2016,21,106090819
2016,21,106090820
2016,21,106090821
2016,21,106090822
2016,21,106090823
2016,21,106090824
2016,21,106090825
2016,21,106090826
2016,21,106090827
2016,21,106090830
2016,21,106090831
2016,21,106090832
2016,21,106090833
2016,21,106090834
2016,21,106090835
2016,21,106090836
2016,21,106090837
2016,21,106090838
2016,21,106090839
2016,21,106090840
2016,21,106090841
2016,21,106090842
2016,21,106090843
2016,21,106090844
2016,21,106090845
2016,21,106090846
2016,21,106090847
2016,21,106090850
2016,21,106090851
2016,21,106090852
2016,21,106090853
2016,21,106090854
2016,21,106090855
2016,21,106090856
2016,21,106091885
