"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,99699595,88493242,2,5,20,"F",1,,20,0
2016,99699663,88493298,1,5,29,"F",1,,29,0
2016,99699684,88493315,1,5,27,"M",2,,27,0
2016,99699714,88493346,1,5,13,"M",1,,13,0
2016,99699721,88493359,1,5,19,"M",3,,19,0
2016,101610023,90141740,1,5,21,"F",1,,21,0
2016,99700027,88493610,0,,,"",,,,
2016,99700145,88493708,0,,,"",,,,
2016,99700169,88493747,0,,,"",,,,
2016,99700217,88493774,0,,,"",,,,
2016,99700242,88493797,0,,,"",,,,
2016,99700496,88494019,1,5,36,"M",1,,36,0
2016,99700628,88494131,1,5,24,"M",1,,24,0
2016,99700666,88494152,1,5,54,"M",1,,54,0
2016,99700815,88494265,2,5,30,"M",1,,30,0
2016,99700822,88494265,3,5,20,"F",1,,20,0
2016,99700812,88494265,1,5,57,"M",1,,57,0
2016,99702058,88495343,0,,,"",,,,
2016,99702155,88495416,0,,,"",,,,
2016,99702205,88495456,0,,,"",,,,
2016,99702317,88495549,1,5,22,"M",1,,22,0
2016,99702713,88495884,0,,,"",,,,
2016,99702790,88495934,2,5,15,"M",2,,15,0
2016,99702788,88495934,1,5,16,"M",2,,16,0
2016,99702892,88496037,1,5,25,"F",1,,25,0
2016,99703267,88496363,0,,,"",,,,
2016,99703472,88496536,0,,,"",,,,
2016,99703538,88496592,0,,,"",,,,
2016,99703577,88496626,0,,,"",,,,
2016,99703760,88496802,0,,,"",,,,
2016,99704101,88497114,0,,,"",,,,
2016,99704214,88497190,0,,,"",,,,
2016,99705570,88498342,1,5,31,"M",3,,31,0
2016,99705769,88498516,1,5,24,"M",1,,24,0
2016,99705776,88498527,0,,,"",,,,
2016,99705822,88498565,0,,,"",,,,
2016,99705886,88498633,1,5,22,"F",0,,22,0
2016,99706118,88498829,1,5,13,"F",1,,13,0
2016,100235498,88950291,1,5,59,"M",1,,59,0
2016,100235866,88950597,4,5,17,"M",1,,17,0
2016,100235864,88950597,3,5,18,"M",1,,18,0
2016,100235859,88950597,1,5,18,"M",1,,18,0
2016,100235861,88950597,2,5,20,"M",1,,20,0
2016,100235891,88950619,1,5,30,"F",3,,30,0
2016,100236328,88950959,1,5,25,"F",2,,25,0
2016,100236432,88951038,1,5,26,"M",1,,26,0
2016,100236897,88951419,1,5,24,"M",1,,24,0
2016,100236954,88951475,0,,,"",,,,
2016,100237439,88951873,1,5,26,"F",1,,26,0
2016,100274093,88983235,0,,,"",,,,
2016,101621225,90151542,1,5,25,"M",3,,20,30
2016,99707817,88500257,0,,,"",,,,
2016,99707855,88500277,1,5,45,"M",1,,45,0
2016,99707888,88500301,1,5,15,"F",1,,15,0
2016,99707893,88500301,3,5,15,"F",3,,15,0
2016,99707890,88500301,2,5,16,"F",1,,16,0
2016,99707915,88500329,0,,,"",,,,
2016,99708040,88500423,0,,,"",,,,
2016,100274780,88983807,0,,,"",,,,
2016,100275654,88984531,0,,,"",,,,
2016,100277062,88985650,1,5,31,"M",1,,31,0
2016,100277088,88985674,0,,,"",,,,
2016,100277898,88986356,1,5,25,"F",1,,25,0
2016,100278264,88986662,0,,,"",,,,
