"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,100213557,88932113,1,5,51,"M",2,,51,0
2016,100213691,88932222,0,,,"",,,,
2016,100213762,88932280,0,,,"",,,,
2016,100213933,88932432,1,4,,"M",1,,,
2016,100214827,88933198,1,5,26,"M",1,,26,0
2016,100214875,88933219,0,,,"",,,,
2016,100215006,88933357,1,5,45,"M",1,,45,0
2016,100223361,88940193,1,5,29,"M",1,,29,0
2016,100223435,88940260,1,5,36,"F",1,,36,0
2016,100225673,88942075,0,,,"",,,,
2016,100197180,88918382,0,,,"",,,,
2016,100198948,88919861,1,5,33,"M",2,,33,0
2016,100198971,88919888,1,4,,"U",0,,,
2016,100199049,88919940,1,5,50,"M",2,,50,0
2016,100199940,88920674,0,,,"",,,,
2016,100199967,88920696,0,,,"",,,,
2016,100200595,88921211,1,5,16,"M",2,,16,0
2016,100210331,88929424,1,4,,"M",1,,,
2016,100227269,88943463,1,5,13,"F",2,,13,0
2016,101357212,89919331,2,4,,"M",1,,,
2016,101357208,89919331,1,5,23,"F",1,,23,0
2016,100213558,88932116,0,,,"",,,,
2016,100213701,88932224,0,,,"",,,,
2016,100213917,88932415,1,4,,"F",1,,,
2016,100213592,88932138,1,5,31,"M",1,,31,0
2016,100213742,88932256,1,5,37,"M",2,,37,0
2016,100213775,88932288,1,5,49,"M",2,,49,0
2016,100221531,88938693,1,5,37,"M",2,,37,0
2016,100221534,88938693,2,5,23,"F",2,,23,0
2016,100223417,88940245,0,,,"",,,,
2016,100223441,88940270,1,5,29,"M",1,,29,0
2016,100223471,88940289,1,5,67,"M",1,,67,0
2016,100225677,88942099,0,,,"",,,,
2016,100225719,88942122,1,4,,"M",1,,,
2016,100219779,88937263,1,5,22,"F",2,,22,0
2016,100227295,88943468,1,5,37,"F",1,,37,0
2016,100230195,88945859,1,5,27,"M",1,,27,0
2016,100230209,88945885,1,5,48,"M",2,,48,0
2016,100230212,88945885,2,5,50,"F",2,,50,0
2016,100232449,88947753,1,5,26,"M",2,,26,0
2016,99632198,88435531,1,5,25,"M",2,,25,0
2016,99638656,88440883,1,4,,"U",0,,,
2016,99638836,88441016,1,5,25,"F",1,,25,0
2016,99638946,88441081,1,5,33,"M",2,,33,0
2016,100221510,88938690,3,5,30,"M",2,,30,0
2016,100221508,88938690,1,5,30,"M",2,,30,0
2016,100221509,88938690,2,5,23,"M",2,,23,0
2016,100221532,88938691,0,,,"",,,,
2016,100221556,88938719,1,5,37,"M",1,,37,0
2016,100221559,88938726,1,5,51,"M",1,,51,0
2016,100221565,88938728,1,4,,"U",0,,,
2016,100221566,88938728,2,5,19,"M",2,,19,0
2016,100221573,88938731,1,5,17,"M",1,,17,0
2016,100221570,88938733,1,5,33,"M",2,,33,0
2016,100221581,88938740,1,5,30,"M",1,,30,0
2016,100221576,88938741,2,5,15,"M",2,,15,0
2016,100221575,88938741,1,5,14,"F",2,,14,0
2016,100221614,88938767,1,5,43,"M",2,,43,0
