"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,1,112612646
2017,4,112612875
2017,4,112612917
2017,4,112613264
2017,4,112614217
2017,4,112614328
2017,4,112614485
2017,4,112614588
2017,4,112614831
2017,4,112614870
2017,4,112614917
2017,4,112615038
2017,4,112615075
2017,4,112615353
2017,3,112615493
2017,3,112615500
2017,4,112615722
2017,4,112615767
2017,4,112615957
2017,4,112616534
2017,4,112617281
2017,4,112617831
2017,4,112617917
2017,4,112617952
2017,4,112618517
2017,4,112618551
2017,4,112618595
2017,4,112619022
2017,4,112619340
2017,4,112619505
2017,4,112620316
2017,4,112620334
2017,4,112620377
2017,4,112620697
2017,4,112620858
2017,4,112620942
2017,3,112621085
2017,4,112621392
2017,4,112622100
2017,4,112622097
2017,4,112622156
2017,4,112622301
2017,4,112622403
2017,4,112622449
2017,4,112622496
2017,4,112622668
2017,4,112622831
2017,4,112622895
2017,4,112622913
2017,4,112622954
2017,4,112623015
2017,4,112623131
2017,4,112623159
2017,4,112623181
2017,4,112623196
2017,4,112623266
2017,4,112623333
2017,4,112623672
2017,4,112623858
2017,4,112623886
2017,4,112623977
2017,4,112623998
2017,3,112623999
2017,4,112624134
2017,4,112624214
2017,4,112624271
2017,1,112624459
2017,3,112624459
2017,4,112624518
2017,1,112624520
2017,4,112640888
2017,4,112640995
2017,4,112641060
2017,4,112641064
2017,4,112641190
2017,4,112641292
2017,4,112641464
2017,4,112641639
2017,4,112642398
2017,4,112642411
2017,4,112642651
2017,4,112642805
2017,4,112642875
2017,4,112643124
2017,1,112643170
2017,4,112643172
2017,4,112643231
2017,1,112644190
2017,3,112644420
2017,4,112644547
2017,4,112644614
2017,4,112644685
2017,4,112644799
2017,4,112644902
2017,4,112645111
2017,4,112645132
2017,4,112645159
2017,4,112645273
2017,4,112645784
2017,4,112645873
2017,4,112645878
2017,4,112645912
2017,4,112645965
2017,4,112646063
2017,4,112648439
2017,4,112648503
2017,4,112648614
2017,4,112648762
2017,3,112648834
2017,4,112648945
2017,4,112649034
2017,4,112649053
2017,4,112649101
2017,4,112649216
2017,4,112649316
2017,4,112649348
2017,4,112649407
2017,4,112650995
2017,4,112651086
2017,4,112651112
2017,4,112651233
2017,4,112651345
2017,4,112651384
2017,4,112651395
2017,4,112651454
2017,4,112651592
2017,4,112651633
2017,4,112651837
2017,4,112651870
2017,4,112652117
2017,4,112652162
2017,4,112652344
2017,4,112652499
2017,4,112652573
2017,4,112652614
2017,4,112652633
2017,1,112652853
2017,3,112652853
2017,4,112652907
2017,4,112652958
2017,4,112653341
2017,4,112653452
2017,4,112653449
2017,4,112653538
2017,4,112653622
2017,4,112653806
2017,4,112653836
2017,4,112653950
2017,4,112654029
2017,4,112654175
2017,1,112654248
2017,4,112654379
2017,4,112654660
2017,4,112654749
2017,4,112654884
2017,4,112655392
2017,4,112655741
2017,4,112655812
2017,4,112655992
2017,4,112656115
2017,4,112656316
2017,1,112656395
2017,4,112656599
2017,4,112656630
2017,4,112657300
2017,4,112657536
2017,4,112657743
2017,4,112657876
2017,4,112657912
2017,4,112658070
2017,4,112658291
2017,4,112658365
2017,4,112658388
2017,4,112658391
2017,4,112658482
2017,4,112658552
2017,4,112658677
2017,4,112658762
2017,4,112658949
2017,1,112659190
2017,4,112659492
2017,4,112659570
2017,4,112659627
2017,4,112659734
2017,4,112659805
2017,4,112659919
2017,4,112660003
2017,4,112660334
2017,4,112660357
2017,1,112660448
2017,4,112660675
2017,4,112660751
2017,4,112660907
2017,4,112661155
2017,4,112661187
2017,4,112661240
2017,4,112661273
2017,4,112661410
2017,4,112661498
2017,4,112661638
2017,3,112661664
2017,4,112661693
2017,4,112661813
2017,4,112661855
2017,4,112661877
2017,4,112662167
2017,4,112662206
2017,4,112662396
2017,1,112662488
2017,4,112662544
2017,4,112662724
2017,4,112662829
2017,4,112662896
2017,4,112662973
2017,4,112663006
2017,4,112663081
2017,4,112663157
2017,4,112663253
2017,4,112663336
2017,4,112663387
2017,4,112663432
2017,4,112663728
2017,4,112663771
2017,4,112663930
2017,4,112664128
2017,4,112664174
2017,4,112664302
2017,4,112664351
2017,4,112664398
2017,4,112664596
2017,4,112664748
2017,1,112664848
2017,4,112664979
2017,4,112665019
2017,4,112665505
2017,4,112665687
2017,4,112665929
2017,4,112666005
2017,4,112666035
2017,4,112666084
2017,4,112666177
2017,4,112666243
2017,4,112666283
2017,4,112666329
2017,4,112666325
2017,4,112666733
2017,4,112666765
2017,4,112666844
2017,4,112667055
2017,4,112667084
2017,4,112667213
2017,4,112667367
2017,4,112667453
2017,4,112667571
2017,4,112667587
2017,4,112667696
2017,4,112667915
2017,4,112667937
2017,4,112668002
2017,4,113095533
2017,4,113095660
2017,2,113096262
2017,4,113096386
2017,4,113096466
2017,4,113096799
2017,4,113096797
2017,4,113096832
2017,4,113097038
2017,4,113097341
2017,4,113097417
2017,4,113097446
2017,4,113098250
2017,4,113098261
2017,4,113098257
2017,4,113098594
2017,4,113098588
2017,4,113098589
2017,4,113098732
2017,4,113114591
2017,4,113115357
2017,4,113115558
2017,4,113115686
2017,4,113115713
2017,4,113116049
2017,3,113116095
2017,4,113116165
2017,4,113116254
2017,4,113116316
2017,4,113116448
2017,4,113116501
2017,4,113116652
2017,4,113116937
2017,4,113117041
2017,4,113117157
2017,4,113117251
2017,4,113117304
2017,4,113117380
2017,4,113117486
2017,4,113117524
2017,4,113117578
2017,1,113117799
2017,4,113117863
2017,4,113118113
2017,4,113118142
2017,4,113118185
2017,4,113118479
2017,4,113118623
2017,4,113118701
2017,4,113118715
2017,4,113119139
2017,4,113119344
2017,4,113119578
2017,4,113119726
2017,4,113120601
2017,4,113120711
2017,4,113120763
2017,4,113120832
2017,4,113120932
2017,4,113120968
2017,4,113121146
2017,4,113121188
2017,4,113121250
2017,4,113121256
2017,3,113121308
2017,3,113121298
2017,4,113121383
2017,4,113121500
2017,3,113121611
2017,4,113121790
2017,4,113121838
2017,4,113121935
2017,4,113121948
2017,4,113122005
2017,4,113122072
2017,4,113122197
2017,4,113122307
2017,4,113122315
2017,4,113122601
2017,4,113122622
2017,1,113122650
2017,4,113122797
2017,4,113122844
2017,4,113122863
2017,4,113122864
2017,4,113122895
2017,4,113122943
2017,4,113123090
2017,4,113123149
2017,3,113123201
2017,4,113123242
2017,4,113123278
2017,4,113123366
2017,4,113123575
2017,1,113123652
2017,4,113123771
2017,4,113123786
2017,4,113123805
2017,4,113124060
2017,4,113124095
2017,4,113124376
2017,4,113124405
2017,4,113124455
2017,4,113124689
2017,4,113124732
2017,4,113124769
2017,4,113124782
2017,4,113124811
2017,4,113124851
2017,4,113124877
2017,4,113124884
2017,4,113124923
2017,4,113124967
2017,4,113125044
2017,4,113125192
2017,4,113125226
2017,4,113125353
2017,4,113125445
2017,4,113125516
2017,4,113125668
2017,4,113125990
2017,4,113126139
2017,4,113126206
2017,4,113126258
2017,4,113126308
2017,4,113126301
2017,4,113126357
2017,4,113126400
2017,4,113126484
2017,4,113126622
2017,4,113126694
2017,4,113126801
2017,4,113126851
2017,4,113579152
2017,3,113579491
2017,4,113579704
2017,1,113579908
2017,1,113580276
2017,1,113580280
2017,3,113580492
2017,3,113580491
2017,4,113580726
2017,4,113580844
2017,3,113580932
2017,3,113580926
2017,3,113580935
2017,1,113581017
2017,3,113581017
2017,1,113581012
