"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,116252397,20,1000,,127104968
2019,116252397,63,2,,127100641
2019,116252397,6,1,,127100639
2019,116256846,20,1400,,127100645
2019,116252402,20,700,,127100646
2019,116256852,63,1,,127104973
2019,116252408,7,703,,127100656
2019,116252409,63,250,,127100659
2019,116252409,9,0,,127100657
2019,116252409,25,40,,127100658
2019,116252410,25,400,,127100661
2019,116252411,10,,,127104975
2019,116252413,9,0,,127100663
2019,116252415,63,1,,127100665
2019,116252416,25,20,,127100668
2019,116256857,25,20,02-JUN-19,127104978
2019,116252416,9,0,,127100666
2019,116252416,20,93,,127100667
2019,116252417,54,300,,127100669
2019,116252418,63,1,,127100670
2019,116252419,20,405,,127104979
2019,116252420,42,400,,127100671
2019,116252421,54,280,,127100672
2019,116256860,33,50,,127104985
2019,116252424,8,20,,127100676
2019,116256863,20,247,,127104987
2019,116252427,6,100,,127100679
2019,116256866,63,2000,,127104990
2019,116252430,63,1400,,127100683
2019,116252430,16,300,,127100682
2019,116252432,20,6631,,127104992
2019,116256868,19,351,,127100687
2019,116252434,20,20,,127100688
2019,116252435,8,150,,127104995
2019,116252435,45,400,,127104996
2019,116252435,2,500,,127104994
2019,116252435,63,50,,127104997
2019,116252436,3,40000,,127100689
2019,116252438,3,35000,,127100690
2019,116252439,63,1,,127105000
2019,116256871,3,21904,,127105001
2019,116252441,64,4500,,127100691
2019,116252442,19,589,,127100692
2019,116252443,19,50,,127100693
2019,116252445,63,1,,127100695
2019,116252446,58,350,,127100696
2019,116252447,47,0,,127100697
2019,116252448,19,73,,127100698
2019,116252453,38,500,,127100707
2019,116252455,31,100,,127100709
2019,116252456,3,42442,,127100710
2019,116252457,63,1,,127100711
2019,116252458,63,1,,127100712
2019,116252459,31,40,,127100713
2019,116252460,9,0,,127100714
2019,116252460,63,1,,127100715
2019,116252461,6,1,,127100716
2019,116252462,63,150,,127100720
2019,116252462,23,800,,127100719
2019,116252462,13,2800,,127100717
2019,116252462,17,500,,127100718
2019,116252463,63,182,,127100722
2019,116252463,20,80,,127100721
2019,116252464,61,800,,127100723
2019,116252465,4,500,,127100724
2019,116252466,38,240,,127100725
2019,116252467,63,1,,127100726
2019,116252468,19,1835,,127100727
2019,116252469,4,212,,127100728
2019,116252470,20,10045,,127100729
2019,116252471,63,4000,,127100730
2019,116252472,63,1,,127100731
2019,116252473,63,1,,127100734
2019,116252473,25,20,,127100733
2019,116252473,9,0,,127100732
2019,116252474,36,215,,127100735
2019,116252475,63,350,,127100736
2019,116252476,29,100,,127100737
2019,116252477,19,1700,,127100738
2019,116252478,19,100,,127100739
2019,116252479,20,1000,,127100740
2019,116252480,63,1,,127100741
2019,116252481,10,,,127100742
2019,116252482,63,2,,127100743
2019,116252483,63,1,,127100744
2019,116252484,36,249,,127100745
2019,116252485,20,1500,,127100746
2019,116252486,3,9000,,127100747
2019,116252487,63,12,,127100748
2019,116252488,35,300,,127100749
2019,116252489,63,50,,127100750
2019,116252490,63,2500,,127100751
2019,116252492,7,500,,127100753
2019,116252492,63,30,,127100755
2019,116252492,23,50,,127100754
2019,116252493,7,840,,127100756
2019,116252494,61,400,,127100758
2019,116252494,9,0,,127100757
2019,116252495,29,2800,,127100759
2019,116252496,63,1,,127100760
2019,116252497,10,1,,127100761
2019,116252498,38,1,,127100762
2019,116252500,19,535,,127100764
2019,116252501,63,400,,127100765
2019,116252503,3,4000,21-JUN-19,127100767
2019,116252502,3,4000,,127100766
2019,116252504,8,1,,127100768
2019,116252505,16,25,,127100769
2019,116252507,36,400,,127100771
2019,116252508,63,83,,127100772
2019,116252510,25,850,,127100774
2019,116252511,7,450,,127100775
2019,116252512,25,10,,127100777
2019,116252512,9,0,,127100776
2019,116252512,63,1,,127100778
2019,116252513,63,1,,127100779
2019,116252514,63,160,,127100780
2019,116252516,20,813,,127100781
2019,116252517,17,5001,,127100782
2019,116252518,26,478,,127100783
2019,116252519,25,1,,127100786
2019,116252519,9,0,,127100784
2019,116252519,20,1274,,127100785
2019,116252519,63,3,,127100787
2019,116252520,20,1000,,127100788
2019,116252521,36,7374,,127100789
2019,116252522,29,175,,127100790
