"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,122696472,136132408
2019,122692957,136125699
2019,122692956,136132411
2019,122690054,136132443
2019,122690081,136131073
2019,122693029,136132481
2019,130705654,144574024
2019,120320935,133845003
2019,120321371,133845003
2019,120320936,133845005
2019,123603232,137075229
2019,123610483,137075255
2019,123603246,137075265
2019,123603244,137075263
2019,123610503,137063208
2019,123610505,137075283
2019,123603254,137063211
2019,123603256,137075307
2019,123610535,137063215
2019,123610545,137075317
2019,123610559,137075335
2019,123603264,137063221
2019,123603268,137075355
2019,123610582,137063227
2019,123610575,137063227
2019,123610573,137063227
2019,123610592,137063234
2019,123610606,137075374
2019,123610620,137075381
2019,123603278,137075390
2019,123603279,137063244
2019,123610638,137075402
2019,123603286,137075418
2019,123610658,137063254
2019,123610662,137075422
2019,123603294,137075439
2019,123610686,137063265
2019,132087936,145888116
2019,132087937,145888116
2019,132087939,145888119
2019,132087935,145888115
2019,132087940,145888120
2019,128913621,142796990
2019,129640495,143523107
2019,129640499,143523109
2019,129640500,143523111
2019,129640501,143523111
2019,129640511,143523123
2019,129640515,143523127
2019,129640516,143523128
2019,129640521,143523133
2019,129640526,143523137
2019,129640525,143523138
2019,129640531,143523144
2019,129640537,143523150
2019,129640539,143523152
2019,129640540,143523153
2019,129640543,143523156
2019,129640545,143523159
2019,129640546,143523160
2019,129640548,143523162
2019,129640552,143523166
2019,129640555,143523169
2019,129640556,143523170
2019,129640560,143523173
2019,129640562,143523175
2019,129640565,143523178
2019,129640566,143523179
2019,129640568,143523181
2019,129640570,143523183
2019,129640571,143523184
2019,129640574,143523187
2019,129640489,143523100
2019,129640496,143523108
2019,129640505,143523115
2019,129640504,143523116
2019,129640510,143523122
2019,129640514,143523126
2019,128913626,142796994
2019,128913628,142796996
2019,128908467,142796998
2019,128908468,142797001
2019,128913638,142797004
2019,128913639,142797005
2019,128904407,142797009
2019,128913635,142797003
2019,128908471,142791789
2019,128904399,142797007
2019,128913641,142797012
2019,128913641,142787830
2019,128913645,142797017
2019,128913646,142797018
2019,128913647,142787831
2019,128904413,142787835
2019,128904418,142797023
2019,128913661,142797034
2019,128913661,142797035
2019,128913672,142797046
2019,128904438,142787857
2019,128913674,142797050
2019,128904444,142797057
2019,128904445,142787859
2019,128913682,142787861
2019,128913687,142797070
2019,128913688,142797071
2019,128913689,142797072
2019,128913690,142787863
2019,128913691,142797073
2019,128913693,142797074
2019,128913694,142787870
2019,128913695,142797075
2019,128913696,142797076
2019,128913697,142797077
2019,128913698,142797078
2019,128913699,142797079
2019,128913700,142797080
2019,128913701,142797081
2019,128913702,142797082
2019,128913703,142797083
2019,128913704,142797084
2019,128913705,142797085
2019,128913706,142797086
2019,128913707,142797087
2019,128913708,142797088
2019,128913709,142797089
2019,128913710,142797090
2019,128913711,142797091
2019,128913712,142797093
2019,128913712,142797092
2019,128913713,142797094
2019,128913714,142797095
2019,128913715,142797096
2019,128913716,142797097
2019,128913717,142797098
2019,128913718,142797099
2019,128913719,142797101
2019,128913719,142797100
2019,128913720,142797102
2019,128913721,142797103
2019,128913722,142797104
2019,128913723,142797105
2019,128913724,142797106
2019,128913725,142797107
2019,128913726,142797108
2019,128913727,142797110
2019,128913727,142797109
2019,128913728,142797111
2019,128913729,142797112
2019,128913730,142797113
2019,128913731,142797114
2019,128913732,142797115
2019,128913733,142797116
2019,128913734,142797117
2019,128913735,142797118
2019,128913736,142797119
2019,128913737,142797120
2019,128913738,142797121
2019,128913739,142797122
2019,128913739,142797123
2019,128913740,142797124
2019,128913741,142797125
2019,128913742,142797126
2019,128913743,142797127
2019,128913744,142797128
2019,128913745,142797129
2019,128913746,142797130
2019,128913747,142797131
2019,128913748,142797132
2019,128913749,142797133
2019,128913750,142797134
2019,128913751,142797135
2019,128913752,142797136
2019,128913753,142797137
2019,128913754,142797138
2019,128913755,142797139
2019,128913756,142797140
2019,128913757,142797141
2019,128913759,142797142
2019,128913758,142797143
2019,128913760,142797144
2019,128913761,142797145
2019,128913762,142797146
2019,128913763,142797147
2019,128913764,142797148
2019,128913765,142797149
2019,128913766,142797151
2019,128913767,142797150
2019,128913768,142797150
2019,128913770,142797153
2019,128913771,142797154
2019,128913772,142797155
2019,128913773,142797156
2019,128913774,142797157
2019,128913775,142797158
2019,128913776,142797159
2019,128913777,142797160
2019,128913778,142797161
2019,128913779,142797162
2019,128913780,142797163
2019,128913781,142797164
2019,128913782,142797165
2019,128913783,142797166
2019,128913784,142797167
2019,128913785,142797168
2019,128913787,142797169
2019,128913786,142797169
2019,128913788,142797170
2019,128913789,142797171
2019,128913790,142797172
2019,128913791,142797173
2019,128913793,142797174
2019,128913792,142797175
2019,128913794,142797176
2019,128913795,142797177
2019,128913796,142797178
2019,128913797,142797179
2019,128913798,142797180
2019,128913799,142797181
2019,128913800,142797182
2019,128913801,142797183
2019,128913802,142797184
2019,128913803,142797185
2019,128913804,142797186
2019,128913805,142797187
2019,128913806,142797188
2019,128913807,142797189
2019,128913808,142797190
2019,128913809,142797191
2019,128913810,142797192
2019,128913810,142797193
2019,128913811,142797194
2019,128913812,142797195
2019,128913813,142797196
2019,128913814,142797197
2019,128913815,142797198
2019,128913816,142797199
2019,128913817,142797200
2019,128913818,142797201
2019,128913819,142797202
2019,128913820,142797203
2019,128913821,142797204
2019,128913822,142797205
2019,128913823,142797206
2019,128913824,142797207
2019,128913825,142797208
2019,128913827,142797210
2019,128913828,142797211
2019,128913829,142797212
2019,128913830,142797213
2019,128913831,142797214
2019,128913833,142797215
2019,128913832,142797215
2019,128913834,142797216
2019,128913835,142797217
2019,128913836,142797218
