"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,137369018
2018,9,123087404
2018,9,123083677
2018,9,123087432
2018,6,123081316
2018,8,123081316
2018,6,123081317
2018,6,123087463
2018,6,123087481
2018,6,123091977
2018,6,123088466
2018,6,123085093
2018,6,123085104
2018,6,123088560
2018,6,123085226
2018,6,123092102
2018,6,123092112
2018,9,123088615
2018,6,123088643
2018,6,123092179
2018,9,123092263
2018,6,123085490
2018,6,123085491
2018,6,123092307
2018,6,123088815
2018,6,123088925
2018,6,123085618
2018,6,123085631
2018,7,123085631
2018,6,123088945
2018,6,123088954
2018,8,123088954
2018,6,123088973
2018,8,123088973
2018,6,123088971
2018,8,123088971
2018,6,123088978
2018,7,123088978
2018,6,123092454
2018,6,123089019
2018,6,123089056
2018,6,123089066
2018,6,123092478
2018,6,123085734
2018,6,123085736
2018,6,123092854
2018,9,123092861
2018,7,123086275
2018,9,123086292
2018,9,123089608
2018,9,123089610
2018,9,123089987
2018,6,123090002
2018,3,123090001
2018,6,123090001
2018,9,123093315
2018,9,123090065
2018,9,123090072
2018,9,123090116
2018,9,123096818
2018,9,123093440
2018,6,123090335
2018,6,123097069
2018,8,123090375
2018,6,123090375
2018,9,123090415
2018,9,123097524
2018,9,123093772
2018,9,123093785
2018,9,123097580
2018,9,123093803
2018,9,123093857
2018,9,123090921
2018,9,123093903
2018,9,123097764
2018,9,123091007
2018,8,123093994
2018,8,123093993
2018,9,123094044
2018,9,123091162
2018,9,123091213
2018,9,123091217
2018,6,123098068
2018,6,126125434
2018,6,126119436
2018,6,126115447
2018,6,126125620
2018,9,126125738
2018,6,126115578
2018,8,126125761
2018,9,126119621
2018,1,126115744
2018,6,126125958
2018,6,126115776
2018,8,126115776
2018,1,126119765
2018,6,126119765
2018,8,126119765
2018,9,126119868
2018,6,126115922
2018,9,126126096
2018,9,126126158
2018,6,126126225
2018,6,126126224
2018,9,126120015
2018,3,126131283
2018,6,123083724
2018,9,123087472
2018,6,123087479
2018,6,123087478
2018,6,123083843
2018,3,123087534
2018,6,123084037
2018,6,123091429
2018,9,123091487
2018,9,123087861
2018,9,123087891
2018,9,123084294
2018,9,123084331
2018,9,123091621
2018,6,123084398
2018,9,123087993
2018,3,123091697
2018,6,123088055
2018,6,123084529
2018,6,123084637
2018,6,123084636
2018,6,123088186
2018,6,123087420
2018,9,123083781
2018,5,123083799
2018,6,123084004
2018,6,123084052
2018,6,123084050
2018,6,123084056
2018,6,123087782
2018,6,123091528
2018,6,123087896
2018,6,123091569
2018,6,123091588
2018,6,123087931
2018,6,123084323
2018,9,123087952
2018,9,123087984
2018,9,123088005
2018,9,123088021
2018,6,123084493
2018,9,123091688
2018,6,123091696
2018,6,123091695
2018,6,123091703
2018,6,123091734
2018,6,123088099
2018,9,123084634
2018,2,123088152
2018,9,123084674
2018,6,123088177
2018,9,123084714
2018,6,123091819
2018,6,123084919
2018,9,123091945
2018,6,123091964
2018,6,123091967
2018,9,123091992
2018,9,123088489
2018,6,123085152
2018,8,123088549
2018,6,123085259
2018,6,123085271
2018,6,123092146
2018,6,123085353
2018,6,123088809
2018,5,123088807
2018,8,123088851
2018,8,123092339
2018,6,123085614
2018,6,123085613
2018,6,123088943
2018,6,123092429
2018,6,123092427
2018,9,123088997
2018,6,123085710
2018,6,123085709
2018,6,123089036
2018,6,123089037
2018,6,123089063
2018,6,123092470
2018,6,123085732
2018,6,123089355
2018,9,123089356
2018,9,123089359
2018,9,123086044
2018,6,123089370
2018,9,123092723
2018,9,123089387
2018,9,123086092
2018,9,123089413
2018,6,123092793
2018,6,123089439
2018,3,123089438
2018,8,123089490
2018,9,123089506
2018,6,123092866
2018,9,123086228
2018,9,123086254
2018,12,123086282
2018,9,123086285
2018,9,123092917
2018,9,123092932
2018,6,123089633
2018,9,123089638
2018,9,123089697
2018,9,123096395
2018,9,123089730
2018,9,123089785
2018,9,123089879
2018,9,123089881
2018,5,123089913
2018,9,123089920
2018,9,123089924
2018,9,123093226
2018,9,123089948
2018,9,123089952
2018,9,123089957
2018,9,123089991
2018,9,123090014
2018,6,123090025
2018,9,123093331
2018,9,123096821
2018,9,123090193
2018,9,123090287
2018,9,123097125
2018,9,123093594
2018,9,123097245
2018,9,123090531
2018,9,123097274
2018,9,123090554
2018,9,123090595
2018,9,123090615
2018,9,123090696
2018,9,123097531
2018,6,123097613
2018,6,123090923
2018,8,123090964
2018,9,123097838
2018,9,123094028
2018,9,123091147
2018,9,123091206
2018,9,123091252
2018,9,123098074
2018,9,123083722
2018,6,123087459
2018,9,123083852
2018,9,123084009
2018,6,123084174
2018,6,123084175
2018,6,123087856
2018,9,123091574
2018,1,123084352
2018,6,123084376
2018,9,123084393
2018,9,123091675
2018,6,123088103
2018,6,123091736
2018,6,123084676
2018,6,123084677
2018,9,123084728
2018,6,123088211
2018,9,123087407
2018,9,123083688
2018,6,123081334
2018,8,123083788
2018,9,123091346
2018,6,123088185
2018,9,123084746
2018,6,123084775
2018,5,123088308
2018,6,123088477
2018,6,123085115
2018,6,123085146
2018,9,123085150
2018,6,123092099
2018,5,123085222
2018,3,123088657
2018,9,123092332
2018,6,123088905
2018,8,123088905
2018,6,123088906
2018,8,123088906
2018,6,123085608
2018,6,123085628
2018,6,123088940
2018,6,123092373
2018,6,123085650
2018,8,123085650
2018,6,123085651
2018,8,123085651
2018,6,123088985
2018,6,123092465
2018,8,123092465
2018,6,123092463
2018,8,123092463
2018,6,123085731
2018,6,123089085
2018,6,123085746
2018,8,123085863
2018,9,123097000
2018,6,123097045
2018,6,123097047
2018,3,123093494
2018,4,123093494
2018,9,123097100
2018,9,123090417
2018,6,123093557
2018,6,123093569
2018,9,123090486
2018,9,123097242
2018,9,123097248
2018,6,123097259
2018,6,123097260
2018,9,123093627
2018,6,123097290
2018,6,123090583
2018,6,123097428
2018,9,123097441
2018,9,123097460
2018,9,123093743
2018,6,123090750
2018,9,123090797
2018,9,123093859
2018,6,123097697
2018,9,123097706
2018,9,123097719
2018,9,123097802
2018,9,123097953
2018,6,123091178
2018,9,123098002
2018,8,123088315
2018,9,123091952
2018,9,123088378
2018,9,123085036
2018,9,123085092
2018,6,123092110
2018,9,123088596
2018,9,123085272
2018,6,123088632
2018,6,123092167
2018,9,123085515
2018,6,123092407
2018,6,123092406
2018,6,123092438
2018,8,123092438
2018,6,123088996
2018,8,123088996
2018,6,123092453
2018,6,123092452
2018,6,123089039
2018,6,123085810
2018,6,123089163
2018,6,123085823
2018,6,123092700
2018,9,123089378
2018,9,123092812
2018,9,123086174
2018,9,123086193
2018,9,123089510
2018,9,123086203
2018,9,123089525
2018,9,123089531
2018,9,123086218
2018,9,123089555
2018,6,123089570
2018,8,123089574
2018,8,123089575
2018,6,123089604
2018,9,123089616
2018,9,123089617
2018,9,123089623
2018,9,123089644
2018,9,123089648
2018,6,123089649
2018,6,123089650
2018,9,123089675
2018,9,123089741
2018,6,123089762
2018,9,123096449
2018,9,123093044
2018,9,123089781
2018,9,123089787
2018,9,123096636
2018,9,123096702
2018,12,123093245
2018,9,123090019
2018,9,123090049
2018,9,123093313
2018,9,123090077
2018,9,123090083
2018,9,123096781
2018,9,123090090
2018,9,123090094
2018,9,123090097
2018,9,123090125
2018,9,123090132
2018,9,123090154
2018,9,123096900
2018,9,123096918
2018,9,123090228
2018,9,123093437
2018,9,123093469
2018,9,123093510
2018,9,123093543
2018,9,123090432
2018,9,123093563
2018,9,123093578
2018,9,123093580
2018,9,123090496
2018,9,123097267
2018,9,123093648
2018,9,123097371
2018,8,123097410
2018,9,123090687
2018,9,123097486
2018,9,123093739
2018,9,123093742
2018,9,123093788
2018,9,123093866
2018,9,123093871
2018,9,123097777
2018,9,123097785
2018,6,123097918
2018,6,132159028
2018,6,132159027
2018,9,124489179
2018,6,124493643
2018,9,124493694
2018,9,124493740
2018,9,124489434
2018,6,124489448
2018,6,124489447
2018,6,124489461
2018,6,124493878
2018,6,124489460
2018,6,124493879
2018,8,124498724
2018,6,124493945
2018,6,124498765
2018,6,124493955
2018,9,124498848
2018,9,124498856
2018,9,124489631
2018,9,124494068
2018,9,124489657
2018,9,124494126
2018,6,124494150
2018,6,124489740
2018,9,124499088
2018,6,124499096
2018,6,124494420
2018,6,124490006
2018,6,124499267
2018,6,124489002
2018,9,124489161
2018,6,124493639
2018,6,124489204
2018,9,124493657
2018,6,124493671
2018,8,124493671
2018,9,124489259
2018,9,124493742
2018,6,124493845
2018,8,124493869
2018,6,124493884
2018,9,124493922
2018,6,124493927
2018,6,124493928
2018,6,124493937
2018,6,124489522
2018,8,124498791
2018,6,124489594
2018,6,124498879
2018,6,124498878
2018,8,124498877
2018,6,124494090
2018,6,124489871
2018,6,124489870
2018,8,124489910
2018,8,124494352
2018,3,124489950
2018,6,124494402
2018,8,124490109
2018,6,124499350
2018,6,124499349
2018,3,124499490
2018,6,124499490
2018,6,124499533
2018,6,124494708
2018,6,124494712
2018,7,124494712
2018,6,124500383
2018,7,124500383
2018,6,124500382
2018,7,124500382
2018,6,124499586
2018,6,124499584
2018,6,124499597
2018,6,124499612
2018,6,124499611
2018,6,124499636
2018,8,124499636
2018,6,124500459
2018,6,124500498
2018,6,124494815
2018,6,124500514
2018,6,124499978
2018,6,124499977
2018,9,124500032
2018,9,124500840
2018,8,124495124
2018,9,124500942
2018,6,124495225
2018,6,124495226
2018,6,124500963
2018,9,124500972
2018,9,124500236
2018,9,124500238
2018,9,124500252
2018,9,124500987
2018,9,124500990
2018,9,124500273
2018,9,124500272
2018,9,124501012
2018,9,124501051
2018,9,124501098
2018,9,124501102
2018,9,124501107
2018,9,124505346
2018,9,124501140
2018,9,124501144
2018,9,124501180
2018,9,124501189
2018,9,124501222
2018,9,124510383
2018,9,124501280
2018,9,124501285
2018,9,124505496
2018,9,124501395
2018,9,124501412
2018,9,124510586
2018,9,124501465
2018,9,124505550
2018,6,124510723
2018,9,124501590
2018,9,124501640
2018,9,124510862
2018,9,124501665
2018,9,124501682
2018,9,124505730
2018,9,124501746
2018,9,124511105
2018,9,124501828
2018,9,124505860
2018,9,124501995
2018,6,124502048
2018,6,124511456
2018,9,124505965
2018,9,124505976
2018,9,124505998
2018,9,124502160
2018,9,124511618
2018,9,124502198
2018,6,124502302
2018,9,124511852
2018,6,124511856
2018,6,124506159
2018,8,124502368
2018,9,124502367
2018,9,124502387
2018,6,124502422
2018,9,124512004
2018,9,124502466
2018,9,124512051
2018,9,124502513
2018,9,124512146
2018,6,124512176
2018,6,124512175
2018,9,124502550
2018,9,124512204
2018,9,124506333
2018,9,124506364
2018,9,124506435
2018,6,124502734
2018,9,124512505
2018,9,132151149
2018,6,132138375
2018,6,132151288
2018,6,132151287
2018,6,132129012
2018,6,132129013
2018,9,132151381
2018,9,132151408
2018,6,132151483
2018,9,132151514
2018,6,132151522
2018,6,132151523
2018,9,132151553
2018,9,124489176
2018,6,124489191
2018,9,124489199
2018,9,124489212
2018,6,124489211
2018,8,124489211
2018,9,124489240
2018,9,124489252
2018,9,124498517
2018,9,124493749
2018,9,132129162
2018,6,132151752
2018,6,124489415
2018,6,124498703
2018,9,124489508
2018,6,124493940
2018,8,124493977
2018,6,124498824
2018,6,124498821
2018,6,124489597
2018,6,124489626
2018,6,124494052
2018,6,124494051
2018,9,124489656
2018,8,124494084
2018,9,124498904
2018,6,124489694
2018,8,124494130
2018,6,124494172
2018,6,124494174
2018,6,124498974
2018,6,124494320
2018,6,124489866
2018,6,124494362
2018,8,124494362
2018,6,124494364
2018,8,124494364
2018,9,124494391
2018,6,124494399
2018,6,124494398
2018,6,132151943
2018,6,132151971
2018,9,124494464
2018,6,124499243
2018,6,132151973
2018,6,124494487
2018,9,132138836
2018,6,124490169
2018,6,124499335
2018,6,124494606
2018,9,124499431
2018,8,124494647
2018,6,124499481
2018,8,124499481
2018,6,124499482
2018,8,124499482
2018,6,124500338
2018,6,124500337
2018,7,124500337
2018,3,124499511
2018,6,124499513
2018,7,124499513
2018,6,124499522
2018,8,124499522
2018,6,124499523
2018,8,124499523
2018,6,124500377
2018,6,124500385
2018,7,124500385
2018,6,124500384
2018,7,124500384
2018,6,124500392
2018,6,124500393
2018,9,124499578
2018,6,124499610
2018,8,124499610
2018,6,124499633
2018,6,124499646
2018,8,124499646
2018,6,124499687
2018,6,124499688
2018,6,124500480
2018,6,124499692
2018,6,124499743
2018,6,124500521
2018,6,132152016
2018,8,124500703
2018,1,124500744
2018,9,124500046
2018,9,124500844
2018,9,124495147
2018,6,124495166
2018,9,124495168
2018,9,124500904
2018,6,124500909
2018,9,124500908
2018,6,124500186
2018,6,124500207
2018,9,124500953
2018,6,132138934
2018,6,132138935
2018,6,132152187
2018,6,132129459
2018,3,132138994
2018,9,132152519
2018,6,132139300
2018,6,132129734
2018,6,132152652
2018,9,124493084
2018,8,124493132
2018,6,124497986
2018,6,124497991
2018,9,124493200
2018,6,124488798
2018,9,124488914
2018,6,124498201
2018,6,124493353
2018,9,124498210
2018,6,124498239
2018,9,124498364
2018,6,124489131
2018,9,124489180
2018,6,124493619
2018,6,124498483
2018,9,124493696
2018,6,124498507
2018,9,124489273
2018,9,124493762
2018,1,124488681
2018,6,124493177
2018,9,124488783
2018,3,124493320
2018,6,124498164
2018,6,124488950
2018,6,124493355
2018,6,124493366
2018,9,124493412
2018,9,124498269
2018,9,124489030
2018,9,124493535
2018,9,124489168
2018,9,124493610
2018,9,124493621
2018,9,124498457
2018,9,124498488
2018,6,124489237
2018,9,124493703
2018,9,124493706
2018,9,124493731
2018,9,124493730
2018,9,124489282
2018,9,124489283
2018,6,124493741
2018,9,124498540
2018,9,124498545
2018,6,124498629
2018,6,124498628
2018,6,124493844
2018,6,124493843
2018,9,124498657
2018,9,124489454
2018,6,124489465
2018,9,124498708
2018,9,124489511
2018,6,124493936
2018,9,124489535
2018,9,124498785
2018,8,124493976
2018,9,124489561
2018,6,124489574
2018,6,124489573
2018,9,124494010
2018,6,126131283
2018,7,126131283
2018,9,126126575
2018,9,126131581
2018,9,126131603
2018,6,126120404
2018,6,126126716
2018,9,126131743
2018,9,126126794
2018,6,126131810
2018,6,126131809
2018,6,126126867
2018,9,126120519
2018,6,126126897
2018,9,126131847
2018,9,126120548
2018,6,126120564
2018,6,126120584
2018,9,126131911
2018,6,126127139
2018,4,126120723
2018,6,126120723
2018,8,126120723
2018,6,126132145
2018,7,126132145
2018,6,126132144
2018,7,126132144
2018,6,126132170
2018,7,126132170
2018,6,126132169
2018,7,126132169
2018,2,126132182
2018,3,126132182
2018,6,126132188
2018,6,126132192
2018,6,126132197
2018,8,126132197
2018,6,126132204
2018,8,126132204
2018,6,126127382
2018,8,126127382
2018,6,126132387
2018,6,126132386
2018,6,126127404
2018,8,126127404
2018,6,126120966
2018,8,126120966
2018,6,126132424
2018,6,126132422
2018,6,126132441
2018,8,126132441
2018,6,126120997
2018,8,126120997
2018,6,126121011
2018,6,126132457
2018,6,126136181
2018,6,126132699
2018,6,126136320
2018,6,126133255
2018,6,126136824
2018,6,126136836
2018,9,126133290
