"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,128188307,23325129
2019,12,128192608,23325134
2019,12,128185217,23325137
2019,12,139289290,26237785
2019,12,139289295,26237786
2019,12,139289301,26237788
2019,3,139289306,26237789
2019,12,139289307,26237790
2019,12,139289311,26237792
2019,12,139264438,26219898
2019,2,139289318,26237793
2019,12,139289319,26237794
2019,9,139289321,26237795
2019,12,139289325,26237796
2019,3,139289340,26237797
2019,12,139289341,26237798
2019,15,139295058,26223670
2019,12,139289355,26237799
2019,12,139289356,26237800
2019,12,139289365,26237801
2019,12,139289367,26237802
2019,12,139289370,26237804
2019,12,139295077,26223675
2019,3,139289372,26237806
2019,3,139289371,26237805
2019,9,139289377,26237808
2019,3,139264521,26219919
2019,3,139264523,26219920
2019,12,139289387,26237810
2019,12,139289398,26237812
2019,12,139289404,26237814
2019,20,139295131,26237815
2019,20,139289414,26237816
2019,20,139295133,26223690
2019,12,139289416,26237818
2019,12,139289417,26237819
2019,12,139289420,26237820
2019,12,139289422,26237822
2019,10,139289421,26237821
2019,12,139289424,26237823
2019,12,139289431,26237825
2019,12,139289436,26237826
2019,2,139289437,26237827
2019,20,139289456,26237828
2019,12,139295167,26223697
2019,12,139289472,26237831
2019,12,139289473,26237832
2019,20,139289480,26237833
2019,6,139289483,26237834
2019,18,139289484,26237835
2019,12,139289485,26237836
2019,5,139289490,26237839
2019,5,139289492,26237840
2019,2,139289498,26237842
2019,3,139264646,26237844
2019,12,139289514,26237845
2019,3,139289520,26237846
2019,3,139289521,26237847
2019,18,139289523,26237848
2019,12,139289526,26237849
2019,3,148013129,29408607
2019,18,148013137,29408608
2019,11,148013150,29408612
2019,12,148005079,29405173
2019,3,148005115,29405181
2019,10,148005115,29405182
2019,12,148005141,29405186
2019,12,148005164,29405195
2019,12,148005179,29405200
2019,12,148005187,29405201
2019,12,148005197,29405203
2019,12,148005206,29405205
2019,12,148013250,29408632
2019,12,148005224,29405212
2019,12,148005251,29405222
2019,12,139294853,26223624
2019,12,139294858,26223626
2019,3,139294865,26223627
2019,3,139264275,26219863
2019,11,139264278,26223628
2019,3,139289162,26223630
2019,3,139294876,26223631
2019,11,139294880,26223632
2019,12,139289173,26237761
2019,18,139289177,26237763
2019,12,139289178,26237764
2019,12,139294889,26223635
2019,12,139294890,26223636
2019,12,139294895,26223637
2019,12,139294905,26223639
2019,12,139294909,26223640
2019,12,139294910,26223641
2019,12,139294915,26223642
2019,12,139294918,26223643
2019,12,139294924,26223646
2019,10,139294928,26223647
2019,12,139294942,26223648
2019,12,139294962,26223649
2019,18,139264378,26219888
2019,19,139294965,26223650
2019,3,139294971,26223651
2019,12,139294975,26223652
2019,12,139294976,26223653
2019,9,139294980,26223654
2019,12,139294991,26223655
2019,12,139294992,26223656
2019,12,139295006,26223659
2019,12,139295018,26223662
2019,12,139295031,26223663
2019,12,139295033,26223664
2019,12,139295046,26223666
2019,12,139295047,26223667
2019,9,139264461,26219904
2019,12,139295052,26223668
2019,9,139295054,26223669
2019,12,139295067,26223671
2019,12,139295071,26223672
2019,3,139295073,26223673
2019,12,139295090,26223678
2019,12,139295094,26223679
2019,12,139295106,26223681
2019,18,139295107,26223682
2019,12,139289393,26237811
2019,12,139289400,26237813
2019,12,139295113,26223684
2019,12,139295118,26223686
2019,12,139295119,26223687
2019,12,139295122,26223688
2019,12,139295130,26219930
2019,12,139295132,26223689
2019,3,139295134,26223691
2019,12,139295144,26223692
2019,12,139295150,26223693
2019,20,139295153,26223694
2019,20,139289443,26223695
2019,9,139264587,26219934
2019,12,139295164,26223696
2019,12,139289464,26237829
2019,12,139295170,26223698
2019,3,139295181,26223699
2019,12,139295182,26223700
2019,11,139264623,26219938
2019,9,139264625,26219940
2019,12,139295183,26223701
2019,12,139295193,26223702
2019,11,139295194,26223703
2019,12,139295198,26223706
2019,2,139295199,26223707
2019,3,139295202,26223708
2019,3,139295216,26223711
2019,12,139295221,26223714
2019,3,139295229,26223715
2019,18,139295234,26223716
2019,18,139295248,26223718
2019,10,139295252,26223719
2019,2,139295255,26223721
2019,12,139295256,26223722
2019,10,139295263,26223723
2019,12,139295276,26223724
2019,12,139295279,26223725
2019,9,139295284,26223726
2019,12,139295292,26219957
2019,12,139295308,26223727
2019,19,139289632,26237864
2019,12,139289641,26223731
2019,12,139295332,26223735
2019,12,139295333,26223736
2019,3,139295353,26223741
2019,12,139295360,26223744
2019,12,139295368,26223748
2019,12,139295377,26223754
2019,12,139295390,26223755
2019,12,139295402,26223762
2019,9,139295408,26223764
2019,12,139289679,26237879
2019,2,139295448,26223774
2019,12,139295449,26223775
2019,16,139295460,26223777
2019,12,139295460,26223776
2019,12,139289707,26237880
2019,12,139295464,26223778
2019,12,139295469,26223779
2019,12,139295494,26223785
2019,12,139295505,26223789
2019,10,139289727,26237885
2019,18,139295522,26223792
2019,2,139295525,26223793
2019,12,139295526,26223794
2019,12,139295537,26223797
2019,11,139295541,26223800
2019,18,139295548,26223803
2019,18,139295549,26223804
2019,12,139295568,26223810
2019,2,139295576,26223813
2019,12,139295593,26223820
2019,12,139295603,26223821
2019,18,139295604,26223822
2019,3,139295608,26223823
2019,3,139295612,26223826
2019,9,139295612,26223827
2019,12,139295615,26223828
2019,12,139295616,26223829
2019,20,139295617,26223830
2019,12,139295655,26223841
2019,10,139295671,26223846
2019,3,139295681,26237904
2019,12,139289802,26237906
2019,12,139295718,26223854
2019,12,139295742,26223860
2019,12,139295755,26223863
2019,12,139295775,26223869
