"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,129217290,5
2019,129206407,4
2019,129218128,5
2019,129217401,5
2019,129217470,4
2019,129206654,5
2019,129218421,4
2019,129217518,4
2019,129218530,4
2019,129206811,4
2019,129217626,5
2019,129218551,5
2019,129217692,5
2019,129217700,4
2019,129206961,4
2019,129218809,4
2019,129218839,5
2019,129217843,5
2019,129217842,4
2019,129218877,4
2019,129217875,4
2019,129218895,4
2019,129217882,5
2019,129218902,4
2019,129218951,4
2019,129219010,5
2019,129222983,4
2019,129219050,5
2019,129222997,4
2019,129219140,5
2019,129223072,5
2019,129219265,5
2019,129223157,4
2019,129219281,5
2019,129223170,5
2019,129207412,4
2019,129219305,4
2019,129207441,5
2019,129223301,5
2019,129223302,4
2019,129219527,5
2019,129207611,4
2019,129223443,4
2019,129223550,5
2019,129223565,5
2019,129219769,5
2019,129207753,4
2019,129207754,4
2019,129219786,4
2019,129219794,4
2019,129207775,5
2019,129219812,5
2019,129219864,4
2019,129219888,5
2019,129219925,4
2019,129219941,5
2019,129219949,4
2019,129223795,4
2019,129220034,4
2019,129220118,5
2019,129220147,4
2019,129227960,5
2019,129223929,5
2019,129228032,5
2019,129220368,4
2019,129224098,5
2019,129220591,5
2019,129224191,6
2019,129224212,4
2019,129224212,2
2019,129221127,5
2019,129228525,4
2019,129224557,5
2019,129228545,4
2019,129224687,5
2019,129224733,4
2019,129224781,4
2019,129224829,5
2019,129228763,5
2019,129221381,4
2019,129221390,5
2019,129224928,4
2019,129225072,5
2019,129221538,5
2019,129229054,5
2019,129225133,4
2019,129221564,5
2019,129221569,5
2019,129225157,4
2019,129225222,4
2019,129221626,4
2019,129225289,5
2019,129225307,5
2019,129221659,4
2019,129225319,5
2019,129225350,5
2019,129225351,4
2019,129229309,5
2019,129221680,4
2019,129225401,4
2019,129225404,5
2019,129225439,5
2019,129221705,5
2019,129225493,3
2019,129225513,4
2019,129225537,4
2019,129229474,4
2019,129225614,5
2019,129221757,5
2019,129229481,5
2019,129225628,4
2019,129225872,5
2019,129221966,4
2019,129221969,4
2019,129225914,4
2019,129222256,4
2019,129226835,4
2019,129226896,3
2019,129226918,5
2019,129230492,5
2019,129222821,5
2019,129222867,5
2019,129227022,4
2019,129232923,5
2019,129230704,4
2019,129233124,5
2019,129233123,5
2019,129227243,6
2019,129227245,4
2019,129233218,4
2019,129233263,4
2019,129233365,4
2019,129227409,5
2019,129227406,5
2019,129227431,5
2019,129231020,4
2019,129231058,4
2019,129227481,4
2019,129227485,5
2019,129233482,5
2019,129227510,5
2019,129231133,4
2019,129231143,5
2019,129227564,5
2019,129233559,5
2019,129231177,5
2019,129227601,5
2019,129233637,5
2019,129231250,5
2019,129233651,4
2019,129227634,4
2019,129231278,5
2019,129227649,5
2019,129227685,5
2019,129227692,5
2019,129233803,5
