"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,96242334,2,1,7945382
2017,11,96242334,3,1,7945383
2017,5,96242431,0.3,1,7945414
2017,5,96243149,3.5,1,7945536
2017,12,96243732,0.1,1,7945598
2017,17,96244128,,,7945652
2017,17,96244236,,,7945672
2017,17,96244703,,,7945736
2017,12,96245002,0.09,1,7945786
2017,11,96245062,9,1,7945796
2017,11,96245136,29.8,1,7945809
2017,4,101099730,0.3,1,8662364
2017,4,96242356,1,9,7945396
2017,17,96242533,,,7945433
2017,4,96242627,1,1,7945445
2017,17,96243553,,,7945582
2017,5,96243771,0.01,1,7945606
2017,17,96244317,,,7945682
2017,17,96244706,,,7945737
2017,17,96244813,,,7945756
2017,2,96245018,1.4,1,7945789
2017,12,96245393,5.69,1,7945843
2017,12,95106541,90.2,1,7780073
2017,5,95106541,52.8,1,7780072
2017,12,95106708,1,9,7780117
2017,4,95106708,1,9,7780113
2017,5,95106708,1,9,7780116
2017,5,96242351,3,9,7945390
2017,5,96242351,0.01,1,7945392
2017,17,96242576,,,7945434
2017,5,96242914,5.3,1,7945502
2017,17,96243729,,,7945597
2017,17,96243817,,,7945615
2017,5,96244318,2,1,7945679
2017,5,100313464,1,9,8536758
2017,5,100326488,0.7,1,8538518
2017,1,100326488,7.7,1,8538517
2017,4,100326488,11.9,1,8538516
2017,11,100333321,0.5,1,8539568
2017,5,100332380,1.25,3,8539433
2017,4,100334898,1,1,8539776
2017,5,100344090,1,1,8541480
2017,12,95042669,1,1,7774001
2017,12,95044322,3.8,1,7774219
2017,17,96909377,,,8043467
2017,17,95106709,,,7780114
2017,17,95159291,,,7785793
2017,4,95161117,3.4,1,7786009
2017,5,95174783,6.3,1,7787241
2017,5,95174884,1,1,7787270
2017,16,95175910,23,9,7787766
2017,5,95175910,1,1,7787768
2017,17,95175943,1,1,7787793
2017,12,101063843,1,11,8655713
2017,5,101065095,5.7,1,8655922
2017,12,101065126,0.1,1,8655928
2017,5,101065126,3,1,8655926
2017,5,101065189,1,9,8655944
2017,5,101066032,3,9,8656115
2017,5,101066484,1,9,8656215
2017,5,101066594,2.2,1,8656246
2017,4,101066749,1,9,8656287
2017,17,101066775,,,8656297
2017,2,101066927,1.1,1,8656338
2017,4,101079710,0.3,1,8658735
2017,17,95039829,,,7773685
2017,5,95934272,1.9,1,7901266
2017,5,95934339,1,1,7901272
2017,12,95938618,1,1,7901888
2017,5,95938618,2,1,7901886
2017,5,95938640,0.4,1,7901899
2017,5,95938697,4.5,1,7901931
2017,5,95938845,2.5,1,7902016
2017,5,95938891,1,1,7902033
2017,16,95938891,3,9,7902034
2017,12,95939032,1.1,1,7902075
2017,5,95939072,5,1,7902110
2017,5,95939140,1,1,7902178
2017,5,95939153,1,1,7902187
2017,5,95939182,1,1,7902206
2017,5,95939230,0.014,2,7902219
2017,17,95939321,2,9,7902268
2017,5,95939321,0.1,1,7902266
2017,16,95939436,4,9,7902327
2017,4,95939575,1,1,7902420
2017,16,95939575,12,9,7902418
2017,12,95939575,1,1,7902422
2017,5,95939632,1,9,7902447
2017,5,95939740,1,1,7902502
2017,17,95939765,0.25,1,7902520
2017,12,102984908,1,9,8972642
2017,1,102985513,3.8,1,8972734
2017,12,102985513,5.4,1,8972732
2017,5,102985513,2.2,1,8972733
2017,11,102985914,3,1,8972796
2017,12,102985952,0.1,1,8972807
2017,4,102986143,5,1,8972823
2017,16,102986232,2.5,9,8972859
2017,4,102986232,0.8,1,8972857
2017,5,102987119,0.2,1,8972987
2017,5,100312795,,,8536637
2017,12,100312953,0.01,1,8536664
2017,5,100313401,0.7,1,8536748
2017,12,100313644,1,9,8536780
2017,5,100313982,312,1,8536837
2017,5,100313991,1,9,8536838
2017,17,95055425,,,7775409
2017,4,95079909,4.6,1,7777991
2017,12,95079909,6.9,1,7777990
2017,12,95333036,1.2,1,7810397
2017,5,95333036,36.7,1,7810396
2017,4,95334109,3,5,7810571
2017,8,95337515,4,9,7811139
2017,12,95337643,1,1,7811153
2017,5,95337643,4.2,1,7811152
2017,12,95338932,1.3,1,7811297
2017,5,95044328,20.7,1,7774220
2017,17,95055622,,,7775417
2017,16,95078591,1.6,9,7777893
2017,12,95078591,5.6,1,7777892
2017,5,95037773,13.6,1,7773465
2017,17,95038689,,,7773568
2017,12,95048188,0.3,1,7774758
2017,5,95065347,1.79,1,7776791
2017,4,95077633,4.5,1,7777811
2017,2,95077633,1.1,1,7777809
2017,5,95080014,4.5,1,7778000
2017,4,95080281,1,9,7778024
2017,16,95080281,8,9,7778025
2017,5,95106602,1,9,7780083
2017,12,95106657,1,9,7780099
2017,4,95174981,1,9,7787327
2017,12,95175143,10,4,7787441
2017,5,95175567,0.026,2,7787610
2017,5,95175623,210,1,7787638
2017,17,95175740,5.2,1,7787690
2017,5,100301151,2.4,1,8533846
2017,17,100301396,,,8533886
2017,12,100301436,0.001,1,8533892
2017,5,100303568,2.8,1,8534276
2017,12,100304185,0.5,1,8534337
2017,8,100304341,1,9,8534357
2017,5,100304511,3.9,1,8534378
2017,5,100305119,1,1,8534469
2017,5,100305149,0.1,1,8534479
2017,12,100305149,0.1,1,8534478
2017,17,100307215,1,1,8535097
2017,5,100307282,1,1,8535130
2017,12,95335852,1.7,1,7810881
2017,5,95337814,4,1,7811178
2017,5,95339132,,,7811328
2017,17,95339177,,,7811339
2017,5,95339180,1,11,7811341
2017,17,95810360,,,7885680
2017,17,95810413,,,7885696
2017,12,95810541,0.001,1,7885718
2017,17,95810712,,,7885761
2017,8,95811589,1,9,7885909
2017,12,95815729,2,1,7886414
2017,12,95820048,1.4,1,7886663
2017,12,95822963,1,1,7886901
2017,5,95823417,0.04,1,7886956
2017,12,95824178,2.5,1,7887065
2017,5,95829422,10,1,7887450
2017,17,95332864,,,7810339
2017,17,95332875,,,7810347
2017,5,95333869,4.1,1,7810525
2017,4,95334332,0.6,1,7810632
2017,12,95335806,1,9,7810854
2017,16,95335806,1,9,7810857
2017,5,95335806,2,9,7810858
2017,12,95338931,11.5,1,7811294
2017,4,95338931,2,1,7811295
2017,18,95338931,,,7811296
2017,4,100328351,49,9,8538845
2017,1,100328062,0.3,1,8538789
2017,5,100328062,0.1,1,8538790
2017,4,100328062,2.81,1,8538788
2017,11,100332373,0.02,1,8539432
2017,5,100333237,0.5,1,8539556
2017,12,100336120,1.6,1,8539951
2017,4,101095675,0.02,1,8661932
2017,17,101095675,1,9,8661933
2017,16,101095675,2,9,8661934
2017,4,101109271,0.01,1,8663889
2017,4,101109599,0.6,1,8663959
2017,5,95336511,8,1,7810977
2017,12,95336511,0.3,1,7810976
2017,5,95337790,130,1,7811177
2017,5,95338715,10,1,7811276
2017,5,95333925,0.2,3,7810539
2017,5,95335818,64,1,7810867
2017,5,95338425,1,1,7811256
2017,12,95339125,,,7811327
2017,5,95339271,3.4,1,7811360
2017,5,95339367,4.19,1,7811382
2017,4,100324373,2,9,8538037
2017,11,100325741,78.5,1,8538341
2017,12,100325741,4.7,1,8538339
2017,12,100326247,0.5,1,8538471
2017,5,100326247,0.5,1,8538472
2017,18,100329165,,,8538945
2017,16,100329165,7,9,8538944
2017,12,100329165,42.28,3,8538941
2017,12,100330376,0.6,1,8539066
2017,4,100330376,0.1,1,8539067
2017,4,100330883,3.6,1,8539171
