"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,125028810,6,
2019,125032948,2,
2019,125023816,6,
2019,125023904,1,
2019,125033198,1,
2019,125025305,9,
2019,125034080,6,
2019,125029989,10,
2019,125030250,1,
2019,125024583,6,
2019,125024583,1,
2019,125024832,1,
2019,125024881,1,
2019,125016884,1,
2019,125028771,6,
2019,125029318,1,
2019,125033612,1,
2019,125028326,1,
2019,125024354,2,
2019,125032884,10,
2019,125033479,1,
2019,125029445,1,
2019,125033535,10,
2019,125030139,1,
2019,125034539,6,
2019,125034539,1,
2019,125023784,1,
2019,125023888,6,
2019,125027939,1,
2019,125017112,6,
2019,125024374,1,
2019,125032961,1,
2019,125032961,9,
2019,125034789,10,
2019,125034834,1,
2019,125034835,9,
2019,125034954,1,
2019,125029583,1,
2019,125034344,2,
2019,125030513,1,
2019,125035035,1,
2019,125035046,1,
2019,125035056,1,
2019,125025750,10,
2019,125035115,10,
2019,125035182,1,
2019,125031113,1,
2019,125035228,1,
2019,125035242,1,
2019,125035267,1,
2019,125035281,10,
2019,125031391,1,
2019,125031392,1,
2019,125035331,1,
2019,125035330,1,
2019,125035355,6,
2019,125031488,10,
2019,125035378,10,
2019,125035385,1,
2019,125026464,6,
2019,125026490,9,
2019,125035400,6,
2019,125035430,6,
2019,125035441,1,
2019,128001793,10,
2019,128005084,10,
2019,128001792,10,
2019,129430436,1,
2019,129430797,9,
2019,129430799,1,
2019,129436422,1,
2019,129430796,9,
2019,129427148,1,
2019,128001900,9,
2019,128008756,9,
2019,128005211,9,
2019,128005212,9,
2019,128008813,9,
2019,128008812,9,
2019,128002340,9,
2019,128002339,9,
2019,128002337,9,
2019,128002338,9,
2019,128005360,6,
2019,128012908,1,
2019,128005727,6,
2019,128005727,1,
2019,128005772,9,
2019,128005917,1,
2019,128006054,9,
2019,128006053,9,
2019,128006055,9,
2019,128006052,9,
2019,128006107,10,
2019,128006143,1,
2019,128006157,2,
2019,128005070,6,
2019,128005018,9,
2019,128002049,1,
2019,128002049,6,
2019,128001033,9,
2019,128004800,1,
2019,129430918,9,
2019,129427129,1,
2019,129436558,1,
2019,129427128,1,
2019,129427130,1,
2019,129427248,6,
2019,129431195,1,
2019,129436847,1,
2019,129437150,1,
2019,129437408,1,
2019,129431539,1,
2019,129431549,1,
2019,129430327,2,
2019,129435764,6,
2019,129426459,10,
2019,129426360,6,
2019,129435885,10,
2019,129435884,10,
2019,129426754,9,
2019,129427053,1,
2019,129436726,1,
2019,129436869,9,
2019,129427347,9,
2019,129436870,9,
2019,129431458,1,
2019,129427306,1,
2019,129436787,1,
2019,129436927,1,
2019,131343501,10,
2019,133554692,6,
2019,133554692,1,
2019,133554855,1,
2019,133554950,1,
2019,131343141,1,
2019,131335387,1,
2019,131335387,6,
2019,131357949,9,
2019,129435763,1,
2019,129430182,6,
2019,129426497,1,
2019,129426497,6,
2019,129426498,1,
2019,128000732,1,
2019,128000733,1,
2019,128000734,1,
2019,128008133,2,
2019,128001026,1,
2019,128001026,6,
2019,128001817,2,
2019,128005321,1,
2019,128005340,8,
2019,128002370,8,
2019,128005339,8,
2019,128002367,8,
2019,128009669,2,
2019,128005714,2,
2019,128005715,2,
2019,131335205,8,
2019,131353306,9,
2019,131353601,1,
2019,131336007,9,
2019,131343907,10,
2019,131354101,9,
2019,131344542,1,
2019,131337116,3,
2019,131337193,1,
2019,131337594,1,
2019,131337594,6,
2019,131345950,1,
2019,131336401,1,
2019,131354312,9,
2019,131344902,1,
2019,131336258,10,
2019,131354327,10,
2019,131345097,3,
2019,131337295,10,
2019,131345262,1,
2019,131354205,6,
2019,131337246,1,
2019,131337256,1,
2019,131337529,1,
2019,131345780,1,
2019,131355289,9,
2019,132448723,1,
2019,132448783,1,
2019,132448819,1,
2019,132448824,1,
2019,132448904,6,
2019,132448908,9,
2019,125016860,1,
2019,125023876,2,
2019,125028895,1,
2019,125024507,9,
2019,125034196,9,
2019,125025426,9,
2019,125030377,9,
2019,125030377,1,
2019,125034680,1,
2019,125034680,8,
2019,125034728,1,
2019,125034729,1,
2019,131343561,1,
2019,131354403,6,
2019,131354469,6,
2019,131354469,1,
2019,131345522,10,
2019,131353914,1,
2019,129427220,1,
2019,129427320,1,
2019,129436842,9,
2019,129436923,1,
2019,129427457,9,
2019,129430839,6,
2019,129427261,8,
2019,129427281,5,
2019,129427308,10,
2019,131353383,1,
2019,131353382,1,
2019,131353564,1,
2019,131354673,6,
2019,131358004,1,
2019,131355464,2,
2019,131355463,2,
2019,131355335,9,
2019,131355449,10,
2019,131355649,1,
2019,131355688,1,
2019,131358162,1,
2019,131355750,1,
2019,131355780,8,
2019,131355796,1,
2019,131355821,1,
2019,131355856,2,
2019,131355891,1,
2019,131355909,1,
2019,131355982,10,
2019,131355981,10,
2019,131356003,1,
2019,131356021,1,
2019,131356128,1,
2019,131356129,1,
2019,131356214,1,
2019,131356240,6,
2019,131356287,1,
2019,131356289,6,
2019,131356342,1,
2019,131356343,1,
2019,131358847,3,
2019,131358849,3,
2019,131358848,3,
2019,131356398,6,
2019,132448441,9,
2019,132448484,1,
2019,132448952,1,
2019,132448959,9,
2019,132448980,1,
2019,132449139,1,
2019,132449139,9,
2019,132449287,1,
2019,132449550,1,
2019,132449551,1,
2019,132449906,1,
2019,132449985,1,
2019,132450427,1,
2019,132450639,9,
2019,132450639,1,
2019,132458648,10,
2019,132458651,6,
2019,131354745,9,
2019,132449309,9,
2019,132449631,10,
2019,132450274,1,
2019,132450392,1,
2019,132458214,1,
2019,132458222,1,
2019,132450475,9,
2019,132458478,1,
2019,132450688,1,
2019,132450692,9,
2019,132450795,1,
2019,132450825,10,
2019,132458951,1,
2019,132450848,1,
2019,132458995,1,
2019,132450872,10,
2019,132450875,1,
2019,132450889,1,
2019,132450903,1,
2019,132450925,1,
2019,132450942,1,
2019,132459478,9,
2019,132459479,9,
2019,132459480,1,
2019,132459527,2,
2019,132459526,2,
2019,132459527,9,
2019,132459526,8,
2019,132451010,1,
2019,132451017,1,
2019,132451035,1,
2019,132451051,1,
2019,132448506,6,
2019,132448562,1,
2019,132448562,9,
2019,132448747,1,
2019,132448747,6,
2019,132416698,10,
2019,132449351,1,
2019,132449811,6,
2019,132449952,1,
2019,132449951,1,
2019,132448788,1,
2019,132448787,1,
2019,132449466,1,
2019,132449494,1,
2019,132448743,1,
2019,132448704,10,
2019,132448770,1,
2019,132448775,6,
2019,132448797,1,
2019,132448809,1,
2019,132448831,6,
2019,132448837,1,
2019,132448853,1,
2019,132448944,1,
2019,132449036,9,
2019,132449036,1,
2019,132449058,9,
2019,132449140,1,
2019,132416838,1,
2019,132449413,9,
2019,132417352,1,
2019,132449579,6,
2019,132449672,10,
2019,132449733,1,
2019,132449732,1,
2019,132449764,6,
2019,132449767,1,
2019,132449767,9,
2019,132449837,1,
2019,132448585,1,
2019,132448431,9,
2019,132448538,9,
2019,132449308,6,
2019,132449455,10,
2019,132449990,1,
2019,132449990,9,
2019,132450128,10,
2019,132450367,6,
2019,132448434,2,
2019,132448490,10,
2019,132448443,1,
2019,132415949,1,
2019,132448444,1,
2019,132415950,1,
2019,132448629,1,
2019,132448705,1,
2019,132448807,1,
2019,132448638,6,
2019,132448604,6,
