"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,124405732,10,
2018,124405355,1,
2018,124402147,1,
2018,124413986,1,
2018,124418477,1,
2018,116661825,1,
2018,116661826,1,
2018,116676609,1,
2018,116676993,1,
2018,106268772,1,
2018,106268778,1,
2018,106271556,1,
2018,106272999,10,
2018,106272994,10,
2018,105840833,1,
2018,106269608,1,
2018,110570834,1,
2018,118036307,1,
2018,123010367,10,
2018,123016465,1,
2018,115540277,1,
2018,115544845,1,
2018,123004961,1,
2018,123010364,10,
2018,123014169,9,
2018,106268131,1,
2018,118036314,9,
2018,118036391,1,
2018,106249538,1,
2018,106253103,1,
2018,106258397,1,
2018,124418846,1,
2018,118036282,10,
2018,118036300,1,
2018,118036303,1,
2018,118036385,1,
2018,118036397,10,
2018,118018493,1,
2018,118036373,1,
2018,118036273,6,
2018,118036377,1,
2018,118036372,1,
2018,118036374,1,
2018,123012180,17,
2018,123004916,1,
2018,116676752,9,
2018,116676810,1,
2018,123012274,3,
2018,123012411,1,
2018,123012274,1,
2018,123008852,1,
2018,123016462,6,
2018,112986572,10,
2018,112992485,6,
2018,106629975,1,
2018,120279941,6,
2018,120103406,1,
2018,112991398,10,
2018,112986695,1,
2018,112992415,1,
2018,120286334,2,
2018,111638810,6,
2018,111628662,6,
2018,111641791,1,
2018,111638889,1,
2018,111638889,9,
2018,111638936,1,
2018,111628777,1,
2018,111638580,1,
2018,106644283,6,
2018,106629753,9,
2018,106629753,1,
2018,106648600,1,
2018,106648918,6,
2018,106641603,1,
2018,106642031,1,
2018,106647341,1,
2018,106647332,1,
2018,106648946,9,
2018,111639010,1,
2018,111628574,9,
2018,111634568,9,
2018,111634572,9,
2018,111637613,9,
2018,111638179,1,
2018,111638699,1,
2018,111642274,1,
2018,106641871,1,
2018,107066692,10,
2018,107069468,9,
2018,107085223,1,
2018,106642341,1,
2018,106642464,9,
2018,106647659,1,
2018,106651290,8,
2018,106651341,8,
2018,106651326,8,
2018,111914795,6,
2018,111915356,1,
2018,111908930,1,
2018,111920010,1,
2018,111908929,1,
2018,111920011,1,
2018,111909063,1,
2018,111920756,1,
2018,112991144,1,
2018,112986856,6,
2018,112991950,1,
2018,112987762,1,
