"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29418706,99646939,1,07-JUL-18,1,"N",35,5,32,"M",1,2,"R","","",32,0
2018,29418798,99647069,1,06-JUL-18,2,"N",45,5,21,"M",1,2,"R","","",21,0
2018,29427894,99654800,1,10-JUL-18,1,"N",51,5,34,"F",1,2,"R","","",34,0
2018,29418816,99654825,1,25-JUL-18,1,"N",35,5,17,"F",1,2,"R","H","",17,0
2018,29418817,99647128,1,02-AUG-18,2,"N",23,5,26,"F",1,2,"R","","",26,0
2018,29423877,99654957,1,17-JUL-18,2,"N",23,5,19,"F",1,2,"R","","",19,0
2018,29428003,99650923,1,01-JUL-18,1,"N",16,5,24,"M",3,2,"R","","",24,0
2018,29423898,99655035,1,27-JUN-18,2,"N",45,5,31,"F",1,2,"N","","",31,0
2018,29418883,99647372,1,01-JUL-18,1,"N",49,5,30,"M",1,2,"R","","",30,0
2018,29428027,99655090,2,03-JUN-18,2,"N",45,5,21,"F",1,2,"R","","",21,0
2018,29418908,99655090,1,03-JUN-18,2,"N",45,5,25,"F",4,2,"N","","",25,0
2018,29418955,99655215,2,08-MAY-18,1,"N",16,5,29,"F",1,2,"R","","",29,0
2018,29428090,99655215,1,08-MAY-18,1,"N",16,5,30,"M",1,2,"R","","",30,0
2018,29892381,100802303,1,01-AUG-18,2,"N",5,5,58,"M",1,2,"","","",58,0
2018,29428123,99655265,1,22-JUN-18,2,"N",5,5,57,"M",2,2,"","","",57,0
2018,29428127,99655268,1,05-JUL-18,2,"N",51,5,33,"M",1,2,"","","",33,0
2018,29423986,99651115,1,19-JUN-18,2,"N",49,5,18,"M",1,2,"","","",18,0
2018,29419014,99655279,1,12-JUL-18,2,"N",27,5,19,"M",1,2,"","","",19,0
2018,29428136,99651122,1,01-JUL-18,1,"N",51,5,16,"M",1,2,"R","R","",16,0
2018,29428162,99651204,1,14-JUL-18,1,"N",48,5,21,"F",1,2,"R","","",21,0
2018,29419047,99655427,1,18-JUL-18,1,"N",16,5,26,"M",1,2,"N","","",26,0
2018,29419052,99655454,1,20-JUL-18,1,"N",10,5,43,"M",2,1,"R","","",43,0
2018,29428173,99655461,1,21-JUL-18,1,"N",28,5,27,"F",1,2,"R","","",27,0
2018,29419087,99651316,1,29-JUL-18,1,"N",51,5,32,"M",1,2,"N","","",32,0
2018,29419099,99651399,1,25-MAR-18,2,"N",16,5,24,"F",1,2,"R","","",24,0
2018,29887265,100796622,1,09-JUL-18,1,"N",23,5,28,"F",3,2,"N","","",28,0
2018,29419116,99657913,1,17-MAR-18,1,"N",16,5,38,"F",3,2,"N","","",38,0
2018,29428229,99655671,1,20-APR-18,1,"N",39,5,60,"M",1,2,"N","","",60,0
2018,29428230,99655671,2,20-APR-18,1,"N",16,5,53,"M",1,2,"N","","",53,0
