"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,11828,96995455,7976011,"",20-AUG-18,07-APR-18,"",8,6,,0,"C","F",19392453
2018,11828,95522701,7878844,"",20-AUG-18,01-JAN-18,"",12,6,,0,"C","F",16748655
2018,11828,95522780,7878844,"",20-AUG-18,21-JAN-18,"",7,6,,0,"C","F",16748765
2018,11828,95522803,7878844,"",20-AUG-18,25-JAN-18,"",8,6,,0,"C","F",16748790
2018,11828,95522821,7878844,"",20-AUG-18,27-JAN-18,"",7,6,,0,"C","F",16748825
2018,11828,96995450,7976011,"",20-AUG-18,08-APR-18,"",2,6,,0,"C","F",19392445
2018,11828,97714187,7995162,"",20-AUG-18,02-JUN-18,"",1,6,,0,"C","F",20713128
2018,11828,97714218,7995162,"",20-AUG-18,10-JUN-18,"",1,6,,0,"C","F",20713216
2018,11828,97714231,7995162,"",20-AUG-18,13-JUN-18,"",4,6,,0,"C","F",20713293
2018,11828,95522724,7878844,"",20-AUG-18,04-JAN-18,"",4,6,,0,"C","F",16748687
2018,11828,95522790,7878844,"N",20-AUG-18,16-JAN-18,"",2,6,,0,"C","F",16748752
2018,11828,96130060,7918724,"",20-AUG-18,12-FEB-18,"",11,6,,0,"C","F",17890480
2018,11828,96130083,7918724,"",20-AUG-18,19-FEB-18,"",3,6,,0,"C","F",17890516
2018,11828,95522754,7878844,"",20-AUG-18,12-JAN-18,"",10,6,,0,"C","F",16748724
2018,11828,95522835,7878844,"",20-AUG-18,30-JAN-18,"",8,6,,0,"C","F",16748840
2018,11828,96995512,7976011,"",20-AUG-18,13-APR-18,"",2,6,,0,"C","F",19392517
2018,11828,96995572,7976011,"",20-AUG-18,21-APR-18,"",8,6,,0,"C","F",19392604
2018,11828,96995580,7976011,"",20-AUG-18,21-APR-18,"",11,6,,0,"C","F",19392616
2018,11828,95522720,7878844,"",20-AUG-18,03-JAN-18,"",10,6,,0,"C","F",16748670
2018,11828,95522785,7878844,"",20-AUG-18,20-JAN-18,"",2,6,,0,"C","F",16748763
2018,11828,95522805,7878844,"",20-AUG-18,26-JAN-18,"",11,6,,0,"C","F",16748799
2018,11828,96130000,7918724,"",20-AUG-18,03-FEB-18,"",9,6,,0,"C","F",17890398
2018,11828,96130062,7918724,"",20-AUG-18,12-FEB-18,"",11,6,,0,"C","F",17890485
2018,11828,96130133,7918724,"N",20-AUG-18,27-FEB-18,"",10,6,,0,"C","F",17890566
2018,11828,96129990,7918724,"",20-AUG-18,02-FEB-18,"",3,6,,0,"C","F",17890384
2018,11828,96130023,7918724,"",20-AUG-18,05-FEB-18,"",8,6,,0,"C","F",17890427
2018,11828,96130106,7918724,"",20-AUG-18,22-FEB-18,"",8,6,,0,"C","F",17890537
2018,11828,101329506,8342604,"",19-OCT-18,07-SEP-18,"",7,6,,0,"C","F",27956445
2018,11828,101324305,8342604,"",19-OCT-18,27-SEP-18,"",4,6,,0,"C","F",27956455
2018,11828,99658392,8137095,"",29-AUG-18,04-JUL-18,"",1,6,,0,"C","F",24638193
2018,11828,99658398,8137095,"",29-AUG-18,07-JUL-18,"",1,6,,0,"C","F",24641436
2018,11828,96129987,7878844,"",20-AUG-18,31-JAN-18,"",3,6,,0,"C","F",17890376
2018,11828,96130020,7918724,"",20-AUG-18,04-FEB-18,"",10,6,,0,"C","F",17890415
2018,11828,95522745,7878844,"N",20-AUG-18,05-JAN-18,"",1,6,,0,"C","F",16748689
2018,11828,95522760,7878844,"",20-AUG-18,12-JAN-18,"",11,6,,0,"C","F",16748734
2018,11828,95522798,7878844,"",20-AUG-18,20-JAN-18,"",12,6,,0,"C","F",16748768
2018,11828,95522827,7878844,"",20-AUG-18,30-JAN-18,"",12,6,,0,"C","F",16748850
2018,11828,95522777,7878844,"",20-AUG-18,14-JAN-18,"",4,6,,0,"C","F",16748748
