"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,111172788,5
2018,111177637,4
2018,111177640,5
2018,111172887,4
2018,111634424,4
2018,111628575,5
2018,111634634,5
2018,111642102,4
2018,111642242,4
2018,111909502,5
2018,111916045,5
2018,111909564,5
2018,111921293,4
2018,111909719,1
2018,111909719,3
2018,111920925,4
2018,111182569,5
2018,111177691,4
2018,111182740,5
2018,111173179,5
2018,111173189,4
2018,111173337,5
2018,111173376,4
2018,111178151,4
2018,111178199,4
2018,111178224,4
2018,111183427,5
2018,111183428,5
2018,111178336,6
2018,111173746,4
2018,111183847,1
2018,111179118,4
2018,111179122,4
2018,111179286,4
2018,111174827,4
2018,111914562,5
2018,111914564,5
2018,111919397,4
2018,111914799,4
2018,111908485,4
2018,111914899,4
2018,111919615,4
2018,111919817,4
2018,111908816,4
2018,111919911,4
2018,111908815,4
2018,111908866,4
2018,111915287,4
2018,111908877,5
2018,111915299,5
2018,111919977,4
2018,111908916,4
2018,111908969,4
2018,111908974,2
2018,111920055,2
2018,111908984,4
2018,111920157,4
2018,111915592,4
2018,111920233,4
2018,111921212,4
2018,111641993,4
2018,111641990,4
2018,111629652,4
2018,111642220,4
2018,111642220,1
2018,111172971,4
2018,111177810,4
2018,111173236,5
2018,111183129,3
2018,111183129,4
2018,111183129,2
2018,111183171,5
2018,111183177,5
2018,111173542,5
2018,111178185,1
2018,111178185,4
2018,111173808,5
2018,111178459,5
2018,111178733,4
2018,111174284,5
2018,111174600,4
2018,111174599,4
2018,111914542,5
2018,111914578,4
2018,111914631,4
2018,111908285,4
2018,111908286,4
2018,111908372,5
2018,111919523,4
2018,111919566,4
2018,111919650,4
2018,111919884,4
2018,111908981,4
2018,111909033,5
2018,111915478,5
2018,111920133,4
2018,111915755,4
2018,111915838,4
2018,111920511,4
2018,111920512,5
2018,111921131,4
2018,111921130,4
2018,111921145,4
2018,111909630,4
2018,111909631,7
2018,111909630,7
2018,111920804,5
2018,111914610,4
2018,111914635,4
2018,111908309,4
2018,111908310,4
2018,111914779,5
2018,111914783,5
2018,111914787,5
2018,111919511,5
2018,111919529,4
2018,111919530,5
