"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,127282856,116200561,1,4,,,,5,42,"M",1,1,"N",42,0
2019,127282864,116208491,2,4,,,,5,25,"M",1,2,"R",25,0
2019,127287069,116208491,1,4,,,,5,61,"F",1,2,"R",61,0
2019,127292886,116200626,1,8,,,,,,"",,,"",,
2019,127297916,116208589,1,8,,,,,,"",,,"",,
2019,127293664,116201024,1,4,,,,5,46,"M",1,2,"R",46,0
2019,127287622,116201024,2,4,,,,5,42,"F",1,2,"R",42,0
2019,127287647,116201045,1,4,,,,5,33,"M",1,1,"R",33,0
2019,127298159,116209144,1,5,3,4,4573,5,36,"M",1,2,"R",36,0
2019,127293703,116212694,1,4,,,,5,76,"F",1,2,"R",76,0
2019,127293715,116201060,1,4,,,,5,19,"M",1,2,"R",19,0
2019,127298171,116212701,1,4,,,,5,29,"F",1,1,"R",29,0
2019,127293763,116201091,1,4,,,,5,67,"M",1,2,"R",67,0
2019,127293771,116212747,1,4,,,,5,22,"M",1,2,"R",22,0
2019,127293782,116201098,2,4,,,,5,13,"F",1,2,"R",13,0
2019,127287699,116201098,1,4,,,,5,13,"M",1,2,"R",13,0
2019,127298259,116212759,1,8,,,,,,"",,,"",,
2019,127298277,116212776,1,1,,,,,,"",,,"",,
2019,127293830,116209250,1,8,,,,,,"",,,"",,
2019,127298307,116212801,1,4,,,,5,11,"M",1,2,"R",11,0
2019,127293851,116209267,1,4,,,,5,65,"M",1,2,"R",65,0
2019,127293859,116209275,1,4,,,,5,29,"F",1,2,"R",29,0
2019,127293884,116209295,2,4,,,,5,86,"M",1,2,"R",86,0
2019,127293883,116209295,1,4,,,,5,65,"M",1,2,"N",65,0
2019,127298352,116212840,2,4,,,,5,34,"M",1,2,"R",34,0
2019,127293890,116212840,1,4,,,,5,37,"F",1,2,"R",37,0
2019,128539521,117318721,1,4,,,,5,19,"M",1,2,"R",19,0
2019,128539525,117318725,1,4,,,,5,44,"M",3,2,"R",44,0
2019,115077080,104715643,1,4,,,,5,59,"M",1,3,"R",59,0
2019,128539523,117318723,1,8,,,,,,"",,,"",,
2019,115077103,104715673,1,4,,,,5,83,"M",1,2,"N",83,0
2019,128539526,117318725,2,4,,,,5,48,"F",1,2,"R",48,0
2019,128539528,117318727,1,8,,,,,,"",,,"",,
2019,128539530,117318728,1,4,,,,5,31,"F",1,2,"R",31,0
2019,128539532,117318730,1,4,,,,5,38,"F",1,2,"R",38,0
2019,128539533,117318731,1,1,,,,,,"",,,"",,
2019,128539535,117318733,1,1,,,,,,"",,,"",,
2019,128539536,117318734,1,1,,,,,,"",,,"",,
2019,128539539,117318737,1,1,,,,,,"",,,"",,
2019,128539545,117318743,1,1,,,,,,"",,,"",,
2019,128539546,117318745,1,4,,,,5,32,"M",1,2,"N",32,0
2019,128539551,117318750,1,8,,,,,,"",,,"",,
2019,128539554,117318753,1,1,,,,,,"",,,"",,
2019,128539558,117318756,1,4,,,,5,92,"F",1,2,"R",92,0
2019,128539564,117318762,1,4,,,,5,81,"F",1,2,"R",81,0
2019,128539569,117318767,1,4,,,,5,42,"F",1,1,"N",42,0
2019,128539571,117318769,1,1,,,,,,"",,,"",,
2019,128539576,117318774,1,8,,,,,,"",,,"",,
2019,128539581,117318779,1,8,,,,,,"",,,"",,
2019,128539596,117318790,1,1,,,,,,"",,,"",,
2019,128539600,117318794,1,4,,,,5,38,"F",1,3,"R",38,0
2019,128539602,117318797,1,8,,,,,,"",,,"",,
2019,128539606,117318800,1,8,,,,,,"",,,"",,
2019,128539608,117318802,1,1,,,,,,"",,,"",,
2019,128539609,117318803,1,4,,,,5,32,"F",0,3,"R",32,0
2019,128539613,117318807,1,4,,,,5,82,"M",1,2,"R",82,0
2019,128539616,117318810,1,8,,,,,,"",,,"",,
2019,128539617,117318811,1,8,,,,,,"",,,"",,
2019,128539619,117318813,1,4,,,,5,17,"F",1,2,"R",17,0
2019,128539621,117318815,1,1,,,,,,"",,,"",,
2019,128539624,117318818,1,4,,,,5,25,"M",0,3,"R",25,0
2019,128539626,117318820,1,4,,,,5,40,"F",0,3,"R",40,0
2019,128539627,117318821,1,8,,,,,,"",,,"",,
2019,128539629,117318823,1,4,,,,5,31,"M",1,2,"R",31,0
2019,128539631,117318825,1,4,,,,5,59,"M",1,2,"R",59,0
2019,128539632,117318826,1,4,,,,5,25,"F",4,2,"R",25,0
2019,128539635,117318829,1,4,,,,5,44,"M",1,2,"N",44,0
2019,128539636,117318830,1,4,,,,5,44,"M",1,2,"R",44,0
2019,128539640,117318832,1,8,,,,,,"",,,"",,
2019,128539646,117318837,1,4,,,,5,26,"F",1,2,"R",26,0
2019,128539647,117318838,1,4,,,,5,33,"M",0,3,"R",33,0
2019,128539650,117318840,1,8,,,,,,"",,,"",,
2019,128539651,117318841,1,4,,,,5,37,"F",1,2,"R",37,0
2019,128539652,117318842,1,4,,,,5,41,"M",1,2,"R",41,0
2019,128539653,117318842,2,4,,,,5,31,"F",1,2,"R",31,0
2019,128539657,117318847,1,4,,,,5,22,"F",0,3,"R",22,0
2019,128539659,117318848,2,4,,,,5,21,"M",1,1,"R",21,0
2019,128539658,117318848,1,4,,,,5,19,"F",1,2,"R",19,0
2019,128539662,117318850,1,4,,,,5,41,"M",1,2,"R",41,0
2019,123157573,111708413,2,4,,,,5,57,"F",1,2,"R",57,0
2019,123154396,111713932,1,4,,,,5,17,"F",1,2,"R",17,0
2019,123154452,111713976,1,4,,,,5,62,"F",3,2,"N",62,0
2019,123148859,111708463,1,4,,,,5,31,"F",1,2,"R",31,0
2019,123157660,111705744,1,4,,,,5,46,"F",1,2,"R",46,0
2019,133973038,122045215,1,1,,,,,,"",,,"",,
2019,123157690,111708478,1,1,,,,,,"",,,"",,
2019,123148882,111705781,1,4,,,,5,27,"F",1,2,"R",27,0
2019,123154516,111705788,1,4,,,,5,25,"M",1,2,"R",25,0
2019,123154525,111714050,1,4,,,,5,31,"F",1,2,"R",31,0
2019,123154530,111708508,1,8,,,,,,"",,,"",,
2019,123157782,111714077,1,4,,,,5,48,"M",1,2,"R",48,0
2019,123157783,111714077,2,8,,,,,,"",,,"",,
2019,123157846,111708557,1,1,,,,,,"",,,"",,
2019,123154704,111708620,1,4,,,,5,22,"F",1,2,"R",22,0
2019,123149031,111714206,2,4,,,,5,44,"F",0,3,"R",44,0
2019,123157948,111714206,1,4,,,,5,21,"F",0,3,"R",21,0
2019,123154712,111714206,3,8,,,,,,"",,,"",,
2019,123157954,111714209,1,4,,,,5,31,"F",1,2,"N",31,0
2019,123154727,111706011,1,4,,,,5,26,"F",1,2,"N",26,0
2019,133971138,122050354,1,4,,,,5,35,"M",1,2,"R",35,0
2019,133973052,122050354,2,4,,,,5,38,"F",1,1,"N",38,0
2019,123149290,111716460,1,4,,,,5,37,"M",1,2,"R",37,0
2019,123158639,111716522,1,4,,,,5,8,"F",1,2,"R",8,0
2019,123149336,111708858,1,8,,,,,,"",,,"",,
2019,123149341,111708861,1,4,,,,5,20,"M",0,3,"R",20,0
2019,123158702,111716578,1,4,,,,5,14,"F",1,3,"R",14,0
2019,123149373,111708897,1,4,,,,5,39,"M",0,2,"R",39,0
2019,123155281,111716601,1,4,,,,5,25,"M",2,3,"R",25,0
2019,123158733,111716607,1,4,,,,5,86,"F",0,3,"R",86,0
2019,123155296,111714703,1,4,,,,5,81,"M",1,2,"R",81,0
2019,133966510,122052825,1,4,,,,5,49,"F",1,2,"R",49,0
2019,133966523,122052840,1,8,,,,,,"",,,"",,
2019,133973097,122050373,1,8,,,,,,"",,,"",,
2019,133966527,122052843,1,4,,,,5,19,"M",1,2,"N",19,0
2019,133966534,122052850,1,4,,,,5,45,"F",1,2,"R",45,0
2019,133966550,122052861,1,1,,,,,,"",,,"",,
2019,133973145,122052886,1,1,,,,,,"",,,"",,
2019,133966604,122052902,1,1,,,,,,"",,,"",,
2019,133966609,122052908,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133973176,122052915,2,8,,,,,,"",,,"",,
2019,133966619,122052915,1,1,,,,,,"",,,"",,
2019,123149648,111715073,1,4,,,,5,59,"F",1,2,"R",59,0
2019,123149652,111715079,1,4,,,,5,21,"M",1,2,"U",21,0
2019,123149757,111709225,1,4,,,,5,60,"M",1,2,"R",60,0
2019,123159368,111715222,1,1,,,,,,"",,,"",,
2019,123155918,111709248,2,8,,,,,,"",,,"",,
2019,123159397,111709257,1,1,,,,,,"",,,"",,
2019,123149805,111709269,1,1,,,,,,"",,,"",,
2019,133971248,122045365,1,1,,,,,,"",,,"",,
2019,123155977,111709288,1,4,,,,5,15,"M",1,1,"N",15,0
2019,123149835,111709292,2,8,,,,,,"",,,"",,
2019,123149846,111717254,2,1,,,,,,"",,,"",,
2019,123149845,111717254,1,4,,,,5,21,"M",1,2,"R",21,0
2019,123159464,111715324,1,1,,,,,,"",,,"",,
2019,123149868,111709320,1,1,,,,,,"",,,"",,
2019,123149886,111709335,1,4,,,,5,31,"M",1,2,"R",31,0
2019,133971253,122052926,1,4,,,,5,31,"F",1,2,"R",31,0
2019,123149918,111709360,1,4,,,,5,36,"M",1,2,"R",36,0
2019,123149934,111709372,1,4,,,,5,43,"F",1,2,"R",43,0
2019,123149947,111709381,1,4,,,,5,57,"M",1,2,"R",57,0
2019,123149956,111709389,1,8,,,,,,"",,,"",,
2019,123149959,111709391,1,4,,,,5,35,"F",1,2,"R",35,0
2019,123156118,111715431,1,8,,,,,,"",,,"",,
2019,123161260,111715555,1,4,,,,5,12,"F",1,2,"U",12,0
2019,133971256,122052929,1,4,,,,5,38,"F",1,2,"R",38,0
2019,133966635,122045377,1,8,,,,,,"",,,"",,
2019,133971266,122045380,1,8,,,,,,"",,,"",,
2019,133966643,122050458,1,4,,,,5,33,"M",1,2,"R",33,0
2019,133966660,122052954,1,4,,,,5,30,"F",1,1,"R",30,0
2019,133973224,122045402,1,1,,,,,,"",,,"",,
2019,115379603,104992106,1,4,,,,5,19,"F",1,2,"R",19,0
2019,123160164,111717897,1,1,,,,,,"",,,"",,
2019,123150459,111721207,1,1,,,,,,"",,,"",,
2019,123160390,111721234,1,4,,,,5,35,"M",1,2,"N",35,0
2019,123153289,111704544,1,1,,,,,,"",,,"",,
2019,123147851,111712961,1,4,,,,5,16,"F",0,3,"N",16,0
2019,123147868,111704584,1,1,,,,,,"",,,"",,
2019,123153349,111707627,1,8,,,,,,"",,,"",,
2019,123153360,111707633,1,4,,,,5,56,"F",1,2,"N",56,0
2019,123156388,111704600,1,4,,,,5,56,"M",1,2,"R",56,0
2019,123153372,111707636,1,4,,,,5,49,"M",1,2,"R",49,0
2019,123153384,111713016,1,1,,,,,,"",,,"",,
2019,123153395,111707654,1,1,,,,,,"",,,"",,
2019,123153415,111707667,1,5,3,6,,5,59,"M",1,2,"U",59,0
2019,123153418,111713047,1,4,,,,5,20,"M",1,2,"R",20,0
2019,123153422,111704669,1,4,,,,5,32,"M",1,2,"R",32,0
2019,123156466,111704672,1,4,,,,5,41,"F",1,2,"R",41,0
2019,123156557,111704748,1,4,,,,5,4,"F",1,2,"N",4,0
2019,123148014,111707743,1,8,,,,,,"",,,"",,
2019,123156588,111704775,3,3,,,,,,"",,,"",,
2019,123153523,111704775,1,8,,,,,,"",,,"",,
2019,123153550,111707772,1,8,,,,,,"",,,"",,
2019,123148048,111704799,3,8,,,,,,"",,,"",,
2019,123148051,111707785,1,1,,,,,,"",,,"",,
2019,123148075,111707812,1,8,,,,,,"",,,"",,
2019,123156647,111707812,2,1,,,,,,"",,,"",,
2019,123148123,111704870,1,4,,,,5,25,"M",0,3,"R",25,0
2019,123153635,111713245,1,4,,,,5,79,"M",0,3,"R",79,0
2019,123153637,111713247,1,4,,,,5,91,"F",1,2,"R",91,0
2019,123153639,111704884,1,8,,,,,,"",,,"",,
2019,123156710,111704889,1,4,,,,5,39,"M",1,2,"R",39,0
2019,123148165,111704915,1,8,,,,,,"",,,"",,
2019,123153852,111705108,1,4,,,,5,37,"M",1,2,"N",37,0
2019,123148345,111705108,2,4,,,,5,32,"M",1,2,"N",32,0
2019,123153863,111708035,1,8,,,,,,"",,,"",,
2019,123156980,111705127,1,4,,,,5,54,"M",1,2,"R",54,0
2019,123156985,111708047,1,1,,,,,,"",,,"",,
2019,123148382,111705144,1,8,,,,,,"",,,"",,
2019,123148411,111708079,1,3,,,,,,"",,,"",,
2019,123148440,111705212,1,8,,,,,,"",,,"",,
2019,123148448,111708101,1,4,,,,5,47,"F",1,2,"R",47,0
2019,123154016,111708170,1,4,,,,5,46,"M",1,2,"N",46,0
2019,123157205,111705334,1,8,,,,,,"",,,"",,
2019,123157208,111705338,1,8,,,,,,"",,,"",,
2019,123148575,111708218,1,8,,,,,,"",,,"",,
2019,123148591,111708233,1,3,,,,,,"",,,"",,
2019,123157247,111708238,1,8,,,,,,"",,,"",,
2019,123157252,111705383,2,3,,,,,,"",,,"",,
2019,123157251,111705383,1,4,,,,5,32,"M",1,3,"U",20,45
2019,123154128,111708246,1,4,,,,5,23,"M",1,1,"R",23,0
2019,123154208,111708298,1,4,,,,5,16,"M",1,1,"R",16,0
2019,123157351,111708298,2,4,,,,5,14,"F",0,2,"R",14,0
2019,123157361,111713747,2,4,,,,5,23,"F",1,2,"R",23,0
2019,123157359,111713747,1,4,,,,5,29,"F",1,2,"R",29,0
2019,123148665,111705475,1,4,,,,5,37,"M",1,2,"R",37,0
2019,123148670,111708307,1,8,,,,,,"",,,"",,
2019,123148676,111705492,1,8,,,,,,"",,,"",,
2019,123154238,111713761,1,4,,,,5,6,"M",1,2,"R",6,0
2019,123157390,111705499,1,1,,,,,,"",,,"",,
2019,123148679,111708317,1,4,,,,5,23,"F",1,2,"R",23,0
2019,123148682,111708320,1,8,,,,,,"",,,"",,
2019,123157410,111705513,1,1,,,,,,"",,,"",,
2019,123157424,111705525,1,8,,,,,,"",,,"",,
2019,123157428,111708332,1,4,,,,5,34,"F",1,2,"R",34,0
2019,123148702,111713807,1,1,,,,,,"",,,"",,
2019,123157441,111705539,1,8,,,,,,"",,,"",,
2019,123154297,111708347,1,4,,,,5,46,"F",1,2,"R",46,0
2019,123148722,111708354,1,8,,,,,,"",,,"",,
2019,123148731,111708362,1,4,,,,5,33,"F",1,2,"R",33,0
2019,123154310,111713842,1,1,,,,,,"",,,"",,
2019,123157487,111705583,1,1,,,,,,"",,,"",,
2019,123154331,111713859,1,4,,,,5,44,"M",0,3,"R",44,0
2019,123148751,111708382,1,4,,,,5,5,"F",1,3,"R",5,0
2019,123148755,111705602,1,8,,,,,,"",,,"",,
2019,123148759,111708388,1,1,,,,,,"",,,"",,
2019,123148761,111713874,1,4,,,,5,29,"M",1,2,"R",29,0
2019,123157530,111708392,1,4,,,,5,43,"M",1,2,"R",43,0
2019,123157531,111705619,1,4,,,,5,19,"F",1,2,"R",19,0
2019,123148769,111705623,1,4,,,,5,46,"F",1,2,"R",46,0
2019,123148774,111708399,1,4,,,,5,37,"F",1,1,"R",37,0
2019,123154378,111705653,1,8,,,,,,"",,,"",,
2019,123154383,111705659,1,8,,,,,,"",,,"",,
2019,123148805,111708413,1,4,,,,5,70,"M",1,2,"R",70,0
2019,133970940,122050179,1,3,,,,,,"",,,"",,
2019,133966261,122045012,1,4,,,,5,34,"M",1,2,"R",34,0
2019,133962807,122052622,1,8,,,,,,"",,,"",,
2019,133966274,122052631,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133966283,122052636,1,1,,,,,,"",,,"",,
2019,133966297,122050232,1,1,,,,,,"",,,"",,
2019,133966320,122052673,1,8,,,,,,"",,,"",,
2019,133966321,122052673,2,4,,,,5,31,"M",1,2,"N",31,0
2019,133971038,122050259,1,4,,,,5,32,"M",1,1,"R",32,0
2019,133966354,122050263,1,8,,,,,,"",,,"",,
2019,133962895,122052702,1,4,,,,5,22,"M",1,2,"N",22,0
2019,133962898,122052705,1,1,,,,,,"",,,"",,
2019,133971049,122050271,1,1,,,,,,"",,,"",,
2019,133972902,122045102,1,4,,,,5,66,"F",0,3,"N",66,0
2019,133966373,122052711,1,4,,,,5,62,"F",4,2,"R",62,0
2019,133972911,122052713,1,4,,,,5,26,"M",1,2,"N",26,0
2019,133966376,122052713,2,4,,,,5,26,"F",1,2,"N",26,0
2019,133966389,122052718,1,4,,,,5,16,"F",1,2,"R",16,0
2019,133972919,122045119,1,4,,,,5,58,"M",1,2,"R",58,0
2019,133971067,122052720,1,4,,,,5,74,"F",1,2,"R",74,0
2019,133971068,122052720,2,4,,,,5,70,"M",1,2,"R",70,0
2019,133972937,122052730,1,4,,,,5,13,"F",1,2,"R",13,0
2019,133972936,122052729,1,7,,,,,,"",,,"",,
2019,133966398,122052729,2,4,,,,5,21,"M",1,2,"N",21,0
2019,133971077,122050295,1,4,,,,5,41,"F",1,2,"N",41,0
2019,133966407,122052737,1,4,,,,5,19,"F",1,2,"N",19,0
2019,133966408,122052739,1,4,,,,5,38,"F",1,2,"R",38,0
2019,133972958,122045151,1,8,,,,,,"",,,"",,
2019,133972974,122045162,1,1,,,,,,"",,,"",,
2019,133966439,122052769,1,1,,,,,,"",,,"",,
2019,133973000,122052773,1,4,,,,5,31,"M",1,2,"R",31,0
2019,133966451,122052782,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133966453,122045190,1,1,,,,,,"",,,"",,
2019,133966473,122052800,3,1,,,,,,"",,,"",,
2019,133973029,122052800,2,3,,,,,,"",,,"",,
2019,133973028,122052800,1,8,,,,,,"",,,"",,
2019,125131322,113494419,1,4,,,,5,9,"M",1,2,"R",9,0
2019,125136683,113494431,1,1,,,,,,"",,,"",,
2019,125131333,113498825,1,4,,,,5,17,"M",1,2,"R",17,0
2019,125131359,113494473,1,4,,,,5,23,"M",1,1,"R",23,0
2019,125136740,113494485,2,4,,,,5,50,"F",1,2,"R",50,0
2019,134469007,122508183,2,4,,,,5,56,"M",1,2,"R",56,0
2019,134458785,122508183,1,4,,,,5,39,"M",0,2,"R",39,0
2019,134458810,122511874,1,1,,,,,,"",,,"",,
2019,134463920,122511879,1,4,,,,5,30,"F",1,2,"R",30,0
2019,134469061,122508230,1,4,,,,5,16,"F",1,2,"R",16,0
2019,134469072,122508238,1,5,3,1,4651,5,34,"M",1,2,"R",34,0
2019,134463937,122511889,1,8,,,,,,"",,,"",,
2019,134463939,122517012,1,4,,,,5,32,"F",1,2,"R",32,0
2019,134463941,122517012,3,2,,,,,,"",,,"",,
2019,134463940,122517012,2,1,,,,,,"",,,"",,
2019,134463949,122517020,1,4,,,,5,53,"M",1,2,"R",53,0
2019,134469099,122511902,1,4,,,,5,50,"M",1,2,"R",50,0
2019,134458842,122511902,2,4,,,,5,19,"F",1,2,"R",19,0
2019,128538830,117318142,1,4,,,,5,73,"M",1,2,"R",73,0
2019,128538930,117318223,1,8,,,,,,"",,,"",,
2019,128538848,117318150,1,4,,,,5,25,"M",1,2,"R",25,0
2019,128538856,117326333,1,1,,,,,,"",,,"",,
2019,128543156,117326404,1,8,,,,,,"",,,"",,
2019,128538943,117318233,1,8,,,,,,"",,,"",,
2019,128538895,117321936,1,4,,,,5,28,"F",1,2,"R",28,0
2019,128543132,117318207,1,4,,,,5,3,"F",1,2,"R",3,0
2019,128543172,117326416,1,8,,,,,,"",,,"",,
2019,128543139,117318215,2,4,,,,5,16,"F",0,3,"R",16,0
2019,128538922,117318215,1,4,,,,5,18,"M",0,3,"R",18,0
2019,128543179,117326422,1,4,,,,5,52,"M",1,2,"R",52,0
2019,128538968,117318252,1,4,,,,5,35,"F",1,2,"R",35,0
2019,128543188,117326431,2,1,,,,,,"",,,"",,
2019,128543187,117326431,1,4,,,,5,43,"M",1,2,"R",43,0
2019,128538970,117321942,1,8,,,,,,"",,,"",,
2019,128538976,117321943,1,4,,,,5,48,"M",1,2,"R",48,0
2019,128538980,117318257,1,8,,,,,,"",,,"",,
2019,128537561,117318258,1,4,,,,5,74,"F",1,2,"N",74,0
2019,128538989,117318268,1,8,,,,,,"",,,"",,
2019,128538992,117318271,1,8,,,,,,"",,,"",,
2019,128538996,117318276,1,8,,,,,,"",,,"",,
2019,128539005,117318283,1,4,,,,5,41,"M",1,2,"R",41,0
2019,128537570,117321953,1,1,,,,,,"",,,"",,
2019,128543230,117326471,1,4,,,,5,24,"M",1,2,"R",24,0
2019,128539028,117318301,1,4,,,,5,49,"M",1,2,"R",49,0
2019,128539029,117318301,2,4,,,,5,43,"F",0,3,"R",43,0
2019,125138587,113506194,1,8,,,,,,"",,,"",,
2019,125143108,113506199,1,8,,,,,,"",,,"",,
2019,125143115,113500400,1,4,,,,5,69,"F",1,2,"N",69,0
2019,125138603,113506212,1,4,,,,5,49,"M",1,2,"R",49,0
2019,125138622,113506231,2,4,,,,5,46,"M",1,2,"",46,0
2019,125127135,113506231,1,4,,,,5,50,"M",3,2,"",50,0
2019,125138646,113506244,2,4,,,,5,70,"F",0,3,"R",70,0
2019,125138645,113506244,1,4,,,,5,32,"F",1,3,"R",32,0
2019,125138656,113506253,1,8,,,,,,"",,,"",,
2019,125143176,113500457,1,4,,,,5,44,"M",1,2,"R",44,0
2019,125127175,113500457,2,4,,,,5,41,"F",1,2,"R",41,0
2019,125143178,113500459,1,4,,,,5,41,"F",0,2,"R",41,0
2019,125138681,113502211,1,8,,,,,,"",,,"",,
2019,125138688,113506281,1,8,,,,,,"",,,"",,
2019,125138696,113506285,1,4,,,,5,57,"F",1,2,"R",57,0
2019,125138715,113500479,1,8,,,,,,"",,,"",,
2019,125138772,113500518,1,4,,,,5,19,"F",1,2,"N",19,0
2019,125143313,113502337,1,8,,,,,,"",,,"",,
2019,125143333,113500600,1,1,,,,,,"",,,"",,
2019,125127369,113502396,1,1,,,,,,"",,,"",,
2019,133962101,122044421,1,4,,,,5,77,"F",1,2,"R",77,0
2019,133965706,122052128,1,4,,,,5,42,"F",1,2,"R",42,0
2019,133965719,122052140,1,1,,,,,,"",,,"",,
2019,133965720,122052140,2,8,,,,,,"",,,"",,
2019,133965751,122052167,1,1,,,,,,"",,,"",,
2019,133965752,122052169,1,1,,,,,,"",,,"",,
2019,133962222,122052170,1,4,,,,5,26,"F",1,2,"R",26,0
2019,133962288,122044577,1,4,,,,5,4,"F",1,2,"R",4,0
2019,133962289,122044577,3,4,,,,5,34,"F",1,2,"R",34,0
2019,133962291,122044577,4,8,,,,,,"",,,"",,
2019,133962311,122044594,1,1,,,,,,"",,,"",,
2019,133965815,122052229,1,4,,,,5,26,"M",1,2,"R",26,0
2019,133965821,122052234,1,1,,,,,,"",,,"",,
2019,133965822,122052233,1,4,,,,5,52,"M",1,2,"R",52,0
2019,133965830,122052238,1,8,,,,,,"",,,"",,
2019,133970554,122049838,1,1,,,,,,"",,,"",,
2019,133965848,122052255,1,4,,,,5,13,"M",1,2,"R",13,0
2019,133965855,122044637,1,8,,,,,,"",,,"",,
2019,133965866,122052271,1,4,,,,5,25,"F",1,1,"R",25,0
2019,133965877,122052282,1,5,2,11,4651,5,32,"M",1,2,"R",32,0
2019,133962381,122044657,1,8,,,,,,"",,,"",,
2019,133962382,122052284,1,4,,,,5,54,"F",1,2,"N",54,0
2019,133965884,122052288,1,4,,,,5,40,"F",0,3,"R",40,0
2019,133965886,122052290,1,8,,,,,,"",,,"",,
2019,133970624,122052302,1,4,,,,5,33,"M",1,1,"N",33,0
2019,133965905,122052304,1,8,,,,,,"",,,"",,
2019,133965917,122052309,1,4,,,,5,40,"F",1,1,"N",40,0
2019,133965925,122052312,1,4,,,,5,29,"F",1,2,"R",29,0
2019,133965944,122052328,1,4,,,,5,37,"M",1,2,"R",37,0
