"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,10544,84027465,7272184,"",,28-JUL-16,"",18,4,29-JUL-16,0,"C","",
2016,10544,84027640,7294968,"",,24-AUG-16,"",11,4,25-AUG-16,0,"C","",
2016,10544,84026476,7272184,"",,05-JUL-16,"",2,4,19-JUL-16,0,"C","",
2016,10726,84141361,7272366,"",,04-JUL-16,"",21,4,16-AUG-16,0,"C","",
2016,10726,84141363,7272366,"",,08-JUL-16,"",10,4,07-SEP-16,0,"C","",
2016,10589,85086916,7272229,"",,26-JUL-16,"",1,4,15-AUG-16,0,"C","",
2016,10708,85088284,7340700,"",,08-OCT-16,"",12,4,04-NOV-16,0,"C","",
2016,10708,85088306,7340700,"",,22-OCT-16,"",5,4,26-OCT-16,0,"C","",
2016,10708,85087238,7226780,"",,05-MAY-16,"",21,4,05-MAY-16,0,"C","",
2016,10736,84635088,7204024,"",,13-APR-16,"",21,4,15-APR-16,0,"C","",
2016,10562,84576684,7294986,"",,14-AUG-16,"",0,4,14-AUG-16,0,"C","",
2016,10562,84576762,7340554,"",,31-OCT-16,"",18,4,31-OCT-16,0,"C","",
2016,10740,85391182,7226812,"",,08-MAY-16,"",11,4,16-MAY-16,0,"C","",
2016,10740,85391188,7226812,"",,09-MAY-16,"",23,4,28-MAY-16,0,"C","",
2016,10740,85391189,7226812,"",,09-MAY-16,"",18,4,10-MAY-16,0,"C","",
2016,10740,85391227,7226812,"",,27-MAY-16,"",23,4,28-MAY-16,0,"C","",
2016,10768,84143311,7295192,"",,02-AUG-16,"",15,4,08-AUG-16,0,"C","",
2016,10726,84142344,7340718,"",,27-OCT-16,"",12,4,20-NOV-16,0,"C","",
2016,10726,84141200,7158446,"",,08-FEB-16,"",18,4,06-APR-16,0,"C","",
2016,10562,84575754,7226634,"",,12-MAY-16,"",11,4,12-MAY-16,0,"C","",
2016,10740,85393204,7317948,"",,06-SEP-16,"",22,4,13-SEP-16,0,"C","",
2016,10740,85393330,7317948,"",,07-SEP-16,"",0,4,02-DEC-16,0,"C","",
2016,10740,85392266,7295164,"",,22-AUG-16,"",8,4,22-AUG-16,0,"C","",
2016,10740,85392281,7295164,"",,30-AUG-16,"",20,4,31-AUG-16,0,"C","",
2016,10746,86102162,7340738,"",,01-OCT-16,"",23,4,20-OCT-16,0,"C","",
2016,10589,85086856,7226661,"",,26-MAY-16,"",9,4,05-JUL-16,0,"C","",
2016,10740,85393263,7340732,"",,19-OCT-16,"",16,4,19-OCT-16,0,"C","",
2016,10768,84143322,7317976,"",,18-SEP-16,"",17,4,26-SEP-16,0,"C","",
2016,10649,84141077,7249505,"",,09-JUN-16,"",23,4,10-JUN-16,0,"C","",
2016,10726,84140279,7135662,"",,08-JAN-16,"",12,4,14-JAN-16,0,"C","",
2016,10726,84140297,7135662,"",,25-JAN-16,"",0,4,24-MAR-16,0,"C","",
2016,10614,86579308,7226686,"",,18-MAY-16,"",11,4,18-MAY-16,0,"C","",
2016,10562,84576801,7386122,"",,03-DEC-16,"",16,4,03-DEC-16,0,"C","",
2016,10562,84575670,7158282,"",,07-FEB-16,"",23,4,20-MAY-16,0,"C","",
2016,10562,84576805,7386122,"",,05-DEC-16,"",0,4,14-DEC-16,0,"C","",
2016,10740,85392143,7249596,"",,11-JUN-16,"",12,4,14-JUN-16,0,"C","",
2016,10740,85392162,7249596,"",,21-JUN-16,"",8,4,04-JUL-16,0,"C","",
2016,10740,85392199,7272380,"",,18-JUL-16,"",4,4,18-JUL-16,0,"C","",
2016,10732,83036357,7249588,"",,03-JUN-16,"",12,4,07-JUN-16,0,"C","",
2016,10589,85086878,7249445,"",,23-JUN-16,"",7,4,23-JUN-16,0,"C","",
2016,10738,85985657,7158458,"",,26-FEB-16,"",17,4,26-FEB-16,0,"C","",
2016,10738,85985668,7158458,"",,26-FEB-16,"",18,4,02-MAR-16,0,"C","",
2016,10690,83689859,7386250,"",,05-DEC-16,"",8,4,10-DEC-16,0,"C","",
2016,10746,86101091,7272386,"",,31-JUL-16,"",18,4,01-AUG-16,0,"C","",
2016,10671,86392133,7226743,"",,05-MAY-16,"",14,4,07-MAY-16,0,"C","",
2016,10768,84143293,7226840,"",,04-MAY-16,"",13,4,04-MAY-16,0,"C","",
2016,10740,85391165,7204028,"",,28-APR-16,"",23,4,29-APR-16,0,"C","",
2016,10740,85390074,7135676,"",,04-JAN-16,"",19,4,06-JAN-16,0,"C","",
2016,10740,85390075,7135676,"",,03-JAN-16,"",11,4,07-JAN-16,0,"C","",
2016,10740,85390086,7135676,"",,15-JAN-16,"",15,4,15-JAN-16,0,"C","",
2016,10740,85390094,7135676,"",,23-JAN-16,"",15,4,23-JAN-16,0,"C","",
2016,10740,85393344,7386300,"",,04-DEC-16,"",8,4,10-DEC-16,0,"C","",
2016,10740,85391113,7204028,"",,05-APR-16,"",7,4,05-APR-16,0,"C","",
2016,10740,85391120,7204028,"",,08-APR-16,"",18,4,08-APR-16,0,"C","",
2016,10740,85391122,7204028,"",,10-APR-16,"",20,4,11-APR-16,0,"C","",
2016,10726,84141337,7249582,"",,10-JUN-16,"",17,4,07-AUG-16,0,"C","",
2016,10562,84575777,7249418,"",,13-JUN-16,"",6,4,14-JUN-16,0,"C","",
2016,10562,84575782,7249418,"",,19-JUN-16,"",0,4,20-JUN-16,0,"C","",
2016,10562,84575786,7249418,"",,21-JUN-16,"",14,4,21-JUN-16,0,"C","",
