"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,95762543,85986639,0,,,"",,,,
2016,95764081,84858939,0,,,"",,,,
2016,95764084,84858942,0,,,"",,,,
2016,95764088,84858946,0,,,"",,,,
2016,95764091,84858949,0,,,"",,,,
2016,95764093,84858951,0,,,"",,,,
2016,95764095,84858953,0,,,"",,,,
2016,95764096,84858954,0,,,"",,,,
2016,95764097,84858955,0,,,"",,,,
2016,95764104,84858961,0,,,"",,,,
2016,95764105,84858962,0,,,"",,,,
2016,95764107,84858964,0,,,"",,,,
2016,95764108,84858965,0,,,"",,,,
2016,95764121,84858974,0,,,"",,,,
2016,95764122,84858975,0,,,"",,,,
2016,95764125,84858978,0,,,"",,,,
2016,95764128,84858981,0,,,"",,,,
2016,95764130,84858983,0,,,"",,,,
2016,95764132,84858985,0,,,"",,,,
2016,95764133,84858986,0,,,"",,,,
2016,95764139,84858991,0,,,"",,,,
2016,95764140,84858992,0,,,"",,,,
2016,95764145,84858997,0,,,"",,,,
2016,95764146,84858998,0,,,"",,,,
2016,95764147,84858999,0,,,"",,,,
2016,95764157,84859006,0,,,"",,,,
2016,95764158,84859007,0,,,"",,,,
2016,95764160,84859009,0,,,"",,,,
2016,95764161,84859010,0,,,"",,,,
2016,95764162,84859011,0,,,"",,,,
2016,95764163,84859012,0,,,"",,,,
2016,95764166,84859015,0,,,"",,,,
2016,95764167,84859901,0,,,"",,,,
2016,95764168,84859902,0,,,"",,,,
2016,95764169,84859903,0,,,"",,,,
2016,95764170,84859904,0,,,"",,,,
2016,95764174,84859908,0,,,"",,,,
2016,95764177,84859911,0,,,"",,,,
2016,95764179,84859913,0,,,"",,,,
2016,95764182,84859916,0,,,"",,,,
2016,95764183,84859917,0,,,"",,,,
2016,95764184,84859918,0,,,"",,,,
2016,95764186,84859920,0,,,"",,,,
2016,95764187,84859921,0,,,"",,,,
2016,95764189,84859923,0,,,"",,,,
2016,95764190,84859924,0,,,"",,,,
2016,95765848,86102058,0,,,"",,,,
2016,95765849,86102059,0,,,"",,,,
2016,95765854,86102064,0,,,"",,,,
2016,95765862,86102071,0,,,"",,,,
2016,95765866,86102074,0,,,"",,,,
2016,95765867,86102075,0,,,"",,,,
