"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,94157860,0,,7069227
2016,5,91339580,0.25,3,7092079
2016,5,91339593,0.01,3,7092080
2016,5,91339602,1,3,7092081
2016,5,92561358,1,3,7100796
2016,5,92561400,1,3,7100797
2016,5,92561438,1,3,7100798
2016,5,92561445,1,3,7100799
2016,5,92561457,1,3,7100800
2016,5,92561465,1,3,7100801
2016,5,92561483,1,3,7100802
2016,16,92561490,1,9,7100803
2016,5,92561508,1,3,7100804
2016,5,92561537,1,3,7100831
2016,5,92561544,1,3,7100832
2016,5,92561592,0.4,3,7100833
2016,16,92561774,15,9,7100904
2016,8,92561775,44,9,7100905
2016,12,92561801,1,9,7100906
2016,5,92562039,1,3,7100923
2016,5,92562040,1,3,7100924
2016,8,92562043,1,3,7100971
2016,5,92562053,0.5,3,7100972
2016,5,92562060,0.01,3,7100973
2016,16,92562082,0.01,4,7100974
2016,5,93783215,1,3,7114020
2016,5,93783322,1,3,7114045
2016,5,93783391,1,3,7114046
2016,16,93782466,3,9,7114060
2016,5,93783467,0.9,3,7114066
2016,5,93783533,0.005,3,7114067
2016,5,93784310,0.01,3,7114092
2016,5,93784321,0.235,3,7114093
2016,5,93782736,1,3,7114099
2016,5,93784360,0.5,3,7114118
2016,5,93784581,1,3,7114148
2016,5,93784589,1,3,7114149
2016,5,93784596,1,3,7114150
2016,5,93783540,0.05,3,7114187
2016,5,93783545,0.005,3,7114188
2016,16,93783557,40,9,7114189
2016,17,93783580,3,9,7114220
2016,5,93783587,0.25,3,7114221
2016,5,93783697,0.1,3,7114222
2016,5,93782942,0.01,3,7114246
2016,5,93783776,1,3,7114251
2016,5,93783823,2.2,3,7114252
2016,12,93782968,4,9,7114267
2016,5,93783058,0.05,3,7114268
2016,5,93782561,0,,7050506
2016,12,89507317,0.01,5,7074458
2016,12,93783470,0.5,5,7074523
2016,5,92561018,1,3,7101033
2016,5,92561046,1,3,7101034
2016,5,92561062,1,9,7101035
2016,12,92561069,1,9,7101036
2016,16,92559087,5,9,7101048
2016,16,92559140,85,9,7101087
2016,5,92559316,0.01,3,7101120
2016,16,92559369,1,9,7101122
2016,8,92559387,1,9,7101123
2016,12,92559575,0.1,3,7101222
2016,8,92559844,3,9,7101249
2016,18,91949561,0,,7069951
2016,12,92559328,0,,7069958
2016,17,93783807,0,,7069959
2016,2,91339360,0.5,5,7074735
2016,5,92558690,1,3,7101319
2016,5,92558946,1,3,7101403
2016,16,92559891,2,9,7101440
2016,5,92559972,0.005,3,7101441
2016,5,92559992,1,3,7101455
2016,16,92559993,4,9,7101456
2016,5,92560020,0.05,3,7101457
2016,5,92560034,0.005,3,7101458
2016,8,92560114,2,9,7101459
2016,5,92560177,1,3,7101467
2016,5,92560197,1,3,7101468
2016,5,92560202,1,3,7101469
2016,5,92559324,0,,7046129
