"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,93166828,29,1000,,93731216
2016,93166840,4,600,,93731217
2016,93166903,4,3000,,93731235
2016,93166936,4,375,,93731236
2016,93166939,29,100,,93731237
2016,93166960,50,30,,93731238
2016,93166972,29,500,,93731239
2016,93167897,4,400,,93731254
2016,93167922,4,1500,,93731255
2016,93167938,4,10,10-AUG-16,93731256
2016,93167939,4,700,05-AUG-16,93731257
2016,93167941,4,150,,93731258
2016,93167949,4,400,,93731259
2016,93780921,7,800,,93745760
2016,93780979,7,5000,,93745761
2016,93779269,7,75,,93745772
2016,93779362,7,895,,93745773
2016,93779382,7,1200,,93745806
2016,93779423,7,249,03-JUL-16,93745807
2016,93781059,7,1000,,93745921
2016,93776747,7,1683,,93750391
2016,93778534,7,729,,93750417
2016,93778666,7,100,24-APR-16,93750453
2016,93778730,7,300,,93750455
2016,93778788,7,100,,93750484
2016,93778808,7,450,,93750485
2016,93778809,7,1200,,93750486
2016,93777772,7,150,,93750550
2016,93781676,21,169,,93769455
2016,94129335,25,15,,93802150
2016,89854099,17,50,,93802151
2016,91942315,7,555,,93811598
2016,91943248,7,3193,,93811599
2016,89501213,7,600,,93811600
2016,91944196,7,400,,93811601
2016,89502116,7,1200,,93811602
2016,90725808,7,100,,93811604
2016,93780448,7,125,,93811605
2016,93168812,7,2,,93811606
2016,90726760,7,349,,93811607
2016,91332353,7,200,,93811619
2016,91943326,7,150,,93811621
2016,91943358,7,250,,93811622
2016,91333378,7,400,21-OCT-16,93811623
2016,93165969,7,650,13-JUL-16,93811624
2016,91334278,7,640,,93811625
2016,89502173,7,500,16-DEC-16,93811626
2016,93166884,7,1,,93811627
2016,92556930,7,200,,93811628
2016,93168842,7,40,,93811629
2016,93780471,7,900,20-MAR-16,93811630
2016,90725898,7,140,,93811631
2016,89505179,7,3110,,93811632
2016,90722947,7,350,,93811648
