"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,98186914,10,
2016,98202309,9,
2016,98205906,9,
2016,96628509,1,
2016,96628521,10,
2016,96628831,9,
2016,96628866,9,
2016,97080752,1,
2016,97098068,10,
2016,97104166,1,
2016,97080745,1,
2016,97100915,9,
2016,96249674,9,
2016,96249673,9,
2016,96249677,9,
2016,97092447,10,
2016,96621479,1,
2016,97086606,10,
2016,97098602,9,
2016,96619763,6,
2016,96619763,1,
2016,96632497,1,
2016,96632978,9,
2016,96632973,9,
2016,96640626,10,
2016,96640629,10,
2016,96640624,10,
2016,96640634,10,
2016,96648129,10,
2016,96648987,1,
2016,97080654,1,
2016,96629071,9,
2016,96623625,9,
2016,96623622,9,
2016,96623710,9,
2016,96623689,9,
2016,96623696,9,
2016,96623700,9,
2016,96623685,9,
2016,97104137,9,
2016,97087014,9,
2016,96620040,2,
2016,96620053,2,
2016,96620164,9,
2016,96620155,9,
2016,96620150,9,
2016,96620159,9,
2016,96637746,1,
2016,96641199,9,
2016,96617989,8,
2016,96617986,8,
2016,96620518,9,
2016,96634931,1,
2016,96639707,1,
2016,97086971,1,
2016,97096446,1,
2016,97096537,9,
2016,97096533,9,
2016,96640718,1,
2016,97100296,8,
2016,97100293,8,
2016,96616328,2,
2016,96622616,10,
2016,96622600,10,
2016,96622603,10,
2016,96634411,1,
2016,96634420,1,
2016,96634587,9,
2016,96634584,9,
2016,97085940,1,
2016,97093069,1,
2016,97097463,10,
2016,96632528,9,
2016,96634442,1,
2016,96637058,1,
2016,96640380,1,
2016,97094664,1,
2016,96619072,1,
2016,96619814,1,
2016,96632430,1,
2016,96632434,1,
2016,96636087,9,
2016,96642958,1,
2016,96620066,9,
2016,96623726,10,
2016,97086628,9,
2016,96620077,9,
2016,96620072,9,
2016,96635899,1,
2016,96623548,10,
2016,96632983,1,
2016,96619588,1,
2016,96619941,10,
2016,96623673,10,
2016,96623746,10,
2016,96624019,1,
2016,96628846,9,
2016,97093078,9,
2016,97094889,6,
2016,97094889,1,
2016,96627199,9,
2016,97081944,1,
2016,97094716,1,
2016,97094703,1,
2016,97094710,1,
2016,97098824,9,
2016,97101647,1,
2016,96619776,1,
2016,96627181,1,
2016,96648025,10,
2016,97096440,9,
2016,97096649,1,
2016,97096644,1,
2016,97100334,9,
2016,96616278,1,
2016,96620153,9,
2016,96634738,1,
2016,96636018,9,
2016,96616506,1,
2016,96622731,9,
2016,96629089,9,
2016,96634458,1,
2016,96621617,9,
2016,96621618,9,
2016,96628873,9,
2016,96629093,1,
2016,97098584,9,
2016,97098589,9,
2016,97092012,1,
2016,97103061,2,
2016,97103047,2,
2016,97103056,2,
2016,96628870,10,
2016,96628868,10,
2016,96628862,10,
2016,96628865,10,
2016,96628867,10,
2016,96628872,10,
2016,96634626,9,
2016,96634722,1,
2016,96640386,1,
2016,96640386,6,
2016,96640492,1,
2016,96640496,1,
2016,96641207,1,
2016,97086809,9,
2016,97086807,9,
2016,97101643,1,
2016,96621067,9,
2016,97094778,1,
2016,96620482,1,
2016,96634623,1,
2016,96634756,2,
2016,96634750,2,
2016,96638345,9,
2016,97094778,6,
2016,97096675,9,
2016,97096683,9,
2016,97096678,9,
2016,97096680,9,
2016,97096684,9,
2016,96620437,1,
2016,96620446,1,
2016,96632505,1,
2016,97093071,9,
2016,97094715,1,
2016,97094715,6,
2016,92647874,9,
2016,92691896,9,
2016,92694345,9,
2016,92689100,9,
2016,92696789,9,
2016,92689103,9,
2016,92694538,9,
2016,92676148,9,
2016,92654493,9,
2016,92654494,9,
2016,92640057,2,
2016,92688694,8,
2016,92663240,8,
2016,92670447,8,
2016,92685441,2,
2016,92685863,8,
2016,92685864,8,
2016,92685865,8,
2016,92685874,2,
2016,92654492,8,
2016,92692347,1,
2016,92697205,1,
2016,92688761,1,
2016,92681082,1,
2016,92679016,1,
2016,92681490,1,
2016,92654702,1,
2016,96622811,9,
2016,96628830,1,
2016,96634409,1,
2016,96634422,1,
2016,96640529,1,
2016,96642948,1,
2016,96647787,6,
2016,92640108,6,
2016,92639990,6,
2016,92693935,6,
2016,92688649,6,
2016,92694024,6,
2016,92694580,6,
2016,92670446,6,
2016,92681124,6,
2016,92677555,6,
2016,96633187,9,
2016,96634356,1,
2016,96634577,9,
2016,96638869,1,
2016,98462843,17,
2016,96622362,2,
2016,96622359,2,
2016,96622355,2,
2016,96623318,9,
2016,96623316,9,
2016,96623327,9,
2016,96623323,9,
2016,96624658,10,
2016,96627240,3,
2016,96627919,6,
2016,96628327,1,
2016,96628734,1,
2016,96628833,1,
2016,96628871,1,
2016,96632197,1,
2016,96633428,10,
2016,96634482,9,
2016,96634533,8,
2016,96635217,9,
2016,96627739,9,
2016,96622480,1,
2016,96622486,1,
2016,96639683,2,
2016,96640365,1,
2016,96640509,9,
2016,96640506,9,
2016,96616150,10,
2016,96616155,10,
2016,96618406,1,
2016,96623793,2,
2016,96627176,6,
2016,96627176,1,
2016,96634292,9,
2016,96634283,9,
2016,96634285,9,
2016,96635096,1,
2016,96636038,6,
2016,96636230,1,
2016,96640582,6,
2016,96640383,1,
2016,96641217,10,
2016,96641564,9,
2016,96634351,9,
2016,96636869,8,
2016,96636864,8,
2016,96648589,10,
2016,99343001,10,
2016,96632390,1,
2016,101256747,9,
2016,101264848,8,
2016,101264852,8,
2016,101736991,1,
2016,101276424,1,
2016,102625824,1,
2016,101736103,1,
2016,101746928,9,
2016,101746919,8,
2016,101750852,1,
2016,102125602,6,
2016,106252011,9,
2016,102098791,8,
2016,102098789,8,
2016,102097967,12,5
2016,102124621,3,
2016,104593408,10,
2016,104593414,10,
2016,104602232,1,
2016,98201103,1,
2016,98205908,10,
2016,98206100,8,
2016,92640802,9,
2016,92640807,8,
2016,92641580,9,
2016,92641581,9,
2016,92641588,9,
2016,92643935,2,
2016,92643967,1,
2016,92644755,1,
2016,92645510,1,
2016,92647085,1,
2016,92647859,9,
2016,92647865,10,
2016,92647873,1,
2016,92647874,1,
2016,92647891,6,
2016,92648629,2,
2016,92648649,2,
2016,92648650,2,
2016,92648663,10,
2016,92648665,1,
2016,92649435,1,
2016,92649447,1,
2016,92649448,1,
2016,92649458,1,
2016,92640068,1,
2016,92640069,1,
2016,92640070,1,
2016,92640074,9,
2016,92640075,9,
2016,92640839,9,
2016,92640877,2,
2016,92640878,2,
2016,92641652,1,
2016,92641653,1,
2016,92641654,1,
2016,92642424,9,
2016,92642425,9,
2016,92642426,9,
2016,92642437,1,
2016,92643216,8,
2016,92643995,1,
2016,92646350,9,
2016,92646361,1,
2016,92647124,1,
2016,92647134,9,
2016,92647928,1,
2016,92648687,1,
2016,92648688,1,
2016,92648690,1,
2016,92649507,9,
2016,92640108,1,
2016,92640120,1,
2016,92640148,8,
2016,92640151,9,
2016,92640152,9,
2016,92640153,1,
2016,92640926,1,
2016,92640927,1,
2016,92641685,10,
2016,92641691,9,
2016,92641692,9,
2016,92641693,9,
2016,92642453,9,
2016,92642495,1,
2016,92643241,1,
2016,92644069,9,
2016,92644070,9,
2016,92645597,9,
2016,92647195,9,
2016,92647946,9,
2016,92648729,2,
2016,92648732,9,
2016,92648747,10,
2016,92640180,1,
2016,92640194,1,
2016,92640202,8,
2016,92640203,8,
2016,92640948,9,
2016,92640952,3,
2016,92640972,10,
2016,92641730,10,
2016,92641749,1,
2016,92641764,9,
2016,92642509,1,
2016,92643294,1,
2016,92644859,2,
2016,92645649,1,
2016,92645650,1,
2016,92646457,2,
2016,92647253,1,
2016,92648787,10,
2016,92641765,9,
2016,92641770,6,
2016,92643335,9,
2016,92643336,9,
2016,92645719,1,
2016,92646489,10,
2016,92646490,10,
2016,92646500,1,
2016,92646504,9,
2016,92647272,6,
2016,92647286,9,
2016,92648841,1,
2016,92648845,10,
