"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,12,121715295,1,1,13130355
2019,16,121720132,1.8,1,13125609
2019,4,121725449,0.1,1,13125670
2019,1,121720965,0.01,1,13130483
2019,16,121725564,26,9,13134868
2019,1,121726489,5,1,13134963
2019,1,121717471,9.3,1,13130622
2019,12,121717515,2,1,13130631
2019,8,121726825,1,9,13135014
2019,2,121722317,1,1,13130667
2019,1,121727464,0.1,1,13135109
2019,1,121718350,0.3,1,13130750
2019,4,121718395,1,11,13135143
2019,5,121723208,577.9,1,13125989
2019,16,121728235,1,9,13135173
2019,1,121724205,2,1,13130821
2019,16,121719155,3,9,13130822
2019,8,121720380,252,9,13125633
2019,12,121720446,0.1,1,13125639
2019,4,121725496,0.1,1,13130468
2019,18,121725496,,,13134854
2019,11,121725496,3.2,1,13125683
2019,12,121716644,3.6,1,13130507
2019,8,121721493,0.4,1,13125762
2019,1,121721493,1.3,1,13125761
2019,5,121721597,1,11,13125767
2019,12,121726698,2.5,1,13134998
2019,1,121747695,3.401,1,13126676
2019,12,121743954,0.7,1,13126781
2019,5,121725131,1,9,13134820
2019,16,121725157,26,9,13134825
2019,4,121720910,1,9,13125679
2019,18,121725801,,,13134898
2019,8,121725801,12,9,13125728
2019,4,121725801,1.3,1,13125727
2019,16,121721205,1,9,13134900
2019,12,121721205,1.6,1,13125729
2019,12,121721205,3,9,13134899
2019,12,121721254,1.1,1,13134907
2019,2,121708157,0.5,1,13134635
2019,12,121720490,0.25,1,13125647
2019,5,121720490,5,3,13134832
2019,1,121716063,28.2,1,13134842
2019,4,121721344,0.7,1,13125747
2019,1,121721344,0.2,1,13125746
2019,12,121716877,2,9,13130558
2019,4,121726039,1,1,13134928
2019,1,121726039,1,1,13134927
2019,12,121716997,19.6,1,13134935
2019,4,121721545,2,1,13125765
2019,2,121726014,5.9,1,13125756
2019,16,121716990,1,9,13130570
2019,16,121726085,37,9,13134936
2019,16,121726666,24,9,13125825
2019,12,121726807,0.7,1,13130648
2019,2,121726945,1,1,13130664
2019,1,121722543,1,9,13125915
2019,1,121722721,0.6,1,13125934
2019,11,121727571,1,1,13125951
2019,5,121727787,15,3,13135138
2019,11,121718366,1,11,13135141
2019,16,121718427,1,9,13135153
2019,17,121718479,1,9,13130764
2019,16,121718479,1,9,13135168
2019,4,121723354,2.2,1,13130773
2019,16,121735055,1,11,13126130
2019,5,121735168,10,1,13126142
2019,12,121739787,1.27,1,13130887
2019,4,121735321,0.46,1,13126172
2019,5,121740283,1,9,13130955
2019,5,121740615,0.1,1,13130990
2019,1,121731259,1,9,13135479
2019,1,121736272,0.226,1,13126274
2019,4,121731599,1.5,1,13126309
2019,1,121731599,0.23,1,13126308
2019,1,121741254,4.1,1,13131054
2019,1,121731847,1.9,1,13135530
2019,17,121731861,,,13135534
2019,12,121737192,1.8,1,13126345
2019,4,121737251,3,9,13126362
2019,5,121732553,1,1,13126443
2019,16,121739008,25,9,13126467
2019,2,121739008,2,1,13126465
2019,4,121739008,6,1,13126466
2019,12,121745086,27,1,13126513
2019,12,121745296,1,1,13126522
2019,9,121733726,2,9,13135672
2019,12,121746020,1,11,13126568
2019,12,121733976,2.5,1,13135688
2019,5,121742912,1,7,13126579
2019,17,121746697,,,13126617
2019,5,121734531,0.002,1,13135728
2019,5,121743053,0.002,1,13135738
2019,12,121750114,0.4,1,13135775
2019,5,121749221,1,11,13135864
2019,4,121756713,1,11,13126895
2019,1,121756930,5,9,13126897
2019,8,121757003,50,9,13126899
2019,5,121757003,2,1,13126898
2019,4,121753362,103,9,13135954
2019,1,121757074,12,9,13126900
2019,5,121757267,1,1,13126901
2019,1,121713652,7.4,1,13130204
2019,1,121703684,0.1,1,13125499
2019,4,121708209,0.6,1,13134640
2019,12,121714631,2.06,1,13130296
2019,17,121714631,6.09,1,13130297
2019,8,121704447,1,11,13134731
2019,16,121704448,7,9,13125552
2019,5,121709302,0.5,1,13134741
2019,1,121714911,3.9,1,13130321
2019,12,121704527,0.001,1,13125563
2019,17,121714929,5,9,13134745
2019,5,121709368,12.6,1,13125569
2019,16,121714984,1,1,13134749
2019,12,121719599,0.02,1,13130333
2019,1,121715179,0.2,1,13130342
2019,14,121719737,13,9,13125581
2019,12,121719758,0.01,1,13130350
2019,16,121724633,107.5,9,13134763
2019,5,121724633,3457.2,1,13134762
2019,12,121719888,3.02,1,13125590
2019,16,121715356,1,9,13130361
2019,4,121715356,0.1,1,13130360
2019,2,121719928,1.1,1,13134785
2019,16,121719928,33,9,13125597
2019,4,121719928,1.2,1,13125596
2019,1,121715446,43.5,1,13130377
2019,2,121715446,14.3,1,13125601
2019,4,121715510,0.3,1,13130384
2019,1,121715510,0.2,1,13130383
2019,1,121720175,0.1,1,13130396
2019,5,121715637,6,1,13134807
2019,12,121720233,4,1,13130401
2019,4,121725092,1,1,13134814
2019,16,121720316,1,9,13125631
2019,5,121720335,23.8,1,13125632
2019,5,121725160,3.2,1,13134826
2019,16,121720382,7,9,13125634
2019,5,121720404,42.18,1,13125635
2019,1,121725222,1,9,13134834
2019,5,121716061,7.6,1,13125663
2019,12,121716323,1,1,13125674
2019,9,121716325,95,9,13125676
2019,18,121716325,,,13130458
2019,11,121716325,9,1,13125677
2019,2,121725523,0.01,1,13134863
2019,4,121716524,13,1,13130497
2019,1,121716550,2,1,13125713
2019,4,121716550,1,1,13125714
2019,16,121716550,2,9,13125715
2019,1,121721068,1,9,13134878
2019,8,121725751,22,9,13130515
2019,12,121725826,0.1,1,13130534
2019,12,121725833,0.1,1,13134903
2019,4,121725851,0.2,1,13125739
2019,8,121725861,0.1,1,13134908
2019,8,121721307,8,9,13134912
2019,4,121716962,1.2,1,13134929
2019,11,121716962,2.7,1,13134930
2019,1,121716962,3.7,1,13125759
2019,16,121726213,5,9,13125768
2019,4,121721628,1,1,13130580
2019,16,121721628,157,9,13130581
2019,1,121721628,1.2,1,13130579
2019,12,121717225,1,9,13130592
2019,2,121717239,0.2,1,13130597
2019,1,121717239,1.4,1,13130596
2019,16,121721710,23.5,9,13125777
2019,4,121717244,1.5,1,13130598
2019,4,121721722,0.3,1,13125779
2019,4,121721724,0.3,1,13125781
2019,7,121713921,0.5,9,13134654
2019,4,121713921,1,1,13134653
2019,12,121714845,1,1,13130312
2019,5,121714938,1,11,13130326
2019,12,121704558,1.75,1,13125566
2019,16,121709502,91,9,13125578
2019,2,121709502,2.6,1,13134755
2019,1,121709502,2,1,13134754
2019,2,121715644,3.5,1,13134809
2019,1,121715752,1,9,13130406
2019,2,121720427,0.001,1,13125637
2019,16,121715986,6,9,13130431
2019,1,121716098,0.1,1,13130443
2019,4,121721188,0.4,1,13125725
2019,1,121721188,1,1,13134894
2019,1,121716717,0.51,1,13130518
2019,4,121726332,2,9,13130587
2019,12,121726456,3,9,13134957
2019,1,121721921,2.1,1,13125808
2019,1,121722013,0.3,1,13125828
2019,8,121727126,43,9,13125901
2019,16,121727126,80,9,13125902
2019,5,121727267,0.1,1,13135090
2019,2,121727389,10,1,13135103
2019,4,121718155,4,9,13135110
2019,4,121722898,1,9,13130730
2019,12,121722924,1,9,13125955
2019,16,121727724,12,9,13125968
2019,2,121727724,0.7,1,13125966
