"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,130140827,5
2019,130151273,5
2019,130159450,5
2019,130159975,5
2019,130156669,5
2019,130160691,5
2019,130160771,5
2019,130152273,5
2019,130157291,5
2019,130160773,5
2019,130160827,4
2019,130160828,5
2019,130157439,5
2019,130161040,3
2019,130152433,5
2019,130161112,5
2019,130157525,4
2019,130161163,5
2019,130157535,5
2019,130161178,5
2019,130157560,4
2019,130161238,5
2019,130157586,5
2019,130157596,4
2019,130157618,5
2019,130161274,5
2019,130157631,4
2019,130152651,5
2019,130157762,5
2019,130161575,5
2019,130152676,4
2019,130157786,4
2019,130161657,4
2019,132169771,5
2019,132165739,6
2019,132165754,4
2019,132165772,4
2019,132165808,6
2019,132165840,4
2019,132174326,4
2019,132174499,5
2019,130136584,5
2019,130142322,4
2019,130142335,4
2019,130137483,5
2019,132174561,8
2019,130146166,4
2019,132166143,6
2019,130137635,4
2019,130137639,3
2019,130146192,4
2019,130137664,4
2019,130146224,5
2019,130137683,4
2019,130142701,5
2019,130137720,5
2019,130137719,5
2019,130146300,5
2019,130137731,4
2019,130146327,4
2019,130137770,5
2019,130146378,4
2019,130142846,5
2019,130137846,5
2019,130146484,5
2019,130148056,5
2019,130152972,4
2019,130152990,5
2019,130148153,5
2019,130153081,5
2019,130153112,5
2019,130148233,5
2019,130146801,5
2019,132166491,4
2019,130147113,5
2019,130147157,4
2019,130147169,5
2019,130147247,4
2019,130153609,5
2019,130153652,5
2019,130153738,5
2019,130153761,4
2019,130153842,5
2019,130153929,5
2019,130153924,5
2019,130149007,5
2019,130149012,5
2019,130153928,5
2019,130149008,5
2019,130149009,5
2019,130149006,5
2019,130149004,5
2019,130153951,4
2019,130153960,5
2019,130147773,5
2019,130149526,4
2019,132166510,4
2019,130147851,5
2019,130149628,4
2019,130154456,5
2019,130154541,5
2019,130154546,5
2019,130154548,4
2019,132174949,4
2019,130154624,4
2019,130158052,4
2019,130154727,2
2019,130149990,4
2019,130154738,5
2019,130154844,2
2019,130158385,5
2019,130158378,5
2019,130150409,4
2019,130150413,4
2019,132166993,4
2019,130158512,5
2019,130155161,5
2019,130155204,5
2019,130155237,4
2019,130158608,5
2019,130158749,5
2019,130158748,5
2019,130155404,5
2019,130155464,5
2019,130150747,5
2019,130158970,2
2019,130159012,5
2019,130155637,5
2019,130156004,4
2019,130159664,5
2019,130159845,4
2019,130156469,5
2019,130156484,4
2019,130156501,4
2019,130160013,4
2019,130156514,5
2019,130156565,5
2019,130156599,5
2019,130156713,5
2019,130156761,5
2019,130156791,5
2019,130160313,5
2019,130164176,5
2019,130164240,4
2019,130168691,4
2019,130164318,4
2019,130164336,4
2019,130164367,4
2019,130173463,4
2019,130164371,4
2019,130164387,4
2019,130164385,5
2019,132175678,5
2019,130164441,4
2019,130164463,4
2019,130173579,4
2019,130173687,5
2019,130164627,5
2019,130173849,5
2019,130164706,5
2019,130169078,5
2019,130169126,5
2019,130164942,4
2019,130169143,5
2019,130169232,5
2019,130165109,5
2019,132170823,4
2019,130165323,5
2019,132170907,5
2019,130165389,4
2019,132175763,4
2019,130174804,5
2019,132175802,5
2019,130169991,5
2019,130166026,3
2019,130166119,5
2019,130166134,5
2019,130166314,4
2019,130166350,5
2019,130166354,5
2019,132167830,4
2019,130170590,4
2019,130170656,4
2019,130170755,4
2019,130170781,4
2019,130175975,5
2019,130170863,4
2019,130166912,5
2019,130175974,5
2019,130167002,5
2019,130167028,5
2019,130167032,5
2019,130167033,5
2019,132167849,5
2019,130176098,5
2019,130176170,5
2019,130176178,5
2019,130171195,4
2019,130167365,5
2019,130167374,5
2019,130171292,5
2019,130176336,5
2019,130167488,5
2019,130171398,4
2019,132167861,5
2019,132167865,5
2019,130176388,4
2019,130176702,5
2019,130178320,5
2019,132176326,4
2019,130178348,4
2019,130177086,5
2019,130178446,5
2019,130172154,4
2019,130178689,4
2019,130178690,4
2019,130178723,4
2019,130178886,5
2019,130178887,5
2019,130178906,4
2019,130178914,4
2019,130178933,3
2019,130172415,5
2019,130177408,4
2019,130179113,4
2019,130179150,5
2019,130177433,5
2019,130172553,5
2019,130172564,4
2019,130179312,4
2019,130179333,4
2019,130179357,5
2019,130179365,5
2019,130179364,5
2019,130179367,4
2019,130179373,5
2019,130179387,4
2019,130172591,5
2019,130179454,5
2019,130179462,5
2019,130179656,5
2019,130177806,1
2019,130180053,5
2019,130183085,5
2019,130180127,4
2019,130183107,5
2019,130180161,4
2019,130187943,4
2019,130180211,4
2019,132171598,5
2019,132177308,5
2019,132171668,4
2019,132171842,4
2019,132178750,5
2019,132178757,5
2019,132178758,5
2019,132178756,5
2019,132178754,5
2019,129052917,5
2019,129052952,5
2019,129052966,4
2019,129052963,5
2019,129053075,4
2019,129050540,5
2019,129031321,5
2019,129053114,5
2019,129050633,4
2019,129053238,5
2019,129050669,4
2019,129053321,5
2019,129053320,4
2019,129053328,2
2019,129031361,5
2019,129050719,3
