"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,121549582,118616108,4,,
2019,121549589,118616119,6,,
2019,121549597,118616127,7,,
2019,121559640,118616130,7,,
2019,121559645,118616135,7,1,
2019,121549649,118621202,7,,
2019,121559678,118621205,6,,
2019,121564604,118626151,7,,
2019,121564639,118626190,7,1,
2019,121564638,118626190,5,,1
2019,121549688,118621246,6,,
2019,121564643,118616225,7,,
2019,121549704,118616242,6,,
2019,121549738,118621296,7,,
2019,121564683,118621299,4,,
2019,121559767,118616304,4,,
2019,121559769,118621306,4,,
2019,121559770,118621306,7,,
2019,121564695,118621316,7,,
2019,121549779,118616330,7,,
2019,121559792,118616345,7,,
2019,121549797,118616353,7,,
2019,121564704,118626239,7,,
2019,121549808,118616367,7,,
2019,121564736,118626282,5,,
2019,121564737,118626282,7,,
2019,121559864,118616467,6,,
2019,121549928,118616480,7,,
2019,121549937,118616485,5,,1
2019,121559879,118616485,7,1,
2019,121559885,118626297,7,,
2019,121559632,118616118,4,,
2019,121549606,118616137,7,,
2019,121549616,118616151,7,,
2019,121549620,118621171,7,,
2019,121549625,118621175,7,1,
2019,121549624,118621175,5,,1
2019,121549638,118621189,7,,
2019,121549664,118621228,7,,
2019,121564623,118621232,7,,
2019,121564637,118626189,4,,
2019,121549819,118616377,7,,
2019,121560542,118622145,7,,
2019,121550877,118617488,6,,
2019,121550971,118617583,5,,
2019,121550974,118617583,7,,
2019,121551011,118617627,4,,
2019,121560672,118622290,7,,
2019,121551060,118622290,6,,
2019,121551059,118622290,5,,
2019,121551082,118617689,7,,
2019,121560705,118626942,4,,
2019,121551125,118617730,4,,
2019,121565276,118626959,7,,
2019,121560770,118622392,7,1,
2019,121565386,118617918,7,,
2019,121565390,118627075,7,,
2019,121551357,118622457,5,,
2019,121565442,118622483,6,,
2019,121565459,118627139,3,,
2019,121551475,118618081,4,,
2019,121551489,118618097,7,,
2019,121551498,118618107,7,1,
2019,121551652,118622579,7,,
2019,121565556,118622579,4,,
2019,121565587,118622617,7,,
2019,121551741,118622624,4,,
2019,121551749,118618366,7,,
2019,121551785,118618414,4,,
2019,121561002,118618414,7,,
2019,121561007,118618425,7,,
2019,124089017,121584832,7,,
2019,124089019,121588493,4,,
2019,124089021,121588493,7,,
2019,124089049,121591165,6,,
2019,124097793,121591188,7,1,
2019,124101409,121591204,6,,
2019,124089094,121591209,6,,
2019,124097805,121588530,7,,
2019,124097806,121591220,6,,
2019,124097811,121591239,7,,
2019,124101423,121588548,7,,
2019,124097843,121591323,4,,
2019,124089198,121588553,6,,
2019,124101431,121591341,6,,
2019,124101444,121591352,7,,
2019,124101446,121588570,7,,
2019,124089226,121584946,4,,
2019,124101462,121588585,6,,
2019,124097881,121588610,7,,
2019,124101483,121591392,6,,
2019,124089265,121588627,5,,1
2019,124089266,121588627,7,1,
2019,124101490,121588629,5,,1
2019,124089267,121588629,7,1,
2019,124097894,121588632,5,,
2019,124101493,121588632,7,,
2019,124097899,121591407,4,,
2019,124101501,121588641,7,,
2019,124089277,121588641,4,,
2019,124089285,121584991,7,,
2019,124101530,121585013,7,,
2019,124089305,121585013,5,,
2019,124097927,121591438,1,,
2019,124097932,121585019,7,,
2019,124101545,121585028,4,,
2019,124097936,121585028,7,,
2019,124089329,121588700,7,1,
2019,124097945,121591454,7,1,
2019,121549978,118621459,6,,
2019,121549998,118616531,7,,
2019,121550001,118616535,7,,
2019,121559923,118616535,5,,
2019,121559928,118616546,1,,
2019,121559942,118616564,5,,1
2019,121559943,118616564,7,1,
2019,121550044,118616577,3,,
2019,121550045,118616577,7,,
2019,121550053,118616592,7,,
2019,121559990,118626359,7,,
2019,121550150,118616694,4,,
2019,121550165,118621598,7,,
2019,121560040,118616709,5,,1
2019,121550172,118616709,4,,
2019,121560041,118616709,7,1,
2019,121550195,118616734,7,,
2019,121550211,118616748,4,,
2019,121560097,118626455,7,,
2019,121560101,118616785,7,,
2019,121550246,118616788,7,,
2019,121550244,118616788,5,,
2019,121550251,118616795,7,,
2019,121550253,118616796,7,,
2019,121560113,118616802,4,,
2019,121560120,118621698,6,,
2019,121560126,118616818,7,,
2019,121564876,118621709,7,,
2019,121550284,118621717,5,,1
2019,121560144,118621717,7,1,
2019,121560159,118616856,7,,
2019,121550319,118616866,6,,
2019,121550324,118621743,1,,
2019,121550344,118616895,6,,
2019,121564906,118621768,6,,
2019,121560197,118626532,7,,
2019,121560196,118626532,5,,
2019,121550363,118616913,4,,
2019,121550373,118616926,6,,
2019,121560213,118621789,7,,
2019,121564918,118621789,5,,
2019,121564923,118616941,4,,
2019,121564937,118616976,4,,
2019,121564968,118621857,6,,
2019,121560278,118617075,7,,
2019,121550514,118617075,6,,
2019,121550528,118617087,4,,
2019,121550534,118621871,7,,
2019,121550537,118617101,6,,
2019,121564982,118626616,7,,
2019,121560299,118621888,4,,
2019,121560300,118621888,7,,
2019,121564989,118617141,7,,
2019,121550570,118617144,7,,
2019,121560312,118617145,6,,
2019,121564991,118617147,4,,
2019,121550573,118621900,7,,
2019,121560321,118617171,7,1,
2019,121560320,118617171,5,,1
2019,121560348,118621953,6,,
2019,121565039,118617285,7,,
2019,121550703,118617285,4,,
2019,121560379,118617297,7,,
2019,121550730,118617312,7,,
2019,121560419,118626722,6,,
2019,121560485,118622086,7,,
2019,121560488,118617413,7,,
2019,121565080,118617416,7,,
2019,121550821,118617420,4,,
2019,121550827,118617426,4,,
2019,121560520,118617457,7,,
2019,121550859,118617468,6,,
2019,121560540,118617481,6,,
2019,121565179,118617584,7,,
2019,121565195,118617615,6,,
2019,121551054,118617678,7,,
2019,121560692,118626937,7,,
2019,121565291,118617765,7,,
2019,121551167,118617778,1,,
2019,121565338,118617845,4,,
2019,121551230,118622388,7,,
2019,121565403,118622441,4,,
2019,121551344,118627092,4,,
2019,121560822,118617969,7,,
2019,121560838,118622476,7,,
2019,121551557,118627184,4,,
2019,121560913,118618213,7,,
2019,121560957,118618343,6,,
2019,121560988,118627309,7,,
2019,121551816,118622695,7,,
2019,121551822,118618452,7,,
2019,121551832,118618467,7,,
2019,121561069,118618484,7,,
2019,121561071,118618488,6,,
2019,121559816,118616381,3,,
2019,121549838,118626257,6,,
2019,121559837,118616413,7,,
2019,121559843,118616423,4,,
2019,121549896,118616452,5,,
2019,121549898,118616452,7,,
2019,121549913,118621410,7,,
2019,121559869,118616475,7,,
2019,121549934,118626295,6,,
2019,121559903,118616516,7,,
2019,121549980,118616516,5,,
2019,121564762,118616538,7,,
2019,121550030,118616566,7,,
2019,121550047,118616583,6,,
2019,121564779,118621517,7,,
