"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,132796063,116838387,2,4,,"U",0,3,,
2019,132796072,116838399,1,5,19,"M",1,3,19,0
2019,132796103,116838427,1,5,43,"M",1,3,43,0
2019,132792127,116832498,1,5,16,"M",1,3,16,0
2019,132792147,116838479,2,5,34,"M",3,3,34,0
2019,132796176,116838492,3,5,18,"M",1,3,18,0
2019,132796223,116838531,1,5,22,"M",1,3,22,0
2019,132796224,116838531,2,5,21,"M",0,3,21,0
2019,132796244,116832529,0,,,"",,,,
2019,132796269,116832540,0,,,"",,,,
2019,132792199,116829579,1,5,17,"M",1,3,17,0
2019,132789435,116838598,1,5,18,"M",0,3,18,0
2019,132789436,116838598,2,5,17,"M",1,3,17,0
2019,132792205,116829585,2,5,36,"M",2,3,36,0
2019,132792208,116832553,0,,,"",,,,
2019,132796328,116832559,0,,,"",,,,
2019,132796352,116832570,1,5,20,"M",1,3,20,0
2019,132796363,116838646,2,5,27,"M",1,3,27,0
2019,132796362,116838646,1,5,27,"M",1,3,27,0
2019,132796369,116838653,2,5,20,"F",1,3,20,0
2019,132789475,116832592,1,5,17,"M",2,3,17,0
2019,132792254,116838705,1,5,23,"M",1,3,23,0
2019,132789499,116832608,2,5,22,"M",1,3,22,0
2019,132796522,116838789,0,,,"",,,,
2019,132792303,116832629,0,,,"",,,,
2019,132792311,116832633,1,5,20,"M",1,3,20,0
2019,132796537,116838811,1,5,52,"F",1,3,52,0
2019,132796548,116829680,2,5,34,"M",1,3,34,0
2019,132792323,116838829,0,,,"",,,,
2019,132796559,116838834,1,5,24,"F",1,3,24,0
2019,132792324,116838834,2,5,31,"F",1,3,31,0
2019,132792335,116829703,0,,,"",,,,
2019,132789566,116832661,2,5,53,"F",1,3,53,0
2019,132796630,116832663,1,5,32,"F",3,3,32,0
2019,132796662,116829735,3,5,32,"M",1,3,32,0
2019,132796660,116829735,2,5,32,"M",1,3,32,0
2019,132792362,116838925,0,,,"",,,,
