"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,117882896,131479580
2019,117878022,131479587
2019,117878022,131479585
2019,117882905,131475603
2019,117882911,131470764
2019,117882916,131470767
2019,117882916,131470768
2019,117882917,131475610
2019,117882918,131475611
2019,117872801,131470773
2019,117882926,131475617
2019,117882928,131475620
2019,117882929,131475622
2019,117882929,131475621
2019,117882930,131475623
2019,117882930,131475624
2019,117882931,131475625
2019,117882935,131475631
2019,117882934,131475631
2019,117882936,131475630
2019,117878037,131475631
2019,117872821,131475631
2019,117872821,131475629
2019,117882939,131475634
2019,117882941,131475637
2019,117882940,131475636
2019,117882949,131475646
2019,117882950,131479613
2019,117882951,131475649
2019,117882984,131470875
2019,117883079,131475808
2019,117883079,131475807
2019,117873134,131471110
2019,117883083,131475814
2019,117883087,131475818
2019,117883089,131475820
2019,117883088,131475819
2019,117873153,131471128
2019,117873158,131475823
2019,117873158,131475824
2019,117878343,131481148
2019,115535505,129254972
2019,115535505,129254971
2019,115535507,129250004
2019,115543891,129255053
2019,115543892,129259001
2019,115535592,129255062
2019,115539502,129255063
2019,115543899,129255070
2019,115535678,129255134
2019,115535695,129255145
2019,115539580,129255154
2019,115543957,129259067
2019,115543957,129250225
2019,115535794,129250323
2019,115539667,129259145
2019,115544023,129259150
2019,115539676,129250342
2019,115539677,129250341
2019,115535810,129255239
2019,115544027,129255241
2019,115539686,129250349
2019,115535808,129255235
2019,115535819,129250353
2019,115539694,129259165
2019,115535828,129250371
2019,115539706,129250366
2019,115539706,129250368
2019,115544046,129259170
2019,115539710,129255264
2019,115535837,129250385
2019,115539714,129250387
2019,115539713,129250381
2019,115535840,129250382
2019,115539723,129255283
2019,115535854,129250404
2019,115535857,129250408
2019,115539733,129255291
2019,115544066,129259194
2019,115535880,129250428
2019,115535888,129250437
2019,115544076,129250441
2019,115535895,129259212
2019,115535922,129259229
2019,115539794,129250484
2019,115539800,129255339
2019,115544096,129255336
2019,115544096,129259237
2019,115539803,129250494
2019,115539801,129255341
2019,115535945,129250499
2019,115539808,129255347
2019,115544101,129255348
2019,115535953,129250504
2019,115544102,129259244
2019,115539814,129250508
2019,115535968,129259254
2019,115539824,129250522
2019,115535970,129250524
2019,115544110,129250523
2019,115535972,129250523
2019,132787792,146595955
2019,123003666,136461151
2019,123000800,136461169
2019,132787793,146595955
2019,132798528,146595956
2019,132787800,146595963
2019,123007580,136454446
2019,123007586,136466238
2019,123007606,136461274
2019,123000915,136461288
2019,123000934,136461302
2019,123000934,136461301
2019,123007633,136461308
2019,123007644,136454533
2019,123000972,136461329
2019,123000987,136466315
2019,123000987,136461345
2019,123000988,136466314
2019,123007665,136454559
2019,123009925,136471810
2019,123013513,136464017
2019,123013531,136464031
2019,123001056,136454633
2019,123001071,136466390
2019,123001070,136466390
2019,123001079,136454654
2019,123007767,136461479
2019,132787810,146613693
2019,123001123,136454694
2019,123007790,136466451
2019,132787812,146613697
2019,123011158,136466463
2019,123016287,136464378
2019,123007825,136466494
2019,123016297,136464392
2019,123007855,136454758
2019,123011228,136461619
2019,123007860,136461627
2019,132787812,146595976
2019,132797370,146595986
2019,132787823,146613711
2019,123016733,136464851
2019,132797370,146613712
2019,132787827,146613717
2019,132797373,146610600
2019,132787829,146595987
2019,123016733,136464852
2019,132798573,146613730
2019,123010659,136472640
2019,123010659,136472641
