"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,115314543,10,,,125923500
2019,115314546,19,3,,125923502
2019,115314545,19,3,25-MAR-19,125923501
2019,115314551,11,20,,125923504
2019,115314551,10,,,125923505
2019,115319234,63,18,,125923553
2019,115306510,9,0,,125915952
2019,115306510,20,200,,125915953
2019,115306515,11,2,,125923570
2019,115306515,10,,,125923569
2019,115314626,43,2150,,125923593
2019,115314681,11,2,,125927185
2019,115314681,10,,,125927186
2019,115306597,4,575,,125923683
2019,115319342,9,0,,125916108
2019,115319342,63,2,,125923721
2019,115319342,25,80,,125916110
2019,115319378,61,800,,125916168
2019,115319378,36,20,,125927267
2019,115319378,3,4000,,125916167
2019,115306701,7,1300,,125916222
2019,115315085,2,9,,125924242
2019,115315195,37,3000,,125924366
2019,115315196,37,3000,02-MAR-19,125924367
2019,115319768,61,120,,125927805
2019,115319800,10,,,125927837
2019,115319912,24,4500,04-MAR-19,125927974
2019,117252363,20,2,,128286515
2019,117252364,11,5,,128286516
2019,117252365,20,150,,128286517
2019,117252366,20,150,,128286518
2019,117252367,8,2,,128286519
2019,117252368,26,75,,128286520
2019,117252369,63,2,,128286521
2019,117252369,62,240,,128286522
2019,117252370,3,2500,,128286523
2019,117252371,3,2500,31-JUL-19,128286524
2019,117252372,10,,,128286525
2019,117252374,62,1650,,128286529
2019,117252374,26,200,,128286528
2019,117252377,26,300,,128286531
2019,117252377,63,910,,128286532
2019,117252378,52,0,,128286533
2019,117252379,6,623,,128286534
2019,117252380,59,200,,128286535
2019,117252381,10,110,,128286539
2019,117252381,17,10,,128286537
2019,117252381,8,5,,128286536
2019,117252381,63,10,,128286538
2019,117252382,10,,,128286540
2019,117252385,4,228,,128286544
2019,117252386,4,228,31-JUL-19,128286545
2019,117252388,66,40,31-JUL-19,128286547
2019,117252387,66,40,,128286546
2019,117252389,20,2000,,128286548
2019,117252390,10,,,128286550
2019,117252390,11,10,,128286551
2019,117252389,25,50,,128286549
2019,117252392,4,100,,128286554
2019,117252393,63,5,,128286555
2019,117252394,61,140,,128286556
2019,117252395,9,0,,128286557
2019,117252396,52,0,,128286558
2019,117252397,20,197,,128286559
2019,117252398,20,29,,128286560
2019,117252399,20,2223,,128286561
2019,117252401,9,0,,128286562
2019,117252402,52,0,,128286563
2019,116458845,63,0,,127349126
2019,116454053,42,4495,28-MAY-19,127352879
2019,116462726,63,20000,,127349229
2019,116462726,31,2,,127349230
2019,116462734,3,250,,127349236
2019,116462743,63,10,,127345045
2019,116462743,16,30,,127349239
2019,116454134,42,250,,127352988
2019,116462800,4,148,,127352992
2019,116454143,10,,,127352996
2019,116462917,16,39,,127345300
2019,116462914,8,8,04-JUN-19,127349327
2019,116462917,43,19,,127353091
2019,116462914,43,19,04-JUN-19,127345295
2019,116462914,16,39,04-JUN-19,127345296
2019,116462917,8,8,,127345297
2019,116462917,27,76,,127345299
2019,116462914,27,76,04-JUN-19,127345294
2019,116454237,63,40,,127353118
2019,116454237,20,900,,127353117
2019,116462956,11,2,,127353126
2019,116462956,10,,,127353127
2019,116462982,10,,,127345416
2019,116454312,9,0,,127353219
2019,116454325,10,,,127345558
2019,116459092,38,1400,,127345628
2019,116463124,61,800,,127353279
2019,116463146,20,2946,,127353299
2019,116454426,10,,,127345786
2019,116454468,10,,,127353413
2019,116454469,3,500,,127353416
2019,116463372,36,2,,127345992
2019,116463374,20,2,,127345993
