"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,124229765,121720945,7,,
2019,124229783,121720963,7,,
2019,124229782,121720963,6,,
2019,124229784,121720963,5,,
2019,124229785,121720964,6,,
2019,124229803,121720979,7,,
2019,124229802,121720979,4,,
2019,124229806,121720982,7,,
2019,124229805,121720982,4,,
2019,124229832,121721008,7,,
2019,124229831,121721008,5,,
2019,124229978,121731174,7,,
2019,124230008,121721795,5,,
2019,124217395,121721795,7,,
2019,124230050,121731240,7,1,
2019,124230056,121731245,5,,
2019,124217430,121731264,7,,
2019,124217431,121731264,5,,
2019,124230077,121721829,4,,
2019,124217433,121721829,7,,
2019,124230082,121731275,7,,
2019,124217446,121731282,7,,
2019,124230095,121731287,7,1,
2019,124230096,121731287,5,,1
2019,124230101,121731293,7,,
2019,124217491,121731318,7,,
2019,124230153,121721895,7,,
2019,124230180,121721903,7,,
2019,124230179,121721903,5,,
2019,124217507,121731383,7,1,
2019,124230247,121731446,7,,
2019,124217531,121731468,7,,
2019,124230278,121731481,4,,
2019,124230298,121731500,7,,
2019,124230313,121721942,7,,
2019,124217550,121721944,7,,
2019,124230321,121721944,5,,
2019,124230330,121731536,7,,
2019,124217553,121731536,5,,
2019,124217560,121731540,6,,
2019,124230396,121731610,7,,
2019,124230405,121731618,7,,
2019,124230416,121731633,7,,
2019,124230419,121731635,4,,
2019,124230424,121731640,7,,
2019,124230427,121721980,7,,
2019,124230444,121721987,7,,
2019,124231240,121732497,7,,
2019,124231320,121732585,6,,
2019,124218081,121732609,7,,
2019,124231346,121732612,7,,
2019,124231355,121732619,7,1,
2019,124231369,121732632,4,,
2019,124231383,121732640,6,,
2019,124231396,121732647,7,,
2019,124231403,121732653,7,,
2019,124231406,121732658,7,,
2019,124218101,121732665,7,1,
2019,124231414,121732665,5,,1
2019,124218102,121732668,5,,1
2019,124231417,121732668,7,1,
2019,124231423,121732671,6,,
2019,124218106,121732679,6,,
2019,124231465,121732712,6,,
2019,124231469,121732713,3,,
2019,124231530,121732772,7,,
2019,124231537,121732775,4,,
2019,124218165,121732789,4,,
2019,124218173,121732817,4,,
2019,124218174,121732817,7,,
2019,124218188,121732848,6,,
2019,124231646,121732880,7,,
2019,124231667,121732911,3,,
2019,124231685,121732931,7,,
2019,124231744,121732991,5,,1
2019,124231745,121732991,7,1,
2019,124218247,121722664,7,,
2019,124231760,121733005,4,,
2019,124231771,121733013,7,,
2019,124231769,121733013,5,,
2019,124231774,121733015,4,,
2019,124231800,121733036,7,,
2019,124231807,121733040,7,,
2019,124231826,121733060,7,,
2019,124231973,121733218,1,,
2019,124231979,121733226,7,,
2019,124231977,121733226,5,,
2019,124231983,121733231,7,,
2019,124232034,121733276,7,,
2019,124232047,121733285,4,,
2019,124232163,121733395,6,,
2019,124232285,121733513,7,,
2019,124232313,121733538,6,,
2019,124232361,121733593,7,,
2019,124232363,121733596,7,,
2019,124232390,121733620,4,,
2019,124232415,121733639,7,,
2019,124232424,121733647,4,,
2019,124232429,121733653,7,,
2019,124232462,121733689,7,,
2019,124232465,121733693,7,,
2019,124232500,121733727,7,,
2019,124232551,121733778,7,,
2019,124232550,121733778,5,,
2019,124232604,121733841,7,1,
2019,124232605,121733841,5,,1
2019,124232611,121733849,4,,
2019,124232613,121733849,7,,
2019,124232621,121733860,4,,
2019,124232646,121733883,1,,
2019,124232647,121733883,4,,
2019,124232658,121733893,7,,
2019,124232710,121733947,1,,
2019,124232733,121733971,6,,
2019,124232830,121734067,6,,
2019,124232899,121734132,7,,
2019,124232898,121734132,4,,
2019,124232940,121734170,7,,
2019,124232961,121734193,5,,
2019,124232960,121734193,7,,
2019,124232969,121734203,7,,
2019,124233057,121734297,7,,
2019,124233060,121734300,4,,
2019,124233071,121723068,6,,
2019,124218679,121734336,7,,
2019,124233148,121734380,7,,
2019,124233201,121734438,7,,
2019,124218721,121734438,5,,
2019,124233210,121734450,7,,
2019,124218785,121734495,6,,
2019,124233260,121734506,4,,
2019,124233263,121734510,4,,
2019,124233283,121734527,7,,
2019,124233407,121734660,7,,
2019,124233414,121734668,7,,
2019,124233465,121734715,7,1,
2019,124233466,121734715,5,,1
2019,124233490,121734736,7,,
2019,124233497,121734740,7,,
2019,124233505,121734748,7,,
2019,124233516,121734759,1,,
2019,124233529,121734769,7,,
2019,124233580,121734823,7,,
2019,124233597,121734838,7,,
2019,124233600,121734840,1,,
2019,124233604,121734845,4,,
2019,124233638,121734881,7,,
2019,124218894,121734902,6,,
2019,124233675,121734916,7,,
2019,124233727,121734975,7,,
2019,124233749,121734999,6,,
2019,124233762,121735016,5,,1
2019,124233764,121735016,7,1,
2019,124233770,121735024,6,,
2019,124233774,121735026,7,,
2019,124233784,121735034,7,,
2019,124233824,121723356,7,,
2019,124233826,121735077,6,,
2019,124218966,121723370,4,,
2019,124233875,121735140,4,,
2019,124233881,121735150,7,,
2019,124218976,121726444,7,,
2019,124233904,121723384,6,,
2019,124233908,121735172,7,,
2019,124233916,121735181,5,,
2019,124233942,121735208,7,,
2019,124233954,121735220,7,,
2019,124233978,121735245,7,,
2019,124223469,121735250,7,1,
2019,124233990,121735257,7,,
2019,124234001,121735269,6,,
2019,124234025,121735287,6,,
2019,124234029,121735289,6,,
2019,124219028,121723421,7,,
2019,124234052,121735312,4,,
2019,124234063,121735320,6,,
2019,125807924,123151376,4,,
2019,125807951,123148522,6,,
2019,125807980,123151452,7,,
2019,125807994,123151483,7,,
2019,125803616,123151483,3,,
2019,125804341,123152213,7,1,
2019,125804411,123152279,1,,
2019,125804422,123152286,6,,
2019,125808510,123152292,7,,
2019,125808514,123149087,6,,
2019,125808513,123149087,1,,
2019,124239859,121736418,6,,
2019,124239884,121736443,5,,
2019,124239886,121736443,6,,
2019,124235202,121736449,6,,
2019,124235204,121736451,6,,
2019,124224021,121724244,8,,
2019,124235219,121736465,6,,
2019,124239911,121736474,5,,
2019,124224025,121736474,7,,
2019,124235268,121736519,6,,
2019,124224041,121736525,6,,
2019,124235273,121736532,7,,
2019,124224044,121736533,4,,
2019,124235277,121736537,4,,
2019,124235282,121724292,6,,
2019,124235304,121736561,7,,
2019,124235313,121736572,1,,
2019,124235325,121736587,3,,
2019,125807881,123148447,6,,
2019,125803527,123151389,7,,
2019,125803543,123148511,6,,
2019,125803544,123148511,7,,
2019,124240548,121724986,5,,
2019,124235892,121737205,7,,
2019,124235891,121737205,5,,
2019,124235893,121737207,4,,
2019,124235929,121737248,6,,
2019,124235931,121737250,4,,
2019,124235935,121737252,7,1,
2019,124235940,121737255,7,,
2019,124235952,121737265,7,1,
2019,124235953,121737265,5,,1
2019,124235954,121737267,7,1,
2019,124235967,121737278,7,,
2019,124240616,121737286,7,,
2019,124235976,121737291,7,,
2019,124235979,121737294,7,1,
2019,124235984,121737297,7,1,
2019,124224382,121737302,7,,
2019,124224388,121727371,7,,
2019,124235990,121737305,4,,
2019,124236001,121727381,7,,
2019,124236002,121727381,5,,
2019,124236014,121737325,1,,
2019,124240645,121737326,7,,
2019,124236018,121737329,7,1,
2019,124236030,121737336,7,,
2019,124236034,121737338,7,,
2019,124236033,121737338,4,,
2019,124236032,121737338,1,,
2019,124236036,121725118,7,,
2019,124236035,121725118,5,,
2019,124236038,121737339,1,,
2019,124236040,121737343,7,,
2019,124240663,121737344,7,,
2019,124236046,121737351,7,,
2019,124236053,121737355,5,,
2019,124236051,121737355,7,,
2019,124236050,121737355,6,,
2019,124236062,121737362,4,,
2019,124236064,121737365,6,,
2019,124236067,121737367,7,,
2019,124236073,121737373,7,,
2019,124236074,121737374,4,,
