"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,142449468
2019,21,142449469
2019,21,143203208
2019,21,142454470
2019,21,145319439
2019,21,142449477
2019,21,142449478
2019,21,142449482
2019,21,143203210
2019,21,142449485
2019,21,142454474
2019,21,143203211
2019,21,142449493
2019,21,145319448
2019,21,142449499
2019,21,143203216
2019,21,143203221
2019,21,142449507
2019,21,142449506
2019,21,143203220
2019,21,142449517
2019,21,142449519
2019,21,142449518
2019,21,143203238
2019,21,145319452
2019,21,142449526
2019,21,142449524
2019,21,142449525
2019,21,145319453
2019,21,142449528
2019,21,142449529
2019,21,142449530
2019,21,145319457
2019,21,143196582
2019,21,142449538
2019,21,142449539
2019,21,142454493
2019,21,142449541
2019,21,145319460
2019,21,145319459
2019,21,145326852
2019,21,145326853
2019,21,142449552
2019,21,142449551
2019,21,142449555
2019,21,145326855
2019,21,143203262
2019,21,142449558
2019,21,145319480
2019,21,145319489
2019,21,142449567
2019,21,145319492
2019,21,145319495
2019,21,142449578
2019,21,142449579
2019,21,142449583
2019,21,143203275
2019,21,142449588
2019,21,145326858
2019,21,143203284
2019,21,143203292
2019,21,142449595
2019,21,142449596
2019,21,145319510
2019,21,145326860
2019,21,142449611
2019,21,142449614
2019,21,142449615
2019,21,142449616
2019,21,142449618
2019,21,142449619
2019,21,143203305
2019,21,142449622
2019,21,142449625
2019,21,142449626
2019,21,142449630
2019,21,142449632
2019,21,142449635
2019,21,142449636
2019,21,142449641
2019,21,142449648
2019,21,142449653
2019,21,142454540
2019,21,142449656
2019,21,142449659
2019,21,142449660
2019,21,143196595
2019,21,142449668
2019,21,142449669
2019,21,142449667
2019,21,142449674
2019,21,142449675
2019,21,145319537
2019,21,143196597
2019,21,142449678
2019,21,142449679
2019,21,142449681
2019,21,145326871
2019,21,145319544
2019,21,142449684
2019,21,145326874
2019,21,142449686
2019,21,145326873
2019,21,143203328
2019,21,142449689
2019,21,142449690
2019,21,142449691
2019,21,142449692
2019,21,142449694
2019,21,142449693
2019,21,142449695
2019,21,142449697
2019,21,143203329
2019,21,142449699
2019,21,142449700
2019,21,142449703
2019,21,142449702
2019,21,145326884
2019,21,142449705
2019,21,142454571
2019,21,143196598
2019,21,143203334
2019,21,142454572
2019,21,142449708
2019,21,145326886
2019,21,145319580
2019,21,142454576
2019,21,142449714
2019,21,142449716
2019,21,142449715
2019,21,143196599
2019,21,145326889
2019,21,143203341
2019,21,143203343
2019,21,143203348
2019,21,142454590
2019,21,143203351
2019,21,142449727
2019,21,142449728
2019,21,143196603
2019,21,145326891
2019,21,142449731
2019,21,143203356
2019,21,142449734
2019,21,143203361
2019,21,143203363
2019,21,142449739
2019,21,142449741
2019,21,142449740
2019,21,145319606
2019,21,143203373
2019,21,142449743
2019,21,142449744
2019,21,142449745
2019,21,143203376
2019,21,143203379
2019,21,142449752
2019,21,142449753
2019,21,143196610
2019,21,143203385
2019,21,142449756
2019,21,142449758
2019,21,143203388
2019,21,142449761
2019,21,142449763
2019,21,142449764
2019,21,145326898
2019,21,143203395
2019,21,143203402
2019,21,142449770
2019,21,142449769
2019,21,145319627
2019,21,142449772
2019,21,142449776
2019,21,142449775
2019,21,145326902
2019,21,143203407
2019,21,143196618
2019,21,143203410
2019,21,143203413
2019,21,145326905
2019,21,145319651
2019,21,145319659
2019,21,145326908
2019,21,143203433
2019,21,145319662
2019,21,142449791
2019,21,143203442
2019,21,143203446
2019,21,143203457
2019,21,145319676
2019,21,145319677
2019,21,145319678
2019,21,142454670
2019,21,145319684
2019,21,142449800
2019,21,142449801
2019,21,142449802
2019,21,143203456
2019,21,142449804
2019,21,142449805
2019,21,143203458
2019,21,143203464
2019,21,142449810
2019,21,142449811
2019,21,142449812
