"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,115657687,25,35,,126373089
2018,115667960,8,539,25-MAY-18,126364631
2018,115667959,8,569,,126364630
2018,115667929,10,,,126373259
2018,115667937,10,,,126364602
2018,115657862,30,1000,,126364633
2018,115657862,6,200,,126364634
2018,115663950,51,0,,126369140
2018,115663951,51,0,04-NOV-18,126369141
2018,115663846,3,100,,126369025
2018,115663878,61,900,,126369061
2018,108624421,21,75,,116982415
2018,108624421,19,17,,116971249
2018,108616075,10,,,116982429
2018,108616102,36,219,,116971292
2018,108624474,20,180,,116987259
2018,108624499,2,3,,116987281
2018,108624499,8,40,,116987279
2018,108624521,37,500,,116982543
2018,108616126,20,800,,116982551
2018,108616126,63,20,,116982553
2018,108616126,17,200,,116982552
2018,108616135,13,1700,,116971337
2018,108624568,19,187,08-JUN-18,116982587
2018,108624567,19,187,,116982586
2018,108624579,36,2696,,116982602
2018,108624594,20,600,,116982614
2018,108620327,6,3000,,116982627
2018,108624615,16,25,,116982647
2018,108624615,6,60,,116982646
2018,108620342,20,1000,,116971405
2018,108620352,10,100,,116987370
2018,108624664,20,100,,116971443
2018,108624664,8,20,,116971442
2018,108624674,63,1,,116987412
2018,108616267,19,99,14-AUG-18,116982798
2018,108624760,19,99,,116971489
2018,108616271,20,1,,116982801
2018,108620454,10,,,116982849
2018,108620520,63,1000,,116982969
2018,108620540,15,1000,,116983007
2018,108624941,38,250,,116983062
2018,108624977,10,,,116983110
2018,108624993,20,20,,116987689
2018,108625041,4,100,,116983185
2018,108616431,24,600,,116971695
2018,108625089,3,800,24-JUN-18,116983253
2018,108620682,3,800,,116987755
2018,108616448,3,1000,,116971725
2018,108620695,20,10,,116987770
2018,108620695,8,75,,116987769
2018,108620699,63,1000,,116971739
2018,108620696,63,1000,19-NOV-18,116971737
2018,108620729,10,,,116971766
2018,108616169,63,300,,116982618
2018,108616178,25,150,,116982629
2018,108616178,20,300,,116987343
2018,108620336,4,200,,116987352
2018,108616217,30,510,,116971431
2018,108620382,8,10,,116987413
2018,108620411,6,939,,116987453
2018,108624746,19,106,,116982787
2018,108624745,19,106,23-JUN-18,116982786
2018,108620428,4,100,,116982802
2018,108624765,17,1000,,116982803
2018,108620506,6,100,,116987567
2018,108624895,6,800,,116971591
2018,108624896,9,0,,116982997
2018,108620538,6,44,13-NOV-18,116982998
2018,108624896,6,157,,116987603
2018,108620544,52,0,,116971597
2018,108620557,4,600,,116983036
2018,108624923,63,500,,116983041
2018,108620573,20,20,,116983057
2018,108624966,25,300,,116983098
2018,108620615,61,999,,116983126
2018,108624992,61,999,27-OCT-18,116971654
2018,108625061,63,10000,,116983222
2018,108625061,26,500,,116983221
2018,108624282,17,300,,116982244
2018,108616346,42,250,,116971596
2018,108620545,10,5,,116971598
2018,108620197,54,14,,116982351
2018,108616056,7,2404,,116987205
2018,108616056,17,3538,,116971241
2018,108616056,63,481,,116987206
2018,108620219,20,6600,,116971248
2018,108616072,51,0,,116982427
2018,108616079,38,2000,,116971263
2018,108616079,63,2000,,116971265
2018,108624441,10,230,,116982443
2018,108624443,25,600,,116971272
2018,108624446,37,200,,116987234
2018,108624443,9,0,,116971273
2018,108620246,8,43,,116971276
2018,108624480,9,0,,116982493
2018,108624480,20,10,,116982492
2018,108624480,25,10,,116982491
2018,108624480,8,68,,116971300
2018,108624480,51,0,,116982494
2018,108616105,8,34,,116982486
2018,108616106,8,34,01-OCT-18,116982488
2018,108624513,20,500,,116971323
2018,108620281,8,165,,116987289
2018,108624539,63,1204,,116982563
2018,108624548,63,1,,116987310
2018,108620300,56,1,,116971339
2018,108616150,61,180,,116982589
2018,108624572,8,496,,116987331
2018,108624575,8,496,23-SEP-18,116982595
2018,108624588,38,200,,116982607
2018,108624602,9,0,,116982633
2018,108620329,25,5,,116982634
2018,108624608,36,1376,,116982641
2018,108616199,6,110,,116987363
2018,108624631,19,24,,116982663
2018,108616205,19,24,03-NOV-18,116982664
2018,108616212,63,750,,116971427
2018,108620358,63,100,,116987378
2018,108620375,61,100,,116987402
2018,108620398,42,50,,116982727
2018,108624733,13,1649,,116982774
2018,108620422,8,170,,116987469
2018,108624756,4,159,,116982796
2018,108624757,10,,,116982797
2018,108616270,20,355,,116971492
2018,108624763,2,10,,116982800
2018,108620429,20,40,,116971495
2018,108624772,20,100,,116987483
2018,108616284,3,2000,,116987500
2018,108624860,10,,,116982944
2018,108616324,20,124,,116971565
2018,108624866,10,,,116982949
2018,108616331,20,1,,116987571
2018,108616335,16,250,,116987588
2018,108616335,20,5,,116971578
2018,108620525,7,470,,116982982
2018,108623424,31,1,,116990999
2018,108623423,20,7,,116990998
2018,108619145,8,25,,116994906
2018,108623471,29,600,,116991054
2018,108623486,36,6231,,116991072
2018,108628519,20,100,,116991079
2018,108628523,6,35,,116991084
2018,108628523,16,129,,116991083
2018,108623501,50,25,,116991094
