"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,145373579
2019,21,145373584
2019,21,145368976
2019,21,145373617
2019,21,145369008
2019,21,145364515
2019,21,145364633
2019,21,145364632
2019,21,145364636
2019,21,145364637
2019,21,145364699
2019,21,145369203
2019,21,145364708
2019,21,145369209
2019,21,145369212
2019,21,145373873
2019,21,145364727
2019,21,145369228
2019,21,145369231
2019,21,145373891
2019,21,145373898
2019,21,145369257
2019,21,145369285
2019,21,145369289
2019,21,145369302
2019,21,145369304
2019,21,145369305
2019,21,145369314
2019,21,145369322
2019,21,145369323
2019,21,145369334
2019,21,145369339
2019,21,145369344
2019,21,145369375
2019,21,145369374
2019,21,145369382
2019,21,145369385
2019,21,145369389
2019,21,145373941
2019,21,145364837
2019,21,145364838
2019,21,145369475
2019,21,145364905
2019,22,145364907
2019,21,145373974
2019,21,145369495
2019,21,144583605
2019,21,144578632
2019,21,147176758
2019,21,144586323
2019,21,144583612
2019,21,144700500
2019,21,144583616
2019,21,144708160
2019,21,144586331
2019,21,144578642
2019,21,147164997
2019,21,147176778
2019,21,147176783
2019,21,144583631
2019,21,144700505
2019,21,144586340
2019,21,144700506
2019,21,144586345
2019,21,144578652
2019,21,144583645
2019,21,144583648
2019,21,147165006
2019,21,144583651
2019,21,144586361
2019,21,144586360
2019,21,144586366
2019,21,144586365
2019,21,144703878
2019,21,144586371
2019,21,147176791
2019,21,144586373
2019,21,144586380
2019,21,144578672
2019,21,144578671
2019,21,144703884
2019,21,144586383
2019,21,144700518
2019,21,144578674
2019,21,144703889
2019,21,144583662
2019,21,144578678
2019,21,144586391
2019,21,144586392
2019,21,147174956
2019,21,144586395
2019,21,144583668
2019,21,144708189
2019,21,144708188
2019,21,144708187
2019,21,144586402
2019,21,144586401
2019,21,144586403
2019,21,144586404
2019,21,144583674
2019,21,144708186
2019,21,144586410
2019,21,144586409
2019,21,144578685
2019,21,147165017
2019,21,147165018
2019,21,144583680
2019,21,144586417
2019,21,144703894
2019,21,147165028
2019,21,147176816
2019,21,144586421
2019,21,144586424
2019,21,144578694
2019,21,144583691
2019,21,147174978
2019,21,147176822
2019,21,147176828
2019,21,144586435
2019,21,144586436
2019,21,144578701
2019,21,144586437
2019,21,144708194
2019,21,144703901
2019,21,144703900
2019,21,144583706
2019,21,147176827
2019,21,144578715
2019,21,144708208
2019,21,144708214
2019,21,144700547
2019,21,144583710
2019,21,144700552
2019,21,144586453
2019,21,144586454
2019,21,147165046
2019,21,144586456
2019,21,144586460
2019,21,144583722
2019,21,144583721
2019,21,147165053
2019,21,144703918
2019,21,144583732
2019,21,144586474
2019,21,144578732
2019,21,144578734
2019,21,144578735
2019,21,144578736
2019,21,144578737
2019,21,144586487
2019,21,144586482
2019,21,147165054
2019,21,144708242
2019,21,144708246
2019,21,144586491
2019,21,144586495
2019,21,144586494
2019,21,144578738
2019,21,144700572
2019,21,144583743
2019,21,147176854
2019,21,144578751
2019,21,144578750
2019,21,144703945
2019,21,144578754
2019,21,144578758
2019,21,144578760
2019,21,147174995
2019,21,144586509
2019,21,144586513
2019,21,147165070
2019,21,144700588
2019,21,144586517
2019,21,147175012
2019,21,147176874
2019,21,147165072
2019,21,147176876
2019,21,147176894
2019,21,144586523
2019,21,144586525
2019,21,144700589
2019,21,144583763
2019,21,144583762
2019,21,144708294
2019,21,147176904
2019,21,144586536
2019,21,144586535
2019,21,144708308
2019,21,144586548
2019,21,144586547
2019,21,144586546
2019,21,144703976
2019,21,147175030
2019,21,144586560
2019,21,144583781
2019,21,144586565
2019,21,144586568
2019,21,144578796
2019,21,144578800
2019,21,144586578
2019,21,147176933
2019,21,144578801
2019,21,144583793
2019,21,144708327
2019,21,144578807
2019,21,144583794
2019,21,144578808
2019,21,147176930
2019,21,144708335
2019,21,144586588
2019,21,144586585
2019,21,144586590
2019,21,144586591
2019,21,147175052
2019,21,144704004
2019,21,144578821
2019,21,144583812
2019,21,144586597
2019,21,144578824
2019,21,144586600
2019,21,144586602
2019,21,144586601
2019,21,147175054
2019,21,144586603
2019,21,144578833
2019,21,144586606
2019,21,144583816
2019,21,144583818
2019,21,144708368
2019,21,144704007
2019,21,144578843
2019,21,144704008
2019,21,144708385
2019,21,144586618
2019,21,144708387
2019,21,147175064
2019,21,144583830
2019,21,144578854
2019,21,147176967
2019,21,147175071
2019,21,144586628
2019,21,144586630
2019,21,144586631
2019,21,144700641
2019,21,147175087
2019,21,144700640
2019,21,144586640
2019,21,144700642
2019,21,144578874
2019,21,147175093
2019,21,144586643
2019,21,144586647
2019,21,144586649
2019,21,144578889
2019,21,147177004
2019,21,144586652
2019,21,144586653
2019,21,144583859
2019,21,147177007
2019,21,144586659
2019,21,144586658
2019,21,144586660
2019,21,144583862
2019,21,144586662
2019,21,144578903
2019,21,144586663
2019,21,147175114
2019,21,144578907
2019,21,144586667
2019,21,147165158
2019,21,144586671
2019,21,144586672
2019,21,144586674
2019,21,144586673
2019,21,144583871
2019,21,144583876
2019,21,144586676
2019,21,147165157
2019,21,147165159
2019,21,147165166
2019,21,144578919
2019,21,144700658
2019,21,144708494
2019,21,144583882
2019,21,144583883
2019,21,144700678
2019,21,147177045
2019,21,144700679
2019,21,147175135
2019,21,147175136
2019,21,147165190
2019,21,144586684
2019,21,144578933
2019,21,144578936
2019,21,144708508
2019,21,144708511
2019,21,144586691
2019,21,144578945
2019,21,144586693
2019,21,144578949
2019,21,144583902
2019,21,144578950
2019,21,144583906
2019,21,144578951
2019,21,144583907
2019,21,144578952
2019,21,144578954
2019,21,144578953
2019,21,144583909
2019,21,144583916
2019,21,147165214
2019,21,144583917
2019,21,147175154
2019,21,147175153
2019,21,147165222
2019,21,144708517
2019,21,144708524
2019,21,144708525
2019,21,147175170
2019,21,144578969
2019,21,144586725
2019,21,144700703
2019,21,144586729
2019,21,144586730
2019,21,147165240
2019,21,144708538
2019,21,147175180
2019,21,144586737
2019,21,144586736
2019,21,147165241
2019,21,144583955
2019,21,144583956
2019,21,144583957
2019,21,144700717
2019,21,147165248
2019,21,144708552
2019,21,144700722
2019,21,144586748
2019,21,144583965
2019,21,144583966
2019,21,144583967
2019,21,144583969
2019,21,144578990
2019,21,144586751
2019,21,144578994
2019,21,144586753
2019,21,144700726
2019,21,144708558
2019,21,144708563
2019,21,144583974
2019,21,144583978
2019,21,144583981
2019,21,144583982
2019,21,144586760
2019,21,144700730
2019,21,144586763
2019,21,144579015
2019,21,144583991
2019,21,144586767
2019,21,144583992
2019,21,144586771
2019,21,144708567
2019,21,144700736
2019,21,144583998
2019,21,144579025
2019,21,144586778
2019,21,144579022
2019,21,144584000
2019,21,147165257
2019,21,147177146
2019,21,144579030
2019,21,144586781
2019,21,144584003
2019,21,147165263
