"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,133351421,147173543
2019,133355137,147163684
2019,133355138,147173569
2019,133345501,147163684
2019,133351462,147169866
2019,133355145,147163705
2019,133355148,147163710
2019,133355149,147169877
2019,133355157,147169884
2019,133345542,147163726
2019,133351484,147173607
2019,133355175,147173609
2019,133355189,147163754
2019,133355194,147173627
2019,133351506,147173627
2019,133355214,147173653
2019,133355214,147163774
2019,133351536,147173658
2019,133351575,147163806
2019,133345632,147170010
2019,133345631,147163819
2019,133351613,147170010
2019,133355275,147163821
2019,133345649,147173740
2019,133345653,147163843
2019,133351650,147163843
2019,133351654,147170059
2019,133355304,147170062
2019,133355304,147170063
2019,133355334,147163871
2019,133355332,147163871
2019,133351697,147173799
2019,133355358,147170106
2019,133355358,147163886
2019,133355362,147170111
2019,133355379,147170127
2019,133351766,147173855
2019,133345761,147163953
2019,133351788,147173873
2019,133351817,147163976
2019,133345806,147170226
2019,133355448,147173904
2019,133351863,147170253
2019,133355465,147170255
2019,133355496,147170276
2019,133355525,147173983
2019,133351915,147170309
2019,131564275,145377524
2019,131564276,145377525
2019,131568734,145386534
2019,131564277,145377526
2019,131564278,145377526
2019,131564279,145377528
2019,131564279,145377527
2019,131564280,145377529
2019,131564282,145377531
2019,131564283,145377532
2019,131564284,145377533
2019,131564285,145377534
2019,131564289,145377535
2019,131564291,145377537
2019,131568757,145377538
2019,131564293,145377540
2019,131564295,145377541
2019,131564296,145377542
2019,131568767,145386565
2019,131564299,145377546
2019,131564300,145377547
2019,131564302,145377549
2019,131564302,145386570
2019,131564303,145377551
2019,131564303,145377550
2019,131564304,145377552
2019,131564306,145377554
2019,131564307,145377555
2019,131564308,145377556
2019,131564309,145377557
2019,131564310,145386577
2019,131564311,145377558
2019,131564313,145377560
2019,131564314,145377561
2019,131564315,145377562
2019,131564316,145377563
2019,131564323,145377569
2019,131559399,145382514
2019,131564324,145377570
2019,131568780,145386581
2019,131564325,145377571
2019,131564328,145377573
2019,131564329,145377575
2019,131564332,145377575
2019,131564330,145377575
2019,131564331,145377575
2019,131564333,145377576
2019,131564334,145377577
2019,131564334,145377578
2019,131564336,145377580
2019,131564337,145377581
