"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
5142019,514,2019,"AR0040400","AR0040400","","N","N",,"I","PEA RIDGE","PEA RIDGE PD","Pea Ridge","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",6230,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,1,1,2,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5152019,515,2019,"AR0040500","AR0040500","","N","N",,"I","GENTRY","GENTRY PD","Gentry","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3924,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,0,1,1,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5162019,516,2019,"AR0040600","AR0040600","","N","N",,"I","LOWELL","LOWELL PD","Lowell","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",9723,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,4,22,1,1,2,0,0,01-FEB-99,01-JAN-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5172019,517,2019,"AR0040700","AR0040700","","N","N",,"I","GRAVETTE","GRAVETTE PD","Gravette","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3443,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5182019,518,2019,"AR0040800","AR0040800","","N","N",,"I","DECATUR","DECATUR PD","Decatur","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",1813,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-FEB-99,01-OCT-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5192019,519,2019,"AR0040900","AR0040900","","N","N",,"I","CAVE SPRINGS","CAVE SPRINGS POLICE DEPARTMENT CAVE SPRINGS","Cave Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5580,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-FEB-99,01-DEC-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5202019,520,2019,"AR0041100","AR0041100","","N","N",,"I","SULPHUR SPRINGS","SULPHUR SPRINGS POLICE DEPARTMENT","Sulphur Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",534,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-FEB-99,01-JAN-04,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5212019,521,2019,"AR0041300","AR0041300","","N","N",,"I","CENTERTON","CENTERTON POLICE DEPARTMENT","Centerton","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",16542,23355,"ARUCR0001","Arkansas Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,2,2,4,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5232019,523,2019,"AR0041600","AR0041600","","N","N",,"I","LITTLE FLOCK","LITTLE FLOCK POLICE DEPARTMENT","Little Flock","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2791,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-FEB-99,01-JAN-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5242019,524,2019,"AR0042000","AR0042000","","N","N",,"I","HIGHFILL","HIGHFILL POLICE DEPARTMENT","Highfill","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",656,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-FEB-99,01-APR-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5252019,525,2019,"AR0042100","AR0042100","","N","N",,"I","BELLA VISTA","BELLA VISTA POLICE DEPARTMENT","Bella Vista","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",28931,23355,"ARUCR0001","Arkansas Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",32,4,36,2,11,13,0,0,01-FEB-99,01-JAN-08,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5262019,526,2019,"AR0050000","AR0050000","","N","N",,"I","BOONE","BOONE CO SO HARRISON","Boone","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",23534,23355,"ARUCR0001","Arkansas Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",26,16,42,0,14,14,0,0,01-FEB-99,01-JAN-08,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BOONE","Non-MSA","Y","Y","Y"
5272019,527,2019,"AR0050100","AR0050100","","N","N",,"I","HARRISON","HARRISON PD","Harrison","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",13107,23355,"ARUCR0001","Arkansas Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",31,2,33,1,9,10,0,0,01-FEB-99,01-DEC-02,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BOONE","Non-MSA","Y","Y","Y"
5282019,528,2019,"AR0050200","AR0050200","","N","N",,"I","DIAMOND CITY","DIAMOND CITY PD","Diamond City","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",798,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-FEB-99,01-JAN-08,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","BOONE","Non-MSA","Y","Y","Y"
5292019,529,2019,"AR0060000","AR0060000","","N","N",,"I","BRADLEY","BRADLEY CO SO WARREN","Bradley","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",5159,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,0,2,2,0,0,01-FEB-99,01-JAN-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BRADLEY","Non-MSA","Y","Y","Y"
5302019,530,2019,"AR0060100","AR0060100","","N","N",,"I","WARREN","WARREN PD","Warren","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5634,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,2,7,9,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BRADLEY","Non-MSA","Y","Y","Y"
5322019,532,2019,"AR0070000","AR0070000","","N","N",,"I","CALHOUN","CALHOUN CO SO HAMPTON","Calhoun","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",3970,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,3,9,0,3,3,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CALHOUN","Non-MSA","Y","Y","Y"
5342019,534,2019,"AR0080000","AR0080000","","N","N",,"I","CARROLL","CARROLL CO SO BERRYVILLE","Carroll","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",17818,23355,"ARUCR0001","Arkansas Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",18,23,41,2,21,23,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CARROLL","Non-MSA","Y","Y","Y"
5352019,535,2019,"AR0080100","AR0080100","","N","N",,"I","BERRYVILLE","BERRYVILLE PD","Berryville","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5547,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,2,3,0,0,01-FEB-99,01-NOV-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","CARROLL","Non-MSA","Y","Y","Y"
5362019,536,2019,"AR0080200","AR0080200","","N","N",,"I","EUREKA SPRINGS","EUREKA SPRINGS PD","Eureka Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2092,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,1,13,0,4,4,0,0,01-FEB-99,01-NOV-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","CARROLL","Non-MSA","Y","Y","Y"
5372019,537,2019,"AR0080300","AR0080300","","N","N",,"I","GREEN FOREST","GREEN FOREST PD","Green Forest","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2763,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,1,1,2,0,0,01-FEB-99,01-DEC-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CARROLL","Non-MSA","Y","Y","Y"
5382019,538,2019,"AR0090000","AR0090000","","N","N",,"I","CHICOT","CHICOT CO SO LAKE VILLAGE","Chicot","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",3559,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,0,7,0,1,1,0,0,01-FEB-99,01-SEP-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5402019,540,2019,"AR0090200","AR0090200","","N","N",,"I","EUDORA","EUDORA PD","Eudora","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",1930,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,2,2,0,0,01-FEB-99,01-JAN-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5412019,541,2019,"AR0090300","AR0090300","","N","N",,"I","LAKE VILLAGE","LAKE VILLAGE PD","Lake Village","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2241,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,1,9,2,5,7,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5422019,542,2019,"AR0100000","AR0100000","","N","N",,"I","CLARK","CLARK CO SO ARKADELPHIA","Clark","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",8105,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",15,8,23,2,8,10,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5432019,543,2019,"AR0100100","AR0100100","","N","N",,"I","ARKADELPHIA","ARKADELPHIA PD","Arkadelphia","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",10451,23355,"ARUCR0001","Arkansas Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,0,23,0,6,6,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5442019,544,2019,"AR0100200","AR0100200","","N","N",,"I","GURDON","GURDON PD","Gurdon","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2069,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5452019,545,2019,"AR0100300","AR0100300","","N","N",,"I","CADDO VALLEY","CADDO VALLEY PD","Caddo Valley","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",588,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,3,4,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5462019,546,2019,"AR0100400","AR0100400","","N","N",,"I","HENDERSON STATE UNIVERSI","HENDERSON STATE UNIV CAMPUS SEC ARKADELPHIA","Henderson State University","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","University or College",0,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,0,0,0,0,01-FEB-99,01-JAN-08,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5472019,547,2019,"AR0110000","AR0110000","","N","N",,"I","CLAY","CLAY CO SO CORNING","Clay","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",7995,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,5,15,0,5,5,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLAY","Non-MSA","Y","Y","Y"
5482019,548,2019,"AR0110100","AR0110100","","N","N",,"I","CORNING","CORNING PD","Corning","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3093,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,2,8,2,2,4,0,0,01-FEB-99,01-SEP-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLAY","Non-MSA","Y","Y","Y"
5492019,549,2019,"AR0110200","AR0110200","","N","N",,"I","PIGGOTT","PIGGOTT PD","Piggott","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3569,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLAY","Non-MSA","Y","Y","Y"
