"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,33495920,112078333,1,24-JUL-18,1,"N",51,5,47,"M",1,2,"N","","",47,0
2018,30768311,103432966,1,27-APR-18,3,"N",16,5,20,"M",1,1,"N","","",20,0
2018,30768312,103432967,1,15-APR-18,1,"N",16,5,20,"M",2,2,"N","","",20,0
2018,30775835,103432968,1,26-APR-18,1,"C",16,5,21,"M",1,2,"R","","",21,0
2018,30768317,103430250,1,28-MAR-18,1,"N",28,5,69,"M",2,2,"N","","",69,0
2018,30768325,103436861,1,02-MAY-18,1,"N",16,5,34,"F",1,3,"R","","",34,0
2018,30768331,103430298,1,04-APR-18,2,"N",23,5,33,"F",1,2,"N","","",33,0
2018,30775854,103436881,1,18-APR-18,1,"N",51,5,24,"M",3,2,"N","","",24,0
2018,30771888,103430344,1,30-MAY-18,1,"N",51,5,18,"F",2,3,"N","","",18,0
2018,29043655,98454326,1,20-MAR-18,1,"N",16,5,70,"M",1,2,"N","","",70,0
2018,29043694,98454439,1,27-APR-18,1,"C",37,5,25,"F",1,3,"R","","",25,0
2018,29048015,98467974,1,15-MAR-18,1,"N",16,5,46,"M",3,3,"N","","",46,0
2018,30771911,103433155,1,28-MAR-18,1,"N",16,5,26,"F",1,2,"N","","",26,0
2018,29048803,98470356,1,25-JAN-18,1,"N",16,5,58,"M",1,2,"R","","",58,0
2018,29049000,98470809,1,21-MAR-18,1,"N",17,5,23,"M",2,2,"R","","",23,0
2018,30771915,103433165,1,01-APR-18,1,"N",16,5,27,"M",1,3,"N","","",27,0
2018,30771925,103430445,1,21-APR-18,3,"N",5,5,34,"M",1,2,"N","","",34,0
2018,29049616,98472690,1,26-APR-18,3,"N",16,5,30,"M",1,2,"R","","",30,0
2018,29049688,98473049,1,18-MAR-18,1,"N",16,5,55,"M",3,2,"N","","",55,0
2018,29049689,98473049,2,18-MAR-18,1,"N",16,5,41,"M",1,2,"R","","",41,0
2018,30768406,103433223,1,09-APR-18,1,"N",16,5,17,"F",1,2,"N","R","",17,0
2018,29049866,98473449,2,24-MAR-18,1,"N",16,5,19,"M",1,2,"N","","",19,0
2018,29049865,98473449,1,24-MAR-18,1,"N",16,5,20,"M",1,2,"N","","",20,0
2018,30768418,103430549,1,05-APR-18,3,"N",16,5,32,"M",3,2,"R","","",32,0
2018,29050013,98474007,1,07-JAN-18,2,"N",16,5,19,"F",1,3,"U","","",19,0
2018,29050051,98474105,1,14-FEB-18,1,"N",16,5,19,"M",1,3,"R","","",19,0
2018,29050079,98474207,1,13-MAR-18,1,"N",23,5,52,"F",1,3,"U","","",52,0
2018,30771950,103437219,1,17-FEB-18,3,"N",16,5,40,"M",1,2,"R","","",40,0
2018,29046466,98463203,2,07-MAR-18,1,"N",51,5,28,"F",1,3,"N","","",28,0
2018,29046465,98463203,1,07-MAR-18,1,"N",51,5,34,"F",1,1,"N","","",34,0
2018,29046531,98463376,1,24-MAR-18,1,"C",39,5,40,"M",1,2,"R","","",40,0
2018,30775655,103432316,1,15-APR-18,3,"N",16,5,37,"M",3,2,"R","","",37,0
2018,29046566,98463508,1,22-FEB-18,1,"N",16,5,19,"F",3,3,"N","","",19,0
2018,30768095,103429701,1,07-MAR-18,2,"N",39,5,11,"F",1,2,"R","H","",11,0
2018,29046620,98463672,1,04-MAR-18,1,"N",39,5,15,"M",1,3,"R","H","",15,0
2018,30768107,103429723,1,16-FEB-18,1,"N",16,5,29,"F",1,2,"N","","",29,0
2018,30775691,103432448,4,14-MAR-18,1,"N",16,5,21,"M",2,3,"N","","",21,0
2018,30771684,103432448,3,14-MAR-18,1,"N",16,5,20,"M",2,3,"N","","",20,0
2018,29046736,98463904,1,10-MAR-18,2,"N",23,5,33,"F",2,3,"N","","",33,0
2018,29046750,98463934,1,26-MAR-18,3,"N",35,5,36,"M",2,2,"N","","",36,0
2018,30771683,103432448,2,14-MAR-18,3,"N",16,5,19,"F",2,2,"N","","",19,0
2018,30771682,103432448,1,14-MAR-18,1,"N",16,5,19,"M",2,3,"N","","",19,0
2018,30768117,103432452,1,11-FEB-18,1,"N",16,5,24,"M",1,2,"N","","",24,0
2018,29047662,98467036,1,16-APR-18,1,"N",27,5,48,"M",3,2,"R","","",48,0
2018,29048776,98470234,1,14-JAN-18,1,"N",16,5,58,"M",1,2,"N","","",58,0
2018,29049035,98470902,1,24-MAR-18,1,"N",23,5,14,"M",1,2,"N","H","",14,0
2018,30768127,103432497,1,20-FEB-18,3,"N",16,5,24,"F",3,2,"R","","",24,0
2018,29049333,98471851,1,27-APR-18,1,"N",51,5,24,"M",1,2,"N","","",24,0
2018,30771698,103432497,2,20-FEB-18,3,"N",16,5,21,"F",1,2,"R","","",21,0
2018,29049533,98472467,1,17-MAR-18,2,"N",16,5,20,"M",1,2,"N","","",20,0
2018,29049576,98472570,1,07-APR-18,1,"N",16,5,26,"M",1,2,"R","","",26,0
2018,30768148,103436338,1,20-MAR-18,1,"N",23,5,15,"F",1,1,"N","R","",15,0
2018,29049898,98473563,1,23-FEB-18,3,"N",16,5,30,"F",3,2,"R","","",30,0
2018,29050121,98474446,1,09-MAR-18,1,"C",49,5,25,"M",1,2,"R","","",25,0
2018,29050125,98474508,1,27-FEB-18,1,"N",16,5,33,"F",1,2,"N","","",33,0
2018,30768153,103429840,1,24-MAR-18,1,"N",51,5,35,"F",1,2,"R","","",35,0
2018,29050338,98475165,1,17-FEB-18,1,"N",21,5,28,"M",1,2,"N","","",28,0
2018,30768221,103432770,1,02-FEB-18,1,"N",16,5,22,"F",2,2,"N","","",22,0
2018,29053416,98482935,1,14-FEB-18,1,"N",28,5,36,"M",1,1,"U","","",36,0
2018,29053572,98483326,1,02-APR-18,1,"N",16,5,30,"M",1,3,"U","","",30,0
2018,29054044,98484802,1,15-MAR-18,1,"N",16,5,22,"F",2,3,"U","","",22,0
2018,30772391,103434400,1,02-JUN-18,1,"C",16,5,36,"M",2,2,"N","","",36,0
2018,30778819,103441951,1,23-MAY-18,1,"C",27,5,29,"M",2,2,"R","","",29,0
2018,30776254,103438736,1,19-MAY-18,1,"N",16,5,32,"F",1,2,"N","","",32,0
2018,30772400,103438736,2,19-MAY-18,1,"N",16,5,36,"M",1,2,"N","","",36,0
2018,30778921,103442193,1,06-JAN-18,3,"N",35,5,27,"M",1,2,"N","","",27,0
2018,30778922,103442193,2,06-JAN-18,3,"N",16,5,51,"M",1,2,"N","","",51,0
2018,30772470,103442198,1,03-MAY-18,2,"N",16,5,24,"F",1,2,"N","","",24,0
2018,30775525,103431746,1,02-MAR-18,1,"N",16,5,41,"M",1,2,"N","","",41,0
2018,30767937,103431769,1,17-APR-18,3,"N",16,5,42,"M",1,2,"R","","",42,0
2018,29046453,98463173,1,16-JAN-18,2,"N",23,5,34,"F",1,2,"N","","",34,0
2018,30775579,103429116,1,24-MAY-18,1,"C",49,5,36,"M",1,2,"U","","",36,0
2018,30789158,103469878,2,22-JUL-18,1,"N",35,5,37,"F",1,2,"N","","",37,0
2018,30785462,103469878,1,22-JUL-18,1,"N",46,5,29,"M",1,2,"N","","",29,0
2018,30771557,103431957,1,11-APR-18,1,"C",51,5,50,"F",1,2,"N","","",50,0
2018,29046888,98464297,1,04-MAR-18,1,"N",16,5,32,"M",1,3,"N","","",32,0
2018,29046980,98464759,1,04-APR-18,2,"N",16,5,18,"M",1,2,"R","","",18,0
2018,30768084,103436117,1,15-MAR-18,1,"N",27,5,36,"F",1,2,"R","","",36,0
2018,30775665,103436117,2,15-MAR-18,1,"N",51,5,36,"M",1,2,"R","","",36,0
2018,30785469,103478277,1,15-JUN-18,1,"N",5,5,39,"M",3,2,"N","","",39,0
2018,29047608,98466879,1,20-FEB-18,3,"N",51,5,33,"M",1,3,"N","","",33,0
2018,30768088,103432403,2,16-MAR-18,1,"N",16,5,45,"M",1,3,"N","","",45,0
2018,30768087,103432403,1,16-MAR-18,1,"N",16,5,48,"F",1,2,"N","","",48,0
2018,30789165,103478277,2,15-JUN-18,1,"N",27,5,24,"M",3,2,"R","","",24,0
2018,30771675,103432441,1,06-JAN-18,1,"N",48,5,19,"M",1,3,"N","","",19,0
2018,29048029,98468002,1,13-MAR-18,1,"N",16,5,40,"F",3,3,"U","","",40,0
2018,29048326,98468813,1,08-APR-18,1,"N",49,5,26,"M",1,2,"N","","",26,0
2018,29048546,98469533,1,07-FEB-18,1,"N",51,5,38,"M",1,3,"N","","",38,0
2018,29048617,98469714,1,06-MAR-18,1,"N",16,5,58,"M",1,3,"N","","",58,0
2018,29048827,98470432,1,01-MAR-18,1,"C",23,5,16,"F",2,2,"N","H","",16,0
2018,29048999,98470818,1,19-MAR-18,1,"N",23,5,15,"F",4,2,"R","H","",15,0
2018,29049002,98470818,2,19-MAR-18,1,"N",23,5,16,"F",1,2,"R","H","",16,0
2018,30771933,103437116,2,13-MAR-18,1,"N",35,5,43,"M",1,2,"N","","",43,0
2018,29049278,98471652,1,03-MAR-18,1,"N",16,5,56,"M",2,2,"N","","",56,0
2018,30771932,103437116,1,13-MAR-18,1,"N",28,5,48,"M",1,2,"N","","",48,0
2018,30783060,103478413,1,13-JUL-18,2,"N",16,5,29,"M",2,2,"U","","",29,0
2018,30789209,103478434,1,29-JUL-18,1,"N",23,5,39,"M",1,2,"R","","",39,0
2018,29049526,98472449,1,04-MAR-18,3,"N",16,5,49,"M",1,2,"R","","",49,0
2018,29049583,98472593,1,10-APR-18,1,"N",49,5,33,"M",3,3,"N","","",33,0
2018,29049618,98472687,1,22-APR-18,3,"N",51,5,51,"M",1,3,"R","","",51,0
2018,29049672,98472966,1,26-FEB-18,1,"N",44,5,14,"M",2,2,"N","H","",14,0
2018,29049690,98473058,1,19-MAR-18,1,"N",23,5,50,"F",1,2,"N","","",50,0
