"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,104783008,24,8500,,112098308
2017,104795973,24,8500,03-MAY-17,112098307
2017,104783007,34,200,,112092875
2017,104801356,4,100,,112098360
2017,104796004,33,500,,112098385
2017,104796072,8,66,28-MAY-17,112084780
2017,104783061,8,66,,112098535
2017,104796072,62,40,28-MAY-17,112084782
2017,104783061,6,60,,112093000
2017,104796072,6,60,28-MAY-17,112084781
2017,104783061,62,40,,112084784
2017,104783064,38,350,,112093009
2017,104801529,38,150,,112098593
2017,104801530,38,100,,112098596
2017,104796114,43,86,,112084813
2017,104783082,43,86,22-APR-17,112084812
2017,104783085,20,105,,112084819
2017,104801588,10,,,112098665
2017,104801588,11,13,,112098666
2017,104801604,63,1,,112098693
2017,104801837,11,1,,112098977
2017,104801837,10,,,112093231
2017,104801870,51,0,,112099018
2017,104796261,20,50,,112093266
2017,104801901,3,40,,112084873
2017,104796265,63,5,,112099073
2017,104796269,51,0,,112093278
2017,104796269,63,10,,112093279
2017,104796269,9,0,,112099078
2017,104796269,25,20,,112093276
2017,104801938,10,,,112099098
2017,104801938,11,1,,112099100
2017,104783159,38,1,,112099135
2017,104783174,19,47,,112084918
2017,104802047,10,,,112099260
2017,104802047,11,1,,112099263
2017,104796341,11,20,,112099318
2017,104796341,10,,,112099316
2017,104802135,3,175,,112099381
2017,104802176,7,201,,112099436
2017,104802176,61,1,,112099438
2017,104802176,36,100,,112099437
2017,104802176,63,50,,112099439
2017,104783223,10,,,112084988
2017,104783223,11,1,,112084989
2017,104807126,25,20,07-SEP-17,112113176
2017,104815275,3,6,04-SEP-17,112113180
2017,104810707,3,6000,,112113182
2017,104807134,38,5,,112109661
2017,104807134,47,0,,112109662
2017,104807134,63,10,,112109663
2017,104807134,36,10,,112109660
2017,104810716,38,175,,112103764
2017,104810717,16,200,,112103765
2017,104807138,50,68,10-SEP-17,112109666
2017,104807139,50,68,,112109667
2017,104807140,8,1,,112109668
2017,104807140,10,,,112109669
2017,104807141,10,1,,112109670
2017,104807142,8,1,,112109671
2017,104807143,16,5,,112109672
2017,104807144,3,7800,,112109673
2017,104807147,24,850,,112109675
2017,104807149,4,80,19-SEP-17,112109679
2017,104807150,4,80,,112109681
2017,104807153,3,1500,,112113211
2017,104815311,3,5477,,112113213
2017,104815310,3,5477,13-SEP-17,112113212
2017,104815322,16,500,,112109700
2017,104810757,38,1000,,112103814
2017,104807179,38,1000,23-SEP-17,112103813
2017,104810757,20,500,,112109725
2017,104815346,28,100,,112103821
2017,104815345,28,100,24-SEP-17,112113257
2017,104807191,36,3218,,112109734
2017,104815348,38,150,,112113263
2017,104807199,20,50,,112109745
2017,104807224,10,,,112109773
2017,104810858,38,250,,112103942
2017,104807241,28,2500,17-JUL-17,112109804
2017,104807243,63,600,,112109805
2017,104815413,61,700,,112113350
2017,104815414,66,25,,112113355
2017,104810795,63,702,,112113315
2017,104810861,3,4000,23-FEB-17,112113433
2017,104815473,3,5000,,112113432
2017,104815479,6,43,,112113443
2017,104815480,6,43,01-MAR-17,112113444
2017,104815414,4,75,,112113353
2017,104815414,63,891,,112113354
2017,104815421,38,300,,112109823
2017,104810827,61,75,,112113365
2017,104815425,10,,,112113369
2017,104815425,11,5,,112109826
2017,104807259,63,175,,112109833
2017,104815435,3,1,,112113375
2017,104807264,38,25,,112109842
2017,104815435,10,50,,112109845
2017,104807265,3,1,05-AUG-17,112109847
2017,104810833,11,10,,112109848
2017,104810833,10,,,112109849
2017,104810836,29,40,,112109851
2017,104810836,34,10,,112103910
2017,104815447,10,,,112109855
2017,104815445,30,250,,112113384
2017,104807302,3,38493,,112109900
2017,104801296,63,500,,112098289
2017,104795981,17,500,,112098323
2017,104795981,62,200,,112098324
2017,104795984,31,600,,112084715
2017,104810029,10,,,112108634
2017,104801397,20,199,,112098432
2017,104796073,9,0,26-MAY-17,112098539
2017,104801483,9,0,,112098540
2017,104783066,9,0,,112084788
2017,104801495,9,0,26-MAY-17,112093010
2017,104796213,20,140,,112093188
2017,104796213,63,100,,112093189
2017,104783099,16,270,,112098910
2017,104783099,36,1610,,112098911
2017,104783110,35,150,,112084847
2017,104801823,7,500,,112098961
2017,104783115,10,,,112093226
2017,104783115,11,1,,112098967
2017,104801864,11,1,,112084860
2017,104801864,10,,,112099012
2017,104801865,63,70,,112099013
2017,104783137,61,200,,112084878
2017,104801944,11,1,,112093295
2017,104801944,10,,,112093293
2017,104801950,11,1,,112099116
2017,104801950,10,,,112099115
2017,104796293,20,1000,,112093317
2017,104796293,16,5,,112084910
2017,104796293,63,25,,112093319
2017,104796293,25,15,,112093318
2017,104783168,16,1194,,112084916
2017,104783168,8,12,,112084915
2017,104783184,20,10,,112099216
2017,104783184,38,10,,112099218
2017,104802025,10,,,112099232
2017,104802035,17,15,,112093352
2017,104802035,66,10,,112093353
2017,104796317,66,9,20-MAY-17,112099245
2017,104796317,17,15,20-MAY-17,112099243
2017,104783220,11,1,,112093415
2017,104810026,29,125,,112102880
2017,104814474,63,25,08-SEP-17,112112091
2017,104802169,3,1500,27-JUN-17,112093417
2017,104802173,3,2000,,112099423
