"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,4,128835512
2017,4,128826082
2017,4,123190090
2017,4,123190095
2017,4,123190096
2017,4,123196945
2017,4,123190091
2017,4,123192692
2017,3,123196948
2017,3,123196947
2017,4,123208307
2017,4,123212829
2017,4,123212835
2017,4,123212841
2017,4,123212837
2017,4,123212843
2017,4,123212842
2017,4,123208316
2017,4,123204327
2017,4,123212853
2017,4,123212860
2017,4,123212859
2017,4,123212866
2017,4,123212869
2017,4,123212870
2017,4,123208328
2017,4,123212875
2017,4,123208332
2017,4,123208334
2017,4,123212873
2017,4,123208339
2017,4,123204330
2017,4,123212877
2017,4,123212881
2017,4,123212882
2017,4,123212893
2017,4,123212891
2017,4,123212950
2017,4,123212952
2017,4,123208374
2017,1,123208383
2017,4,123213087
2017,3,123213319
2017,4,123212977
2017,4,123212988
2017,4,123212987
2017,4,123212998
2017,4,123213000
2017,4,123204365
2017,4,123213015
2017,4,123213019
2017,4,123213026
2017,4,123213028
2017,4,123213027
2017,4,123204373
2017,4,123204374
2017,4,123213043
2017,4,123213047
2017,1,123213049
2017,1,123213050
2017,1,123213042
2017,3,123213042
2017,1,123213044
2017,3,123213044
2017,4,123208420
2017,4,123208424
2017,4,123208425
2017,4,123213297
2017,4,123213300
2017,4,123213102
2017,4,123208442
2017,3,123213123
2017,4,123208445
2017,4,123213136
2017,4,123213135
2017,4,123213137
2017,4,123213141
2017,4,123213142
2017,3,123213153
2017,4,123208450
2017,4,123204412
2017,4,123208455
2017,1,123213239
2017,3,123208507
2017,3,123213249
2017,4,123213266
2017,4,123213272
2017,4,123213274
2017,4,123208527
2017,3,123213318
2017,3,123213341
2017,4,123208567
2017,4,123213329
2017,4,123213308
2017,4,123213317
2017,4,123213327
2017,4,123213377
2017,4,123213337
2017,3,123208554
2017,4,123204501
2017,4,123213348
2017,4,123213358
2017,4,123208564
2017,4,123213363
2017,4,123213364
2017,4,123213381
2017,3,123213375
2017,3,123213373
2017,4,123204499
2017,4,123213398
2017,4,123213402
2017,3,123213407
2017,4,123204513
2017,4,123213415
2017,4,123204515
2017,4,123213423
2017,4,123208592
2017,4,123213431
2017,4,123213430
2017,4,123213436
2017,4,123213440
2017,4,123204526
2017,4,123204529
2017,4,123208607
2017,4,123213453
2017,4,123204531
2017,4,123208611
2017,4,123213462
2017,4,123208613
2017,3,123204539
2017,4,123204540
2017,3,123213471
2017,3,123213470
2017,4,123215385
2017,4,123210294
2017,2,123214507
2017,4,123215405
2017,3,123209213
2017,4,123209154
2017,4,123209153
2017,4,123214583
2017,4,123209191
2017,3,123209210
2017,4,123209232
2017,4,123214669
2017,4,123209241
2017,4,123214690
2017,4,123214697
2017,4,123204933
2017,4,123209283
2017,4,123215818
2017,4,123215440
2017,1,123215448
2017,1,123215469
2017,3,123215469
2017,1,123215468
2017,3,123215468
2017,3,123210326
2017,3,123210325
2017,3,123215825
2017,3,123210595
2017,4,123205659
2017,4,123210879
2017,4,123205673
2017,3,123205674
2017,3,123210751
2017,4,123210778
2017,4,123216032
2017,4,123210785
2017,4,123210802
2017,3,123210832
2017,4,123216119
2017,4,123216135
2017,4,123216144
2017,4,123205905
2017,4,123210881
2017,4,123216160
2017,4,123210898
2017,4,123205811
2017,4,123210920
2017,4,123210919
2017,4,123205820
2017,4,123210951
2017,4,123210960
2017,4,123210958
2017,4,123216272
2017,4,123216273
2017,4,123216305
2017,4,123216289
2017,4,123216333
2017,4,123216298
2017,4,123205898
2017,4,123216318
2017,4,123216317
2017,4,123205901
2017,4,123211006
2017,4,123216323
2017,4,123216325
2017,4,123216324
2017,3,123205900
2017,3,123211002
2017,4,123216326
2017,4,123216316
2017,4,123216328
2017,3,123216330
2017,4,123211012
2017,4,123205904
2017,4,123200251
2017,4,123206544
2017,4,123200207
2017,4,123203135
2017,4,123206588
2017,4,123203101
2017,4,123206705
2017,4,123206739
2017,4,123206704
2017,4,123206703
2017,4,123200474
2017,4,123200524
2017,4,123200702
2017,4,123203360
2017,4,123200742
2017,4,123203407
