"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,29500028,99848473,1,10-MAY-17,2,"N",23,5,23,"M",1,1,"R","","",23,0
2017,29499992,99848404,1,26-APR-17,2,"N",5,5,39,"F",1,2,"R","","",39,0
2017,29500043,99848493,1,13-MAY-17,1,"N",51,5,27,"M",1,2,"R","","",27,0
2017,29495006,99848412,1,08-APR-17,1,"M",23,5,29,"F",1,2,"R","","",29,0
2017,29494997,99848392,2,02-JUN-17,2,"N",27,5,34,"F",1,2,"R","","",34,0
2017,29499976,99848392,1,16-APR-17,1,"N",27,5,38,"M",1,2,"R","","",38,0
2017,29500003,99842541,2,01-MAY-17,2,"N",51,5,13,"F",1,2,"R","R","",13,0
2017,29500002,99842541,1,01-MAY-17,2,"N",51,5,13,"F",1,2,"R","H","",13,0
2017,29495032,99842591,1,14-MAY-17,1,"N",23,5,25,"M",1,2,"R","","",25,0
2017,29500013,99842550,1,02-MAY-17,1,"N",48,5,51,"F",1,2,"R","","",51,0
2017,29495015,99842550,2,02-MAY-17,1,"N",16,5,30,"M",1,2,"R","","",30,0
2017,29500017,99842553,1,04-MAY-17,2,"N",5,5,54,"M",1,2,"N","","",54,0
2017,29500035,99842581,1,05-MAY-17,1,"N",44,5,24,"M",1,2,"U","","",24,0
2017,29502965,99848565,1,22-MAY-17,3,"N",16,5,24,"M",1,1,"R","","",24,0
2017,29500070,99842628,1,24-MAY-17,2,"N",23,5,15,"M",1,2,"R","R","",15,0
2017,29500071,99848574,1,24-MAY-17,2,"N",23,5,37,"M",1,2,"R","","",37,0
2017,29502968,99845366,1,24-MAY-17,1,"N",44,5,35,"M",1,2,"U","","",35,0
2017,29500079,99848607,3,26-MAY-17,2,"N",35,5,15,"M",1,1,"R","R","",15,0
2017,29500078,99848607,2,26-MAY-17,2,"N",35,5,14,"M",1,1,"R","R","",14,0
2017,29502972,99848607,1,25-MAY-17,1,"N",35,5,20,"M",1,1,"R","","",20,0
2017,29495466,99853638,1,02-JUL-17,2,"N",16,5,37,"M",1,3,"N","","",37,0
2017,29495470,99853649,1,09-JUL-17,2,"N",35,5,53,"F",1,3,"R","","",53,0
2017,29503205,99853649,2,09-JUL-17,2,"N",16,5,55,"M",1,3,"N","","",55,0
2017,29503215,99845984,3,14-JUL-17,2,"N",35,5,16,"F",1,3,"N","R","",16,0
2017,29503214,99845984,1,14-JUL-17,2,"N",16,5,18,"M",1,2,"N","","",18,0
2017,29495484,99845984,2,14-JUL-17,2,"N",16,5,19,"M",1,1,"N","","",19,0
2017,29505915,99845988,1,07-JUL-17,1,"N",23,5,16,"F",1,2,"N","R","",16,0
2017,29503224,99850543,1,01-MAY-17,2,"N",23,5,31,"F",1,2,"N","","",31,0
2017,29503231,99846027,1,24-MAY-17,2,"N",23,5,44,"F",1,1,"R","","",44,0
2017,29495497,99850550,1,11-MAY-17,2,"N",23,5,19,"F",2,2,"N","","",19,0
2017,29503240,99850556,1,04-JUN-17,2,"N",51,5,21,"F",1,2,"R","","",21,0
2017,29503244,99850558,1,10-JUN-17,3,"N",51,5,35,"M",1,2,"R","","",35,0
2017,29505937,99850562,1,15-JUN-17,3,"N",23,5,48,"F",1,2,"R","","",48,0
2017,29503257,99850585,1,19-JUN-17,3,"N",11,5,33,"M",1,2,"R","","",33,0
2017,29505949,99850592,1,09-JUN-17,1,"N",7,5,27,"M",3,2,"N","","",27,0
2017,29505950,99846091,1,09-JUN-17,3,"N",7,5,29,"F",3,2,"N","","",29,0
2017,29503278,99846110,1,03-JUL-17,1,"N",51,5,53,"M",1,2,"R","","",53,0
2017,29502986,99848687,2,15-MAY-17,3,"N",51,5,20,"M",1,1,"N","","",20,0
2017,29500114,99848687,1,15-MAY-17,3,"N",51,5,18,"M",1,2,"R","","",18,0
2017,29502993,99852832,3,20-FEB-17,1,"N",44,5,78,"M",1,2,"N","","",78,0
2017,29500220,99845437,1,20-MAR-17,2,"N",16,5,17,"F",1,2,"R","R","",17,0
2017,29503015,99845481,1,29-APR-17,1,"N",16,5,27,"M",1,2,"N","","",27,0
2017,29503021,99852925,1,08-MAY-17,2,"N",23,5,17,"F",1,2,"N","R","",17,0
